"ElementName","DataType","Size","Required","Condition","ElementDescription","ValueRange","Notes","Aliases"
"asr_q17_p","Integer","","Recommended","","I daydream a lot Sueño despierto(a); me pierdo en mis propios pensamientos","0 ; 1 ; 2","0 = Not True No es cierto; 1 = Somewhat/Sometimes True En cierta manera; 2 = Very True/Often True Muy cierto o cierto a menudo//Below is a list of items that describe people. For each item, select the response that describes YOURSELF (YOU, THE PARENT) over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to YOU",""
"asr_q18_p","Integer","","Recommended","","I deliberately try to hurt or kill myself Me hago daño a mí mismo(a) a propósito o he intentado suicidarme","0 ; 1 ; 2","0 = Not True No es cierto; 1 = Somewhat/Sometimes True En cierta manera; 2 = Very True/Often True Muy cierto o cierto a menudo//Below is a list of items that describe people. For each item, select the response that describes YOURSELF (YOU, THE PARENT) over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to YOU",""
"asr_q19_p","Integer","","Recommended","","I try to get a lot of attention Exijo mucha atención","0 ; 1 ; 2","0 = Not True No es cierto; 1 = Somewhat/Sometimes True En cierta manera; 2 = Very True/Often True Muy cierto o cierto a menudo//Below is a list of items that describe people. For each item, select the response that describes YOURSELF (YOU, THE PARENT) over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to YOU",""
"asr_q20_p","Integer","","Recommended","","I damage or destroy my things Destruyo mis propias cosas","0 ; 1 ; 2","0 = Not True No es cierto; 1 = Somewhat/Sometimes True En cierta manera; 2 = Very True/Often True Muy cierto o cierto a menudo//Below is a list of items that describe people. For each item, select the response that describes YOURSELF (YOU, THE PARENT) over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to YOU",""
"asr_q21_p","Integer","","Recommended","","I damage or destroy things belonging to others Destruyo las cosas de otras personas","0 ; 1 ; 2","0 = Not True No es cierto; 1 = Somewhat/Sometimes True En cierta manera; 2 = Very True/Often True Muy cierto o cierto a menudo//Below is a list of items that describe people. For each item, select the response that describes YOURSELF (YOU, THE PARENT) over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to YOU",""
"asr_q22_p","Integer","","Recommended","","I worry about my future Me preocupo por mi futuro","0 ; 1 ; 2","0 = Not True No es cierto; 1 = Somewhat/Sometimes True En cierta manera; 2 = Very True/Often True Muy cierto o cierto a menudo//Below is a list of items that describe people. For each item, select the response that describes YOURSELF (YOU, THE PARENT) over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to YOU",""
"asr_q23_p","Integer","","Recommended","","I break rules at work or elsewhere Rompo las reglas en el trabajo o en otros lados","0 ; 1 ; 2","0 = Not True No es cierto; 1 = Somewhat/Sometimes True En cierta manera; 2 = Very True/Often True Muy cierto o cierto a menudo//Below is a list of items that describe people. For each item, select the response that describes YOURSELF (YOU, THE PARENT) over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to YOU",""
"asr_q24_p","Integer","","Recommended","","I don't eat as well as I should No como tan bien como debería","0 ; 1 ; 2","0 = Not True No es cierto; 1 = Somewhat/Sometimes True En cierta manera; 2 = Very True/Often True Muy cierto o cierto a menudo//Below is a list of items that describe people. For each item, select the response that describes YOURSELF (YOU, THE PARENT) over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to YOU",""
"asr_q25_p","Integer","","Recommended","","I don't get along with other people No me llevo bien con los demás","0 ; 1 ; 2","0 = Not True No es cierto; 1 = Somewhat/Sometimes True En cierta manera; 2 = Very True/Often True Muy cierto o cierto a menudo//Below is a list of items that describe people. For each item, select the response that describes YOURSELF (YOU, THE PARENT) over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to YOU",""
"asr_q26_p","Integer","","Recommended","","I don't feel guilty after doing something I shouldn't No me siento culpable después de haber hecho mal","0 ; 1 ; 2","0 = Not True No es cierto; 1 = Somewhat/Sometimes True En cierta manera; 2 = Very True/Often True Muy cierto o cierto a menudo//Below is a list of items that describe people. For each item, select the response that describes YOURSELF (YOU, THE PARENT) over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to YOU",""
"asr_q27_p","Integer","","Recommended","","I am jealous of others Me pongo celoso (a) fácilmente","0 ; 1 ; 2","0 = Not True No es cierto; 1 = Somewhat/Sometimes True En cierta manera; 2 = Very True/Often True Muy cierto o cierto a menudo//Below is a list of items that describe people. For each item, select the response that describes YOURSELF (YOU, THE PARENT) over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to YOU",""
"asr_q28_p","Integer","","Recommended","","I get along badly with my family Me llevo mal con mi familia","0 ; 1 ; 2","0 = Not True No es cierto; 1 = Somewhat/Sometimes True En cierta manera; 2 = Very True/Often True Muy cierto o cierto a menudo//Below is a list of items that describe people. For each item, select the response that describes YOURSELF (YOU, THE PARENT) over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to YOU",""
"asr_q29_p","Integer","","Recommended","","I am afraid of certain animals, situations, or places Me dan miedo ciertas situaciones, animales o lugares","0 ; 1 ; 2","0 = Not True No es cierto; 1 = Somewhat/Sometimes True En cierta manera; 2 = Very True/Often True Muy cierto o cierto a menudo//Below is a list of items that describe people. For each item, select the response that describes YOURSELF (YOU, THE PARENT) over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to YOU",""
"asr_q30_p","Integer","","Recommended","","My relations with the opposite sex are poor Mis relaciones con personas del sexo opuesto son malas","0 ; 1 ; 2","0 = Not True No es cierto; 1 = Somewhat/Sometimes True En cierta manera; 2 = Very True/Often True Muy cierto o cierto a menudo//Below is a list of items that describe people. For each item, select the response that describes YOURSELF (YOU, THE PARENT) over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to YOU",""
"asr_q31_p","Integer","","Recommended","","I am afraid I might think or do something bad Tengo miedo de que pueda pensar o hacer algo malo","0 ; 1 ; 2","0 = Not True No es cierto; 1 = Somewhat/Sometimes True En cierta manera; 2 = Very True/Often True Muy cierto o cierto a menudo//Below is a list of items that describe people. For each item, select the response that describes YOURSELF (YOU, THE PARENT) over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to YOU",""
"asr_q32_p","Integer","","Recommended","","I feel that I have to be perfect Siento como que tengo que ser perfecto(a)","0 ; 1 ; 2","0 = Not True No es cierto; 1 = Somewhat/Sometimes True En cierta manera; 2 = Very True/Often True Muy cierto o cierto a menudo//Below is a list of items that describe people. For each item, select the response that describes YOURSELF (YOU, THE PARENT) over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to YOU",""
"asr_q33_p","Integer","","Recommended","","I feel that no one loves me Siento como que nadie me quiere","0 ; 1 ; 2","0 = Not True No es cierto; 1 = Somewhat/Sometimes True En cierta manera; 2 = Very True/Often True Muy cierto o cierto a menudo//Below is a list of items that describe people. For each item, select the response that describes YOURSELF (YOU, THE PARENT) over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to YOU",""
"asr_q34_p","Integer","","Recommended","","I feel that others are out to get me Siento que los demás quieren perjudicarme","0 ; 1 ; 2","0 = Not True No es cierto; 1 = Somewhat/Sometimes True En cierta manera; 2 = Very True/Often True Muy cierto o cierto a menudo//Below is a list of items that describe people. For each item, select the response that describes YOURSELF (YOU, THE PARENT) over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to YOU",""
"asr_q35_p","Integer","","Recommended","","I feel worthless and inferior Me siento inferior o creo que no valgo nada","0 ; 1 ; 2","0 = Not True No es cierto; 1 = Somewhat/Sometimes True En cierta manera; 2 = Very True/Often True Muy cierto o cierto a menudo//Below is a list of items that describe people. For each item, select the response that describes YOURSELF (YOU, THE PARENT) over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to YOU",""
"asr_q36_p","Integer","","Recommended","","I accidentally get hurt a lot, accident-prone Me lastimo accidentalmente con mucha frecuencia, soy propenso(a) a accidentes","0 ; 1 ; 2","0 = Not True No es cierto; 1 = Somewhat/Sometimes True En cierta manera; 2 = Very True/Often True Muy cierto o cierto a menudo//Below is a list of items that describe people. For each item, select the response that describes YOURSELF (YOU, THE PARENT) over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to YOU",""
"asr_q37_p","Integer","","Recommended","","I get in many fights Me meto mucho en peleas","0 ; 1 ; 2","0 = Not True No es cierto; 1 = Somewhat/Sometimes True En cierta manera; 2 = Very True/Often True Muy cierto o cierto a menudo//Below is a list of items that describe people. For each item, select the response that describes YOURSELF (YOU, THE PARENT) over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to YOU",""
"asr_q38_p","Integer","","Recommended","","My relations with neighbors are poor Mi relación con mis vecinos es mala","0 ; 1 ; 2","0 = Not True No es cierto; 1 = Somewhat/Sometimes True En cierta manera; 2 = Very True/Often True Muy cierto o cierto a menudo//Below is a list of items that describe people. For each item, select the response that describes YOURSELF (YOU, THE PARENT) over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to YOU",""
"asr_q39_p","Integer","","Recommended","","I hang around people who get into trouble Me junto con gente que se mete en problemas","0 ; 1 ; 2","0 = Not True No es cierto; 1 = Somewhat/Sometimes True En cierta manera; 2 = Very True/Often True Muy cierto o cierto a menudo//Below is a list of items that describe people. For each item, select the response that describes YOURSELF (YOU, THE PARENT) over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to YOU",""
"asr_q40_p","Integer","","Recommended","","I hear sounds and voices that other people think aren't there Oigo sonidos o voces que otros creen que no existen","0 ; 1 ; 2","0 = Not True No es cierto; 1 = Somewhat/Sometimes True En cierta manera; 2 = Very True/Often True Muy cierto o cierto a menudo//Below is a list of items that describe people. For each item, select the response that describes YOURSELF (YOU, THE PARENT) over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to YOU",""
"asr_q41_p","Integer","","Recommended","","I am impulsive or act without thinking Soy impulsivo(a); actúo sin pensar","0 ; 1 ; 2","0 = Not True No es cierto; 1 = Somewhat/Sometimes True En cierta manera; 2 = Very True/Often True Muy cierto o cierto a menudo//Below is a list of items that describe people. For each item, select the response that describes YOURSELF (YOU, THE PARENT) over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to YOU",""
"asr_q42_p","Integer","","Recommended","","I would rather be alone than with others Prefiero más estar solo(a) que con otras personas","0 ; 1 ; 2","0 = Not True No es cierto; 1 = Somewhat/Sometimes True En cierta manera; 2 = Very True/Often True Muy cierto o cierto a menudo//Below is a list of items that describe people. For each item, select the response that describes YOURSELF (YOU, THE PARENT) over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to YOU",""
"asr_q43_p","Integer","","Recommended","","I lie or cheat Digo mentiras o hago trampa","0 ; 1 ; 2","0 = Not True No es cierto; 1 = Somewhat/Sometimes True En cierta manera; 2 = Very True/Often True Muy cierto o cierto a menudo//Below is a list of items that describe people. For each item, select the response that describes YOURSELF (YOU, THE PARENT) over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to YOU",""
"asr_q44_p","Integer","","Recommended","","I feel overwhelmed by my responsibilities Me siento abrumado(a) con mis responsabilidades","0 ; 1 ; 2","0 = Not True No es cierto; 1 = Somewhat/Sometimes True En cierta manera; 2 = Very True/Often True Muy cierto o cierto a menudo//Below is a list of items that describe people. For each item, select the response that describes YOURSELF (YOU, THE PARENT) over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to YOU",""
"asr_q45_p","Integer","","Recommended","","I am nervous or tense Soy nervioso(a), o tenso(a)","0 ; 1 ; 2","0 = Not True No es cierto; 1 = Somewhat/Sometimes True En cierta manera; 2 = Very True/Often True Muy cierto o cierto a menudo//Below is a list of items that describe people. For each item, select the response that describes YOURSELF (YOU, THE PARENT) over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to YOU",""
"asr_q46_p","Integer","","Recommended","","Parts of my body twitch or make nervous movements Tengo movimientos involuntarios o tics","0 ; 1 ; 2","0 = Not True No es cierto; 1 = Somewhat/Sometimes True En cierta manera; 2 = Very True/Often True Muy cierto o cierto a menudo//Below is a list of items that describe people. For each item, select the response that describes YOURSELF (YOU, THE PARENT) over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to YOU",""
"asr_q47_p","Integer","","Recommended","","I lack self-confidence Me falta confianza en mí mismo(a)","0 ; 1 ; 2","0 = Not True No es cierto; 1 = Somewhat/Sometimes True En cierta manera; 2 = Very True/Often True Muy cierto o cierto a menudo//Below is a list of items that describe people. For each item, select the response that describes YOURSELF (YOU, THE PARENT) over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to YOU",""
"asr_q48_p","Integer","","Recommended","","I am not liked by others No le caigo bien a los demás","0 ; 1 ; 2","0 = Not True No es cierto; 1 = Somewhat/Sometimes True En cierta manera; 2 = Very True/Often True Muy cierto o cierto a menudo//Below is a list of items that describe people. For each item, select the response that describes YOURSELF (YOU, THE PARENT) over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to YOU",""
"asr_q49_p","Integer","","Recommended","","I can do certain things better than other people Puedo hacer ciertas cosas mejor que los demás","0 ; 1 ; 2","0 = Not True No es cierto; 1 = Somewhat/Sometimes True En cierta manera; 2 = Very True/Often True Muy cierto o cierto a menudo//Below is a list of items that describe people. For each item, select the response that describes YOURSELF (YOU, THE PARENT) over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to YOU",""
"asr_q50_p","Integer","","Recommended","","I am too fearful or anxious Soy demasiado miedoso(a) o ansioso(a)","0 ; 1 ; 2","0 = Not True No es cierto; 1 = Somewhat/Sometimes True En cierta manera; 2 = Very True/Often True Muy cierto o cierto a menudo//Below is a list of items that describe people. For each item, select the response that describes YOURSELF (YOU, THE PARENT) over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to YOU",""
"asr_q51_p","Integer","","Recommended","","I feel dizzy or lightheaded Me siento mareado(a)","0 ; 1 ; 2","0 = Not True No es cierto; 1 = Somewhat/Sometimes True En cierta manera; 2 = Very True/Often True Muy cierto o cierto a menudo//Below is a list of items that describe people. For each item, select the response that describes YOURSELF (YOU, THE PARENT) over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to YOU",""
"asr_q52_p","Integer","","Recommended","","I feel too guilty Me siento demasiado culpable","0 ; 1 ; 2","0 = Not True No es cierto; 1 = Somewhat/Sometimes True En cierta manera; 2 = Very True/Often True Muy cierto o cierto a menudo//Below is a list of items that describe people. For each item, select the response that describes YOURSELF (YOU, THE PARENT) over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to YOU",""
"asr_q53_p","Integer","","Recommended","","I have trouble planning for the future Me cuesta trabajo planear mi futuro","0 ; 1 ; 2","0 = Not True No es cierto; 1 = Somewhat/Sometimes True En cierta manera; 2 = Very True/Often True Muy cierto o cierto a menudo//Below is a list of items that describe people. For each item, select the response that describes YOURSELF (YOU, THE PARENT) over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to YOU",""
"asr_q54_p","Integer","","Recommended","","I feel tired without good reason Me siento demasiado cansado(a) sin razón para estarlo","0 ; 1 ; 2","0 = Not True No es cierto; 1 = Somewhat/Sometimes True En cierta manera; 2 = Very True/Often True Muy cierto o cierto a menudo//Below is a list of items that describe people. For each item, select the response that describes YOURSELF (YOU, THE PARENT) over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to YOU",""
"asr_q55_p","Integer","","Recommended","","My moods swing between elation and depression Mi humor cambia entre euforia y depresión","0 ; 1 ; 2","0 = Not True No es cierto; 1 = Somewhat/Sometimes True En cierta manera; 2 = Very True/Often True Muy cierto o cierto a menudo//Below is a list of items that describe people. For each item, select the response that describes YOURSELF (YOU, THE PARENT) over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to YOU",""
"asr_q56a_p","Integer","","Recommended","","Aches or pains (not stomach or headaches) Dolores o molestias (sin que sean del estómago o dolores de cabeza)","0 ; 1 ; 2","0 = Not True No es cierto; 1 = Somewhat/Sometimes True En cierta manera; 2 = Very True/Often True Muy cierto o cierto a menudo//Below is a list of items that describe people. For each item, select the response that describes YOURSELF (YOU, THE PARENT) over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to YOU",""
"asr_q56b_p","Integer","","Recommended","","Headaches Dolores de cabeza","0 ; 1 ; 2","0 = Not True No es cierto; 1 = Somewhat/Sometimes True En cierta manera; 2 = Very True/Often True Muy cierto o cierto a menudo//Below is a list of items that describe people. For each item, select the response that describes YOURSELF (YOU, THE PARENT) over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to YOU",""
"asr_q56c_p","Integer","","Recommended","","Nausea, feel sick Náuseas","0 ; 1 ; 2","0 = Not True No es cierto; 1 = Somewhat/Sometimes True En cierta manera; 2 = Very True/Often True Muy cierto o cierto a menudo//Below is a list of items that describe people. For each item, select the response that describes YOURSELF (YOU, THE PARENT) over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to YOU",""
"asr_q56d_p","Integer","","Recommended","","Problems with eyes (not if corrected by glasses) Problemas con los ojos ( no incluya si corregido con lentes/espejuelos)","0 ; 1 ; 2","0 = Not True No es cierto; 1 = Somewhat/Sometimes True En cierta manera; 2 = Very True/Often True Muy cierto o cierto a menudo//Below is a list of items that describe people. For each item, select the response that describes YOURSELF (YOU, THE PARENT) over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to YOU",""
"asr_q56e_p","Integer","","Recommended","","Rashes or other skin problems Me da salpullido o irritación en la piel","0 ; 1 ; 2","0 = Not True No es cierto; 1 = Somewhat/Sometimes True En cierta manera; 2 = Very True/Often True Muy cierto o cierto a menudo//Below is a list of items that describe people. For each item, select the response that describes YOURSELF (YOU, THE PARENT) over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to YOU",""
"asr_q56f_p","Integer","","Recommended","","Stomachaches Dolores de estómago/barriga o retortijones","0 ; 1 ; 2","0 = Not True No es cierto; 1 = Somewhat/Sometimes True En cierta manera; 2 = Very True/Often True Muy cierto o cierto a menudo//Below is a list of items that describe people. For each item, select the response that describes YOURSELF (YOU, THE PARENT) over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to YOU",""
"asr_q56g_p","Integer","","Recommended","","Vomiting, throwing up Vómito","0 ; 1 ; 2","0 = Not True No es cierto; 1 = Somewhat/Sometimes True En cierta manera; 2 = Very True/Often True Muy cierto o cierto a menudo//Below is a list of items that describe people. For each item, select the response that describes YOURSELF (YOU, THE PARENT) over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to YOU",""
"asr_q56h_p","Integer","","Recommended","","Heart Pounding or racing Palpitaciones aceleradas","0 ; 1 ; 2","0 = Not True No es cierto; 1 = Somewhat/Sometimes True En cierta manera; 2 = Very True/Often True Muy cierto o cierto a menudo//Below is a list of items that describe people. For each item, select the response that describes YOURSELF (YOU, THE PARENT) over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to YOU",""
"asr_q56i_p","Integer","","Recommended","","Numbness or tingling in body parts Adormecimiento o cosquílleo en partes del cuerpo","0 ; 1 ; 2","0 = Not True No es cierto; 1 = Somewhat/Sometimes True En cierta manera; 2 = Very True/Often True Muy cierto o cierto a menudo//Below is a list of items that describe people. For each item, select the response that describes YOURSELF (YOU, THE PARENT) over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to YOU",""
"asr_q57_p","Integer","","Recommended","","I physically attack people Ataco físicamente a otras personas","0 ; 1 ; 2","0 = Not True No es cierto; 1 = Somewhat/Sometimes True En cierta manera; 2 = Very True/Often True Muy cierto o cierto a menudo//Below is a list of items that describe people. For each item, select the response that describes YOURSELF (YOU, THE PARENT) over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to YOU",""
"asr_q58_p","Integer","","Recommended","","I pick my skin or other parts of my body Me rasco o me araño la piel u otras partes del cuerpo","0 ; 1 ; 2","0 = Not True No es cierto; 1 = Somewhat/Sometimes True En cierta manera; 2 = Very True/Often True Muy cierto o cierto a menudo//Below is a list of items that describe people. For each item, select the response that describes YOURSELF (YOU, THE PARENT) over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to YOU",""
"asr_q59_p","Integer","","Recommended","","I fail to finish things I should do Dejo sin en terminar lo que empiezo","0 ; 1 ; 2","0 = Not True No es cierto; 1 = Somewhat/Sometimes True En cierta manera; 2 = Very True/Often True Muy cierto o cierto a menudo//Below is a list of items that describe people. For each item, select the response that describes YOURSELF (YOU, THE PARENT) over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to YOU",""
"asr_q60_p","Integer","","Recommended","","There is very little I enjoy Hay muy pocas cosas que disfruto","0 ; 1 ; 2","0 = Not True No es cierto; 1 = Somewhat/Sometimes True En cierta manera; 2 = Very True/Often True Muy cierto o cierto a menudo//Below is a list of items that describe people. For each item, select the response that describes YOURSELF (YOU, THE PARENT) over the past 6 months. Please answer all items as well as you can, even if some do not seem to apply to YOU",""
