"ElementName","DataType","Size","Required","Condition","ElementDescription","ValueRange","Notes","Aliases"
"mtpo_iua_5","Integer","","Recommended","","What were the good things about the applications?","","","mobil_pilot_post_iua_5"
"mtpo_iua_6","Integer","","Recommended","","What were the bad things about the applications?","","","mobil_pilot_post_iua_6"
"mtpo_iua_7","Integer","","Recommended","","I noticed a difference between the two applications","1 ; 0","1=True; 0=False","mobil_pilot_post_iua_7"
"mtpo_iua_8","Integer","","Recommended","","I noticed the EARS application more.","1 ; 0","1=True; 0=False","mobil_pilot_post_iua_8"
"mtpo_iua_9","Integer","","Recommended","","I noticed the Digital Footprint application more.","1 ; 0","1=True; 0=False","mobil_pilot_post_iua_9"
"mtpo_iua_10","Integer","","Recommended","","If I had to choose, I would rather have had only [EARS, Digital Footprint, or No Preference] on my phone.","1::3","1=EARS; 2=Digital Footprint; 3=No Preference","mobil_pilot_post_iua_10"
"mtpo_fut_use_1","Integer","","Recommended","","If we asked you to have the applications on your device longer, would you do it?","1 ; 0 ; 999","1=Yes; 0=No; 999=Don't Know","mobil_pilot_post_fut_use_1"
"mtpo_fut_use_2","Integer","","Recommended","","If the applications would ask you a few questions every day, would that be okay with you?","1 ; 0 ; 999","1=Yes; 0=No; 999=Don't Know","mobil_pilot_post_fut_use_2"
"mtpo_fut_use_3","Integer","","Recommended","","Since you started using these applications, have any of your family or friends used a mobile device activity tracker?","1 ; 0 ; 999","1=Yes; 0=No; 999=Don't Know","mobil_pilot_post_fut_use_3"
"mtpo_fut_use_4","Integer","","Recommended","mtpo_fut_use_3 == 1","Who?","1 :: 5 ; 999","1=Mother; 2=Father; 3=Grandparent(s); 4=Sibling(s); 5=Friend(s); 999=Don't Know","mobil_pilot_post_fut_use_4"
