"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"mt_pilot_vib_travel","Integer","","Recommended","App category: travel & local (as labeled by Google Playstore). Total minutes","","","mobil_pilot_vibrent_travel"
"mt_pilot_vib_video","Integer","","Recommended","App category: video players & editors (as labeled by Google Playstore). Total minutes","","","mobil_pilot_vibrent_video"
"mt_pilot_vib_wearos","Integer","","Recommended","App category: wear OS by Google (as labeled by Google Playstore). Total minutes","","","mobil_pilot_vibrent_wearos"
"mt_pilot_vib_action_game","Integer","","Recommended","App category: action (as labeled by Google Playstore). Total minutes","","","mobil_pilot_vibrent_action_game"
"mt_pilot_vib_adventure_game","Integer","","Recommended","App category: adventure (as labeled by Google Playstore). Total minutes","","","mobil_pilot_vibrent_adventure_game"
"mt_pilot_arcade_game","Integer","","Recommended","App category: arcade (as labeled by Google Playstore). Total minutes","","","mobil_pilot_arcade_game"
"mt_pilot_board_game","Integer","","Recommended","App category: board (as labeled by Google Playstore). Total minutes","","","mobil_pilot_board_game"
"mt_pilot_card_game","Integer","","Recommended","App category: card (as labeled by Google Playstore). Total minutes","","","mobil_pilot_card_game"
"mt_pilot_casino_game","Integer","","Recommended","App category: casino (as labeled by Google Playstore). Total minutes","","","mobil_pilot_casino_game"
"mt_pilot_casual_game","Integer","","Recommended","App category: casual (as labeled by Google Playstore). Total minutes","","","mobil_pilot_casual_game"
"mt_pilot_education_game","Integer","","Recommended","App category: educational (as labeled by Google Playstore). Total minutes","","","mobil_pilot_education_game"
"mt_pilot_music_game","Integer","","Recommended","App category: music (as labeled by Google Playstore). Total minutes","","","mobil_pilot_music_game"
"mt_pilot_puzzle_game","Integer","","Recommended","App category: puzzle (as labeled by Google Playstore). Total minutes","","","mobil_pilot_puzzle_game"
"mt_pilot_racing_game","Integer","","Recommended","App category: racing (as labeled by Google Playstore). Total minutes","","","mobil_pilot_racing_game"
"mt_pilot_roleplaying_game","Integer","","Recommended","App category: role playing (as labeled by Google Playstore). Total minutes","","","mobil_pilot_roleplaying_game"
"mt_pilot_simulation_game","Integer","","Recommended","App category: simulation (as labeled by Google Playstore). Total minutes","","","mobil_pilot_simulation_game"
"mt_pilot_strategy_game","Integer","","Recommended","App category: strategy (as labeled by Google Playstore). Total minutes","","","mobil_pilot_strategy_game"
"mt_pilot_trivia_game","Integer","","Recommended","App category: trivia (as labeled by Google Playstore). Total minutes","","","mobil_pilot_trivia_game"
"mt_pilot_word_game","Integer","","Recommended","App category: word (as labeled by Google Playstore). Total minutes","","","mobil_pilot_word_game"
"mt_pilot_5andup_game","Integer","","Recommended","App category: Ages 5 & under (as labeled by Google Playstore). Total minutes","","","mobil_pilot_5andup_game"
"mt_pilot_6to8_game","Integer","","Recommended","App category: Ages 6 to 8 (as labeled by Google Playstore). Total minutes","","","mobil_pilot_6to8_game"
"mt_pilot_9andup_game","Integer","","Recommended","App category: Ages 9 & over (as labeled by Google Playstore). Total minutes","","","mobil_pilot_9andup_game"
"mt_pilot_popcharacters_game","Integer","","Recommended","App category: popular characters (as labeled by Google Playstore). Total minutes","","","mobil_pilot_popularcharacters_game"
"mt_pilot_actionadv_game","Integer","","Recommended","App category: action & adventure (as labeled by Google Playstore). Total minutes","","","mobil_pilot_actionadventure_game"
"mt_pilot_brain_game","Integer","","Recommended","App category: brain games (as labeled by Google Playstore). Total minutes","","","mobil_pilot_brain_game"
"mt_pilot_creativity_game","Integer","","Recommended","App category: creativity (as labeled by Google Playstore). Total minutes","","","mobil_pilot_creativity_game"
"mt_pilot_musicandvideo_game","Integer","","Recommended","App category: music and video (as labeled by Google Playstore). Total minutes","","","mobil_pilot_musicandvideo_game"
"mt_pilot_pretend_game","Integer","","Recommended","App category: pretend play (as labeled by Google Playstore). Total minutes","","","mobil_pilot_pretend_game"
