"ElementName","DataType","Size","Required","Condition","ElementDescription","ValueRange","Notes","Aliases"
"prodromal_10b_y","Integer","","Recommended"," pps_10_bother_yn   == 1","Lose concentration. Please CHOOSE THE NUMBER below the appropriate picture that shows us how much that bothered you when it happened.","1::5","1=Not very bothered ; 2=Slightly bothered ; 3=Moderately bothered ; 4=Very much bothered ; 5=Extremely bothered","prodrom_psych_10b"
"prodromal_11_y","Integer","","Recommended","","Although you could not see anything or anyone, did you suddenly start to feel that an invisible energy, creature, or some person was around you?","1 ; 0","1 = Yes; 0 = No","prodrom_psych_11"
"pps_11_bother_yn","Integer","","Recommended"," prodromal_11_y   == 1","Invisible energy. Did it bother you?","0 ; 1","1 = Yes; 0 = No","prodrom_psych_11_bother_yn"
"prodromal_11b_y","Integer","","Recommended"," pps_11_bother_yn   == 1","Invisible energy. Please CHOOSE THE NUMBER below the appropriate picture that shows us how much that bothered you when it happened.","1::5","1=Not very bothered ; 2=Slightly bothered ; 3=Moderately bothered ; 4=Very much bothered ; 5=Extremely bothered","prodrom_psych_11b"
"prodromal_12_y","Integer","","Recommended","","Did you start to worry at times that your mind was trying to trick you or was not working right?","1 ; 0","1 = Yes; 0 = No","prodrom_psych_12"
"pps_12_bother_yn","Integer","","Recommended"," prodromal_12_y   == 1","Mind is trying to trick you. Did it bother you?","0 ; 1","1 = Yes; 0 = No","prodrom_psych_12_bother_yn"
"prodromal_12b_y","Integer","","Recommended"," pps_12_bother_yn   == 1","Mind is trying to trick you. Please CHOOSE THE NUMBER below the appropriate picture that shows us how much that bothered you when it happened.","1::5","1=Not very bothered ; 2=Slightly bothered ; 3=Moderately bothered ; 4=Very much bothered ; 5=Extremely bothered","prodrom_psych_12b"
"prodromal_13_y","Integer","","Recommended","","Did you feel that the world is not real, you are not real, or that you are dead?","1 ; 0","1 = Yes; 0 = No","prodrom_psych_13"
"pps_13_bother_yn","Integer","","Recommended"," prodromal_13_y   == 1","World is not real. Did it bother you?","0 ; 1","1 = Yes; 0 = No","prodrom_psych_13_bother_yn"
"prodromal_13b_y","Integer","","Recommended"," pps_13_bother_yn   == 1","World is not real. Please CHOOSE THE NUMBER below the appropriate picture that shows us how much that bothered you when it happened.","1::5","1=Not very bothered ; 2=Slightly bothered ; 3=Moderately bothered ; 4=Very much bothered ; 5=Extremely bothered","prodrom_psych_13b"
"prodromal_14_y","Integer","","Recommended","","Did you feel confused because something you experienced didn't seem real or it seemed imaginary to you?","1 ; 0","1 = Yes; 0 = No","prodrom_psych_14"
"pps_14_bother_yn","Integer","","Recommended"," prodromal_14_y   == 1","Feel confused. Did it bother you?","0 ; 1","1 = Yes; 0 = No","prodrom_psych_14_bother_yn"
"prodromal_14b_y","Integer","","Recommended"," pps_14_bother_yn   == 1","Feel confused. Please CHOOSE THE NUMBER below the appropriate picture that shows us how much that bothered you when it happened.","1::5","1=Not very bothered ; 2=Slightly bothered ; 3=Moderately bothered ; 4=Very much bothered ; 5=Extremely bothered","prodrom_psych_14b"
"prodromal_15_y","Integer","","Recommended","","Did you honestly believe in things that other people would say are unusual or weird?","1 ; 0","1 = Yes; 0 = No","prodrom_psych_15"
"pps_15_bother_yn","Integer","","Recommended"," prodromal_15_y   == 1","Did you honestly believe in things that other people would say are unusual or weird. Did it bother you?","0 ; 1","1 = Yes; 0 = No","prodrom_psych_15_bother_yn"
"prodromal_15b_y","Integer","","Recommended"," pps_15_bother_yn   == 1","Did you honestly believe in things that other people would say are unusual or weird. Please CHOOSE THE NUMBER below the appropriate picture that shows us how much that bothered you when it happened.","1::5","1=Not very bothered ; 2=Slightly bothered ; 3=Moderately bothered ; 4=Very much bothered ; 5=Extremely bothered","prodrom_psych_15b"
"prodromal_16_y","Integer","","Recommended","","Did you feel that parts of your body had suddenly changed or worked differently than before; like your legs had suddenly turned to something else or your nose could suddenly smell things you'd never actually smelled before?","1 ; 0","1 = Yes; 0 = No","prodrom_psych_16"
"pps_16_bother_yn","Integer","","Recommended"," prodromal_16_y   == 1","Body changed. Did it bother you?","0 ; 1","1 = Yes; 0 = No","prodrom_psych_16_bother_yn"
"prodromal_16b_y","Integer","","Recommended"," pps_16_bother_yn   == 1","Body changed. Please CHOOSE THE NUMBER below the appropriate picture that shows us how much that bothered you when it happened.","1::5","1=Not very bothered ; 2=Slightly bothered ; 3=Moderately bothered ; 4=Very much bothered ; 5=Extremely bothered","prodrom_psych_16b"
"prodromal_17_y","Integer","","Recommended","","Did you feel that sometimes your thoughts were so strong you could almost hear them, as if another person, NOT you, spoke them?","1 ; 0","1 = Yes; 0 = No","prodrom_psych_17"
"pps_17_bother_yn","Integer","","Recommended"," prodromal_17_y   == 1","Hear thoughts. Did it bother you?","0 ; 1","1 = Yes; 0 = No","prodrom_psych_17_bother_yn"
"prodromal_17b_y","Integer","","Recommended"," pps_17_bother_yn   == 1","Hear thoughts. Please CHOOSE THE NUMBER below the appropriate picture that shows us how much that bothered you when it happened.","1::5","1=Not very bothered ; 2=Slightly bothered ; 3=Moderately bothered ; 4=Very much bothered ; 5=Extremely bothered","prodrom_psych_17b"
"prodromal_18_y","Integer","","Recommended","","Did you feel that other people might want something bad to happen to you or that you could not trust other people?","1 ; 0","1 = Yes; 0 = No","prodrom_psych_18"
"pps_18_bother_yn","Integer","","Recommended"," prodromal_18_y   == 1","People want bad things to happen.Did it bother you?","0 ; 1","1 = Yes; 0 = No","prodrom_psych_18_bother_yn"
"prodromal_18b_y","Integer","","Recommended"," pps_18_bother_yn   == 1","People want bad things to happen.Please CHOOSE THE NUMBER below the appropriate picture that shows us how much that bothered you when it happened.","1::5","1=Not very bothered ; 2=Slightly bothered ; 3=Moderately bothered ; 4=Very much bothered ; 5=Extremely bothered","prodrom_psych_18b"
"prodromal_19_y","Integer","","Recommended","","Did you suddenly start to see unusual things that you never saw before like flashes, flames, blinding light, or shapes floating in front of you?","1 ; 0","1 = Yes; 0 = No","prodrom_psych_19"
"pps_19_bother_yn","Integer","","Recommended"," prodromal_19_y   == 1","Unusual things. Did it bother you?","0 ; 1","1 = Yes; 0 = No","prodrom_psych_19_bother_yn"
"prodromal_19b_y","Integer","","Recommended"," pps_19_bother_yn   == 1","Unusual things. Please CHOOSE THE NUMBER below the appropriate picture that shows us how much that bothered you when it happened.","1::5","1=Not very bothered ; 2=Slightly bothered ; 3=Moderately bothered ; 4=Very much bothered ; 5=Extremely bothered","prodrom_psych_19b"
"prodromal_20_y","Integer","","Recommended","","Have you seen things that other people can't see or don't seem to see?","0; 1","0= No; 1= Yes","prodrom_psych_20"
"pps_20_bother_yn","Integer","","Recommended"," prodromal_20_y   == 1","Able to see more than others. Did it bother you?","0 ; 1","1 = Yes; 0 = No","prodrom_psych_20_bother_yn"
"prodromal_20b_y","Integer","","Recommended"," pps_20_bother_yn   == 1","Able to see more than others. Please CHOOSE THE NUMBER below the appropriate picture that shows us how much that bothered you when it happened.","1::5","1=Not very bothered ; 2=Slightly bothered ; 3=Moderately bothered ; 4=Very much bothered ; 5=Extremely bothered","prodrom_psych_20b"
"prodromal_21_y","Integer","","Recommended","","Did you suddenly start to notice that people sometimes had a hard time understanding what you were saying, even though they used to understand you well?","1 ; 0","1 = Yes; 0 = No","prodrom_psych_21"
"pps_21_bother_yn","Integer","","Recommended"," prodromal_21_y   == 1","Hard time understanding you. Did it bother you?","0 ; 1","1 = Yes; 0 = No","prodrom_psych_21_bother_yn"
"prodromal_21b_y","Integer","","Recommended"," pps_21_bother_yn   == 1","Hard time understanding you. Please CHOOSE THE NUMBER below the appropriate picture that shows us how much that bothered you when it happened.","1::5","1=Not very bothered ; 2=Slightly bothered ; 3=Moderately bothered ; 4=Very much bothered ; 5=Extremely bothered","prodrom_psych_21b"
