"ElementName","DataType","Size","Required","Condition","ElementDescription","ValueRange","Notes","Aliases"
"kbi_p_conflict_causes___4","Integer","","Recommended"," kbi_p_conflict   == 2 ||  kbi_p_conflict   == 3","Click the things that cause conflict between you and your child/ A continuación, seleccione aquello que causa conflicto entre usted y su niño(a): ( 4, Conflict with Siblings /Conflicto con hermanos)","0 ; 1","0 = No; 1 = Yes","ksads_back_conflict_causes_p___4"
"kbi_p_conflict_causes___5","Integer","","Recommended"," kbi_p_conflict   == 2 ||  kbi_p_conflict   == 3","Click the things that cause conflict between you and your child/ A continuación, seleccione aquello que causa conflicto entre usted y su niño(a): ( 5, Grades /Calificaciones)","0 ; 1","0 = No; 1 = Yes","ksads_back_conflict_causes_p___5"
"kbi_p_conflict_causes___6","Integer","","Recommended"," kbi_p_conflict   == 2 ||  kbi_p_conflict   == 3","Click the things that cause conflict between you and your child/ A continuación, seleccione aquello que causa conflicto entre usted y su niño(a): ( 6, Trouble in School /Problemas en la escuela)","0 ; 1","0 = No; 1 = Yes","ksads_back_conflict_causes_p___6"
"kbi_p_conflict_causes___7","Integer","","Recommended"," kbi_p_conflict   == 2 ||  kbi_p_conflict   == 3","Click the things that cause conflict between you and your child/ A continuación, seleccione aquello que causa conflicto entre usted y su niño(a): ( 7, Trouble with Police /Problemas con la policía)","0 ; 1","0 = No; 1 = Yes","ksads_back_conflict_causes_p___7"
"kbi_p_conflict_causes___8","Integer","","Recommended"," kbi_p_conflict   == 2 ||  kbi_p_conflict   == 3","Click the things that cause conflict between you and your child/ A continuación, seleccione aquello que causa conflicto entre usted y su niño(a): ( 8, Moods /Estados de ánimo)","0 ; 1","0 = No; 1 = Yes","ksads_back_conflict_causes_p___8"
"kbi_p_conflict_causes___9","Integer","","Recommended"," kbi_p_conflict   == 2 ||  kbi_p_conflict   == 3","Click the things that cause conflict between you and your child/ A continuación, seleccione aquello que causa conflicto entre usted y su niño(a): ( 9, Other /Otra)","0 ; 1","0 = No; 1 = Yes","ksads_back_conflict_causes_p___9"
"kbi_p_conflict_causes___10","Integer","","Recommended"," kbi_p_conflict   == 2 ||  kbi_p_conflict   == 3","Click the things that cause conflict between you and your child/ A continuación, seleccione aquello que causa conflicto entre usted y su niño(a): ( -1, Not applicable /No aplica)","0 ; 1","0 = No; 1 = Yes","addaliaskbi_p_conflict_causes___-1,kbi_p_conflict_causes___0,kbi_p_conflict_causes____1,ksads_back_conflict_causes_p___10"
"kbi_p_c_school_setting","Integer","","Recommended","","Select your child's current school setting/ Seleccione la respuesta que mejor describa el entorno escolar actual de su niño(a):","1::9","1 = Not in School /No asiste a la escuela; 2 = Regular Public School/ Escuela pública común; 3 = Regular Private School /Escuela privada común; 4 = Vocational-Technical School/ Escuela vocacional o técnica; 9 = Charter School /Escuela autónoma subsidiada por el gobierno (""charter school""); 5 = Cyber School/ Escuela virtual; 6 = Home School/ Educación en casa; 7 = Specialized School for Youth with Emotional/Behavioral Problems /Escuela especializada para jóvenes con problemas emocionales o de conducta; 8 = Other/ Otra","ksads_back_c_school_setting_p"
"kbi_p_how_well_c_school","Integer","","Recommended"," kbi_p_c_school_setting   == 2 ||  kbi_p_c_school_setting   == 3 ||  kbi_p_c_school_setting   == 4  ||  kbi_p_c_school_setting   == 5  ||  kbi_p_c_school_setting   == 6 ||  kbi_p_c_school_setting   == 7 ||  kbi_p_c_school_setting   == 9","In general, how does your child do in school? En general?/  ¿cómo le va a su niño(a) en la escuela?","-1;1;2;3;4","1 = Very well/ Muy bien; 2 = Average /Promedio; 3 = Below Average /Por debajo del promedio; 4 = Failing /Está reprobando o repitiendo un grado; -1 = Not applicable /No aplica","ksads_back_c_how_well_school_p"
"kbi_p_grades_in_school","Integer","","Recommended"," kbi_p_c_school_setting   == 2 ||  kbi_p_c_school_setting   == 3 ||  kbi_p_c_school_setting   == 4  ||  kbi_p_c_school_setting   == 5  ||  kbi_p_c_school_setting   == 6 ||  kbi_p_c_school_setting   == 7 ||  kbi_p_c_school_setting   == 9","What kind of grades does your child get on average?/  ¿Cuál es el promedio de calificaciones de su niño(a)?","1 ; 2 ; 3 ; 4 ; 5 ; 6 ; -1","1 = A's / Excellent A / Excelente; 2 = B's / Good B / Bien; 3 = C's / Average C / Promedio; 4 = D's / Below Average D / Por debajo del promedio; 5 = F's / Struggling a lot F / Tiene mucha dificultad; 6 = ungraded No se le califica; -1 = Not applicable No aplica","ksads_back_grades_in_school_p"
"kbi_p_c_drop_in_grades","Integer","","Recommended"," kbi_p_c_school_setting   == 2 ||  kbi_p_c_school_setting   == 3 ||  kbi_p_c_school_setting   == 4  ||  kbi_p_c_school_setting   == 5  ||  kbi_p_c_school_setting   == 6 ||  kbi_p_c_school_setting   == 7 ||  kbi_p_c_school_setting   == 9","In the past year or past several months, has there been a drop in your/your child's grades?/  ¿Las calificaciones de su niño(a) han bajado en el último año o en los últimos meses?","1 ; 2 ; -1","1 = Yes /Sí; 2 = No /No; -1 = Not applicable /No aplica","kbi_y_drop_in_grades,ksads_back_c_drop_in_grades_p"
"kbi_p_c_spec_serv___1","Integer","","Recommended"," kbi_p_c_school_setting   == 2 ||  kbi_p_c_school_setting   == 3 ||  kbi_p_c_school_setting   == 4  ||  kbi_p_c_school_setting   == 5  ||  kbi_p_c_school_setting   == 6 ||  kbi_p_c_school_setting   == 7 ||  kbi_p_c_school_setting   == 9","Does your child receive special services at school? /  ¿Su niño(a) recibe servicios especiales en la escuela?   Seleccione todas las opciones que correspondan o apliquen: (1, Full-time Emotional Support Classroom /Salón de clases con apoyo emocional todo el tiempo)","0 ; 1","0 = No; 1 = Yes","ksads_back_c_spec_serv_p___1"
"kbi_p_c_spec_serv___2","Integer","","Recommended"," kbi_p_c_school_setting   == 2 ||  kbi_p_c_school_setting   == 3 ||  kbi_p_c_school_setting   == 4  ||  kbi_p_c_school_setting   == 5  ||  kbi_p_c_school_setting   == 6 ||  kbi_p_c_school_setting   == 7 ||  kbi_p_c_school_setting   == 9","Does your child receive special services at school? /  ¿Su niño(a) recibe servicios especiales en la escuela?   Seleccione todas las opciones que correspondan o apliquen: ( 2, Full-time Learning Support Classroom /Salón de clases con apoyo para el aprendizaje todo el tiempo)","0 ; 1","0 = No; 1 = Yes","ksads_back_c_spec_serv_p___2"
"kbi_p_c_spec_serv___3","Integer","","Recommended"," kbi_p_c_school_setting   == 2 ||  kbi_p_c_school_setting   == 3 ||  kbi_p_c_school_setting   == 4  ||  kbi_p_c_school_setting   == 5  ||  kbi_p_c_school_setting   == 6 ||  kbi_p_c_school_setting   == 7 ||  kbi_p_c_school_setting   == 9","Does your child receive special services at school? /  ¿Su niño(a) recibe servicios especiales en la escuela?   Seleccione todas las opciones que correspondan o apliquen: ( 3, Full-time Aide /Auxiliar durante el día escolar completo)","0 ; 1","0 = No; 1 = Yes","ksads_back_c_spec_serv_p___3"
"kbi_p_c_spec_serv___4","Integer","","Recommended"," kbi_p_c_school_setting   == 2 ||  kbi_p_c_school_setting   == 3 ||  kbi_p_c_school_setting   == 4  ||  kbi_p_c_school_setting   == 5  ||  kbi_p_c_school_setting   == 6 ||  kbi_p_c_school_setting   == 7 ||  kbi_p_c_school_setting   == 9","Does your child receive special services at school? /  ¿Su niño(a) recibe servicios especiales en la escuela?   Seleccione todas las opciones que correspondan o apliquen: ( 4, Special Education for specific subjects (partially mainstreamed) /Educación especial para asignaturas específicas (parcialmente en un salón de educación general))","0 ; 1","0 = No; 1 = Yes","ksads_back_c_spec_serv_p___4"
"kbi_p_c_spec_serv___5","Integer","","Recommended"," kbi_p_c_school_setting   == 2 ||  kbi_p_c_school_setting   == 3 ||  kbi_p_c_school_setting   == 4  ||  kbi_p_c_school_setting   == 5  ||  kbi_p_c_school_setting   == 6 ||  kbi_p_c_school_setting   == 7 ||  kbi_p_c_school_setting   == 9","Does your child receive special services at school? /  ¿Su niño(a) recibe servicios especiales en la escuela?   Seleccione todas las opciones que correspondan o apliquen: ( 5, Part-time Aide /Auxiliar durante parte del día escolar)","0 ; 1","0 = No; 1 = Yes","ksads_back_c_spec_serv_p___5"
"kbi_p_c_spec_serv___6","Integer","","Recommended"," kbi_p_c_school_setting   == 2 ||  kbi_p_c_school_setting   == 3 ||  kbi_p_c_school_setting   == 4  ||  kbi_p_c_school_setting   == 5  ||  kbi_p_c_school_setting   == 6 ||  kbi_p_c_school_setting   == 7 ||  kbi_p_c_school_setting   == 9","Does your child receive special services at school? /  ¿Su niño(a) recibe servicios especiales en la escuela?   Seleccione todas las opciones que correspondan o apliquen: ( 6, Resource Room /Salón de clases con recursos especiales)","0 ; 1","0 = No; 1 = Yes","ksads_back_c_spec_serv_p___6"
"kbi_p_c_spec_serv___7","Integer","","Recommended"," kbi_p_c_school_setting   == 2 ||  kbi_p_c_school_setting   == 3 ||  kbi_p_c_school_setting   == 4  ||  kbi_p_c_school_setting   == 5  ||  kbi_p_c_school_setting   == 6 ||  kbi_p_c_school_setting   == 7 ||  kbi_p_c_school_setting   == 9","Does your child receive special services at school? /  ¿Su niño(a) recibe servicios especiales en la escuela?   Seleccione todas las opciones que correspondan o apliquen: ( 7, Tutoring Support /Recibe apoyo con clases particulares)","0 ; 1","0 = No; 1 = Yes","ksads_back_c_spec_serv_p___7"
"kbi_p_c_spec_serv___8","Integer","","Recommended"," kbi_p_c_school_setting   == 2 ||  kbi_p_c_school_setting   == 3 ||  kbi_p_c_school_setting   == 4  ||  kbi_p_c_school_setting   == 5  ||  kbi_p_c_school_setting   == 6 ||  kbi_p_c_school_setting   == 7 ||  kbi_p_c_school_setting   == 9","Does your child receive special services at school? /  ¿Su niño(a) recibe servicios especiales en la escuela?   Seleccione todas las opciones que correspondan o apliquen: ( 8, Gifted Program /Programa para niños dotados)","0 ; 1","0 = No; 1 = Yes","ksads_back_c_spec_serv_p___8"
"kbi_p_c_spec_serv___9","Integer","","Recommended"," kbi_p_c_school_setting   == 2 ||  kbi_p_c_school_setting   == 3 ||  kbi_p_c_school_setting   == 4  ||  kbi_p_c_school_setting   == 5  ||  kbi_p_c_school_setting   == 6 ||  kbi_p_c_school_setting   == 7 ||  kbi_p_c_school_setting   == 9","Does your child receive special services at school? /  ¿Su niño(a) recibe servicios especiales en la escuela?   Seleccione todas las opciones que correspondan o apliquen: ( 9, Other /Otro)","0 ; 1","0 = No; 1 = Yes","ksads_back_c_spec_serv_p___9"
"kbi_p_c_spec_serv___10","Integer","","Recommended"," kbi_p_c_school_setting   == 2 ||  kbi_p_c_school_setting   == 3 ||  kbi_p_c_school_setting   == 4  ||  kbi_p_c_school_setting   == 5  ||  kbi_p_c_school_setting   == 6 ||  kbi_p_c_school_setting   == 7 ||  kbi_p_c_school_setting   == 9","Does your child receive special services at school? /  ¿Su niño(a) recibe servicios especiales en la escuela?   Seleccione todas las opciones que correspondan o apliquen: ( 10, Child does not receive special services /Su niño(a) no recibe servicios especiales)","0 ; 1","0 = No; 1 = Yes","ksads_back_c_spec_serv_p___10"
"kbi_p_c_det_susp","Integer","","Recommended"," kbi_p_c_school_setting   == 2 ||  kbi_p_c_school_setting   == 3 ||  kbi_p_c_school_setting   == 4  ||  kbi_p_c_school_setting   == 5  ||  kbi_p_c_school_setting   == 6 ||  kbi_p_c_school_setting   == 7 ||  kbi_p_c_school_setting   == 9","In the past year, has you/your child had any detentions or suspensions? En el último año?/  ¿su niño(a) ha tenido alguna detención o suspensión en la escuela?","1::3;777","1 = Yes ; 2 = No ; 3 = Not sure; 777= Decline to answer ","kbi_y_det_susp,ksads_back_c_det_susp_p"
"kbi_p_c_det_reason___1","Integer","","Recommended"," kbi_p_c_det_susp   == 1","Detention or suspensions. Reason./  ¿Por qué motivo?  Seleccione todas las opciones que correspondan o apliquen: (1, Fighting/ Pelear)","0 ; 1","0 = No; 1 = Yes","kbi_y_det_reason___1,ksads_back_c_det_reason_p___1"
"kbi_p_c_det_reason___2","Integer","","Recommended"," kbi_p_c_det_susp   == 1","Detention or suspensions. Reason./  ¿Por qué motivo?  Seleccione todas las opciones que correspondan o apliquen: ( 2, Talking Back to a Teacher /Ser insolente o grosero con un maestro)","0 ; 1","0 = No; 1 = Yes","kbi_y_det_reason___2,ksads_back_c_det_reason_p___2"
"kbi_p_c_det_reason___3","Integer","","Recommended"," kbi_p_c_det_susp   == 1","Detention or suspensions. Reason./  ¿Por qué motivo?  Seleccione todas las opciones que correspondan o apliquen: ( 3, Threatening a Teacher/ Amenazar a un maestro)","0 ; 1","0 = No; 1 = Yes","kbi_y_det_reason___3,ksads_back_c_det_reason_p___3"
"kbi_p_c_det_reason___4","Integer","","Recommended"," kbi_p_c_det_susp   == 1","Detention or suspensions. Reason./  ¿Por qué motivo?  Seleccione todas las opciones que correspondan o apliquen: ( 4, Cutting Classes /Saltarse o escapar de clases)","0 ; 1","0 = No; 1 = Yes","kbi_y_det_reason___4,ksads_back_c_det_reason_p___4"
"kbi_p_c_det_reason___5","Integer","","Recommended"," kbi_p_c_det_susp   == 1","Detention or suspensions. Reason./  ¿Por qué motivo?  Seleccione todas las opciones que correspondan o apliquen: ( 5, Using Drugs at School /Consumir drogas en la escuela)","0 ; 1","0 = No; 1 = Yes","kbi_y_det_reason___5,ksads_back_c_det_reason_p___5"
"kbi_p_c_det_reason___6","Integer","","Recommended"," kbi_p_c_det_susp   == 1","Detention or suspensions. Reason./  ¿Por qué motivo?  Seleccione todas las opciones que correspondan o apliquen: ( 6, Drinking at School /Consumir alcohol en la escuela)","0 ; 1","0 = No; 1 = Yes","kbi_y_det_reason___6,ksads_back_c_det_reason_p___6"
"kbi_p_c_det_reason___7","Integer","","Recommended"," kbi_p_c_det_susp   == 1","Detention or suspensions. Reason./  ¿Por qué motivo?  Seleccione todas las opciones que correspondan o apliquen: ( 7, Bringing a Weapon to School/ Llevar un arma a la escuela)","0 ; 1","0 = No; 1 = Yes","kbi_y_det_reason___7,ksads_back_c_det_reason_p___7"
"kbi_p_c_det_reason__999","Integer","","Recommended"," kbi_p_c_det_susp   == 1","Detention or suspensions. Reason./  ¿Por qué motivo?  Seleccione todas las opciones que correspondan o apliquen: ( 999, Don't know/ No sé)","0 ; 1","0 = No; 1 = Yes","kbi_p_c_det_reason___999,ksads_back_c_det_reason_p___999"
"kbi_p_c_det_reason__888","Integer","","Recommended"," kbi_p_c_det_susp   == 1","Detention or suspensions. Reason./  ¿Por qué motivo?  Seleccione todas las opciones que correspondan o apliquen: ( 888, Decline to answer /Niego contestar)","0 ; 1","0 = No; 1 = Yes","kbi_p_c_det_reason___888,ksads_back_c_det_reason_p___888"
"kbi_p_c_det_reason__8","Integer","","Recommended"," kbi_p_c_det_susp   == 1","Detention or suspensions. Reason./  ¿Por qué motivo?  Seleccione todas las opciones que correspondan o apliquen: ( 8, Other/ Otra)","0 ; 1","0 = No; 1 = Yes","kbi_p_c_det_reason___8,kbi_y_det_reason___8,ksads_back_c_det_reason_p___8"
"kbi_p_c_best_friend","Integer","","Recommended","","Does your child have a best friend?/  ¿Su niño(a) tiene un mejor amigo o amiga?","0;1;3","1 = Yes/ Sí; 0= No /No; 3 = Not sure /No estoy seguro(a)","ksads_back_c_best_friend_p"
"kbi_p_c_best_friend_len","Integer","","Recommended"," kbi_p_c_best_friend   == 1","How long has your child been friends with this best friend?/  ¿Hace cuánto tiempo que su niño(a) es amigo(a) de este mejor amigo o amiga?","1::3","1 = Less than a year/ Menos de un año; 2 = 1-2 years /De 1 a 2 años; 3 = More than 3 years/ Más de 3 años","ksads_back_c_best_friend_len_p"
"kbi_p_c_reg_friend_group","Integer","","Recommended","","Does your child have a regular group of kids he or she hangs out with at school or in your neighborhood?/  ¿Su niño(a) tiene un grupo de niños con quienes comparte habitualmente en la escuela o en su vecindario?","0;1;3","1 = Yes/ Sí; 0= No /No; 3 = Not sure /No estoy seguro(a)","ksads_back_c_reg_friend_group_p"
"kbi_p_c_reg_friend_group_len","Integer","","Recommended"," kbi_p_c_reg_friend_group   == 1","How long has your child hung out with them?/  ¿Hace cuánto tiempo que su niño(a) comparte con ellos?","1::4","1 = Less than a year /Menos de un año; 2 = 1-2 years/ De 1 a 2 años; 3 = More than 3 years /Más de 3 años; 4 = Not sure /No estoy seguro(a)","ksads_back_c_reg_friend_group_len_p"
"kbi_p_c_reg_friend_group_opin","Integer","","Recommended"," kbi_p_c_reg_friend_group   == 1","Do you like your child's friends?/  ¿A usted le caen bien los amigos de su niño(a)?","1::3","1 = Yes /SÃ­; 2 = Some /Algo; 3 = No/ No","ksads_back_c_reg_friend_group_opin_p"
"kbi_p_c_bully","Integer","","Recommended","","Does your child have any problems with bullying at school or in your neighborhood?/  ¿Su niño(a) tiene algún problema de acoso en la escuela o en su vecindario?","0;1","1 = Yes /Sí; 0 = No/ No","ksads_back_c_bully_p"
"kbi_p_c_gay","Integer","","Recommended","","Is you/your child gay?/  ¿Su niño(a) es homosexual?","1::4","1 = Yes /Sí; 2 = Maybe/Don't know /Tal vez/No sé; 0 = No/ No; 4 = Decline to answer /Niego contestar","kbi_y_sex_orient,ksads_back_c_gay_p"
"kbi_p_c_gay_problems","Integer","","Recommended"," kbi_p_c_gay   == 1 ||  kbi_p_c_gay   == 2","Has this caused any problems for you/your child with your family or with kids at school?/  ¿Esto le ha causado a su niño(a) algún problema con su familia o con los niños en la escuela?","1::4","1 = Not at all /Para nada; 2 = Some /Algo; 3 = A lot /Mucho; 4 = Decline to answer /Niego contestar","kbi_y_sex_orient_probs,ksads_back_c_gay_prob_p"
"kbi_p_c_trans","Integer","","Recommended","","Is you/your child transgender?/  ¿Su niño(a) es transgénero","1::4","1 = Yes /Sí; 2 = Maybe/Don't know /Tal vez/No sé; 0 = No/ No; 4 = Decline to answer /Niego contestar","kbi_y_trans_id,ksads_back_c_trans_p"
"kbi_p_c_trans_problems","Integer","","Recommended"," kbi_p_c_trans   == 1 ||  kbi_p_c_trans   == 2","Has this caused any problems for you/your child with your family or with kids at school?/  ¿Esto le ha causado a su niño(a) algún problema con su familia o con los niños en la escuela?","1::4","1 = Not at all /Para nada; 2 = Some /Algo; 3 = A lot /Mucho; 4 = Decline to answer /Niego contestar","kbi_y_trans_prob,ksads_back_c_trans_prob_p"
"kbi_p_c_mh_sa","Integer","","Recommended","","Has your child ever received mental health or substance abuse services?/  ¿Su niño(a) ha recibido alguna vez servicios de salud mental o para el abuso de sustancias?","0;1;3","1 = Yes/ Sí; 0= No /No; 3 = Not sure /No estoy seguro(a)","ksads_back_c_mh_sa_p"
"kbi_p_c_age_services","String","30","Recommended"," kbi_p_c_mh_sa   == 1 &&  isNull(kbi_p_c_age_services_bl_dk)","How old was your child when they first received mental health or substance abuse services?/  ¿Qué edad tenía su niño(a) cuando recibió por primera vez servicios de salud mental o para el abuso de sustancias?  Anótela en el espacio en blanco","","If you don't know, please choose ""don't know"" in what follows below   / Si no sabe, por favor escoja ""no se"" en lo que sigue abajo.","ksads_back_c_age_services_p"
"kbi_p_c_age_services_bl_dk","Integer","","Recommended"," kbi_p_c_mh_sa   == 1 &&  isNull(kbi_p_c_age_services)","How old was your child when they first received mental health or substance abuse services. Don't know /No lo sé","999","999 = Don't know /No lo sé","ksads_back_c_age_services_bl_dk_p"
"kbi_p_c_scheck1","Integer","","Recommended","","Types of mental health or substance abuse services your child has received/ Seleccione todos los tipos de servicios de salud mental o para el abuso de sustancias que haya recibido su niño(a)/ (1, outpatient mental health /Atención ambulatoria para la salud mental)","0 ; 1","0 = No; 1 = Yes","kbi_p_c_services_checklist___1,ksads_back_c_services_checklist_p___1"
"kbi_p_c_scheck2","Integer","","Recommended","","Types of mental health or substance abuse services your child has received/ Seleccione todos los tipos de servicios de salud mental o para el abuso de sustancias que haya recibido su niño(a)/ ( 2, partial hospital for mental health /Hospitalización parcial para la salud mental)","0 ; 1","0 = No; 1 = Yes","kbi_p_c_services_checklist___2,ksads_back_c_services_checklist_p___2"
"kbi_p_c_scheck3","Integer","","Recommended","","Types of mental health or substance abuse services your child has received/ Seleccione todos los tipos de servicios de salud mental o para el abuso de sustancias que haya recibido su niño(a)/ ( 3, inpatient for mental health /Hospitalización para la salud mental)","0 ; 1","0 = No; 1 = Yes","kbi_p_c_services_checklist___3,ksads_back_c_services_checklist_p___3"
"kbi_p_c_scheck4","Integer","","Recommended","","Types of mental health or substance abuse services your child has received/ Seleccione todos los tipos de servicios de salud mental o para el abuso de sustancias que haya recibido su niño(a)/ ( 4, outpatient substance abuse /Atención ambulatoria para el abuso de sustancias)","0 ; 1","0 = No; 1 = Yes","kbi_p_c_services_checklist___4,ksads_back_c_services_checklist_p___4"
