"ElementName","DataType","Size","Required","Condition","ElementDescription","ValueRange","Notes","Aliases"
"kbi_p_conflict_causes_l___3","Integer","","Recommended"," kbi_p_conflict_l   == '2' ||  kbi_p_conflict_l   == '3'","Click the things that cause conflict between you and your child: A continuación, seleccione aquello que causa conflicto entre usted y su niño(a): (3, Breaking Curfew No respetar la hora límite para regresar a casa)","0 ; 1","0 = No; 1 = Yes","kbi_conflict_causes_p_l___3,ksads_back_conflict_causes_p_l___3"
"kbi_p_conflict_causes_l___4","Integer","","Recommended"," kbi_p_conflict_l   == '2' ||  kbi_p_conflict_l   == '3'","Click the things that cause conflict between you and your child: A continuación, seleccione aquello que causa conflicto entre usted y su niño(a): (4, Conflict with Siblings Conflicto con hermanos)","0 ; 1","0 = No; 1 = Yes","kbi_conflict_causes_p_l___4,ksads_back_conflict_causes_p_l___4"
"kbi_p_conflict_causes_l___5","Integer","","Recommended"," kbi_p_conflict_l   == '2' ||  kbi_p_conflict_l   == '3'","Click the things that cause conflict between you and your child: A continuación, seleccione aquello que causa conflicto entre usted y su niño(a): (5, Grades Calificaciones)","0 ; 1","0 = No; 1 = Yes","kbi_conflict_causes_p_l___5,ksads_back_conflict_causes_p_l___5"
"kbi_p_conflict_causes_l___6","Integer","","Recommended"," kbi_p_conflict_l   == '2' ||  kbi_p_conflict_l   == '3'","Click the things that cause conflict between you and your child: A continuación, seleccione aquello que causa conflicto entre usted y su niño(a): (6, Trouble in School Problemas en la escuela)","0 ; 1","0 = No; 1 = Yes","kbi_conflict_causes_p_l___6,ksads_back_conflict_causes_p_l___6"
"kbi_p_conflict_causes_l___7","Integer","","Recommended"," kbi_p_conflict_l   == '2' ||  kbi_p_conflict_l   == '3'","Click the things that cause conflict between you and your child: A continuación, seleccione aquello que causa conflicto entre usted y su niño(a): (7, Trouble with Police Problemas con la policía)","0 ; 1","0 = No; 1 = Yes","kbi_conflict_causes_p_l___7,ksads_back_conflict_causes_p_l___7"
"kbi_p_conflict_causes_l___8","Integer","","Recommended"," kbi_p_conflict_l   == '2' ||  kbi_p_conflict_l   == '3'","Click the things that cause conflict between you and your child: A continuación, seleccione aquello que causa conflicto entre usted y su niño(a): (8, Moods Estados de ánimo)","0 ; 1","0 = No; 1 = Yes","kbi_conflict_causes_p_l___8,ksads_back_conflict_causes_p_l___8"
"kbi_p_conflict_causes_l___9","Integer","","Recommended"," kbi_p_conflict_l   == '2' ||  kbi_p_conflict_l   == '3'","Click the things that cause conflict between you and your child: A continuación, seleccione aquello que causa conflicto entre usted y su niño(a): (9, Other Otra)","0 ; 1","0 = No; 1 = Yes","kbi_conflict_causes_p_l___9,ksads_back_conflict_causes_p_l___9"
"kbi_p_conflict_causes_l___0","Integer","","Recommended"," kbi_p_conflict_l   == '2' ||  kbi_p_conflict_l   == '3'","Click the things that cause conflict between you and your child: A continuación, seleccione aquello que causa conflicto entre usted y su niño(a): (0, Not applicable No aplica)","0 ; 1","0 = No; 1 = Yes","kbi_conflict_causes_p_l___0,ksads_back_conflict_causes_p_l___10"
"kbi_p_c_school_setting_l","Integer","","Recommended","","Click the response below that describes your child's current school enrollment:"," 1 ; 2 ; 3 ; 4 ; 9 ; 5 ; 6 ; 7 ; 8 ; 777"," 1 = Not in School No asiste a la escuela; 2 = Regular Public School Escuela publica comin; 3 = Regular Private School Escuela privada comin; 4 = Vocational-Technical School Escuela vocacional o tecnica; 9 = Charter School Escuela autonoma subsidiada por el gobierno (charter school); 5 = Cyber School Escuela virtual; 6 = Home School Educacin en casa; 7 = Specialized School for Youth with Emotional/Behavioral Problems Escuela especializada para jvenes con problemas emocionales o de conducta; 8 = Other Otra; 777 = Decline to answer","kbi_c_school_setting_p_l,ksads_back_c_school_setting_p_l"
"kbi_p_how_well_c_school_l","Integer","","Recommended"," kbi_p_c_school_setting_l   == '2' ||  kbi_p_c_school_setting_l   == '3' ||  kbi_p_c_school_setting_l   == '4'  ||  kbi_p_c_school_setting_l   == '5'  ||  kbi_p_c_school_setting_l   == '6' ||  kbi_p_c_school_setting_l   == '7' ||  kbi_p_c_school_setting_l   == '9'","In general, how does your child do in school? En general, ¿cómo le va a su niño(a) en la escuela?","1 ; 2 ; 3 ; 4 ; -1","1 = Very well Muy bien; 2 = Average Promedio; 3 = Below Average Por debajo del promedio; 4 = Failing Está reprobando o repitiendo un grado; -1 = Not applicable No aplica","kbi_how_well_c_school_p_l,ksads_back_c_how_well_school_p_l"
"kbi_p_grades_in_school_l","Integer","","Recommended"," kbi_p_c_school_setting_l   == '2' ||  kbi_p_c_school_setting_l   == '3' ||  kbi_p_c_school_setting_l   == '4'  ||  kbi_p_c_school_setting_l   == '5'  ||  kbi_p_c_school_setting_l   == '6' ||  kbi_p_c_school_setting_l   == '7' ||  kbi_p_c_school_setting_l   == '9'","What kind of grades does your child get on average? ¿Cuál es el promedio de calificaciones de su niño(a)?","1 ; 2 ; 3 ; 4 ; 5 ; 6 ; -1","1 = A's / Excellent A / Excelente; 2 = B's / Good B / Bien; 3 = C's / Average C / Promedio; 4 = D's / Below Average D / Por debajo del promedio; 5 = F's / Struggling a lot F / Tiene mucha dificultad; 6 = ungraded No se le califica; -1 = Not applicable No aplica","kbi_grades_in_school_p_l,ksads_back_grades_in_school_p_l"
"kbi_p_c_drop_in_grades_l","Integer","","Recommended"," kbi_p_c_school_setting_l   == '2' ||  kbi_p_c_school_setting_l   == '3' ||  kbi_p_c_school_setting_l   == '4'  ||  kbi_p_c_school_setting_l   == '5'  ||  kbi_p_c_school_setting_l   == '6' ||  kbi_p_c_school_setting_l   == '7' ||  kbi_p_c_school_setting_l   == '9'","In the past year or past several months, has there been a drop in your child's grades? ¿Las calificaciones de su niño(a) han bajado en el último año o en los últimos meses?","1 ; 2 ; -1","1 = Yes Sí; 2 = No No; -1 = Not applicable No aplica","kbi_c_drop_in_grades_p_l,ksads_back_c_drop_in_grades_p_l"
"kbi_p_c_spec_serv_l___1","Integer","","Recommended"," kbi_p_c_school_setting_l   == '2' ||  kbi_p_c_school_setting_l   == '3' ||  kbi_p_c_school_setting_l   == '4'  ||  kbi_p_c_school_setting_l   == '5'  ||  kbi_p_c_school_setting_l   == '6' ||  kbi_p_c_school_setting_l   == '7' ||  kbi_p_c_school_setting_l   == '9'","Does your child receive special services at school? Click all that apply: ¿Su niño(a) recibe servicios especiales en la escuela?   Seleccione todas las opciones que correspondan o apliquen: (1, Full-time Emotional Support Classroom Salón de clases con apoyo emocional todo el tiempo)","0 ; 1","0 = No; 1 = Yes","kbi_c_spec_serv_p_l___1,ksads_back_c_spec_serv_p_l___1"
"kbi_p_c_spec_serv_l___2","Integer","","Recommended"," kbi_p_c_school_setting_l   == '2' ||  kbi_p_c_school_setting_l   == '3' ||  kbi_p_c_school_setting_l   == '4'  ||  kbi_p_c_school_setting_l   == '5'  ||  kbi_p_c_school_setting_l   == '6' ||  kbi_p_c_school_setting_l   == '7' ||  kbi_p_c_school_setting_l   == '9'","Does your child receive special services at school? Click all that apply: ¿Su niño(a) recibe servicios especiales en la escuela?   Seleccione todas las opciones que correspondan o apliquen: (2, Full-time Learning Support Classroom Salón de clases con apoyo para el aprendizaje todo el tiempo)","0 ; 1","0 = No; 1 = Yes","kbi_c_spec_serv_p_l___2,ksads_back_c_spec_serv_p_l___2"
"kbi_p_c_spec_serv_l___3","Integer","","Recommended"," kbi_p_c_school_setting_l   == '2' ||  kbi_p_c_school_setting_l   == '3' ||  kbi_p_c_school_setting_l   == '4'  ||  kbi_p_c_school_setting_l   == '5'  ||  kbi_p_c_school_setting_l   == '6' ||  kbi_p_c_school_setting_l   == '7' ||  kbi_p_c_school_setting_l   == '9'","Does your child receive special services at school? Click all that apply: ¿Su niño(a) recibe servicios especiales en la escuela?   Seleccione todas las opciones que correspondan o apliquen: (3, Full-time Aide Auxiliar durante el día escolar completo)","0 ; 1","0 = No; 1 = Yes","kbi_c_spec_serv_p_l___3,ksads_back_c_spec_serv_p_l___3"
"kbi_p_c_spec_serv_l___4","Integer","","Recommended"," kbi_p_c_school_setting_l   == '2' ||  kbi_p_c_school_setting_l   == '3' ||  kbi_p_c_school_setting_l   == '4'  ||  kbi_p_c_school_setting_l   == '5'  ||  kbi_p_c_school_setting_l   == '6' ||  kbi_p_c_school_setting_l   == '7' ||  kbi_p_c_school_setting_l   == '9'","Does your child receive special services at school? Click all that apply: ¿Su niño(a) recibe servicios especiales en la escuela?   Seleccione todas las opciones que correspondan o apliquen: (4, Special Education for specific subjects (partially mainstreamed) Educación especial para asignaturas específicas (parcialmente en un salón de educación general))","0 ; 1","0 = No; 1 = Yes","kbi_c_spec_serv_p_l___4,ksads_back_c_spec_serv_p_l___4"
"kbi_p_c_spec_serv_l___5","Integer","","Recommended"," kbi_p_c_school_setting_l   == '2' ||  kbi_p_c_school_setting_l   == '3' ||  kbi_p_c_school_setting_l   == '4'  ||  kbi_p_c_school_setting_l   == '5'  ||  kbi_p_c_school_setting_l   == '6' ||  kbi_p_c_school_setting_l   == '7' ||  kbi_p_c_school_setting_l   == '9'","Does your child receive special services at school? Click all that apply: ¿Su niño(a) recibe servicios especiales en la escuela?   Seleccione todas las opciones que correspondan o apliquen: (5, Part-time Aide Auxiliar durante parte del día escolar)","0 ; 1","0 = No; 1 = Yes","kbi_c_spec_serv_p_l___5,ksads_back_c_spec_serv_p_l___5"
"kbi_p_c_spec_serv_l___6","Integer","","Recommended"," kbi_p_c_school_setting_l   == '2' ||  kbi_p_c_school_setting_l   == '3' ||  kbi_p_c_school_setting_l   == '4'  ||  kbi_p_c_school_setting_l   == '5'  ||  kbi_p_c_school_setting_l   == '6' ||  kbi_p_c_school_setting_l   == '7' ||  kbi_p_c_school_setting_l   == '9'","Does your child receive special services at school? Click all that apply: ¿Su niño(a) recibe servicios especiales en la escuela?   Seleccione todas las opciones que correspondan o apliquen: (6, Resource Room Salón de clases con recursos especiales)","0 ; 1","0 = No; 1 = Yes","kbi_c_spec_serv_p_l___6,ksads_back_c_spec_serv_p_l___6"
"kbi_p_c_spec_serv_l___7","Integer","","Recommended"," kbi_p_c_school_setting_l   == '2' ||  kbi_p_c_school_setting_l   == '3' ||  kbi_p_c_school_setting_l   == '4'  ||  kbi_p_c_school_setting_l   == '5'  ||  kbi_p_c_school_setting_l   == '6' ||  kbi_p_c_school_setting_l   == '7' ||  kbi_p_c_school_setting_l   == '9'","Does your child receive special services at school? Click all that apply: ¿Su niño(a) recibe servicios especiales en la escuela?   Seleccione todas las opciones que correspondan o apliquen: (7, Tutoring Support Recibe apoyo con clases particulares)","0 ; 1","0 = No; 1 = Yes","kbi_c_spec_serv_p_l___7,ksads_back_c_spec_serv_p_l___7"
"kbi_p_c_spec_serv_l___8","Integer","","Recommended"," kbi_p_c_school_setting_l   == '2' ||  kbi_p_c_school_setting_l   == '3' ||  kbi_p_c_school_setting_l   == '4'  ||  kbi_p_c_school_setting_l   == '5'  ||  kbi_p_c_school_setting_l   == '6' ||  kbi_p_c_school_setting_l   == '7' ||  kbi_p_c_school_setting_l   == '9'","Does your child receive special services at school? Click all that apply: ¿Su niño(a) recibe servicios especiales en la escuela?   Seleccione todas las opciones que correspondan o apliquen: (8, Gifted Program Programa para niños dotados)","0 ; 1","0 = No; 1 = Yes","kbi_c_spec_serv_p_l___8,ksads_back_c_spec_serv_p_l___8"
"kbi_p_c_spec_serv_l___9","Integer","","Recommended"," kbi_p_c_school_setting_l   == '2' ||  kbi_p_c_school_setting_l   == '3' ||  kbi_p_c_school_setting_l   == '4'  ||  kbi_p_c_school_setting_l   == '5'  ||  kbi_p_c_school_setting_l   == '6' ||  kbi_p_c_school_setting_l   == '7' ||  kbi_p_c_school_setting_l   == '9'","Does your child receive special services at school? Click all that apply: ¿Su niño(a) recibe servicios especiales en la escuela?   Seleccione todas las opciones que correspondan o apliquen: (9, Other Otro)","0 ; 1","0 = No; 1 = Yes","kbi_c_spec_serv_p_l___9,ksads_back_c_spec_serv_p_l___9"
"kbi_p_c_spec_serv_l___10","Integer","","Recommended"," kbi_p_c_school_setting_l   == '2' ||  kbi_p_c_school_setting_l   == '3' ||  kbi_p_c_school_setting_l   == '4'  ||  kbi_p_c_school_setting_l   == '5'  ||  kbi_p_c_school_setting_l   == '6' ||  kbi_p_c_school_setting_l   == '7' ||  kbi_p_c_school_setting_l   == '9'","Does your child receive special services at school? Click all that apply: ¿Su niño(a) recibe servicios especiales en la escuela?   Seleccione todas las opciones que correspondan o apliquen: (10, Child does not receive special services Su niño(a) no recibe servicios especiales)","0 ; 1","0 = No; 1 = Yes","kbi_c_spec_serv_p_l___10,ksads_back_c_spec_serv_p_l___10"
"kbi_p_c_det_susp_l","Integer","","Recommended"," kbi_p_c_school_setting_l   == '2' ||  kbi_p_c_school_setting_l   == '3' ||  kbi_p_c_school_setting_l   == '4'  ||  kbi_p_c_school_setting_l   == '5'  ||  kbi_p_c_school_setting_l   == '6' ||  kbi_p_c_school_setting_l   == '7' ||  kbi_p_c_school_setting_l   == '9'","In the past year, has your child had any detentions or suspensions? En el último año, ¿su niño(a) ha tenido alguna detención o suspensión en la escuela?"," 1 ; 2 ; 3 ; 777"," 1 = Yes Si; 2 = No No; 3 = Not sure No estoy seguro(a); 777 = Decline to answer Niego contestar","kbi_c_det_susp_p_l,ksads_back_c_det_susp_p_l"
"kbi_p_c_det_reason_l___1","Integer","","Recommended"," kbi_p_c_det_susp_l   == '1'","For what? Click all that apply: ¿Por qué motivo?  Seleccione todas las opciones que correspondan o apliquen: (1, Fighting Pelear)","0 ; 1","0 = No; 1 = Yes","kbi_c_det_reason_p_l___1,ksads_back_c_det_reason_p_l___1"
"kbi_p_c_det_reason_l___2","Integer","","Recommended"," kbi_p_c_det_susp_l   == '1'","For what? Click all that apply: ¿Por qué motivo?  Seleccione todas las opciones que correspondan o apliquen: (2, Talking Back to a Teacher Ser insolente o grosero con un maestro)","0 ; 1","0 = No; 1 = Yes","kbi_c_det_reason_p_l___2,ksads_back_c_det_reason_p_l___2"
"kbi_p_c_det_reason_l___3","Integer","","Recommended"," kbi_p_c_det_susp_l   == '1'","For what? Click all that apply: ¿Por qué motivo?  Seleccione todas las opciones que correspondan o apliquen: (3, Threatening a Teacher Amenazar a un maestro)","0 ; 1","0 = No; 1 = Yes","kbi_c_det_reason_p_l___3,ksads_back_c_det_reason_p_l___3"
"kbi_p_c_det_reason_l___4","Integer","","Recommended"," kbi_p_c_det_susp_l   == '1'","For what? Click all that apply: ¿Por qué motivo?  Seleccione todas las opciones que correspondan o apliquen: (4, Cutting Classes Saltarse o escapar de clases)","0 ; 1","0 = No; 1 = Yes","kbi_c_det_reason_p_l___4,ksads_back_c_det_reason_p_l___4"
"kbi_p_c_det_reason_l___5","Integer","","Recommended"," kbi_p_c_det_susp_l   == '1'","For what? Click all that apply: ¿Por qué motivo?  Seleccione todas las opciones que correspondan o apliquen: (5, Using Drugs at School Consumir drogas en la escuela)","0 ; 1","0 = No; 1 = Yes","kbi_c_det_reason_p_l___5,ksads_back_c_det_reason_p_l___5"
"kbi_p_c_det_reason_l___6","Integer","","Recommended"," kbi_p_c_det_susp_l   == '1'","For what? Click all that apply: ¿Por qué motivo?  Seleccione todas las opciones que correspondan o apliquen: (6, Drinking at School Consumir alcohol en la escuela)","0 ; 1","0 = No; 1 = Yes","kbi_c_det_reason_p_l___6,ksads_back_c_det_reason_p_l___6"
"kbi_p_c_det_reason_l___7","Integer","","Recommended"," kbi_p_c_det_susp_l   == '1'","For what? Click all that apply: ¿Por qué motivo?  Seleccione todas las opciones que correspondan o apliquen: (7, Bringing a Weapon to School Llevar un arma a la escuela)","0 ; 1","0 = No; 1 = Yes","kbi_c_det_reason_p_l___7,ksads_back_c_det_reason_p_l___7"
"kbi_p_c_det_reason_l___999","Integer","","Recommended"," kbi_p_c_det_susp_l   == '1'","For what? Click all that apply: ¿Por qué motivo?  Seleccione todas las opciones que correspondan o apliquen: (999, Don't know No sé)","0 ; 1","0 = No; 1 = Yes","kbi_c_det_reason_p_l___999,ksads_back_c_det_reason_p_l___999"
"kbi_p_c_det_reason_l___888","Integer","","Recommended"," kbi_p_c_det_susp_l   == '1'","For what? Click all that apply: ¿Por qué motivo?  Seleccione todas las opciones que correspondan o apliquen: (888, Decline to answer Niego contestar)","0 ; 1","0 = No; 1 = Yes","kbi_c_det_reason_p_l___888,ksads_back_c_det_reason_p_l___888"
"kbi_p_c_det_reason_l___8","Integer","","Recommended"," kbi_p_c_det_susp_l   == '1'","For what? Click all that apply: ¿Por qué motivo?  Seleccione todas las opciones que correspondan o apliquen: (8, Other Otra)","0 ; 1","0 = No; 1 = Yes","kbi_c_det_reason_p_l___8,ksads_back_c_det_reason_p_l___8"
"kbi_p_c_best_friend_l","Integer","","Recommended","","Does your child have a best friend? ¿Su niño(a) tiene un mejor amigo o amiga?"," 1 ; 2 ; 3 ; 777"," 1 = Yes Si; 2 = No No; 3 = Not sure No estoy seguro(a); 777 = Decline to answer Niego contestar","kbi_c_best_friend_p_l,ksads_back_c_best_friend_p_l"
"kbi_p_c_best_friend_len_l","Integer","","Recommended"," kbi_p_c_best_friend_l   == '1'","How long has your child been friends with this best friend? ¿Hace cuánto tiempo que su niño(a) es amigo(a) de este mejor amigo o amiga?"," 1 ; 2 ; 3 ; 777","1 = Less than a year Menos de un ano; 2 = 1-2 years De 1 a 2 anos; 3 = More than 3 years Ms de 3 anos; 777 = Decline to answer","kbi_c_best_friend_p_len_p_l,ksads_back_c_best_friend_len_p_l"
"kbi_p_c_reg_friend_group_l","Integer","","Recommended","","Does your child have a regular group of kids they hangs out with at school or in your neighborhood?"," 1 ; 2 ; 3; 777"," 1 = Yes Si; 2 = No No; 3 = Not sure No estoy seguro(a) ; 777 = Decline to answer ","kbi_c_reg_friend_group_p_l,ksads_back_c_reg_friend_group_p_l"
"kbi_p_c_reg_friend_group_len_l","Integer","","Recommended"," kbi_p_c_reg_friend_group_l   == '1'","How long has your child hung out with them? ¿Hace cuánto tiempo que su niño(a) comparte con ellos?"," 1 ; 2 ; 3 ; 4; 777","1 = Less than a year Menos de un ano; 2 = 1-2 years De 1 a 2 anos; 3 = More than 3 years Ms de 3 anos; 777 = Decline to answer","kbi_c_reg_friend_group_p_len_p_l,ksads_back_c_reg_friend_group_len_p_l"
"kbipcregfriend_groupopin_l","Integer","","Recommended"," kbi_p_c_reg_friend_group_l   == '1'","Do you like your child's friends? ¿A usted le caen bien los amigos de su niño(a)?"," 1 ; 2 ; 3; 777"," 1 = Yes Si; 2 = Some Algo; 3 = No No;  777 = Decline to answer ","kbi_c_reg_friend_group_opin_p_l,kbi_p_c_reg_friend_group_opin_l,ksads_back_c_reg_friend_group_opin_p_l,ksads_c_reg_friend_group_opin_p_l"
"kbi_p_c_bully_l","Integer","","Recommended","","Since we last saw you, did your child have any problems with bullying at school or in your neighborhood? Desde la última vez que nos vimos, ¿su niño(a) tiene algún problema de acoso en la escuela o en su vecindario?"," 1 ; 2; 777"," 1 = Yes Si; 2 = No No ;  777 = Decline to answer ","kbi_c_bully_p_l,ksads_back_c_bully_p_l"
"kbi_p_c_gay_l","Integer","","Recommended","","Is your child gay? ¿Su niño(a) es homosexual?","1 ; 2 ; 3 ; 4","1 = Yes Sí; 2 = Maybe/Don't know Tal vez/No sé; 3 = No No; 4 = Decline to answer Niego contestar","kbi_c_gay_p_l,ksads_back_c_gay_p_l"
"kbi_p_c_gay_problems_l","Integer","","Recommended"," kbi_p_c_gay_l   == '1' ||  kbi_p_c_gay_l   == '2'","Since we last saw you, has this caused any problems for your child with your family or with kids at school? Desde la última vez que nos vimos, ¿esto le ha causado a su niño(a) algún problema con su familia o con los niños en la escuela?","1 ; 2 ; 3 ; 4","1 = Not at all Para nada; 2 = Some Algo; 3 = A lot Mucho; 4 = Decline to answer Niego contestar","kbi_c_gay_problems_p_l,ksads_back_c_gay_prob_p_l"
"kbi_p_c_trans_l","Integer","","Recommended","","Is your child transgender? ¿Su niño(a) es transgénero","1 ; 2 ; 3 ; 4","1 = Yes Sí; 2 = Maybe/Don't know Tal vez/No sé; 3 = No No; 4 = Decline to answer Niego contestar","kbi_c_trans_p_l,ksads_back_c_trans_p_l"
"kbi_p_c_trans_problems_l","Integer","","Recommended"," kbi_p_c_trans_l   == '1' ||  kbi_p_c_trans_l   == '2'","Since we last saw you, has this caused any problems for your child with your family or with kids at school? Desde la última vez que nos vimos, ¿esto le ha causado a su niño(a) algún problema con su familia o con los niños en la escuela?","1 ; 2 ; 3 ; 4","1 = Not at all Para nada; 2 = Some Algo; 3 = A lot Mucho; 4 = Decline to answer Niego contestar","kbi_c_trans_problems_p_l,ksads_back_c_trans_prob_p_l"
