"ElementName","DataType","Size","Required","Condition","ElementDescription","ValueRange","Notes","Aliases"
"fitpo_sick_p___2","Integer","","Recommended","fitbit_assent == 1 && fitbit_permission == 1","Was your child sick? Second Week","1 ; 0","1, Yes | 0 No","fitbit_post_sick_p___2"
"fitpo_sick_p___3","Integer","","Recommended","fitbit_assent == 1 && fitbit_permission == 1","Was your child sick? Third Week","1 ; 0","1, Yes | 0 No","fitbit_post_sick_p___3"
"fitpo_sick_p___0","Integer","","Recommended","fitbit_assent == 1 && fitbit_permission == 1","Was your child sick? Not Applicable","1 ; 0","1, Yes | 0 No","fitbit_post_sick_p___0"
"fitpo_beyond_typical_p___1","Integer","","Recommended","fitbit_assent == 1 && fitbit_permission == 1","Was your child more active than usual for him/herself? First Week","1 ; 0","1, Yes | 0 No","fitbit_post_beyond_typical_p___1"
"fitpo_beyond_typical_p___2","Integer","","Recommended","fitbit_assent == 1 && fitbit_permission == 1","Was your child more active than usual for him/herself? Second Week","1 ; 0","1, Yes | 0 No","fitbit_post_beyond_typical_p___2"
"fitpo_beyond_typical_p___3","Integer","","Recommended","fitbit_assent == 1 && fitbit_permission == 1","Was your child more active than usual for him/herself? Third Week","1 ; 0","1, Yes | 0 No","fitbit_post_beyond_typical_p___3"
"fitpo_beyond_typical_p___0","Integer","","Recommended","fitbit_assent == 1 && fitbit_permission == 1","Was your child more active than usual for him/herself? Not Applicable","1 ; 0","1, Yes | 0 No","fitbit_post_beyond_typical_p___0"
"fitpo_unusual_routine_p___1","Integer","","Recommended","fitbit_assent == 1 && fitbit_permission == 1","Did anything unusual happen that changed your child's usual routine and changed his/her physical activity and/or sleep (e.g. had visitors staying in your house got a pet)?  First Week","1 ; 0","1, Yes | 0 No","fitbit_post_unusual_routine_p___1"
"fitpo_unusual_routine_p___2","Integer","","Recommended","fitbit_assent == 1 && fitbit_permission == 1","Did anything unusual happen that changed your child's usual routine and changed his/her physical activity and/or sleep (e.g. had visitors staying in your house got a pet)?  Second Week","1 ; 0","1, Yes | 0 No","fitbit_post_unusual_routine_p___2"
"fitpo_unusual_routine_p___3","Integer","","Recommended","fitbit_assent == 1 && fitbit_permission == 1","Did anything unusual happen that changed your child's usual routine and changed his/her physical activity and/or sleep (e.g. had visitors staying in your house got a pet)?  Third Week","1 ; 0","1, Yes | 0 No","fitbit_post_unusual_routine_p___3"
"fitpo_unusual_routine_p___0","Integer","","Recommended","fitbit_assent == 1 && fitbit_permission == 1","Did anything unusual happen that changed your child's usual routine and changed his/her physical activity and/or sleep (e.g. had visitors staying in your house got a pet)?  Not Applicable","1 ; 0","1, Yes | 0 No","fitbit_post_unusual_routine_p___0"
