"ElementName","DataType","Size","Required","Condition","ElementDescription","ValueRange","Notes","Aliases"
"ple_sud_p","Integer","","Recommended","","Family member had drug and/or alcohol problem? ¿Un miembro de la familia a tenido problemas con drogas y / o alcohol?","1 ; 0","1 = Yes Si; 0 = No No","life_events_phenx_sud_p"
"ple_sud_past_yr_p","Integer","","Recommended"," ple_sud_p   == '1'","Did this happen in the past year? ¿Esto ha sucedido en el último año?","1 ; 0","1 = Yes Si; 0 = No No","life_events_phenx_sud_past_yr_p"
"ple_sud_fu_p","Integer","","Recommended"," ple_sud_p   == '1'","Was this a good or bad experience for your child? ¿Esto fue una buena o mala experiencia para su niño(a)?","1 ; 2 ; 6 ; 7","1 = Mostly good Principalmente bueno; 2 = Mostly bad Principalmente malo; 6 = Not applicable No aplicable; 7 = Don't know No sé","life_events_phenx_sud_fu_p"
"ple_sud_fu2_p","Integer","","Recommended"," ple_sud_p   == '1'","How much did the event affect your child? ¿Cuánto afectó el evento a su niño(a)?","0 ; 1 ; 2 ; 3","0 = Not at All Para nada; 1 = A Little Un poco; 2 = Some Algo; 3 = A lot Mucho","life_events_phenx_sud_fu2_p"
"ple_ill_p","Integer","","Recommended","","Child was seriously sick? ¿Niño(a) se enfermó gravemente?","1 ; 0","1 = Yes Si; 0 = No No","life_events_phenx_ill_p"
"ple_ill_past_yr_p","Integer","","Recommended"," ple_ill_p   == '1'","Did this happen in the past year? ¿Esto ha sucedido en el último año?","1 ; 0","1 = Yes Si; 0 = No No","life_events_phenx_ill_past_yr_p"
"ple_ill_fu_p","Integer","","Recommended"," ple_ill_p   == '1'","Was this a good or bad experience for your child? ¿Esto fue una buena o mala experiencia para su niño(a)?","1 ; 2 ; 6 ; 7","1 = Mostly good Principalmente bueno; 2 = Mostly bad Principalmente malo; 6 = Not applicable No aplicable; 7 = Don't know No sé","life_events_phenx_ill_fu_p"
"ple_ill_fu2_p","Integer","","Recommended"," ple_ill_p   == '1'","How much did the event affect your child? ¿Cuánto afectó el evento a su niño(a)?","0 ; 1 ; 2 ; 3","0 = Not at All Para nada; 1 = A Little Un poco; 2 = Some Algo; 3 = A lot Mucho","life_events_phenx_ill_fu2_p"
"ple_injur_p","Integer","","Recommended","","Child was seriously injured? ¿Niño(a) fue gravemente herido(a)?","1 ; 0","1 = Yes Si; 0 = No No","life_events_phenx_injur_p"
"ple_injur_p_past","Integer","","Recommended"," ple_injur_p   == '1'","Did this happen in the past year? ¿Esto ha sucedido en el último año?","1 ; 0","1 = Yes Si; 0 = No No","ast_p,life_events_phenx_injur_past_yr_p"
"ple_injur_fu_p","Integer","","Recommended"," ple_injur_p   == '1'","Was this a good or bad experience for your child? ¿Esto fue una buena o mala experiencia para su niño(a)?","1 ; 2 ; 6 ; 7","1 = Mostly good Principalmente bueno; 2 = Mostly bad Principalmente malo; 6 = Not applicable No aplicable; 7 = Don't know No sé","life_events_phenx_injur_fu_p"
"ple_injur_fu2_p","Integer","","Recommended"," ple_injur_p   == '1'","How much did the event affect your child? ¿Cuánto afectó el evento a su niño(a)?","0 ; 1 ; 2 ; 3","0 = Not at All Para nada; 1 = A Little Un poco; 2 = Some Algo; 3 = A lot Mucho","life_events_phenx_injur_fu2_p"
"ple_argue_p","Integer","","Recommended","","Parents argued more than previously? ¿Los padres discutieron más que anteriormente?","1 ; 0","1 = Yes Si; 0 = No No","life_events_phenx_argue_p"
"ple_argue_past_yr_p","Integer","","Recommended"," ple_argue_p   == '1'","Did this happen in the past year? ¿Esto ha sucedido en el último año?","1 ; 0","1 = Yes Si; 0 = No No","life_events_phenx_argue_past_yr_p"
"ple_argue_fu_p","Integer","","Recommended"," ple_argue_p   == '1'","Was this a good or bad experience for your child? ¿Esto fue una buena o mala experiencia para su niño(a)?","1 ; 2 ; 6 ; 7","1 = Mostly good Principalmente bueno; 2 = Mostly bad Principalmente malo; 6 = Not applicable No aplicable; 7 = Don't know No sé","life_events_phenx_argue_fu_p"
"ple_argue_fu2_p","Integer","","Recommended"," ple_argue_p   == '1'","How much did the event affect your child? ¿Cuánto afectó el evento a su niño(a)?","0 ; 1 ; 2 ; 3","0 = Not at All Para nada; 1 = A Little Un poco; 2 = Some Algo; 3 = A lot Mucho","life_events_phenx_argue_fu2_p"
"ple_job_p","Integer","","Recommended","","Parent figure lost job?","1 ; 0","1 = Yes Si; 0 = No No","life_events_phenx_job_p"
"ple_job_past_yr_p","Integer","","Recommended"," ple_job_p   == '1'","Did this happen in the past year? ¿Esto ha sucedido en el último año?","1 ; 0","1 = Yes Si; 0 = No No","life_events_phenx_job_past_yr_p"
"ple_job_fu_p","Integer","","Recommended"," ple_job_p   == '1'","Was this a good or bad experience for your child? ¿Esto fue una buena o mala experiencia para su niño(a)?","1 ; 2 ; 6 ; 7","1 = Mostly good Principalmente bueno; 2 = Mostly bad Principalmente malo; 6 = Not applicable No aplicable; 7 = Don't know No sé","life_events_phenx_job_fu_p"
"ple_job_fu2_p","Integer","","Recommended"," ple_job_p   == '1'","How much did the event affect your child? ¿Cuánto afectó el evento a su niño(a)?","0 ; 1 ; 2 ; 3","0 = Not at All Para nada; 1 = A Little Un poco; 2 = Some Algo; 3 = A lot Mucho","life_events_phenx_job_fu2_p"
"ple_away_p","Integer","","Recommended","","One parent was away from home more often? ¿Uno de los padres estaba fuera de casa con más frecuencia?","1 ; 0","1 = Yes Si; 0 = No No","life_events_phenx_away_p"
"ple_away_past_yr_p","Integer","","Recommended"," ple_away_p   == '1'","Did this happen in the past year? ¿Esto ha sucedido en el último año?","1 ; 0","1 = Yes Si; 0 = No No","life_events_phenx_away_past_yr_p"
"ple_away_fu_p","Integer","","Recommended"," ple_away_p   == '1'","Was this a good or bad experience for your child? ¿Esto fue una buena o mala experiencia para su niño(a)?","1 ; 2 ; 6 ; 7","1 = Mostly good Principalmente bueno; 2 = Mostly bad Principalmente malo; 6 = Not applicable No aplicable; 7 = Don't know No sé","life_events_phenx_away_fu_p"
"ple_away_fu2_p","Integer","","Recommended"," ple_away_p   == '1'","How much did the event affect your child? ¿Cuánto afectó el evento a su niño(a)?","0 ; 1 ; 2 ; 3","0 = Not at All Para nada; 1 = A Little Un poco; 2 = Some Algo; 3 = A lot Mucho","life_events_phenx_away_fu2_p"
"ple_arrest_p","Integer","","Recommended","","Someone in the family was arrested? ¿Alguien en la familia fue arrestado?","1 ; 0","1 = Yes Si; 0 = No No","life_events_phenx_arrest_p"
"ple_arrest_past_yr_p","Integer","","Recommended"," ple_arrest_p   == '1'","Did this happen in the past year? ¿Esto ha sucedido en el último año?","1 ; 0","1 = Yes Si; 0 = No No","life_events_phenx_arrest_past_yr_p"
"ple_arrest_fu_p","Integer","","Recommended"," ple_arrest_p   == '1'","Was this a good or bad experience for your child? ¿Esto fue una buena o mala experiencia para su niño(a)?","1 ; 2 ; 6 ; 7","1 = Mostly good Principalmente bueno; 2 = Mostly bad Principalmente malo; 6 = Not applicable No aplicable; 7 = Don't know No sé","life_events_phenx_arrest_fu_p"
"ple_arrest_fu2_p","Integer","","Recommended"," ple_arrest_p   == '1'","How much did the event affect your child? ¿Cuánto afectó el evento a su niño(a)?","0 ; 1 ; 2 ; 3","0 = Not at All Para nada; 1 = A Little Un poco; 2 = Some Algo; 3 = A lot Mucho","life_events_phenx_arrest_fu2_p"
"ple_friend_died_p","Integer","","Recommended","","Close friend died? ¿Un amigo cercano murió?","1 ; 0","1 = Yes Si; 0 = No No","life_events_phenx_friend_died_p"
"ple_friend_died_past_yr_p","Integer","","Recommended"," ple_friend_died_p   == '1'","Did this happen in the past year? ¿Esto ha sucedido en el último año?","1 ; 0","1 = Yes Si; 0 = No No","life_events_phenx_friend_died_past_yr_p"
"ple_friend_died_fu_p","Integer","","Recommended"," ple_friend_died_p   == '1'","Was this a good or bad experience for your child? ¿Esto fue una buena o mala experiencia para su niño(a)?","1 ; 2 ; 6 ; 7","1 = Mostly good Principalmente bueno; 2 = Mostly bad Principalmente malo; 6 = Not applicable No aplicable; 7 = Don't know No sé","life_events_phenx_friend_died_fu_p"
"ple_friend_died_fu2_p","Integer","","Recommended"," ple_friend_died_p   == '1'","How much did the event affect your child? ¿Cuánto afectó el evento a su niño(a)?","0 ; 1 ; 2 ; 3","0 = Not at All Para nada; 1 = A Little Un poco; 2 = Some Algo; 3 = A lot Mucho","life_events_phenx_friend_died_fu2_p"
"ple_mh_p","Integer","","Recommended","","Family member had mental/emotional problem? ¿Un miembro de la familia a tenido problemas mentales o emocionales?","1 ; 0","1 = Yes Si; 0 = No No","life_events_phenx_mh_p"
"ple_mh_past_yr_p","Integer","","Recommended"," ple_mh_p   == '1'","Did this happen in the past year? ¿Esto ha sucedido en el último año?","1 ; 0","1 = Yes Si; 0 = No No","life_events_phenx_mh_past_yr_p"
"ple_mh_fu_p","Integer","","Recommended"," ple_mh_p   == '1'","Was this a good or bad experience for your child? ¿Esto fue una buena o mala experiencia para su niño(a)?","1 ; 2 ; 6 ; 7","1 = Mostly good Principalmente bueno; 2 = Mostly bad Principalmente malo; 6 = Not applicable No aplicable; 7 = Don't know No sé","life_events_phenx_mh_fu_p"
"ple_mh_fu2_p","Integer","","Recommended"," ple_mh_p   == '1'","How much did the event affect your child? ¿Cuánto afectó el evento a su niño(a)?","0 ; 1 ; 2 ; 3","0 = Not at All Para nada; 1 = A Little Un poco; 2 = Some Algo; 3 = A lot Mucho","life_events_phenx_mh_fu2_p"
"ple_sib_p","Integer","","Recommended","","Sibling left home?","1 ; 0","1 = Yes Si; 0 = No No","life_events_phenx_sib_p"
"ple_sib_past_yr_p","Integer","","Recommended"," ple_sib_p   == '1'","Did this happen in the past year? ¿Esto ha sucedido en el último año?","1 ; 0","1 = Yes Si; 0 = No No","life_events_phenx_sib_past_yr_p"
"ple_sib_fu_p","Integer","","Recommended"," ple_sib_p   == '1'","Was this a good or bad experience for your child? ¿Esto fue una buena o mala experiencia para su niño(a)?","1 ; 2 ; 6 ; 7","1 = Mostly good Principalmente bueno; 2 = Mostly bad Principalmente malo; 6 = Not applicable No aplicable; 7 = Don't know No sé","life_events_phenx_sib_fu_p"
"ple_sib_fu2_p","Integer","","Recommended"," ple_sib_p   == '1'","How much did the event affect your child? ¿Cuánto afectó el evento a su niño(a)?","0 ; 1 ; 2 ; 3","0 = Not at All Para nada; 1 = A Little Un poco; 2 = Some Algo; 3 = A lot Mucho","life_events_phenx_sib_fu2_p"
"ple_victim_p","Integer","","Recommended","","Was a victim of crime/violence/assault? ¿Fue víctima de crimen / violencia / agresión?","1 ; 0","1 = Yes Si; 0 = No No","life_events_phenx_victim_p"
"ple_victim_past_yr_p","Integer","","Recommended"," ple_victim_p   == '1'","Did this happen in the past year? ¿Esto ha sucedido en el último año?","1 ; 0","1 = Yes Si; 0 = No No","life_events_phenx_victim_past_yr_p"
"ple_victim_fu_p","Integer","","Recommended"," ple_victim_p   == '1'","Was this a good or bad experience for your child? ¿Esto fue una buena o mala experiencia para su niño(a)?","1 ; 2 ; 6 ; 7","1 = Mostly good Principalmente bueno; 2 = Mostly bad Principalmente malo; 6 = Not applicable No aplicable; 7 = Don't know No sé","life_events_phenx_victim_fu_p"
"ple_victim_fu2_p","Integer","","Recommended"," ple_victim_p   == '1'","How much did the event affect your child? ¿Cuánto afectó el evento a su niño(a)?","0 ; 1 ; 2 ; 3","0 = Not at All Para nada; 1 = A Little Un poco; 2 = Some Algo; 3 = A lot Mucho","life_events_phenx_victim_fu2_p"
"ple_separ_p","Integer","","Recommended","","Parents separated or divorced?  ¿Padres  divorciados?","1 ; 0","1 = Yes Si; 0 = No No","life_events_phenx_separ_p"
"ple_separ_past_yr_p","Integer","","Recommended"," ple_separ_p   == '1'","Did this happen in the past year? ¿Esto ha sucedido en el último año?","1 ; 0","1 = Yes Si; 0 = No No","life_events_phenx_separ_past_yr_p"
"ple_separ_fu_p","Integer","","Recommended"," ple_separ_p   == '1'","Was this a good or bad experience for your child? ¿Esto fue una buena o mala experiencia para su niño(a)?","1 ; 2 ; 6 ; 7","1 = Mostly good Principalmente bueno; 2 = Mostly bad Principalmente malo; 6 = Not applicable No aplicable; 7 = Don't know No sé","life_events_phenx_separ_fu_p"
"ple_separ_fu2_p","Integer","","Recommended"," ple_separ_p   == '1'","How much did the event affect your child? ¿Cuánto afectó el evento a su niño(a)?","0 ; 1 ; 2 ; 3","0 = Not at All Para nada; 1 = A Little Un poco; 2 = Some Algo; 3 = A lot Mucho","life_events_phenx_separ_fu2_p"
"ple_law_p","Integer","","Recommended","","Parents/caregiver got into trouble with the law? ¿Padres / cuidadores tuvieron problemas con la ley?","1 ; 0","1 = Yes Si; 0 = No No","life_events_phenx_law_p"
"ple_law_past_yr_p","Integer","","Recommended"," ple_law_p   == '1'","Did this happen in the past year? ¿Esto ha sucedido en el último año?","1 ; 0","1 = Yes Si; 0 = No No","life_events_phenx_law_past_yr_p"
"ple_law_fu_p","Integer","","Recommended"," ple_law_p   == '1'","Was this a good or bad experience for your child? ¿Esto fue una buena o mala experiencia para su niño(a)?","1 ; 2 ; 6 ; 7","1 = Mostly good Principalmente bueno; 2 = Mostly bad Principalmente malo; 6 = Not applicable No aplicable; 7 = Don't know No sé","life_events_phenx_law_fu_p"
"ple_law_fu2_p","Integer","","Recommended"," ple_law_p   == '1'","How much did the event affect your child? ¿Cuánto afectó el evento a su niño(a)?","0 ; 1 ; 2 ; 3","0 = Not at All Para nada; 1 = A Little Un poco; 2 = Some Algo; 3 = A lot Mucho","life_events_phenx_law_fu2_p"
"ple_school_p","Integer","","Recommended","","Attended a new school? ¿Asistieron a una nueva escuela?","1 ; 0","1 = Yes Si; 0 = No No","life_events_phenx_school_p"
"ple_school_past_yr_p","Integer","","Recommended"," ple_school_p   == '1'","Did this happen in the past year? ¿Esto ha sucedido en el último año?","1 ; 0","1 = Yes Si; 0 = No No","life_events_phenx_school_past_yr_p"
"ple_school_fu_p","Integer","","Recommended"," ple_school_p   == '1'","Was this a good or bad experience for your child? ¿Esto fue una buena o mala experiencia para su niño(a)?","1 ; 2 ; 6 ; 7","1 = Mostly good Principalmente bueno; 2 = Mostly bad Principalmente malo; 6 = Not applicable No aplicable; 7 = Don't know No sé","life_events_phenx_school_fu_p"
"ple_school_fu2_p","Integer","","Recommended"," ple_school_p   == '1'","How much did the event affect your child? ¿Cuánto afectó el evento a su niño(a)?","0 ; 1 ; 2 ; 3","0 = Not at All Para nada; 1 = A Little Un poco; 2 = Some Algo; 3 = A lot Mucho","life_events_phenx_school_fu2_p"
"ple_move_p","Integer","","Recommended","","Family moved? ¿La familia se mudó?","1 ; 0","1 = Yes Si; 0 = No No","life_events_phenx_move_p"
"ple_move_past_yr_p","Integer","","Recommended"," ple_move_p   == '1'","Did this happen in the past year? ¿Esto ha sucedido en el último año?","1 ; 0","1 = Yes Si; 0 = No No","life_events_phenx_move_past_yr_p"
"ple_move_fu_p","Integer","","Recommended"," ple_move_p   == '1'","Was this a good or bad experience for your child? ¿Esto fue una buena o mala experiencia para su niño(a)?","1 ; 2 ; 6 ; 7","1 = Mostly good Principalmente bueno; 2 = Mostly bad Principalmente malo; 6 = Not applicable No aplicable; 7 = Don't know No sé","life_events_phenx_move_fu_p"
"ple_move_fu2_p","Integer","","Recommended"," ple_move_p   == '1'","How much did the event affect your child? ¿Cuánto afectó el evento a su niño(a)?","0 ; 1 ; 2 ; 3","0 = Not at All Para nada; 1 = A Little Un poco; 2 = Some Algo; 3 = A lot Mucho","life_events_phenx_move_fu2_p"
"ple_jail_p","Integer","","Recommended","","One of the parents/caregivers went to jail?  ¿Uno de los padres / cuidadores fueron a la cárcel?","1 ; 0","1 = Yes Si; 0 = No No","life_events_phenx_jail_p"
"ple_jail_past_yr_p","Integer","","Recommended"," ple_jail_p   == '1'","Did this happen in the past year? ¿Esto ha sucedido en el último año?","1 ; 0","1 = Yes Si; 0 = No No","life_events_phenx_jail_past_yr_p"
"ple_jail_fu_p","Integer","","Recommended"," ple_jail_p   == '1'","Was this a good or bad experience for your child? ¿Esto fue una buena o mala experiencia para su niño(a)?","1 ; 2 ; 6 ; 7","1 = Mostly good Principalmente bueno; 2 = Mostly bad Principalmente malo; 6 = Not applicable No aplicable; 7 = Don't know No sé","life_events_phenx_jail_fu_p"
"ple_jail_fu2_p","Integer","","Recommended"," ple_jail_p   == '1'","How much did the event affect your child? ¿Cuánto afectó el evento a su niño(a)?","0 ; 1 ; 2 ; 3","0 = Not at All Para nada; 1 = A Little Un poco; 2 = Some Algo; 3 = A lot Mucho","life_events_phenx_jail_fu2_p"
"ple_step_p","Integer","","Recommended","","Got new step-parent?","1 ; 0","1 = Yes Si; 0 = No No","life_events_phenx_step_p"
"ple_step_past_yr_p","Integer","","Recommended"," ple_step_p   == '1'","Did this happen in the past year? ¿Esto ha sucedido en el último año?","1 ; 0","1 = Yes Si; 0 = No No","life_events_phenx_step_past_yr_p"
"ple_step_fu_p","Integer","","Recommended"," ple_step_p   == '1'","Was this a good or bad experience for your child? ¿Esto fue una buena o mala experiencia para su niño(a)?","1 ; 2 ; 6 ; 7","1 = Mostly good Principalmente bueno; 2 = Mostly bad Principalmente malo; 6 = Not applicable No aplicable; 7 = Don't know No sé","life_events_phenx_step_fu_p"
"ple_step_fu2_p","Integer","","Recommended"," ple_step_p   == '1'","How much did the event affect your child? ¿Cuánto afectó el evento a su niño(a)?","0 ; 1 ; 2 ; 3","0 = Not at All Para nada; 1 = A Little Un poco; 2 = Some Algo; 3 = A lot Mucho","life_events_phenx_step_fu2_p"
"ple_new_job_p","Integer","","Recommended","","Parent/caregiver got a new job? ¿Padres / cuidadores tienen un nuevo trabajo?","1 ; 0","1 = Yes Si; 0 = No No","life_events_phenx_new_job_p"
"ple_new_job_past_yr_p","Integer","","Recommended"," ple_new_job_p   == '1'","Did this happen in the past year? ¿Esto ha sucedido en el último año?","1 ; 0","1 = Yes Si; 0 = No No","life_events_phenx_new_job_past_yr_p"
"ple_new_job_fu_p","Integer","","Recommended"," ple_new_job_p   == '1'","Was this a good or bad experience for your child? ¿Esto fue una buena o mala experiencia para su niño(a)?","1 ; 2 ; 6 ; 7","1 = Mostly good Principalmente bueno; 2 = Mostly bad Principalmente malo; 6 = Not applicable No aplicable; 7 = Don't know No sé","life_events_phenx_new_job_fu_p"
"ple_new_job_fu2_p","Integer","","Recommended"," ple_new_job_p   == '1'","How much did the event affect your child? ¿Cuánto afectó el evento a su niño(a)?","0 ; 1 ; 2 ; 3","0 = Not at All Para nada; 1 = A Little Un poco; 2 = Some Algo; 3 = A lot Mucho","life_events_phenx_new_job_fu2_p"
"ple_new_sib_p","Integer","","Recommended","","Got new sibling?","1 ; 0","1 = Yes Si; 0 = No No","life_events_phenx_new_sib_p"
"ple_new_sib_past_yr_p","Integer","","Recommended"," ple_new_sib_p   == '1'","Did this happen in the past year? ¿Esto ha sucedido en el último año?","1 ; 0","1 = Yes Si; 0 = No No","life_events_phenx_new_sib_past_yr_p"
"ple_new_sib_fu_p","Integer","","Recommended"," ple_new_sib_p   == '1'","Was this a good or bad experience for your child? ¿Esto fue una buena o mala experiencia para su niño(a)?","1 ; 2 ; 6 ; 7","1 = Mostly good Principalmente bueno; 2 = Mostly bad Principalmente malo; 6 = Not applicable No aplicable; 7 = Don't know No sé","life_events_phenx_new_sib_fu_p"
"ple_new_sib_fu2_p","Integer","","Recommended"," ple_new_sib_p   == '1'","How much did the event affect your child? ¿Cuánto afectó el evento a su niño(a)?","0 ; 1 ; 2 ; 3","0 = Not at All Para nada; 1 = A Little Un poco; 2 = Some Algo; 3 = A lot Mucho","life_events_phenx_new_sib_fu2_p"
"ple_hospitalized_fu2_p","Integer","","Recommended","","How much did the event affect your child?","0::3","0= Not at All ; 1= A Little ; 2= Some ; 3= A lot [ple_hospitalized_p] = '1'",""
"ple_foster_care_p","Integer","","Recommended","","Child placed in foster care?","1;0","1=Yes ; 0= No [event-name] = '3_year_follow_up_y_arm_1'",""
"ple_foster_care_time_p","Integer","","Recommended","","Child in foster care for how many months? ( 1 year = 12 months)","","[ple_foster_care_p] = '1'",""
"ple_foster_care_past_yr_p","Integer","","Recommended","","Did this happen in the past year?","1;0","1=Yes ; 0= No [ple_foster_care_p] = '1'",""
"ple_foster_care_fu_p","Integer","","Recommended","","Was this a good or bad experience for your child?","1;2;6;7","1= Mostly good ; 2= Mostly bad  ; 6= Not applicable ; 7= Don't know [ple_foster_care_p] = '1'",""
"ple_foster_care_fu2_p","Integer","","Recommended","","How much did the event affect your child?","0::3","0= Not at All ; 1= A Little ; 2= Some ; 3= A lot [ple_foster_care_p] = '1'",""
