"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"tfabwdp_997","Float","","Recommended","Mean beta weight for nBack emotional face versus neutral face contrast in right hemisphere cortical Destrieux ROI planum polare of the superior temporal gyrus","","","tfmri_nback_all_emotion.vs.neutface_beta_cort.destrieux_g.temp.sup.plan.polar.rh,tfmri_nback_all_emotionvsneutface_beta_cortdestrieux_gtempsupplanpolarrh"
"tfabwdp_998","Float","","Recommended","Mean beta weight for nBack emotional face versus neutral face contrast in right hemisphere cortical Destrieux ROI planum temporale","","","tfmri_nback_all_emotion.vs.neutface_beta_cort.destrieux_g.temp.sup.plan.tempo.rh,tfmri_nback_all_emotionvsneutface_beta_cortdestrieux_gtempsupplantemporh"
"tfabwdp_999","Float","","Recommended","Mean beta weight for nBack emotional face versus neutral face contrast in right hemisphere cortical Destrieux ROI inferior temporal gyrus","","","tfmri_nback_all_emotion.vs.neutface_beta_cort.destrieux_g.temporal.inf.rh,tfmri_nback_all_emotionvsneutface_beta_cortdestrieux_gtemporalinfrh"
"tfabwdp_1000","Float","","Recommended","Mean beta weight for nBack emotional face versus neutral face contrast in right hemisphere cortical Destrieux ROI middle temporal gyrus","","","tfmri_nback_all_emotion.vs.neutface_beta_cort.destrieux_g.temporal.middle.rh,tfmri_nback_all_emotionvsneutface_beta_cortdestrieux_gtemporalmiddlerh"
"tfabwdp_1001","Float","","Recommended","Mean beta weight for nBack emotional face versus neutral face contrast in right hemisphere cortical Destrieux ROI horizontal ramus of the anterior segment of the lateral sulcus","","","tfmri_nback_all_emotion.vs.neutface_beta_cort.destrieux_lat.fis.ant.horizont.rh,tfmri_nback_all_emotionvsneutface_beta_cortdestrieux_latfisanthorizontrh"
"tfabwdp_1002","Float","","Recommended","Mean beta weight for nBack emotional face versus neutral face contrast in right hemisphere cortical Destrieux ROI vertical ramus of the anterior segment of the lateral sulcus","","","tfmri_nback_all_emotion.vs.neutface_beta_cort.destrieux_lat.fis.ant.vertical.rh,tfmri_nback_all_emotionvsneutface_beta_cortdestrieux_latfisantverticalrh"
"tfabwdp_1003","Float","","Recommended","Mean beta weight for nBack emotional face versus neutral face contrast in right hemisphere cortical Destrieux ROI posterior ramus of the lateral sulcus","","","tfmri_nback_all_emotion.vs.neutface_beta_cort.destrieux_lat.fis.post.rh,tfmri_nback_all_emotionvsneutface_beta_cortdestrieux_latfispostrh"
"tfabwdp_1004","Float","","Recommended","Mean beta weight for nBack emotional face versus neutral face contrast in right hemisphere cortical Destrieux ROI occipital pole","","","tfmri_nback_all_emotion.vs.neutface_beta_cort.destrieux_pole.occipital.rh,tfmri_nback_all_emotionvsneutface_beta_cortdestrieux_poleoccipitalrh"
"tfabwdp_1005","Float","","Recommended","Mean beta weight for nBack emotional face versus neutral face contrast in right hemisphere cortical Destrieux ROI temporal pole","","","tfmri_nback_all_emotion.vs.neutface_beta_cort.destrieux_pole.temporal.rh,tfmri_nback_all_emotionvsneutface_beta_cortdestrieux_poletemporalrh"
"tfabwdp_1006","Float","","Recommended","Mean beta weight for nBack emotional face versus neutral face contrast in right hemisphere cortical Destrieux ROI calcarine sulcus","","","tfmri_nback_all_emotion.vs.neutface_beta_cort.destrieux_s.calcarine.rh,tfmri_nback_all_emotionvsneutface_beta_cortdestrieux_scalcarinerh"
"tfabwdp_1007","Float","","Recommended","Mean beta weight for nBack emotional face versus neutral face contrast in right hemisphere cortical Destrieux ROI central sulcus","","","tfmri_nback_all_emotion.vs.neutface_beta_cort.destrieux_s.central.rh,tfmri_nback_all_emotionvsneutface_beta_cortdestrieux_scentralrh"
"tfabwdp_1008","Float","","Recommended","Mean beta weight for nBack emotional face versus neutral face contrast in right hemisphere cortical Destrieux ROI marginal branch of the cingulate sulcus","","","tfmri_nback_all_emotion.vs.neutface_beta_cort.destrieux_s.cingul.marginalis.rh,tfmri_nback_all_emotionvsneutface_beta_cortdestrieux_scingulmarginalisrh"
"tfabwdp_1009","Float","","Recommended","Mean beta weight for nBack emotional face versus neutral face contrast in right hemisphere cortical Destrieux ROI anterior segment of the circular sulcus of the insula","","","tfmri_nback_all_emotion.vs.neutface_beta_cort.destrieux_s.circular.insula.ant.rh,tfmri_nback_all_emotionvsneutface_beta_cortdestrieux_scircularinsulaantrh"
"tfabwdp_1010","Float","","Recommended","Mean beta weight for nBack emotional face versus neutral face contrast in right hemisphere cortical Destrieux ROI inferior segment of the circular sulcus of the insula","","","tfmri_nback_all_emotion.vs.neutface_beta_cort.destrieux_s.circular.insula.inf.rh,tfmri_nback_all_emotionvsneutface_beta_cortdestrieux_scircularinsulainfrh"
"tfabwdp_1011","Float","","Recommended","Mean beta weight for nBack emotional face versus neutral face contrast in right hemisphere cortical Destrieux ROI superior segment of the circular sulcus of the insula","","","tfmri_nback_all_emotion.vs.neutface_beta_cort.destrieux_s.circular.insula.sup.rh,tfmri_nback_all_emotionvsneutface_beta_cortdestrieux_scircularinsulasuprh"
"tfabwdp_1012","Float","","Recommended","Mean beta weight for nBack emotional face versus neutral face contrast in right hemisphere cortical Destrieux ROI anterior transverse collateral sulcus","","","tfmri_nback_all_emotion.vs.neutface_beta_cort.destrieux_s.collat.transv.ant.rh,tfmri_nback_all_emotionvsneutface_beta_cortdestrieux_scollattransvantrh"
"tfabwdp_1013","Float","","Recommended","Mean beta weight for nBack emotional face versus neutral face contrast in right hemisphere cortical Destrieux ROI posterior transverse collateral sulcus","","","tfmri_nback_all_emotion.vs.neutface_beta_cort.destrieux_s.collat.transv.post.rh,tfmri_nback_all_emotionvsneutface_beta_cortdestrieux_scollattransvpostrh"
"tfabwdp_1014","Float","","Recommended","Mean beta weight for nBack emotional face versus neutral face contrast in right hemisphere cortical Destrieux ROI inferior frontal sulcus","","","tfmri_nback_all_emotion.vs.neutface_beta_cort.destrieux_s.front.inf.rh,tfmri_nback_all_emotionvsneutface_beta_cortdestrieux_sfrontinfrh"
"tfabwdp_1015","Float","","Recommended","Mean beta weight for nBack emotional face versus neutral face contrast in right hemisphere cortical Destrieux ROI middle frontal sulcus","","","tfmri_nback_all_emotion.vs.neutface_beta_cort.destrieux_s.front.middle.rh,tfmri_nback_all_emotionvsneutface_beta_cortdestrieux_sfrontmiddlerh"
"tfabwdp_1016","Float","","Recommended","Mean beta weight for nBack emotional face versus neutral face contrast in right hemisphere cortical Destrieux ROI superior frontal sulcus","","","tfmri_nback_all_emotion.vs.neutface_beta_cort.destrieux_s.front.sup.rh,tfmri_nback_all_emotionvsneutface_beta_cortdestrieux_sfrontsuprh"
"tfabwdp_1017","Float","","Recommended","Mean beta weight for nBack emotional face versus neutral face contrast in right hemisphere cortical Destrieux ROI sulcus intermedius primus","","","tfmri_nback_all_emotion.vs.neutface_beta_cort.destrieux_s.interm.prim.jensen.rh,tfmri_nback_all_emotionvsneutface_beta_cortdestrieux_sintermprimjensenrh"
"tfabwdp_1018","Float","","Recommended","Mean beta weight for nBack emotional face versus neutral face contrast in right hemisphere cortical Destrieux ROI intraparietal sulcus and transverse parietal sulci","","","tfmri_nback_all_emotion.vs.neutface_beta_cort.destrieux_s.intrapariet.and.p.trans.rh,tfmri_nback_all_emotionvsneutface_beta_cortdestrieux_sintraparietandptransrh"
"tfabwdp_1019","Float","","Recommended","Mean beta weight for nBack emotional face versus neutral face contrast in right hemisphere cortical Destrieux ROI middle occipital sulcus and lunatus sulcus","","","tfmri_nback_all_emotion.vs.neutface_beta_cort.destrieux_s.oc.middle.and.lunatus.rh,tfmri_nback_all_emotionvsneutface_beta_cortdestrieux_socmiddleandlunatusrh"
"tfabwdp_1020","Float","","Recommended","Mean beta weight for nBack emotional face versus neutral face contrast in right hemisphere cortical Destrieux ROI superior occipital sulcus and transverse occipital sulcus","","","tfmri_nback_all_emotion.vs.neutface_beta_cort.destrieux_s.oc.sup.and.transversal.rh,tfmri_nback_all_emotionvsneutface_beta_cortdestrieux_socsupandtransversalrh"
"tfabwdp_1021","Float","","Recommended","Mean beta weight for nBack emotional face versus neutral face contrast in right hemisphere cortical Destrieux ROI anterior occipital sulcus and preoccipital notch","","","tfmri_nback_all_emotion.vs.neutface_beta_cort.destrieux_s.occipital.ant.rh,tfmri_nback_all_emotionvsneutface_beta_cortdestrieux_soccipitalantrh"
"tfabwdp_1022","Float","","Recommended","Mean beta weight for nBack emotional face versus neutral face contrast in right hemisphere cortical Destrieux ROI lateral occipito-temporal sulcus","","","tfmri_nback_all_emotion.vs.neutface_beta_cort.destrieux_s.oc.temp.lat.rh,tfmri_nback_all_emotionvsneutface_beta_cortdestrieux_soctemplatrh"
"tfabwdp_1023","Float","","Recommended","Mean beta weight for nBack emotional face versus neutral face contrast in right hemisphere cortical Destrieux ROI medial occipito-temporal sulcus and lingual sulcus","","","tfmri_nback_all_emotion.vs.neutface_beta_cort.destrieux_s.oc.temp.med.and.lingual.rh,tfmri_nback_all_emotionvsneutface_beta_cortdestrieux_soctempmedandlingualrh"
"tfabwdp_1024","Float","","Recommended","Mean beta weight for nBack emotional face versus neutral face contrast in right hemisphere cortical Destrieux ROI lateral orbital sulcus","","","tfmri_nback_all_emotion.vs.neutface_beta_cort.destrieux_s.orbital.lateral.rh,tfmri_nback_all_emotionvsneutface_beta_cortdestrieux_sorbitallateralrh"
"tfabwdp_1025","Float","","Recommended","Mean beta weight for nBack emotional face versus neutral face contrast in right hemisphere cortical Destrieux ROI medial orbital sulcus","","","tfmri_nback_all_emotion.vs.neutface_beta_cort.destrieux_s.orbital.med.olfact.rh,tfmri_nback_all_emotionvsneutface_beta_cortdestrieux_sorbitalmedolfactrh"
"tfabwdp_1026","Float","","Recommended","Mean beta weight for nBack emotional face versus neutral face contrast in right hemisphere cortical Destrieux ROI orbital sulci","","","tfmri_nback_all_emotion.vs.neutface_beta_cort.destrieux_s.orbital.h.shaped.rh,tfmri_nback_all_emotionvsneutface_beta_cortdestrieux_sorbitalhshapedrh"
"tfabwdp_1027","Float","","Recommended","Mean beta weight for nBack emotional face versus neutral face contrast in right hemisphere cortical Destrieux ROI parieto-occipital sulcus","","","tfmri_nback_all_emotion.vs.neutface_beta_cort.destrieux_s.parieto.occipital.rh,tfmri_nback_all_emotionvsneutface_beta_cortdestrieux_sparietooccipitalrh"
"tfabwdp_1028","Float","","Recommended","Mean beta weight for nBack emotional face versus neutral face contrast in right hemisphere cortical Destrieux ROI pericallosal sulcus","","","tfmri_nback_all_emotion.vs.neutface_beta_cort.destrieux_s.pericallosal.rh,tfmri_nback_all_emotionvsneutface_beta_cortdestrieux_spericallosalrh"
"tfabwdp_1029","Float","","Recommended","Mean beta weight for nBack emotional face versus neutral face contrast in right hemisphere cortical Destrieux ROI postcentral sulcus","","","tfmri_nback_all_emotion.vs.neutface_beta_cort.destrieux_s.postcentral.rh,tfmri_nback_all_emotionvsneutface_beta_cortdestrieux_spostcentralrh"
"tfabwdp_1030","Float","","Recommended","Mean beta weight for nBack emotional face versus neutral face contrast in right hemisphere cortical Destrieux ROI inferior part of the precentral sulcus","","","tfmri_nback_all_emotion.vs.neutface_beta_cort.destrieux_s.precentral.inf.part.rh,tfmri_nback_all_emotionvsneutface_beta_cortdestrieux_sprecentralinfpartrh"
"tfabwdp_1031","Float","","Recommended","Mean beta weight for nBack emotional face versus neutral face contrast in right hemisphere cortical Destrieux ROI superior part of the precentral sulcus","","","tfmri_nback_all_emotion.vs.neutface_beta_cort.destrieux_s.precentral.sup.part.rh,tfmri_nback_all_emotionvsneutface_beta_cortdestrieux_sprecentralsuppartrh"
"tfabwdp_1032","Float","","Recommended","Mean beta weight for nBack emotional face versus neutral face contrast in right hemisphere cortical Destrieux ROI suborbital sulcus","","","tfmri_nback_all_emotion.vs.neutface_beta_cort.destrieux_s.suborbital.rh,tfmri_nback_all_emotionvsneutface_beta_cortdestrieux_ssuborbitalrh"
"tfabwdp_1033","Float","","Recommended","Mean beta weight for nBack emotional face versus neutral face contrast in right hemisphere cortical Destrieux ROI subparietal sulcus","","","tfmri_nback_all_emotion.vs.neutface_beta_cort.destrieux_s.subparietal.rh,tfmri_nback_all_emotionvsneutface_beta_cortdestrieux_ssubparietalrh"
"tfabwdp_1034","Float","","Recommended","Mean beta weight for nBack emotional face versus neutral face contrast in right hemisphere cortical Destrieux ROI inferior temporal sulcus","","","tfmri_nback_all_emotion.vs.neutface_beta_cort.destrieux_s.temporal.inf.rh,tfmri_nback_all_emotionvsneutface_beta_cortdestrieux_stemporalinfrh"
"tfabwdp_1035","Float","","Recommended","Mean beta weight for nBack emotional face versus neutral face contrast in right hemisphere cortical Destrieux ROI superior temporal sulcus","","","tfmri_nback_all_emotion.vs.neutface_beta_cort.destrieux_s.temporal.sup.rh,tfmri_nback_all_emotionvsneutface_beta_cortdestrieux_stemporalsuprh"
"tfabwdp_1036","Float","","Recommended","Mean beta weight for nBack emotional face versus neutral face contrast in right hemisphere cortical Destrieux ROI transverse temporal sulcus","","","tfmri_nback_all_emotion.vs.neutface_beta_cort.destrieux_s.temporal.transverse.rh,tfmri_nback_all_emotionvsneutface_beta_cortdestrieux_stemporaltransverserh"
"tfabwdp_1037","Float","","Recommended","Mean beta weight for nBack negative face versus neutral face contrast in left hemisphere cortical Destrieux ROI fronto-marginal gyrus and sulcus","","","tfmri_nback_all_negface.vs.neutface_beta_cort.destrieux_g.and.s.frontomargin.lh,tfmri_nback_all_negfacevsneutface_beta_cortdestrieux_gandsfrontomarginlh"
"tfabwdp_1038","Float","","Recommended","Mean beta weight for nBack negative face versus neutral face contrast in left hemisphere cortical Destrieux ROI inferior occipital gyrus and sulcus","","","tfmri_nback_all_negface.vs.neutface_beta_cort.destrieux_g.and.s.occipital.inf.lh,tfmri_nback_all_negfacevsneutface_beta_cortdestrieux_gandsoccipitalinflh"
"tfabwdp_1039","Float","","Recommended","Mean beta weight for nBack negative face versus neutral face contrast in left hemisphere cortical Destrieux ROI paracentral lobule and sulcus","","","tfmri_nback_all_negface.vs.neutface_beta_cort.destrieux_g.and.s.paracentral.lh,tfmri_nback_all_negfacevsneutface_beta_cortdestrieux_gandsparacentrallh"
"tfabwdp_1040","Float","","Recommended","Mean beta weight for nBack negative face versus neutral face contrast in left hemisphere cortical Destrieux ROI subcentral gyrus and sulci","","","tfmri_nback_all_negface.vs.neutface_beta_cort.destrieux_g.and.s.subcentral.lh,tfmri_nback_all_negfacevsneutface_beta_cortdestrieux_gandssubcentrallh"
"tfabwdp_1041","Float","","Recommended","Mean beta weight for nBack negative face versus neutral face contrast in left hemisphere cortical Destrieux ROI transverse frontopolar gyri and sulci","","","tfmri_nback_all_negface.vs.neutface_beta_cort.destrieux_g.and.s.transv.frontopol.lh,tfmri_nback_all_negfacevsneutface_beta_cortdestrieux_gandstransvfrontopollh"
"tfabwdp_1042","Float","","Recommended","Mean beta weight for nBack negative face versus neutral face contrast in left hemisphere cortical Destrieux ROI anterior part of the cingulate gyrus and sulcus","","","tfmri_nback_all_negface.vs.neutface_beta_cort.destrieux_g.and.s.cingul.ant.lh,tfmri_nback_all_negfacevsneutface_beta_cortdestrieux_gandscingulantlh"
"tfabwdp_1043","Float","","Recommended","Mean beta weight for nBack negative face versus neutral face contrast in left hemisphere cortical Destrieux ROI middle-anterior part of the cingulate gyrus and sulcus","","","tfmri_nback_all_negface.vs.neutface_beta_cort.destrieux_g.and.s.cingul.mid.ant.lh,tfmri_nback_all_negfacevsneutface_beta_cortdestrieux_gandscingulmidantlh"
"tfabwdp_1044","Float","","Recommended","Mean beta weight for nBack negative face versus neutral face contrast in left hemisphere cortical Destrieux ROI middle-posterior part of the cingulate gyrus and sulcus","","","tfmri_nback_all_negface.vs.neutface_beta_cort.destrieux_g.and.s.cingul.mid.post.lh,tfmri_nback_all_negfacevsneutface_beta_cortdestrieux_gandscingulmidpostlh"
"tfabwdp_1045","Float","","Recommended","Mean beta weight for nBack negative face versus neutral face contrast in left hemisphere cortical Destrieux ROI posterior-dorsal part of the cingulate gyrus","","","tfmri_nback_all_negface.vs.neutface_beta_cort.destrieux_g.cingul.post.dorsal.lh,tfmri_nback_all_negfacevsneutface_beta_cortdestrieux_gcingulpostdorsallh"
"tfabwdp_1046","Float","","Recommended","Mean beta weight for nBack negative face versus neutral face contrast in left hemisphere cortical Destrieux ROI posterior-ventral part of the cingulate gyrus","","","tfmri_nback_all_negface.vs.neutface_beta_cort.destrieux_g.cingul.post.ventral.lh,tfmri_nback_all_negfacevsneutface_beta_cortdestrieux_gcingulpostventrallh"
"tfabwdp_1047","Float","","Recommended","Mean beta weight for nBack negative face versus neutral face contrast in left hemisphere cortical Destrieux ROI cuneus","","","tfmri_nback_all_negface.vs.neutface_beta_cort.destrieux_g.cuneus.lh,tfmri_nback_all_negfacevsneutface_beta_cortdestrieux_gcuneuslh"
"tfabwdp_1048","Float","","Recommended","Mean beta weight for nBack negative face versus neutral face contrast in left hemisphere cortical Destrieux ROI opercular part of the inferior frontal gyrus","","","tfmri_nback_all_negface.vs.neutface_beta_cort.destrieux_g.front.inf.opercular.lh,tfmri_nback_all_negfacevsneutface_beta_cortdestrieux_gfrontinfopercularlh"
"tfabwdp_1049","Float","","Recommended","Mean beta weight for nBack negative face versus neutral face contrast in left hemisphere cortical Destrieux ROI orbital part of the inferior frontal gyrus","","","tfmri_nback_all_negface.vs.neutface_beta_cort.destrieux_g.front.inf.orbital.lh,tfmri_nback_all_negfacevsneutface_beta_cortdestrieux_gfrontinforbitallh"
"tfabwdp_1050","Float","","Recommended","Mean beta weight for nBack negative face versus neutral face contrast in left hemisphere cortical Destrieux ROI triangular part of the inferior frontal gyrus","","","tfmri_nback_all_negface.vs.neutface_beta_cort.destrieux_g.front.inf.triangul.lh,tfmri_nback_all_negfacevsneutface_beta_cortdestrieux_gfrontinftriangullh"
"tfabwdp_1051","Float","","Recommended","Mean beta weight for nBack negative face versus neutral face contrast in left hemisphere cortical Destrieux ROI middle frontal gyrus","","","tfmri_nback_all_negface.vs.neutface_beta_cort.destrieux_g.front.middle.lh,tfmri_nback_all_negfacevsneutface_beta_cortdestrieux_gfrontmiddlelh"
"tfabwdp_1052","Float","","Recommended","Mean beta weight for nBack negative face versus neutral face contrast in left hemisphere cortical Destrieux ROI superior frontal gyrus","","","tfmri_nback_all_negface.vs.neutface_beta_cort.destrieux_g.front.sup.lh,tfmri_nback_all_negfacevsneutface_beta_cortdestrieux_gfrontsuplh"
"tfabwdp_1053","Float","","Recommended","Mean beta weight for nBack negative face versus neutral face contrast in left hemisphere cortical Destrieux ROI long insular gyrus and central sulcus of the insula","","","tfmri_nback_all_negface.vs.neutface_beta_cort.destrieux_g.ins.lg.and.s.cent.ins.lh,tfmri_nback_all_negfacevsneutface_beta_cortdestrieux_ginslgandscentinslh"
"tfabwdp_1054","Float","","Recommended","Mean beta weight for nBack negative face versus neutral face contrast in left hemisphere cortical Destrieux ROI short insular gyri","","","tfmri_nback_all_negface.vs.neutface_beta_cort.destrieux_g.insular.short.lh,tfmri_nback_all_negfacevsneutface_beta_cortdestrieux_ginsularshortlh"
"tfabwdp_1055","Float","","Recommended","Mean beta weight for nBack negative face versus neutral face contrast in left hemisphere cortical Destrieux ROI middle occipital gyrus","","","tfmri_nback_all_negface.vs.neutface_beta_cort.destrieux_g.occipital.middle.lh,tfmri_nback_all_negfacevsneutface_beta_cortdestrieux_goccipitalmiddlelh"
"tfabwdp_1056","Float","","Recommended","Mean beta weight for nBack negative face versus neutral face contrast in left hemisphere cortical Destrieux ROI superior occipital gyrus","","","tfmri_nback_all_negface.vs.neutface_beta_cort.destrieux_g.occipital.sup.lh,tfmri_nback_all_negfacevsneutface_beta_cortdestrieux_goccipitalsuplh"
"tfabwdp_1057","Float","","Recommended","Mean beta weight for nBack negative face versus neutral face contrast in left hemisphere cortical Destrieux ROI lateral occipito-temporal gyrus","","","tfmri_nback_all_negface.vs.neutface_beta_cort.destrieux_g.oc.temp.lat.fusifor.lh,tfmri_nback_all_negfacevsneutface_beta_cortdestrieux_goctemplatfusiforlh"
"tfabwdp_1058","Float","","Recommended","Mean beta weight for nBack negative face versus neutral face contrast in left hemisphere cortical Destrieux ROI lingual gyrus","","","tfmri_nback_all_negface.vs.neutface_beta_cort.destrieux_g.oc.temp.med.lingual.lh,tfmri_nback_all_negfacevsneutface_beta_cortdestrieux_goctempmedlinguallh"
"tfabwdp_1059","Float","","Recommended","Mean beta weight for nBack negative face versus neutral face contrast in left hemisphere cortical Destrieux ROI parahippocampal gyrus","","","tfmri_nback_all_negface.vs.neutface_beta_cort.destrieux_g.oc.temp.med.parahip.lh,tfmri_nback_all_negfacevsneutface_beta_cortdestrieux_goctempmedparahiplh"
