"ElementName","DataType","Size","Required","Condition","ElementDescription","ValueRange","Notes","Aliases"
"pls2_youth_ago","Float","30","Recommended"," pls2_need   == 1 &&  notNull(pls2_med1_rxnorm)","How long ago did you take the medication?","","(in hours; 30 mins=0.5, max hours = 24)","su_pls2_youth_ago"
"pls2_med2_rxnorm","String","200","Recommended"," pls2_need   == 1 &&  notNull(pls2_med1_rxnorm)","Medication Name (please choose the formulation that most closely matches the medication you took; no need to include dosage)","","This variable may include all variants available in the Bioportal RxNorm database (https://bioportal.bioontology.org). Please refer to this database for additional information on trade/generic names and formulations.","su_pls2_med2_rxnorm"
"pls2_otc2_rx_days_y_2","Integer","","Recommended"," pls2_need   == 1 &&  notNull(pls2_med2_rxnorm)","Is the medication extended-release (XR)?","1 ; 0","1 = Yes; 0 = No","su_pls2_xr_2"
"pls2_youth_ago_2","Float","30","Recommended"," pls2_need   == 1 &&  notNull(pls2_med2_rxnorm)","How long ago did you take the medication?","","(in hours; 30 mins=0.5)","su_pls2_youth_ago_2"
"pls2_med3_rxnorm","String","200","Recommended"," pls2_need   == 1 &&  notNull(pls2_med2_rxnorm)","Medication Name (please choose the formulation that most closely matches the medication you took; no need to include dosage)","","This variable may include all variants available in the Bioportal RxNorm database (https://bioportal.bioontology.org). Please refer to this database for additional information on trade/generic names and formulations.","su_pls2_med3_rxnorm"
"pls2_otc2_rx_days_y_3","Integer","","Recommended"," pls2_need   == 1 &&  notNull(pls2_med3_rxnorm)","Is the medication extended-release (XR)?","1 ; 0","1 = Yes; 0 = No","su_pls2_xr_3"
"pls2_youth_ago_3","Float","30","Recommended"," pls2_need   == 1 &&  notNull(pls2_med3_rxnorm)","How long ago did you take the medication?","","(in hours; 30 mins=0.5, max hours = 24)","su_pls2_youth_ago_3"
"pls2_med4_rxnorm","String","200","Recommended"," pls2_need   == 1 &&  notNull(pls2_med3_rxnorm)","Medication Name (please choose the formulation that most closely matches the medication you took; no need to include dosage)","","This variable may include all variants available in the Bioportal RxNorm database (https://bioportal.bioontology.org). Please refer to this database for additional information on trade/generic names and formulations.","su_pls2_med4_rxnorm"
"pls2_otc2_rx_days_y_4","Integer","","Recommended"," pls2_need   == 1 &&  notNull(pls2_med4_rxnorm)","Is the medication extended-release (XR)?","1 ; 0","1 = Yes; 0 = No","su_pls2_xr_4"
"pls2_youth_ago_4","Float","30","Recommended"," pls2_need   == 1 &&  notNull(pls2_med4_rxnorm)","How long ago did you take the medication?","","(in hours; 30 mins=0.5, max hours = 24)","su_pls2_youth_ago_4"
"pls2_med5_rxnorm","String","200","Recommended"," notNull(pls2_med4_rxnorm)","Medication Name (please choose the formulation that most closely matches the medication you took; no need to include dosage)","","This variable may include all variants available in the Bioportal RxNorm database (https://bioportal.bioontology.org). Please refer to this database for additional information on trade/generic names and formulations.","su_pls2_med5_rxnorm"
"pls2_otc2_rx_days_y_5","Integer","","Recommended"," notNull(pls2_med5_rxnorm)","Is the medication extended-release (XR)?","1 ; 0","1 = Yes; 0 = No","su_pls2_xr_5"
"pls2_youth_ago_5","Float","30","Recommended"," notNull(pls2_med5_rxnorm)","How long ago did you take the medication?","","(in hours; 30 mins=0.5, max hours = 24)","su_pls2_youth_ago_5"
"pls2_med6_rxnorm","String","200","Recommended"," notNull(pls2_med5_rxnorm)","Medication Name (please choose the formulation that most closely matches the medication you took; no need to include dosage)","","This variable may include all variants available in the Bioportal RxNorm database (https://bioportal.bioontology.org). Please refer to this database for additional information on trade/generic names and formulations.","su_pls2_med6_rxnorm"
"pls2_otc2_rx_days_y_6","Integer","","Recommended"," notNull(pls2_med6_rxnorm)","Is the medication extended-release (XR)?","1 ; 0","1 = Yes; 0 = No","su_pls2_xr_6"
"pls2_youth_ago_6","Float","30","Recommended"," notNull(pls2_med6_rxnorm)","How long ago did you take the medication?","","(in hours; 30 mins=0.5, max hours = 24)","su_pls2_youth_ago_6"
"pls2_med7_rxnorm_2","String","200","Recommended"," notNull(pls2_med6_rxnorm)","Medication Name (please choose the formulation that most closely matches the medication you took; no need to include dosage)","","This variable may include all variants available in the Bioportal RxNorm database (https://bioportal.bioontology.org). Please refer to this database for additional information on trade/generic names and formulations.","su_pls2_med7_rxnorm_2"
"pls2_otc2_rx_days_y_7","Integer","","Recommended"," notNull(pls2_med7_rxnorm_2)","Is the medication extended-release (XR)?","1 ; 0","1 = Yes; 0 = No","su_pls2_xr_7"
"pls2_youth_ago_7","Float","30","Recommended"," notNull(pls2_med7_rxnorm_2)","How long ago did you take the medication?","","(in hours; 30 mins=0.5, max hours = 24)","su_pls2_ago_7"
"pls2_y_caf","Integer","","Recommended"," pls2_need   == 1","Have you consumed a caffeinated beverage (such as Mountain Dew, Coke, Pepsi, Barq's root beer, energy drink like Red Bull or Monster, coffee or espresso, or green tea, black tea, or sweet tea) in the last 24 hours?","0 ; 1","1 = Yes; 0 = No","su_pls2_caf"
"pls2_youth_caffeine_t","Float","30","Recommended"," pls2_need   == 1 &&  pls2_y_caf   == 1","How long ago did you last consume a caffeinated beverage?","","(in hours; 30 mins=0.5, max hours = 24)","su_pls2_caffeine_t"
"pls2_y_nic_tlfb","Integer","","Recommended"," pls2_need   == 1","(for Interviewer): Was Nicotine use indicated on TLFB?","0 ; 1","1 = Yes; 0 = No","su_pls2_nic_tlfb"
"pls2_y_nic_use","Integer","","Recommended"," pls2_need   == 1 &&  pls2_y_nic_tlfb   == 1","Have you used nicotine (such as cigarettes, electronic cigarettes/vape pen/e-hookah, hookah, chewing tobacco, or cigar) in the last 24 hours?","0 ; 1","1 = Yes; 0 = No","su_pls2_nic_use"
"pls2_youth_tobacco_t","Integer","30","Recommended"," pls2_need   == 1 &&  pls2_y_nic_use   == 1","How long ago did you last use nicotine?","0::24","(in hours; 30 mins=0.5, max hours = 24)","su_pls2_tobacco_t"
"pls3_need","Integer","","Recommended","","Is NeuroCog and/or MRI being done on session #3?","0 ; 1","1 = Yes; 0 = No","su_pls3_need"
"pls3_sess","Integer","","Recommended"," pls3_need   == 1","Administrator: have participant complete right before the final NP or MRI session. Which session was this given at?","0 ; 1 ; 2 ; 3 ; 4","0 = NP Session 1; 1 = NP Session 2; 2 = MRI Session 1; 3 = MRI Session 2; 4 = Other","su_pls3_sess"
"pls3_sess_date_time","Date","","Recommended"," pls3_need   == 1","Enter current date and time","","","su_pls3_sess_date_time"
"pls3_otc_rx_y","Integer","","Recommended"," pls3_need   == 1","Have you used any over-the-counter or prescription medications in the last 24 hours?","0 ; 1","1 = Yes; 0 = No","su_pls3_otc_rx"
"pls3_med1","String","200","Recommended"," pls3_otc_rx_y   == 1","Medication Name (please choose the formulation that most closely matches the medication you took; no need to include dosage)","","This variable may include all variants available in the Bioportal RxNorm database (https://bioportal.bioontology.org). Please refer to this database for additional information on trade/generic names and formulations.","su_pls3_med1"
"pls3_otc_rx_days_y","Integer","","Recommended","notNull(pls3_med1)","Is the medication extended-release (XR)?","1 ; 0","1 = Yes; 0 = No","su_pls3_xr"
"pls3_youth_ago","Float","30","Recommended","notNull(pls3_med1)","How long ago did you take the medication?","","(in hours; 30 mins=0.5, max hours = 24)","su_pls3_ago"
"pls3_med2","String","200","Recommended","notNull(pls3_med1)","Medication Name (please choose the formulation that most closely matches the medication you took; no need to include dosage) Please leave blank if no more medications taken","","This variable may include all variants available in the Bioportal RxNorm database (https://bioportal.bioontology.org). Please refer to this database for additional information on trade/generic names and formulations.","su_pls3_med2"
"pls3_otc_rx_days_y_2","Integer","","Recommended","notNull(pls3_med2)","Is the medication extended-release (XR)?","1 ; 0 ; 999","1 = Yes; 0 = No; 999 = Don't know","su_pls3_xr_2"
"pls3_youth_ago_2","Float","30","Recommended","notNull(pls3_med2)","How long ago did you take the medication?","","(in hours; 30 mins=0.5, max hours = 24)","su_pls3_ago_2"
"pls3_med3","String","200","Recommended","notNull(pls3_med2)","Medication Name (please choose the formulation that most closely matches the medication you took; no need to include dosage)","","This variable may include all variants available in the Bioportal RxNorm database (https://bioportal.bioontology.org). Please refer to this database for additional information on trade/generic names and formulations.","su_pls3_med3"
"pls3_otc_rx_days_y_3","Integer","","Recommended","notNull(pls3_med3)","Is the medication extended-release (XR)?","1 ; 0 ; 999","1 = Yes; 0 = No; 999 = Don't know","su_pls3_xr_3"
"pls3_youth_ago_3","Float","30","Recommended","notNull(pls3_med3)","How long ago did you take the medication?","","(in hours; 30 mins=0.5, max hours = 24)","su_pls3_ago_3"
"pls3_med4","String","200","Recommended","notNull(pls3_med3)","Medication Name (please choose the formulation that most closely matches the medication you took; no need to include dosage)","","This variable may include all variants available in the Bioportal RxNorm database (https://bioportal.bioontology.org). Please refer to this database for additional information on trade/generic names and formulations.","su_pls3_med4"
"pls3_otc_rx_days_y_4","Integer","","Recommended","notNull(pls3_med4)","Is the medication extended-release (XR)?","1 ; 0 ; 999","1 = Yes; 0 = No; 999 = Don't know","su_pls3_xr_4"
"pls3_youth_ago_4","Float","30","Recommended","notNull(pls3_med4)","How long ago did you take the medication?","","(in hours; 30 mins=0.5, max hours = 24)","su_pls3_ago_4"
"pls3_med5","String","200","Recommended","notNull(pls3_med4)","Medication Name (please choose the formulation that most closely matches the medication you took; no need to include dosage)","","This variable may include all variants available in the Bioportal RxNorm database (https://bioportal.bioontology.org). Please refer to this database for additional information on trade/generic names and formulations.","su_pls3_med5"
"pls3_otc_rx_days_y_5","Integer","","Recommended","notNull(pls3_med5)","Is the medication extended-release (XR)?","1 ; 0 ; 999","1 = Yes; 0 = No; 999 = Don't know","su_pls3_xr_5"
"pls3_youth_ago_5","Float","30","Recommended","notNull(pls3_med5)","How long ago did you take the medication?","","(in hours; 30 mins=0.5, max hours = 24)","su_pls3_ago_5"
"pls3_y_caf","Integer","","Recommended"," pls3_need   == 1","Have you consumed a caffeinated beverage (such as Mountain Dew, Coke, Pepsi, Barq's root beer, energy drink like Red Bull or Monster, coffee or espresso, or green tea, black tea, or sweet tea) in the last 24 hours?","0 ; 1","1 = Yes; 0 = No","su_pls3_caf"
"pls3_youth_caffeine_t","Float","30","Recommended"," pls3_y_caf   == 1","How long ago did you last consume a caffeinated beverage?","","(in hours; 30 mins=0.5, max hours = 24)","su_pls3_caffeine_t"
"pls3_y_nic_tlfb","Integer","","Recommended"," pls3_need   == 1","(for Interviewer): Was Nicotine use indicated on TLFB?","0 ; 1","1 = Yes; 0 = No","su_pls3_nic_tlfb"
"pls3_y_nic_use","Integer","","Recommended"," pls3_y_nic_tlfb   == 1","Have you used nicotine (such as cigarettes, electronic cigarettes/vape pen/e-hookah, hookah, chewing tobacco, or cigar) in the last 24 hours?","0 ; 1","1 = Yes; 0 = No","su_pls3_nic_use"
"pls3_youth_tobacco_t","Float","30","Recommended"," pls3_y_nic_use   == 1","How long ago did you last use nicotine?","0 :: 24","(in hours; 30 mins=0.5)","su_pls3_tobacco_t"
"pls4_need","Integer","","Recommended","","Is NeuroCog and/or MRI being done on session #4?","0 ; 1","1 = Yes; 0 = No","su_pls4_need"
"pls4_sess","Integer","","Recommended"," pls4_need   == 1","Administrator: have participant complete right before the final NP or MRI session. Which session was this given at?","0 ; 1 ; 2 ; 3 ; 4","0 = NP Session 1; 1 = NP Session 2; 2 = MRI Session 1; 3 = MRI Session 2; 4 = Other","su_pls4_sess"
"pls4_sess_date_time","Date","","Recommended"," pls4_need   == 1","Enter current date and time","","","su_pls4_sess_date_time"
"pls4_otc_rx_y","Integer","","Recommended"," pls4_need   == 1","Have you used any over-the-counter or prescription medications in the last 24 hours?","0 ; 1","1 = Yes; 0 = No","su_pls4_otc_rx"
"pls4_med1","String","200","Recommended"," pls4_otc_rx_y   == 1","Medication Name (please choose the formulation that most closely matches the medication you took; no need to include dosage)","","This variable may include all variants available in the Bioportal RxNorm database (https://bioportal.bioontology.org). Please refer to this database for additional information on trade/generic names and formulations.","su_pls4_med1"
"pls4_otc_rx_days_y","Integer","","Recommended"," notNull(pls4_med1)","Is the medication extended-release (XR)?","1 ; 0 ; 999","1 = Yes; 0 = No; 999 = Don't know","su_pls4_xr"
"pls4_youth_ago","Float","30","Recommended"," notNull(pls4_med1)","How long ago did you take the medication?","","(in hours; 30 mins=0.5, max hours = 24)","su_pls4_ago"
"pls4_med2","String","200","Recommended"," notNull(pls4_med1)","Medication Name (please choose the formulation that most closely matches the medication you took; no need to include dosage)","","This variable may include all variants available in the Bioportal RxNorm database (https://bioportal.bioontology.org). Please refer to this database for additional information on trade/generic names and formulations.","su_pls4_med2"
"pls4_otc_rx_days_y_2","Integer","","Recommended"," notNull(pls4_med2)","Is the medication extended-release (XR)?","1 ; 0 ; 999","1 = Yes; 0 = No; 999 = Don't know","su_pls4_xr_2"
"pls4_youth_ago_2","Float","30","Recommended"," notNull(pls4_med2)","How long ago did you take the medication?","","(in hours; 30 mins=0.5, max hours = 24)","su_pls4_ago_2"
"pls4_med3","String","200","Recommended"," notNull(pls4_med2)","Medication Name (please choose the formulation that most closely matches the medication you took; no need to include dosage)","","This variable may include all variants available in the Bioportal RxNorm database (https://bioportal.bioontology.org). Please refer to this database for additional information on trade/generic names and formulations.","su_pls4_med3"
"pls4_otc_rx_days_y_3","Integer","","Recommended"," notNull(pls4_med3)","Is the medication extended-release (XR)?","1 ; 0 ; 999","1 = Yes; 0 = No; 999 = Don't know","su_pls4_xr_3"
"pls4_youth_ago_3","Float","30","Recommended"," notNull(pls4_med3)","How long ago did you take the medication?","","(in hours; 30 mins=0.5, max hours = 24)","su_pls4_ago_3"
"pls4_med4","String","200","Recommended"," notNull(pls4_med3)","Medication Name (please choose the formulation that most closely matches the medication you took; no need to include dosage)","","This variable may include all variants available in the Bioportal RxNorm database (https://bioportal.bioontology.org). Please refer to this database for additional information on trade/generic names and formulations.","su_pls4_med4"
"pls4_otc_rx_days_y_4","Integer","","Recommended"," notNull(pls4_med4)","Is the medication extended-release (XR)?","1 ; 0 ; 999","1 = Yes; 0 = No; 999 = Don't know","su_pls4_xr_4"
"pls4_youth_ago_4","Float","30","Recommended"," notNull(pls4_med4)","How long ago did you take the medication?","","(in hours; 30 mins=0.5, max hours = 24)","su_pls4_ago_4"
"pls4_med5","String","200","Recommended"," notNull(pls4_med4)","Medication Name (please choose the formulation that most closely matches the medication you took; no need to include dosage)","","This variable may include all variants available in the Bioportal RxNorm database (https://bioportal.bioontology.org). Please refer to this database for additional information on trade/generic names and formulations.","su_pls4_med5"
"pls4_otc_rx_days_y_5","Integer","","Recommended"," notNull(pls4_med5)","Is the medication extended-release (XR)?","1 ; 0 ; 999","1 = Yes; 0 = No; 999 = Don't know","su_pls4_xr_5"
"pls4_youth_ago_5","Float","30","Recommended"," notNull(pls4_med5)","How long ago did you take the medication?","","(in hours; 30 mins=0.5, max hours = 24)","su_pls4_ago_5"
"pls4_y_caf","Integer","","Recommended"," pls4_need   == 1","Have you consumed a caffeinated beverage (such as Mountain Dew, Coke, Pepsi, Barq's root beer, energy drink like Red Bull or Monster, coffee or espresso, or green tea, black tea, or sweet tea) in the last 24 hours?","0 ; 1","1 = Yes; 0 = No","su_pls4_caf"
"pls4_youth_caffeine_t","Float","30","Recommended"," pls4_y_caf   == 1","How long ago did you last consume a caffeinated beverage?","","(in hours; 30 mins=0.5, max hours = 24)","su_pls4_caffeine_t"
"pls4_y_nic_tlfb","Integer","","Recommended"," pls4_need   == 1","(for Interviewer): Was Nicotine use indicated on TLFB?","0 ; 1","1 = Yes; 0 = No","su_pls4_nic_tlfb"
"pls4_y_nic_use","Integer","","Recommended"," pls4_y_nic_tlfb   == 1","Have you used nicotine (such as cigarettes, electronic cigarettes/vape pen/e-hookah, hookah, chewing tobacco, or cigar) in the last 24 hours?","0 ; 1","1 = Yes; 0 = No","su_pls4_nic_use"
"pls4_youth_tobacco_t","Float","30","Recommended"," pls4_y_nic_use   == 1","How long ago did you last use nicotine?","0 :: 24","(in hours; 30 mins=0.5)","su_pls4_tobacco_t"
"pls1_cbd_product__6","Integer","","Recommended","event_name_number > 20 && baseline_visits_num >1","What type of CBD product did you use (Choose all that apply)?  999, Don't know","0;1","1 = Yes; 0 = No","su_pls1_cbd_product__6,su_pls1_cbd_product___6"
"pls2_cbd","Integer","","Recommended","pls1_cbd == 1","Have you used any CBD (or cannabidiol) products with your doctor's or parent's permission, such as Epidiolex or other over the counter CBD product, in the last 24 hours?  ","","","su_pls2_cbd"
"pls2_cbd_ago","Float","","Recommended","pls1_cbd == 1","How long ago did you last use a CBD product?","","","su_pls2_cbd_ago"
"pls2_cbd_product__1","Integer","","Recommended","pls1_cbd == 1","What type of CBD product did you use (Choose all that apply)? 1, Epidiolex ","0;1","1 = Yes; 0 = No","su_pls2_cbd_product__1,su_pls2_cbd_product___1"
"pls2_cbd_product__2","Integer","","Recommended","pls1_cbd == 1","What type of CBD product did you use (Choose all that apply)?  2, Oil or tincture by mouth  ","0;1","1 = Yes; 0 = No","su_pls2_cbd_product__2,su_pls2_cbd_product___2"
"pls2_cbd_product__3","Integer","","Recommended","pls1_cbd == 1","What type of CBD product did you use (Choose all that apply)? 3, Inhaled or smoked product  ","0;1","1 = Yes; 0 = No","su_pls2_cbd_product__3,su_pls2_cbd_product___3"
"pls2_cbd_product__4","Integer","","Recommended","pls1_cbd == 1","What type of CBD product did you use (Choose all that apply)? 4, Edible, capsule, or pill  ","0;1","1 = Yes; 0 = No","su_pls2_cbd_product__4,su_pls2_cbd_product___4"
"pls2_cbd_product__5","Integer","","Recommended","pls1_cbd == 1","What type of CBD product did you use (Choose all that apply)? 5, Topical lotion or transdermal patch","0;1","1 = Yes; 0 = No","su_pls2_cbd_product__5,su_pls2_cbd_product___5"
"pls2_cbd_product__6","Integer","","Recommended","event_name_number > 20 && pls2_need == 1 && baseline_visits_num > 2","What type of CBD product did you use (Choose all that apply)? 999, Don't know","0;1","1 = Yes; 0 = No","su_pls2_cbd_product__6,su_pls2_cbd_product___6"
"pls3_cbd","Integer","","Recommended","pls2_cbd == 1","Have you used any CBD (or cannabidiol) products with your doctor's or parent's permission, such as Epidiolex or other over the counter CBD product, in the last 24 hours?  ","","","su_pls3_cbd"
"pls3_cbd_ago","Float","","Recommended","pls2_cbd == 1","How long ago did you last use a CBD product?","","","su_pls3_cbd_ago"
"pls3_cbd_product__1","Integer","","Recommended","pls2_cbd == 1","What type of CBD product did you use (Choose all that apply)?  1, Epidiolex ","0;1","1 = Yes; 0 = No","su_pls3_cbd_product__1,su_pls3_cbd_product___1"
"pls3_cbd_product__2","Integer","","Recommended","pls2_cbd == 1","What type of CBD product did you use (Choose all that apply)?  2, Oil or tincture by mouth ","0;1","1 = Yes; 0 = No","su_pls3_cbd_product__2,su_pls3_cbd_product___2"
"pls3_cbd_product__3","Integer","","Recommended","pls2_cbd == 1","What type of CBD product did you use (Choose all that apply)?  3, Inhaled or smoked product ","0;1","1 = Yes; 0 = No","su_pls3_cbd_product__3,su_pls3_cbd_product___3"
"pls3_cbd_product__4","Integer","","Recommended","pls2_cbd == 1","What type of CBD product did you use (Choose all that apply)?4, Edible, capsule, or pill ","0;1","1 = Yes; 0 = No","su_pls3_cbd_product__4,su_pls3_cbd_product___4"
"pls3_cbd_product__5","Integer","","Recommended","pls2_cbd == 1","What type of CBD product did you use (Choose all that apply)?  5, Topical lotion or transdermal patch ","0;1","1 = Yes; 0 = No","su_pls3_cbd_product__5,su_pls3_cbd_product___5"
"pls3_cbd_product__6","Integer","","Recommended","pls3_need == 1 && baseline_visits_num > 3","What type of CBD product did you use (Choose all that apply)?  999, Don't know","0;1","1 = Yes; 0 = No","su_pls3_cbd_product__6,su_pls3_cbd_product___6"
"pls1_cbd","Integer","","Recommended","pls3_cbd == 1","Have you used any CBD (or cannabidiol) products with your doctor's or parent's permission, such as Epidiolex or other over the counter CBD product, in the last 24 hours?  ","","","su_pls1_cbd"
"pls1_cbd_ago","Float","","Recommended","pls3_cbd == 1","How long ago did you last use a CBD product?","","","su_pls1_cbd_ago"
"pls1_cbd_product__1","Integer","","Recommended","pls3_cbd == 1","What type of CBD product did you use (Choose all that apply)?  1, Epidiolex","0;1","1 = Yes; 0 = No","su_pls1_cbd_product__1,su_pls1_cbd_product___1"
"pls1_cbd_product__2","Integer","","Recommended","pls3_cbd == 1","What type of CBD product did you use (Choose all that apply)? 2, Oil or tincture by mouth ","0;1","1 = Yes; 0 = No","su_pls1_cbd_product__2,su_pls1_cbd_product___2"
"pls1_cbd_product__3","Integer","","Recommended","pls3_cbd == 1","What type of CBD product did you use (Choose all that apply)? 3, Inhaled or smoked product","0;1","1 = Yes; 0 = No","su_pls1_cbd_product__3,su_pls1_cbd_product___3"
