"ElementName","DataType","Size","Required","Condition","ElementDescription","ValueRange","Notes","Aliases"
"scrn_hr_som","Integer","","Recommended","","Experiences physical problems that are without known medical cause; such as aches or pains, feeling sick, headaches, stomachaches, rashes, or vomiting? ¿Tiene problemas físicos sin causa médica conocida, como achaques o dolores, náuseas, dolores de cabeza, dolores de estómago, sarpullidos o vómitos?","2 ; 1 ; 0","2 = very true or often true Muy cierto o frecuentemente cierto; 1 = somewhat or sometimes true algo cierto o a veces cierto; 0 = not true falso // I now have a few questions about (Child's name) behavior. Some of these questions may not apply to your child but it is important that we include a diverse group of children in our study. I'm going to read a list of items that describe children and youth. For each item that describes (Child's name) now or within the past 6 months, please indicate if it is very true or often true of your child, somewhat or sometimes true of your child, or not true of your child. Remember, the questions are about how your child is now or in the past 6 months.",""
"scrn_hr_read","Integer","","Recommended","","Enjoys reading? ¿Disfruta leer?","2 ; 1 ; 0","2 = very true or often true Muy cierto o frecuentemente cierto; 1 = somewhat or sometimes true algo cierto o a veces cierto; 0 = not true falso // I now have a few questions about (Child's name) behavior. Some of these questions may not apply to your child but it is important that we include a diverse group of children in our study. I'm going to read a list of items that describe children and youth. For each item that describes (Child's name) now or within the past 6 months, please indicate if it is very true or often true of your child, somewhat or sometimes true of your child, or not true of your child. Remember, the questions are about how your child is now or in the past 6 months.",""
"scrn_hr_slowfriend","Integer","","Recommended","","Tends to be slow at making friends? ¿Suele tardarse en hacer amigos?","2 ; 1 ; 0","2 = very true or often true Muy cierto o frecuentemente cierto; 1 = somewhat or sometimes true algo cierto o a veces cierto; 0 = not true falso // I now have a few questions about (Child's name) behavior. Some of these questions may not apply to your child but it is important that we include a diverse group of children in our study. I'm going to read a list of items that describe children and youth. For each item that describes (Child's name) now or within the past 6 months, please indicate if it is very true or often true of your child, somewhat or sometimes true of your child, or not true of your child. Remember, the questions are about how your child is now or in the past 6 months.",""
"scrn_hr_stress","Integer","","Recommended","","Finds life to be stressful? ¿Considera que la vida es estresante?","2 ; 1 ; 0","2 = very true or often true Muy cierto o frecuentemente cierto; 1 = somewhat or sometimes true algo cierto o a veces cierto; 0 = not true falso // I now have a few questions about (Child's name) behavior. Some of these questions may not apply to your child but it is important that we include a diverse group of children in our study. I'm going to read a list of items that describe children and youth. For each item that describes (Child's name) now or within the past 6 months, please indicate if it is very true or often true of your child, somewhat or sometimes true of your child, or not true of your child. Remember, the questions are about how your child is now or in the past 6 months.",""
"scrn_hr_smoke","Integer","","Recommended","","Finally, one last question about you and your family. In the past six months, has anyone who lives with your child (e.g., you, a spouse or partner) smoked a cigarette, e-cigarette, or used any other type of tobacco? 
Para terminar, le haré una última pregunta acerca de usted y su familia. En los últimos seis meses, ¿alguna persona que viva con su hijo (p. ej., usted, un cónyuge o una pareja) ha fumado un cigarrillo o un cigarrillo electrónico, o ha consumido cualquier otro tipo de tabaco?","0 ; 1","1 = Yes; 0 = No",""
"scrn_select_language___1","Integer","","Recommended","","Enable Spanish translation? (1, Yes)","0 ; 1","0 = No; 1 = Yes","scrn_select_language"
"scrn_twin_reg___1","Integer","","Recommended","","ABCD Intro Script (optional) (1, Twin Registry Script)","0 ; 1","0 = No; 1 = Yes",""
"scrn_twin_reg___2","Integer","","Recommended","","ABCD Intro Script (optional) ( 0, Non-Twin Registry Script)","0 ; 1","0 = No; 1 = Yes","scrn_twin_reg___0"
"scrn_braces","Integer","","Recommended","","Does (Child's name) have metal braces, spacers, or other dental appliances that cannot be removed? /¿(Nombre del menor) tiene aparatos de ortodoncia, espaciadores o otros aparatos dentales metálicos que no se puedan quitar?","1 ; 0 ; 2","1 = Yes; 0 = No; 2 = Unsure - (Consult PI) | If only regular fillings, removable retainers and non-metal braces (e.g., Invisalign), RECORD AS NO. If palate expander, determine if it is metal, and record when it will be removed. If gold teeth/grill, ask if/when they can be removed. If they cannot be removed for scans, ask how many teeth are covered. If more than four teeth, record as 'unsure', continue screener, and consult with investigator.",""
"scrn_bracesdate","String","30","Recommended"," scrn_braces   == 1","When would they come off? /¿Cuándo se le retirarán?","","",""
"scrn_bracescallback","Integer","","Recommended"," scrn_braces   == 1","If metal braces will be removed before end of enrollment period, mark to Yes call back. If metal braces will not be removed before end of enrollment period, permanent metal retainer, or metal dental implant that is clearly contraindication, mark No call back. If parent is unsure, ask for their best guess, mark to Yes call back.","1 ; 0","1 = Yes - Need to Call Back; 0 = No Call Back - GO TO END",""
"scrn_met_inj","Integer","","Recommended"," scrn_braces   == 0 ||  scrn_bracescallback   == 1 ||  scrn_braces   == 2","Has (Child's name) ever been injured by any metallic foreign body (e.g., bullet, BB, shrapnel, etc.)? Or had an injury to the eye involving a metallic object? /¿Alguna vez se ha lesionado (nombre del menor) con algún cuerpo extraño metálico (p. ej., una bala, proyectil, munición (BB), metralla, etc.)? ¿O se ha lesionado los ojos con algún objeto metálico?","1 ; 0","1 = Yes; 0 = No",""
"scrn_met_injenter","Integer","","Recommended"," scrn_met_inj   == 1","Did the object enter your child's body? /¿El objeto entró al cuerpo de su niño(a)?","1 ; 0","1 = Yes; 0 = No (Continue)",""
"scrn_met_injremove","Integer","","Recommended"," scrn_met_injenter   == 1","Was the object completely removed? /¿Fue el objeto removidó o retiradó por completo?","1 ; 0","1 = Yes; 0 = No - GO TO END",""
"scrn_met_injmdnote","Integer","","Recommended"," scrn_met_injremove   == 1","Would you be willing to give us a doctor's note confirming that? /¿Estaría dispuesto a proporcionarnos una nota de su médico que lo confirme?","1 ; 0","1 = Yes; 0 = No - GO TO END",""
"scrn_surgery","Integer","","Recommended"," scrn_met_inj   == 0 ||  scrn_met_injenter   == 0 ||  scrn_met_injmdnote   == 1","Has your child ever had surgery? /¿Alguna vez le han hecho alguna cirugía a su niño(a)?","0 ; 1","1 = Yes; 0 = No",""
"scrn_met_obj","Integer","","Recommended"," scrn_surgery   == 1 ||  scrn_surgery   == 0","Does (Child's name) have any metal  in his/her body or had any devices inserted in their body? / ¿(Nombre del menor) tiene algún objeto metálico en el cuerpo o se le ha insertado algún dispositivo?","1 ; 0","1 = Yes; 0 = No",""
"scrn_met_objyear","String","30","Recommended"," scrn_met_obj   == 1","What year was it put in? /¿En qué año se le colocó?","","",""
"scrn_met_excl","Integer","","Recommended"," scrn_met_obj   == 1","Is the device/metal exclusionary?","0 ; 1 ; 2","0 = Yes - GO TO END; 1 = No; 2 = Unsure - (Consult PI)",""
"scrn_nr_hair","Integer","","Recommended"," scrn_met_obj   == 0 ||  scrn_met_excl   == 1 ||  scrn_met_excl   == 2","Does your child wear non-removable hair extensions or a non-removable hair piece? /¿Su niño(a) utiliza extensiones de cabello no removibles, cabello postizo, no removible?","1 ; 0","1 = Yes - GO TO END; 0 = No",""
"scrn_eyeliner","Integer","","Recommended"," scrn_nr_hair   == 0","Does your child have tattooed eyeliner or permanent eyebrow fill-in or permanent makeup? /¿Su niño(a) tiene tatuajes de delineador de ojos, relleno para cejas o maquillaje permanentes?","1 ; 0","1 = Yes - GO TO END; 0 = No",""
"scrn_nr_piercing","Integer","","Recommended"," scrn_eyeliner   == 0","Does your child have any non-removable metal piercings on his/her head, face, tongue, neck or chest? /¿Su niño(a) tiene algún piercing (como un arete) o joyería metálica no removible en la cabeza, el rostro, la lengua, el cuello o el pecho?","1 ; 0","1 = Yes - GO TO END; 0 = No",""
"scrn_weight_mri","Integer","","Recommended"," scrn_nr_piercing   == 0","Is weight within acceptable range for MRI? (under 250 lbs)","0 ; 1","0 = Yes; 1 = No - GO TO END",""
"scrn_claustrophob","Integer","","Recommended"," scrn_weight_mri   == 0","Does (Child's name) have serious problems with claustrophobia or being in small places? / ¿(Nombre del menor) tiene problemas serios de claustrofobia o para estar en lugares pequeños?","2 ; 1 ; 0","2 = Yes - GO TO END; 1 = No; 0 = Unsure",""
"scrn_claustrophobexcl","Integer","","Recommended"," scrn_claustrophob   == 0","Has this problem prevented your child from doing anything, like getting into elevators or going to places s/he thought would be too small? / ¿Este problema ha evitado que su niño(a) haga alguna cosa, como subirse a un elevador o ir a lugares que pensara que serían demasiado pequeños?","1 ; 0","1 = Yes - GO TO END; 0 = No",""
"scrn_speakeng","Integer","","Recommended"," scrn_claustrophob   == 1 ||  scrn_claustrophobexcl   == 0","Does (Child's name) speak and understand English well? / ¿(Nombre del menor) habla y entiende bien el inglés?","1 ; 0 ; 3","1 = Yes; 0 = No - GO TO END; 3 = Unsure",""
"scrn_fluency","Integer","","Recommended"," scrn_speakeng   == 3","Has your child been taking some classes in English for at least 1 year? / ¿Su niño(a) ha estado tomando algunas clases en inglés durante al menos 1 año?","1 ; 0","1 = Yes; 0 = No - GO TO END",""
"scrn_percept","Integer","","Recommended"," scrn_speakeng   == 1 ||  scrn_fluency   == 1","Does (Child's name) have any vision, hearing, or coordination problems that would affect your child's understanding and responding to the tests, questionnaires, and brain scans? /¿(Nombre del menor) tiene algún problema visual, auditivo o de coordinación que pudiera afectar su comprensión de las pruebas, los cuestionarios y los estudios cerebrales y su capacidad de responder los mismos?","0 ; 1","1 = Yes; 0 = No",""
"scrn_percept_corr","Integer","","Recommended"," scrn_percept   == 1 ","Can these problems be corrected with glasses, hearing aids, or other devices? / ¿Estos problemas pueden corregirse con lentes, aparatos auditivos o otros dispositivos?","1 ; 0","1 = Yes; 0 = No - GO TO END | If unsure, ask if the child is able to sufficiently hear without the correction device during brain scans, which may require the device to be removed. Mark NO if child is not able to sufficiently hear during brain scans  without a correction device.",""
"scrn_cpalsy","Integer","","Recommended"," scrn_percept_corr   == 1 ||  scrn_percept   == 0","Has your child been diagnosed with any of the following serious medical or neurological conditions by a health professional? Cerebral Palsy? / ¿Parálisis cerebral?","0 ; 1","0 = Yes - GO TO END; 1 = No (Continue)",""
"scrn_tumor","Integer","","Recommended"," scrn_percept_corr   == 1 ||  scrn_percept   == 0","Has your child been diagnosed with any of the following serious medical or neurological conditions by a health professional? Brain tumor? / ¿Tumor cerebral?","0 ; 1","0 = Yes - GO TO END; 1 = No (Continue)",""
"scrn_stroke","Integer","","Recommended"," scrn_percept   == 0 ||  scrn_percept_corr   == 1","Has your child been diagnosed with any of the following serious medical or neurological conditions by a health professional? Stroke? / ¿Infarto o Derrame cerebral?","0 ; 1","0 = Yes - GO TO END; 1 = No (Continue)",""
"scrn_aneurysm","Integer","","Recommended"," scrn_percept   == 0 ||  scrn_percept_corr   == 1","Has your child been diagnosed with any of the following serious medical or neurological conditions by a health professional? Brain aneurysm? / ¿Aneurisma cerebral?","0 ; 1","0 = Yes - GO TO END; 1 = No (Continue)",""
"scrn_hemorrhage","Integer","","Recommended"," scrn_percept   == 0 ||  scrn_percept_corr   == 1","Has your child been diagnosed with any of the following serious medical or neurological conditions by a health professional? Brain hemorrhage? / ¿Hemorragia cerebral?","0 ; 1","0 = Yes - GO TO END; 1 = No (Continue)",""
"scrn_hemotoma","Integer","","Recommended"," scrn_percept   == 0 ||  scrn_percept_corr   == 1","Has your child been diagnosed with any of the following serious medical or neurological conditions by a health professional? Subdural hematoma? / ¿Hematoma (colección de sangre) subdural?","0 ; 1","0 = Yes - GO TO END; 1 = No (Continue)",""
"scrn_medcond_other","Integer","","Recommended"," scrn_hemotoma   == 1","Has your child been diagnosed with any of the following serious medical or neurological conditions by a health professional? Any other serious medical or neurological conditions","0 ; 1","1 = Yes; 0 = No",""
"scrn_epls","Integer","","Recommended"," scrn_medcond_other   == 1","Did parent/guardian name seizure or epilepsy as a condition?","0 ; 1","1 = Yes; 0 = No",""
"scrn_seizure","Integer","","Recommended"," scrn_epls   == 1","About how many seizures does your child have per month when taking medication? /¿Aproximadamente cuántas convulsiones tiene su niño(a) al mes cuando está tomando medicamentos?","0 ; 1","0 = Less than once a month; 1 = One or more per month - GO TO END | One seizure per month or more on medication is exclusionary.",""
"scrn_con_excl","Integer","","Recommended"," scrn_epls   == 0 || ( scrn_epls   == 1 &&  scrn_seizure   == 0)","Is a reported other medical condition deemed exclusionary?","0 ; 1 ; 2","0 = Yes - GO TO END; 1 = No; 2 = Unsure - (Consult PI)",""
"scrn_gestage","Integer","","Recommended"," scrn_medcond_other   == 0 ||  scrn_con_excl   == 1 ||  scrn_con_excl   == 2","Was your child born less than 28 weeks of gestation, or in other words, was your child born more than 12 weeks premature? /¿Su niño(a) nació antes de las 28 semanas de gestación o, en otras palabras, fue prematuro por más de 12 semanas?","1 ; 0 ; 2","1 = Yes - GO TO END; 0 = No; 2 = Don't know | If born at or after 28 weeks, mark No.",""
"scrn_birthwt","Integer","","Recommended"," scrn_gestage   == 0 ||  scrn_gestage   == 2","At birth, did your child weigh less than 2 lbs 11 ounces (1200 grams)? /Al nacer, ¿su niño(a) pesó menos de 2 libras 11 onzas (1,200 gramos)?","1 ; 0 ; 2","1 = Yes - GO TO END; 0 = No; 2 = Don't know",""
"scrn_birthcomp","Integer","","Recommended"," scrn_birthwt   == 0 ||  scrn_birthwt   == 2","Were there any birth complications that resulted in (Child's name) being hospitalized for more than a month? /¿Hubo complicaciones en el parto que causaran que (nombre del menor) tuviera que estar hospitalizado(a) durante más de un mes?","1 ; 0 ; 2","1 = Yes; 0 = No; 2 = Don't know | Note: If hospitalization was due to prematurity alone then that is not a basis for exclusion.",""
"scrn_birthcomp_y","String","30","Recommended"," scrn_birthcomp   == 1","What kind of birth complications? /¿Qué tipo de complicaciones tuvo al nacer?","","",""
"scrn_birthcomp_excl","Integer","","Recommended"," scrn_birthcomp   == 1","Is the complication deemed exclusionary?","0 ; 1 ; 2","0 = Yes - GO TO END; 1 = No; 2 = Unsure - (Consult PI)",""
"scrn_commondx","Integer","","Recommended"," scrn_birthcomp_excl   == 2 ||  scrn_birthcomp_excl   == 1 ||  scrn_birthcomp   == 0 ||  scrn_birthcomp   == 2","Has your child been diagnosed with... ADHD, Depression, Bipolar Disorder, Anxiety, Phobias / Trastorno por deficit de atención e hiperactividad (TDAH or ADHD), depresión, trastorno bipolar, ansiedad o fobias","1 ; 0","1 = Yes (Continue); 0 = No (Continue) | These diagnoses are not exclusionary.",""
"scrn_schiz","Integer","","Recommended"," scrn_birthcomp_excl   == 2 ||  scrn_birthcomp_excl   == 1 ||  scrn_birthcomp   == 0 ||  scrn_birthcomp   == 2","Has your child been diagnosed with... Schizophrenia /Esquizofrenia","1 ; 0","1 = Yes - GO TO END; 0 = No (Continue)",""
"scrn_asd","Integer","","Recommended"," scrn_birthcomp_excl   == 2 ||  scrn_birthcomp_excl   == 1 ||  scrn_birthcomp   == 0 ||  scrn_birthcomp   == 2","Has your child been diagnosed with... Autism spectrum disorder / Trastorno del espectro autista","1 ; 0","1 = Yes; 0 = No",""
"scrn_asd_regclasses","Integer","","Recommended"," scrn_asd   == 1","Is your child attending all regular classes at school? /¿Todas las clases a las que asiste su niño(a) en la escuela son regulares?","1 ; 0","1 = Yes; 0 = No - GO TO END",""
"scrn_sud","Integer","","Recommended"," scrn_birthcomp_excl   == 2 ||  scrn_birthcomp_excl   == 1 ||  scrn_birthcomp   == 0 ||  scrn_birthcomp   == 2","Has your child been diagnosed with... Alcohol or substance use disorder /Trastorno por consumo de alcohol o drogas","1 ; 0","1 = Yes - GO TO END; 0 = No (Continue)",""
"scrn_intdisab","Integer","","Recommended"," scrn_birthcomp_excl   == 2 ||  scrn_birthcomp_excl   == 1 ||  scrn_birthcomp   == 0 ||  scrn_birthcomp   == 2","Has your child been diagnosed with... Intellectual disability /Discapacidad intelectual","1 ; 0","1 = Yes - GO TO END; 0 = No (Continue)",""
"scrn_psychdx_other","Integer","","Recommended"," scrn_birthcomp_excl   == 2 ||  scrn_birthcomp_excl   == 1 ||  scrn_birthcomp   == 0 ||  scrn_birthcomp   == 2","Has your child been diagnosed with... Any other psychological or psychiatric diagnoses? / ¿Le han dado algún otro diagnóstico psicológico o psiquiátrico?","0 ; 1","1 = Yes; 0 = No",""
"scrn_psych_excl","Integer","","Recommended"," scrn_psychdx_other   == 1","Is a reported other psychological condition deemed exclusionary?","1 ; 0 ; 2","1 = Yes - GO TO END; 0 = No; 2 = Unsure - (Consult PI)",""
"scrn_concerns_p","Integer","","Recommended"," scrn_psych_excl   == 0 ||  scrn_psychdx_other   == 0 ||  scrn_psych_excl   == 2","As I mentioned before, this study involves your child working with our research team to answer questions and solve puzzles on an iPad, follow directions, and lie still in the MRI scanner. Do you have any concerns about (Child's name)'s ability to do these things that have not already been discussed? / Como mencioné anteriormente, este estudio requiere que su niño(a) trabaje con nuestro equipo de investigación contestando preguntas y resolviendo rompecabezas en un iPad, que siga indicaciones y que se recueste y permanezca quieto en el aparato de MRI. ¿Tiene usted alguna inquietud de la que no hayamos hablado sobre la capacidad de (nombre del menor) para hacer estas cosas?","0 ; 1","1 = Yes; 0 = No",""
"scrn_concerns_excl","Integer","","Recommended"," scrn_concerns_p   == 1","Are the concerns deemed exclusionary?","0 ; 1 ; 2","0 = Yes - GO TO END; 1 = No; 2 = Unsure - (Consult PI)",""
"scrn_tbi_loc","Integer","","Recommended"," scrn_concerns_p   == 0 ||  scrn_concerns_excl   == 1 ||  scrn_concerns_excl   == 2","Has (Child's name) ever had a head injury that resulted in a loss of consciousness for more than 30 minutes? / ¿Alguna vez tuvo (nombre del menor) una lesión en la cabeza que haya causado que perdiera el conocimiento durante más de 30 minutos?","1 ; 0","1 = Yes - GO TO END; 0 = No",""
"scrn_tbi_mem","Integer","","Recommended"," scrn_tbi_loc   == 0","Has (Child's name) ever had a head injury that resulted in difficulties remembering that lasted for longer than a day? / ¿Alguna vez tuvo (nombre del menor) una lesión en la cabeza que haya causado que tuviera dificultades para recordar durante más de un día?","1 ; 0","1 = Yes - GO TO END; 0 = No",""
"scrn_tbi_scan","Integer","","Recommended"," scrn_tbi_mem   == 0","Has (Child's name) ever had a head injury that resulted in getting a brain scan? / ¿Alguna vez tuvo (nombre del menor) una lesión en la cabeza que haya resultado en que le hicieran un estudio del cerebro?","1 ; 0","1 = Yes; 0 = No",""
"scrn_tbi_scan_excl","Integer","","Recommended"," scrn_tbi_scan   == 1","Abnormal findings on the scan?","0 ; 1 ; 2","0 = Yes - GO TO END; 1 = No; 2 = Unsure - (Consult PI)",""
"scrn_brain_scn","Integer","","Recommended"," scrn_tbi_scan   == 0 ||  scrn_tbi_scan_excl   == 1 ||  scrn_tbi_scan_excl   == 2","Has your doctor ever requested a brain scan for your child? /¿Su médico alguna vez le ha ordenado un estudio cerebral para su niño(a)?","0 ; 1","1 = Yes; 0 = No",""
"scrn_abn_scan","Integer","","Recommended"," scrn_brain_scn   == 1","Abnormal findings on the scan?","0 ; 1 ; 2","0 = Yes - GO TO END; 1 = No; 2 = Unsure - (Consult PI)",""
"zygos_quest___1","Integer","","Recommended"," scrn_abn_scan   == 2 ||  scrn_abn_scan   == 1 ||  scrn_brain_scn   == 0","Zygosity questions (optional) (1, Show Questions)","0 ; 1","0 = No; 1 = Yes",""
"zygos_q1","Integer","","Recommended"," zygos_quest__1   == 1","When standing together, how do the twins' eyes compare... are their eyes the same color and shade,  different shade, or different color? /Cuando están parados uno junto al otro, ¿cómo se comparan los ojos de los gemelos? ¿Son del mismo color y tonalidad, de diferente tonalidad o de diferente color?","1 ; 2 ; 3","1 = Same Color and Shade; 2 = Different Shade; 3 = Different Color",""
"zygos_q2","Integer","","Recommended"," zygos_quest__1   == 1","How does their hair compare...is their hair the same color and shade, different shade, or different color? /¿Cómo se compara su cabello? ¿Es del mismo color y tonalidad, diferente tonalidad o diferente color?","1 ; 2 ; 3","1 = Same Color and Shade; 2 = Different Shade; 3 = Different Color",""
"zygos_q4","Integer","","Recommended"," zygos_quest__1   == 1","Do the twins look like two peas in a pod or are they no more alike in appearance than ordinary sisters or brothers? / ¿Los gemelos se ven 'como dos gotas de agua' o solo parecen como si fueran hermanos normales?","1 ; 2 ; 3","1 = Like ""two peas""; 2 = Ordinary likeness; 3 = IF VOLUNTEERED- Quite unalike",""
"zygos_q5","Integer","","Recommended"," zygos_quest__1   == 1","Based on their  appearance now, how often do people have trouble telling them apart?  Would you say never, sometimes, or always? /Con base en la apariencia actual de los niños, ¿con qué frecuencia tiene problemas la gente para distinguirlos? ¿Diría que nunca, a veces o siempre?","1 ; 2 ; 3","1 = Never; 2 = Sometimes; 3 = Always",""
"zygos_q6","Integer","","Recommended"," zygos_quest__1   == 1","Could one twin fool friends or family by pretending to be the other?  Would you say yes, maybe or no?/ ¿Uno de los gemelos podría engañar a sus amigos o familiares haciéndose pasar por el otro? ¿Diría que sí, tal vez o no?","1 ; 2 ; 3","1 = Yes; 2 = Maybe; 3 = No",""
"scrn_time","String","30","Recommended","","Time of screener completion:","","",""
