"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"mex_american18_p","Integer","","Recommended","Tell me how much you believe that . . .Children should be taught to always be good because they represent the family. / Se le debería enseñar a los niños a que siempre sean buenos porque ellos representan a la familia.","1::5","1 = Not at All /Nada; 2 = A Little /Poquito; 3 = Somewhat /Algo; 4 = Very Much /Bastante; 5 = Completely/ Completamente/ The next statements are about what people may think or believe. Remember, there are no right or wrong answers","macvs_18_p"
"mex_american19_p","Integer","","Recommended","Tell me how much you believe that . . .When there are problems in life, a person can only count on him or herself. / Cuando hay problemas en la vida, uno sólo puede contar con sí mismo.","1::5","1 = Not at All /Nada; 2 = A Little /Poquito; 3 = Somewhat /Algo; 4 = Very Much /Bastante; 5 = Completely/ Completamente/ The next statements are about what people may think or believe. Remember, there are no right or wrong answers","macvs_19_p"
"mex_american20_p","Integer","","Recommended","Tell me how much you believe that . . .It is important to thank God every day for all one has. / Es importante darle gracias a Dios todos los días por todo lo que tenemos.","1::5","1 = Not at All /Nada; 2 = A Little /Poquito; 3 = Somewhat /Algo; 4 = Very Much /Bastante; 5 = Completely/ Completamente/ The next statements are about what people may think or believe. Remember, there are no right or wrong answers","macvs_20_p"
"mex_american21_p","Integer","","Recommended","Tell me how much you believe that . . .Holidays and celebrations are important because the whole family comes together. / Los días festivos y las celebraciones son importantes porque se reúne toda la familia.","1::5","1 = Not at All /Nada; 2 = A Little /Poquito; 3 = Somewhat /Algo; 4 = Very Much /Bastante; 5 = Completely/ Completamente/ The next statements are about what people may think or believe. Remember, there are no right or wrong answers","macvs_21_p"
"mex_american22_p","Integer","","Recommended","Tell me how much you believe that . . .Parents should be willing to make great sacrifices to make sure their children have a better life. / Los padres deberían estar dispuestos a hacer grandes sacrificios para asegurarse que sus hijos tengan una vida mejor.","1::5","1 = Not at All /Nada; 2 = A Little /Poquito; 3 = Somewhat /Algo; 4 = Very Much /Bastante; 5 = Completely/ Completamente/ The next statements are about what people may think or believe. Remember, there are no right or wrong answers","macvs_22_p"
"mex_american23_p","Integer","","Recommended","Tell me how much you believe that . . .A person should always think about their family when making important decisions. / Uno siempre debería considerar a su familia cuando toma decisiones importantes.","1::5","1 = Not at All /Nada; 2 = A Little /Poquito; 3 = Somewhat /Algo; 4 = Very Much /Bastante; 5 = Completely/ Completamente/ The next statements are about what people may think or believe. Remember, there are no right or wrong answers","macvs_23_p"
"mex_american24_p","Integer","","Recommended","Tell me how much you believe that . . .Parents should encourage children to solve their own problems. / Los padres deberían animar a sus hijos a que resuelvan sus propios problemas.","1::5","1 = Not at All /Nada; 2 = A Little /Poquito; 3 = Somewhat /Algo; 4 = Very Much /Bastante; 5 = Completely/ Completamente/ The next statements are about what people may think or believe. Remember, there are no right or wrong answers","macvs_24_p"
"mex_american25_p","Integer","","Recommended","Tell me how much you believe that . . .It is important to follow the Word of God. / Es importante seguir la palabra de Dios.","1::5","1 = Not at All /Nada; 2 = A Little /Poquito; 3 = Somewhat /Algo; 4 = Very Much /Bastante; 5 = Completely/ Completamente/ The next statements are about what people may think or believe. Remember, there are no right or wrong answers","macvs_25_p"
"mex_american26_p","Integer","","Recommended","Tell me how much you believe that . . .It is important for family members to show their love and affection to one another. / Es importante que los miembros de la familia muestren su amor y afecto unos a los otros.","1::5","1 = Not at All /Nada; 2 = A Little /Poquito; 3 = Somewhat /Algo; 4 = Very Much /Bastante; 5 = Completely/ Completamente/ The next statements are about what people may think or believe. Remember, there are no right or wrong answers","macvs_26_p"
"mex_american27_p","Integer","","Recommended","Tell me how much you believe that . . .It is important to work hard and do one's best because this work reflects on the family. / Es importante trabajar duro y hacer lo mejor que uno pueda porque el trabajo de uno se refleja en la familia.","1::5","1 = Not at All /Nada; 2 = A Little /Poquito; 3 = Somewhat /Algo; 4 = Very Much /Bastante; 5 = Completely/ Completamente/ The next statements are about what people may think or believe. Remember, there are no right or wrong answers","macvs_27_p"
"mex_american28_p","Integer","","Recommended","Tell me how much you believe that . . .Religion should be an important part of one's life. / La religión debería ser una parte importante de la vida.","1::5","1 = Not at All /Nada; 2 = A Little /Poquito; 3 = Somewhat /Algo; 4 = Very Much /Bastante; 5 = Completely/ Completamente/ The next statements are about what people may think or believe. Remember, there are no right or wrong answers","macvs_28_p"
"eventname","String","60","Required","The event name for which the data was collected","","",""
"mex_american_select_lang_1","Integer","","Recommended","¿Español? (1, Sí)","0 ; 1","0 = No; 1 = Yes","mex_american_select_language___1,mex_american_select_language_p"
