"ElementName","DataType","Size","Required","Condition","ElementDescription","ValueRange","Notes","Aliases"
"tbi_6p","String","30","Recommended"," tbi_6o   == 1","If yes, how many more? ¿Si la respuesta fue sí, cuantas más?","","","brain_injury_6p_p"
"tbi_6q","String","30","Recommended"," tbi_6o   == 1","How many minutes was the longest knock out? ¿Cuántos minutos duró el tiempo más largo que estuvo inconsciente?","","","brain_injury_6q_p"
"tbi_6r","String","30","Recommended"," tbi_6o   == 1","How many were more than or equal to 30 min? ¿Cuántas veces ha estado inconsciente por ≥ 30 min o más?","","","brain_injury_6r_p"
"tbi_6s","String","30","Recommended"," tbi_6o   == 1","What was their youngest age? ¿A qué edad fue la primera vez que estuvo inconsciente?","","","brain_injury_6s_p"
"tbi_7a","Integer","","Recommended","","Did your child experience a period of time in his/her life when he/she experienced multiple, repeated impacts to the head? (e.g., abused, contact sports) ¿Hubo algún período en la vida de su niño/a en el que haya recibido golpes o impactos múltiples y repetidos a la cabeza (p. ej., abuso infantil, deportes de contacto)?","1 ; 0","1 = Yes Si; 0 = No No","brain_injury_7a_p"
"tbi_7c1","Integer","","Recommended"," tbi_7a   == 1","Was he/she knocked out or did he/she lose consciousness (LOC)? If yes, how long? ¿Estuvo él o ella noqueado/a o perdió el conocimiento? ¿Si la respuesta es si, por cuánto tiempo?","0 ; 1 ; 2 ; 3","0 = No LOC Sin pérdida de conocimiento; 1 = < 30min < 30min; 2 = 30min-24hrs 30min-24hrs; 3 = >24 hrs >24 hrs","brain_injury_7c1_p"
"tbl_7c2","Integer","","Recommended"," tbi_7c1   == 0","Was he/she dazed or did he/she have a gap in his/her memory from the injury? ¿Se sintió él/ella aturdido, o tuvo lapsos de memoria  por causa de la lesión?","1 ; 0","1 = Yes Si; 0 = No No","brain_injury_7c2_p"
"tbi_7e","String","30","Recommended"," tbi_7a   == 1","At what age did these effects begin? ¿A qué edad comenzaron estos efectos?","","","brain_injury_7e_p"
"tbi_7f","String","30","Recommended"," tbi_7a   == 1","At what age did these effects end? ¿A qué edad terminaron estos efectos?","","","brain_injury_7f_p"
"tbi_7g","Integer","","Recommended"," tbi_7a   == 1","Was there another instance where your child experienced a period of time in his/her life when he/she experienced multiple, repeated impacts to the head? ¿Hubo algún otro período en la vida de su niño(a) en el que haya recibido golpes o impactos múltiples y repetidos a la cabeza?","1 ; 0","1 = Yes Si; 0 = No No","brain_injury_7g_p"
"tbi_7i","Integer","","Recommended"," tbi_7g   == 1","What was the typical effect of the injury? Cuál fue el efecto típico de la lesión?","1 ; 2","1 = Dazed/memory gap; 2 = LOC pérdida de conocimiento","brain_injury_7i_p"
"tbi_7k","String","30","Recommended"," tbi_7g   == 1","At what age did these effects begin? ¿A qué edad comenzaron estos efectos?","","","brain_injury_7k_p"
"tbi_7l","String","30","Recommended"," tbi_7g   == 1","At what age did these effects end? ¿A qué edad terminaron estos efectos?","","","brain_injury_7l_p"
"tbi_8g","Integer","","Recommended"," tbi_7g   == 1","Was there another instance where your child experienced a period of time in his/her life when he/she experienced multiple, repeated impacts to the head?","1 ; 0","1 = Yes Si; 0 = No No","brain_injury_8g_p"
"tbi_8i","Integer","","Recommended"," tbi_8g   == 1","What was the typical effect of the injury? Cuál fue el efecto típico de la lesión?","1 ; 2","1 = Dazed/memory gap; 2 = LOC pérdida de conocimiento","brain_injury_8i_p"
"tbi_8k","String","30","Recommended"," tbi_8g   == 1","At what age did these effects begin? ¿A qué edad comenzaron estos efectos?","","","brain_injury_8k_p"
"tbi_8l","String","30","Recommended"," tbi_8g   == 1","At what age did these effects end? ¿A qué edad terminaron estos efectos?","","","brain_injury_8l_p"
