"ElementName","DataType","Size","Required","Condition","ElementDescription","ValueRange","Notes","Aliases"
"mtpr_pr_8_wkdy_hrs_p","Integer","","Recommended","mtpr_pr_11_wknd_norestrict_p != 1","How many hours per weekday is your child allowed to use screens? Hours:","0 :: 23","0=0; 1=1; 2=2; 3=3; 4=4; 5=5; 6=6; 7=7; 8=8; 9=9; 10=10; 11=11; 12=12; 13=13; 14=14; 15=15; 16=16; 17=17; 18=18; 19=19; 20=20; 21=21; 22=22; 23=23","mobil_pilot_pre_pr_8_wkdy_hrs_p"
"mtpr_pr_8_wkdy_mins_p","Integer","","Recommended","mtpr_pr_11_wknd_norestrict_p != 1","How many hours per weekday is your child allowed to use screens? Minutes:","0 ; 15 ; 30 ; 45","0=0; 15=15; 30=30; 45=45","mobil_pilot_pre_pr_8_wkdy_mins_p"
"mtpr_pr_9_wknd_norestrict_p","Integer","","Recommended","mtpr_pr_11_wknd_norestrict_p != 1","If hours are not restricted click yes. Otherwise
choose hours and minutes per weekend below.","1","1=Yes=they are not restricted","mobil_pilot_pre_pr_9_wknd_norestrict_p"
"mtpr_pr_9_wknd_hrs_p","Integer","","Recommended","mtpr_pr_11_wknd_norestrict_p != 1","If hours are not restricted click yes. Otherwise
choose hours and minutes per weekend below.
Hours:","0 :: 23","0=0; 1=1; 2=2; 3=3; 4=4; 5=5; 6=6; 7=7; 8=8; 9=9; 10=10; 11=11; 12=12; 13=13; 14=14; 15=15; 16=16; 17=17; 18=18; 19=19; 20=20; 21=21; 22=22; 23=23","mobil_pilot_pre_pr_9_wknd_hrs_p"
"mtpr_pr_9_wknd_mins_p","Integer","","Recommended","mtpr_pr_11_wknd_norestrict_p != 1","If hours are not restricted click yes. Otherwise
choose hours and minutes per weekend below. 
Minutes:","0 ; 15 ; 30 ; 45","0=0; 15=15; 30=30; 45=45","mobil_pilot_pre_pr_9_wknd_mins_p"
"mtpr_pr_10_wkdy_norestrict_p","Integer","","Recommended","mtpr_pr_11_wknd_norestrict_p !== 1","If hours are not restricted click yes. Otherwise
choose hours and minutes per weekday below.","1","1=Yes=they are not restricted","mobil_pilot_pre_pr_10_wkdy_norestrict_p"
"mtpr_pr_10_wkdy_hrs_p","Integer","","Recommended","mtpr_pr_11_wknd_norestrict_p != 1","How many hours per weekday is your child allowed to use their mobile device? Hours:","0 :: 23","0=0; 1=1; 2=2; 3=3; 4=4; 5=5; 6=6; 7=7; 8=8; 9=9; 10=10; 11=11; 12=12; 13=13; 14=14; 15=15; 16=16; 17=17; 18=18; 19=19; 20=20; 21=21; 22=22; 23=23","mobil_pilot_pre_pr_10_wkdy_hrs_p"
"mtpr_pr_10_wkdy_mins_p","Integer","","Recommended","mtpr_pr_11_wknd_norestrict_p != 1","How many hours per weekday is your child allowed to use their mobile device? Minutes:","0 ; 15 ; 30 ; 45","0=0; 15=15; 30=30; 45=45","mobil_pilot_pre_pr_10_wkdy_mins_p"
"mtpr_pr_11_wknd_norestrict_p","Integer","","Recommended","mtpr_pr_11_wknd_norestrict_p !== 1","If hours are not restricted click yes. Otherwise
choose hours and minutes per weekend below.","1","1=Yes=they are restricted","mobil_pilot_pre_pr_11_wknd_norestrict_p"
"mtpr_pr_11_wknd_hrs_p","Integer","","Recommended","mtpr_pr_11_wknd_norestrict_p != 1","How many hours per weekend is your child allowed to use their mobile device? 
Hours:","0 :: 23","0=0; 1=1; 2=2; 3=3; 4=4; 5=5; 6=6; 7=7; 8=8; 9=9; 10=10; 11=11; 12=12; 13=13; 14=14; 15=15; 16=16; 17=17; 18=18; 19=19; 20=20; 21=21; 22=22; 23=23","mobil_pilot_pre_pr_11_wknd_hrs_p"
"mtpr_pr_11_wknd_mins_p","Integer","","Recommended","mtpr_pr_11_wknd_norestrict_p != 1","How many hours per weekend is your child allowed to use their mobile device? 
Minutes:","0 ; 15 ; 30 ; 45","0=0; 15=15; 30=30; 45=45","mobil_pilot_pre_pr_11_wknd_mins_p"
"mtpr_hx_1_p","Integer","","Recommended","","Have you ever installed an app on your child's mobile device to monitor their screen use?","1 ; 0 ; 999","1=Yes; 0=No; 999=Don't Know","mobil_pilot_pre_hx_1_p"
"mtpr_hx_2_p","Integer","","Recommended","mtpr_pr_11_wknd_norestrict_p !== 1","Is the app currently on their device?","1 ; 0 ; 999","1=Yes; 0=No; 999=Don't Know","mobil_pilot_pre_hx_2_p"
"mtpr_hx_3_p","Integer","","Recommended","mtpr_pr_11_wknd_norestrict_p !== 1","Does it limit the amount of time they can spend on the device?","1 ; 0 ; 999","1=Yes; 0=No; 999=Don't Know","mobil_pilot_pre_hx_3_p"
"mtpr_hx_4_p","Integer","","Recommended","mtpr_pr_11_wknd_norestrict_p !== 1","Does it limit the amount of time they can spend on specific apps?","1 ; 0 ; 999","1=Yes; 0=No; 999=Don't Know","mobil_pilot_pre_hx_4_p"
"mtpr_hx_6_p","Integer","","Recommended","mtpr_pr_11_wknd_norestrict_p !== 1","To the best of your knowledge, has your child attempted to get around this monitoring or limitations implemented by the app?","1 ; 0 ; 999","1=Yes; 0=No; 999=Don't Know","mobil_pilot_pre_hx_6_p"
"mtpr_hx_7_p","Integer","","Recommended","mtpr_pr_11_wknd_norestrict_p !== 1","Has he/she changed her activity based on the information from the tracker?","1 ; 0 ; 999","1=Yes; 0=No; 999=Don't Know","mobil_pilot_pre_hx_7_p"
"mtpr_hx_5_p___999","Integer","","Recommended","mtpr_hx_4_p == 1","Select which types of apps are restricted: Don't know","1 ; 0","1= Yes; 0= No","mobil_pilot_pre_hx_5___7_p"
"mtpr_hx_5_p___1","Integer","","Recommended","mtpr_hx_4_p == 1","Select which types of apps are restricted: Gaming","1 ; 0","1= Yes; 0= No","mobil_pilot_pre_hx_5___1_p"
"mtpr_hx_5_p___2","Integer","","Recommended","mtpr_hx_4_p == 1","Select which types of apps are restricted: Social Media","1 ; 0","1= Yes; 0= No","mobil_pilot_pre_hx_5___2_p"
"mtpr_hx_5_p___3","Integer","","Recommended","mtpr_hx_4_p == 1","Select which types of apps are restricted: Texting/Communication ","1 ; 0","1= Yes; 0= No","mobil_pilot_pre_hx_5___3_p"
"mtpr_hx_5_p___4","Integer","","Recommended","mtpr_hx_4_p == 1","Select which types of apps are restricted: Youtube","1 ; 0","1= Yes; 0= No","mobil_pilot_pre_hx_5___4_p"
"mtpr_hx_5_p___5","Integer","","Recommended","mtpr_hx_4_p == 1","Select which types of apps are restricted: TV Streaming","1 ; 0","1= Yes; 0= No","mobil_pilot_pre_hx_5___5_p"
"mtpr_hx_5_p___6","Integer","","Recommended","mtpr_hx_4_p == 1","Select which types of apps are restricted: Other","1 ; 0","1= Yes; 0= No","mobil_pilot_pre_hx_5___6_p"
