"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"dmri_dtifa_fiberat_fxcutrh","Float","","Recommended","Average fractional anisotropy within DTI atlas tract right fornix, excluding fimbria","","","dmri_dti.fa_fiber.at_fxcut.rh"
"dmri_dtifa_fiberat_fxcutlh","Float","","Recommended","Average fractional anisotropy within DTI atlas tract left fornix, excluding fimbria","","","dmri_dti.fa_fiber.at_fxcut.lh"
"dmri_dtifa_fiberat_allfibers","Float","","Recommended","Average fractional anisotropy within all DTI atlas tract fibers","","","dmri_dti.fa_fiber.at_allfibers"
"dmri_dtifa_fiberat_allfccrh","Float","","Recommended","Average fractional anisotropy within right hemisphere DTI atlas tract fibers without corpus callosum","","","dmri_dti.fa_fiber.at_allfibnocc.rh,dmri_dtifa_fiberat_allfibnoccrh"
"dmri_dtifa_fiberat_allfcclh","Float","","Recommended","Average fractional anisotropy within left hemisphere DTI atlas tract fibers without corpus callosum","","","dmri_dti.fa_fiber.at_allfibnocc.lh,dmri_dtifa_fiberat_allfibnocclh"
"dmri_dtifa_fiberat_allfibrh","Float","","Recommended","Average fractional anisotropy within right hemisphere DTI atlas tract fibers","","","dmri_dti.fa_fiber.at_allfib.rh"
"dmri_dtifa_fiberat_allfiblh","Float","","Recommended","Average fractional anisotropy within left hemisphere DTI atlas tract fibers","","","dmri_dti.fa_fiber.at_allfib.lh"
"dmri_dtimd_fiberat_fxrh","Float","","Recommended","Mean diffusivity within DTI atlas tract right fornix","","","dmri_dti.md_fiber.at_fx.rh"
"dmri_dtimd_fiberat_fxlh","Float","","Recommended","Mean diffusivity within DTI atlas tract left fornix","","","dmri_dti.md_fiber.at_fx.lh"
"dmri_dtimd_fiberat_cgcrh","Float","","Recommended","Mean diffusivity within DTI atlas tract right cingulate cingulum","","","dmri_dti.md_fiber.at_cgc.rh"
"dmri_dtimd_fiberat_cgclh","Float","","Recommended","Mean diffusivity within DTI atlas tract left cingulate cingulum","","","dmri_dti.md_fiber.at_cgc.lh"
"dmri_dtimd_fiberat_cghrh","Float","","Recommended","Mean diffusivity within DTI atlas tract right parahippocampal cingulum","","","dmri_dti.md_fiber.at_cgh.rh"
"dmri_dtimd_fiberat_cghlh","Float","","Recommended","Mean diffusivity within DTI atlas tract left parahippocampal cingulum","","","dmri_dti.md_fiber.at_cgh.lh"
"dmri_dtimd_fiberat_cstrh","Float","","Recommended","Mean diffusivity within DTI atlas tract right corticospinal/pyramidal","","","dmri_dti.md_fiber.at_cst.rh"
"dmri_dtimd_fiberat_cstlh","Float","","Recommended","Mean diffusivity within DTI atlas tract left corticospinal/pyramidal","","","dmri_dti.md_fiber.at_cst.lh"
"dmri_dtimd_fiberat_atrrh","Float","","Recommended","Mean diffusivity within DTI atlas tract right anterior thalamic radiations","","","dmri_dti.md_fiber.at_atr.rh"
"dmri_dtimd_fiberat_atrlh","Float","","Recommended","Mean diffusivity within DTI atlas tract left anterior thalamic radiations","","","dmri_dti.md_fiber.at_atr.lh"
"dmri_dtimd_fiberat_uncrh","Float","","Recommended","Mean diffusivity within DTI atlas tract right uncinate","","","dmri_dti.md_fiber.at_unc.rh"
"dmri_dtimd_fiberat_unclh","Float","","Recommended","Mean diffusivity within DTI atlas tract left uncinate","","","dmri_dti.md_fiber.at_unc.lh"
"dmri_dtimd_fiberat_ilfrh","Float","","Recommended","Mean diffusivity within DTI atlas tract right inferior longitudinal fasiculus","","","dmri_dti.md_fiber.at_ilf.rh"
"dmri_dtimd_fiberat_ilflh","Float","","Recommended","Mean diffusivity within DTI atlas tract left inferior longitudinal fasiculus","","","dmri_dti.md_fiber.at_ilf.lh"
"dmri_dtimd_fiberat_iforh","Float","","Recommended","Mean diffusivity within DTI atlas tract right inferior-fronto-occipital fasiculus","","","dmri_dti.md_fiber.at_ifo.rh"
"dmri_dtimd_fiberat_ifolh","Float","","Recommended","Mean diffusivity within DTI atlas tract left inferior-fronto-occipital fasiculus","","","dmri_dti.md_fiber.at_ifo.lh"
"dmri_dtimd_fiberat_fmaj","Float","","Recommended","Mean diffusivity within DTI atlas tract foreceps major","","","dmri_dti.md_fiber.at_fmaj"
"dmri_dtimd_fiberat_fmin","Float","","Recommended","Mean diffusivity within DTI atlas tract foreceps minor","","","dmri_dti.md_fiber.at_fmin"
"dmri_dtimd_fiberat_cc","Float","","Recommended","Mean diffusivity within DTI atlas tract corpus callosum","","","dmri_dti.md_fiber.at_cc"
"dmri_dtimd_fiberat_slfrh","Float","","Recommended","Mean diffusivity within DTI atlas tract right superior longitudinal fasiculus","","","dmri_dti.md_fiber.at_slf.rh"
"dmri_dtimd_fiberat_slflh","Float","","Recommended","Mean diffusivity within DTI atlas tract left superior longitudinal fasiculus","","","dmri_dti.md_fiber.at_slf.lh"
"dmri_dtimd_fiberat_tslfrh","Float","","Recommended","Mean diffusivity within DTI atlas tract right  temporal superior longitudinal fasiculus","","","dmri_dti.md_fiber.at_tslf.rh"
"dmri_dtimd_fiberat_tslflh","Float","","Recommended","Mean diffusivity within DTI atlas tract left  temporal superior longitudinal fasiculus","","","dmri_dti.md_fiber.at_tslf.lh"
"dmri_dtimd_fiberat_pslfrh","Float","","Recommended","Mean diffusivity within DTI atlas tract right parietal superior longitudinal fasiculus","","","dmri_dti.md_fiber.at_pslf.rh"
"dmri_dtimd_fiberat_pslflh","Float","","Recommended","Mean diffusivity within DTI atlas tract left parietal superior longitudinal fasiculus","","","dmri_dti.md_fiber.at_pslf.lh"
"dmri_dtimd_fiberat_scsrh","Float","","Recommended","Mean diffusivity within DTI atlas tract right superior corticostriate","","","dmri_dti.md_fiber.at_scs.rh"
"dmri_dtimd_fiberat_scslh","Float","","Recommended","Mean diffusivity within DTI atlas tract left superior corticostriate","","","dmri_dti.md_fiber.at_scs.lh"
"dmri_dtimd_fiberat_fscsrh","Float","","Recommended","Mean diffusivity within DTI atlas tract right superior corticostriate-frontal cortex only","","","dmri_dti.md_fiber.at_fscs.rh"
"dmri_dtimd_fiberat_fscslh","Float","","Recommended","Mean diffusivity within DTI atlas tract left superior corticostriate-frontal cortex only","","","dmri_dti.md_fiber.at_fscs.lh"
"dmri_dtimd_fiberat_pscsrh","Float","","Recommended","Mean diffusivity within DTI atlas tract right superior corticostriate-parietal cortex only","","","dmri_dti.md_fiber.at_pscs.rh"
"dmri_dtimd_fiberat_pscslh","Float","","Recommended","Mean diffusivity within DTI atlas tract left superior corticostriate-parietal cortex only","","","dmri_dti.md_fiber.at_pscs.lh"
"dmri_dtimd_fiberat_sifcrh","Float","","Recommended","Mean diffusivity within DTI atlas tract right striatal inferior frontal cortex","","","dmri_dti.md_fiber.at_sifc.rh"
"dmri_dtimd_fiberat_sifclh","Float","","Recommended","Mean diffusivity within DTI atlas tract left striatal inferior frontal cortex","","","dmri_dti.md_fiber.at_sifc.lh"
"dmri_dtimd_fiberat_ifsfcrh","Float","","Recommended","Mean diffusivity within DTI atlas tract right inferior frontal superior frontal cortex","","","dmri_dti.md_fiber.at_ifsfc.rh"
"dmri_dtimd_fiberat_ifsfclh","Float","","Recommended","Mean diffusivity within DTI atlas tract left inferior frontal superior frontal cortex","","","dmri_dti.md_fiber.at_ifsfc.lh"
"dmri_dtimd_fiberat_fxcutrh","Float","","Recommended","Mean diffusivity within DTI atlas tract right fornix, excluding fimbria","","","dmri_dti.md_fiber.at_fxcut.rh"
"dmri_dtimd_fiberat_fxcutlh","Float","","Recommended","Mean diffusivity within DTI atlas tract left fornix, excluding fimbria","","","dmri_dti.md_fiber.at_fxcut.lh"
"dmri_dtimd_fiberat_allfibers","Float","","Recommended","Mean diffusivity within all DTI atlas tract fibers","","","dmri_dti.md_fiber.at_allfibers"
"dmri_dtimd_fiberat_allfccrh","Float","","Recommended","Mean diffusivity within right hemisphere DTI atlas tract fibers without corpus callosum","","","dmri_dti.md_fiber.at_allfibnocc.rh,dmri_dtimd_fiberat_allfibnoccrh"
"dmri_dtimd_fiberat_allfcclh","Float","","Recommended","Mean diffusivity within left hemisphere DTI atlas tract fibers without corpus callosum","","","dmri_dti.md_fiber.at_allfibnocc.lh,dmri_dtimd_fiberat_allfibnocclh"
"dmri_dtimd_fiberat_allfibrh","Float","","Recommended","Mean diffusivity within right hemisphere DTI atlas tract fibers","","","dmri_dti.md_fiber.at_allfib.rh"
"dmri_dtimd_fiberat_allfiblh","Float","","Recommended","Mean diffusivity within left hemisphere DTI atlas tract fibers","","","dmri_dti.md_fiber.at_allfib.lh"
"dmri_dtild_fiberat_fxrh","Float","","Recommended","Average longitudinal diffusion coefficient within DTI atlas tract right fornix","","","dmri_dti.ld_fiber.at_fx.rh"
"dmri_dtild_fiberat_fxlh","Float","","Recommended","Average longitudinal diffusion coefficient within DTI atlas tract left fornix","","","dmri_dti.ld_fiber.at_fx.lh"
"dmri_dtild_fiberat_cgcrh","Float","","Recommended","Average longitudinal diffusion coefficient within DTI atlas tract right cingulate cingulum","","","dmri_dti.ld_fiber.at_cgc.rh"
"dmri_dtild_fiberat_cgclh","Float","","Recommended","Average longitudinal diffusion coefficient within DTI atlas tract left cingulate cingulum","","","dmri_dti.ld_fiber.at_cgc.lh"
"dmri_dtild_fiberat_cghrh","Float","","Recommended","Average longitudinal diffusion coefficient within DTI atlas tract right parahippocampal cingulum","","","dmri_dti.ld_fiber.at_cgh.rh"
"dmri_dtild_fiberat_cghlh","Float","","Recommended","Average longitudinal diffusion coefficient within DTI atlas tract left parahippocampal cingulum","","","dmri_dti.ld_fiber.at_cgh.lh"
"dmri_dtild_fiberat_cstrh","Float","","Recommended","Average longitudinal diffusion coefficient within DTI atlas tract right corticospinal/pyramidal","","","dmri_dti.ld_fiber.at_cst.rh"
"dmri_dtild_fiberat_cstlh","Float","","Recommended","Average longitudinal diffusion coefficient within DTI atlas tract left corticospinal/pyramidal","","","dmri_dti.ld_fiber.at_cst.lh"
"dmri_dtild_fiberat_atrrh","Float","","Recommended","Average longitudinal diffusion coefficient within DTI atlas tract right anterior thalamic radiations","","","dmri_dti.ld_fiber.at_atr.rh"
"dmri_dtild_fiberat_atrlh","Float","","Recommended","Average longitudinal diffusion coefficient within DTI atlas tract left anterior thalamic radiations","","","dmri_dti.ld_fiber.at_atr.lh"
"dmri_dtild_fiberat_uncrh","Float","","Recommended","Average longitudinal diffusion coefficient within DTI atlas tract right uncinate","","","dmri_dti.ld_fiber.at_unc.rh"
"dmri_dtild_fiberat_unclh","Float","","Recommended","Average longitudinal diffusion coefficient within DTI atlas tract left uncinate","","","dmri_dti.ld_fiber.at_unc.lh"
"dmri_dtild_fiberat_ilfrh","Float","","Recommended","Average longitudinal diffusion coefficient within DTI atlas tract right inferior longitudinal fasiculus","","","dmri_dti.ld_fiber.at_ilf.rh"
"dmri_dtild_fiberat_ilflh","Float","","Recommended","Average longitudinal diffusion coefficient within DTI atlas tract left inferior longitudinal fasiculus","","","dmri_dti.ld_fiber.at_ilf.lh"
"dmri_dtild_fiberat_iforh","Float","","Recommended","Average longitudinal diffusion coefficient within DTI atlas tract right inferior-fronto-occipital fasiculus","","","dmri_dti.ld_fiber.at_ifo.rh"
"dmri_dtild_fiberat_ifolh","Float","","Recommended","Average longitudinal diffusion coefficient within DTI atlas tract left inferior-fronto-occipital fasiculus","","","dmri_dti.ld_fiber.at_ifo.lh"
"dmri_dtild_fiberat_fmaj","Float","","Recommended","Average longitudinal diffusion coefficient within DTI atlas tract foreceps major","","","dmri_dti.ld_fiber.at_fmaj"
"dmri_dtild_fiberat_fmin","Float","","Recommended","Average longitudinal diffusion coefficient within DTI atlas tract foreceps minor","","","dmri_dti.ld_fiber.at_fmin"
"dmri_dtild_fiberat_cc","Float","","Recommended","Average longitudinal diffusion coefficient within DTI atlas tract corpus callosum","","","dmri_dti.ld_fiber.at_cc"
"dmri_dtild_fiberat_slfrh","Float","","Recommended","Average longitudinal diffusion coefficient within DTI atlas tract right superior longitudinal fasiculus","","","dmri_dti.ld_fiber.at_slf.rh"
"dmri_dtild_fiberat_slflh","Float","","Recommended","Average longitudinal diffusion coefficient within DTI atlas tract left superior longitudinal fasiculus","","","dmri_dti.ld_fiber.at_slf.lh"
"dmri_dtild_fiberat_tslfrh","Float","","Recommended","Average longitudinal diffusion coefficient within DTI atlas tract right  temporal superior longitudinal fasiculus","","","dmri_dti.ld_fiber.at_tslf.rh"
"dmri_dtild_fiberat_tslflh","Float","","Recommended","Average longitudinal diffusion coefficient within DTI atlas tract left  temporal superior longitudinal fasiculus","","","dmri_dti.ld_fiber.at_tslf.lh"
"dmri_dtild_fiberat_pslfrh","Float","","Recommended","Average longitudinal diffusion coefficient within DTI atlas tract right parietal superior longitudinal fasiculus","","","dmri_dti.ld_fiber.at_pslf.rh"
"dmri_dtild_fiberat_pslflh","Float","","Recommended","Average longitudinal diffusion coefficient within DTI atlas tract left parietal superior longitudinal fasiculus","","","dmri_dti.ld_fiber.at_pslf.lh"
"dmri_dtild_fiberat_scsrh","Float","","Recommended","Average longitudinal diffusion coefficient within DTI atlas tract right superior corticostriate","","","dmri_dti.ld_fiber.at_scs.rh"
"dmri_dtild_fiberat_scslh","Float","","Recommended","Average longitudinal diffusion coefficient within DTI atlas tract left superior corticostriate","","","dmri_dti.ld_fiber.at_scs.lh"
"dmri_dtild_fiberat_fscsrh","Float","","Recommended","Average longitudinal diffusion coefficient within DTI atlas tract right superior corticostriate-frontal cortex only","","","dmri_dti.ld_fiber.at_fscs.rh"
"dmri_dtild_fiberat_fscslh","Float","","Recommended","Average longitudinal diffusion coefficient within DTI atlas tract left superior corticostriate-frontal cortex only","","","dmri_dti.ld_fiber.at_fscs.lh"
"dmri_dtild_fiberat_pscsrh","Float","","Recommended","Average longitudinal diffusion coefficient within DTI atlas tract right superior corticostriate-parietal cortex only","","","dmri_dti.ld_fiber.at_pscs.rh"
"dmri_dtild_fiberat_pscslh","Float","","Recommended","Average longitudinal diffusion coefficient within DTI atlas tract left superior corticostriate-parietal cortex only","","","dmri_dti.ld_fiber.at_pscs.lh"
"dmri_dtild_fiberat_sifcrh","Float","","Recommended","Average longitudinal diffusion coefficient within DTI atlas tract right striatal inferior frontal cortex","","","dmri_dti.ld_fiber.at_sifc.rh"
"dmri_dtild_fiberat_sifclh","Float","","Recommended","Average longitudinal diffusion coefficient within DTI atlas tract left striatal inferior frontal cortex","","","dmri_dti.ld_fiber.at_sifc.lh"
"dmri_dtild_fiberat_ifsfcrh","Float","","Recommended","Average longitudinal diffusion coefficient within DTI atlas tract right inferior frontal superior frontal cortex","","","dmri_dti.ld_fiber.at_ifsfc.rh"
"dmri_dtild_fiberat_ifsfclh","Float","","Recommended","Average longitudinal diffusion coefficient within DTI atlas tract left inferior frontal superior frontal cortex","","","dmri_dti.ld_fiber.at_ifsfc.lh"
"dmri_dtild_fiberat_fxcutrh","Float","","Recommended","Average longitudinal diffusion coefficient within DTI atlas tract right fornix, excluding fimbria","","","dmri_dti.ld_fiber.at_fxcut.rh"
"dmri_dtild_fiberat_fxcutlh","Float","","Recommended","Average longitudinal diffusion coefficient within DTI atlas tract left fornix, excluding fimbria","","","dmri_dti.ld_fiber.at_fxcut.lh"
"dmri_dtild_fiberat_allfibers","Float","","Recommended","Average longitudinal diffusion coefficient within all DTI atlas tract fibers","","","dmri_dti.ld_fiber.at_allfibers"
"dmri_dtild_fiberat_allfccrh","Float","","Recommended","Average longitudinal diffusion coefficient within right hemisphere DTI atlas tract fibers without corpus callosum","","","dmri_dti.ld_fiber.at_allfibnocc.rh,dmri_dtild_fiberat_allfibnoccrh"
"dmri_dtild_fiberat_allfocclh","Float","","Recommended","Average longitudinal diffusion coefficient within left hemisphere DTI atlas tract fibers without corpus callosum","","","dmri_dti.ld_fiber.at_allfibnocc.lh,dmri_dtild_fiberat_allfibnocclh"
"dmri_dtild_fiberat_allfibrh","Float","","Recommended","Average longitudinal diffusion coefficient within right hemisphere DTI atlas tract fibers","","","dmri_dti.ld_fiber.at_allfib.rh"
"dmri_dtild_fiberat_allfiblh","Float","","Recommended","Average longitudinal diffusion coefficient within left hemisphere DTI atlas tract fibers","","","dmri_dti.ld_fiber.at_allfib.lh"
"dmri_dtitd_fiberat_fxrh","Float","","Recommended","Average transverse diffusion coefficient within DTI atlas tract right fornix","","","dmri_dti.td_fiber.at_fx.rh"
"dmri_dtitd_fiberat_fxlh","Float","","Recommended","Average transverse diffusion coefficient within DTI atlas tract left fornix","","","dmri_dti.td_fiber.at_fx.lh"
"dmri_dtitd_fiberat_cgcrh","Float","","Recommended","Average transverse diffusion coefficient within DTI atlas tract right cingulate cingulum","","","dmri_dti.td_fiber.at_cgc.rh"
"dmri_dtitd_fiberat_cgclh","Float","","Recommended","Average transverse diffusion coefficient within DTI atlas tract left cingulate cingulum","","","dmri_dti.td_fiber.at_cgc.lh"
"dmri_dtitd_fiberat_cghrh","Float","","Recommended","Average transverse diffusion coefficient within DTI atlas tract right parahippocampal cingulum","","","dmri_dti.td_fiber.at_cgh.rh"
"dmri_dtitd_fiberat_cghlh","Float","","Recommended","Average transverse diffusion coefficient within DTI atlas tract left parahippocampal cingulum","","","dmri_dti.td_fiber.at_cgh.lh"
"dmri_dtitd_fiberat_cstrh","Float","","Recommended","Average transverse diffusion coefficient within DTI atlas tract right corticospinal/pyramidal","","","dmri_dti.td_fiber.at_cst.rh"
"dmri_dtitd_fiberat_cstlh","Float","","Recommended","Average transverse diffusion coefficient within DTI atlas tract left corticospinal/pyramidal","","","dmri_dti.td_fiber.at_cst.lh"
"dmri_dtitd_fiberat_atrrh","Float","","Recommended","Average transverse diffusion coefficient within DTI atlas tract right anterior thalamic radiations","","","dmri_dti.td_fiber.at_atr.rh"
"dmri_dtitd_fiberat_atrlh","Float","","Recommended","Average transverse diffusion coefficient within DTI atlas tract left anterior thalamic radiations","","","dmri_dti.td_fiber.at_atr.lh"
"dmri_dtitd_fiberat_uncrh","Float","","Recommended","Average transverse diffusion coefficient within DTI atlas tract right uncinate","","","dmri_dti.td_fiber.at_unc.rh"
"dmri_dtitd_fiberat_unclh","Float","","Recommended","Average transverse diffusion coefficient within DTI atlas tract left uncinate","","","dmri_dti.td_fiber.at_unc.lh"
"dmri_dtitd_fiberat_ilfrh","Float","","Recommended","Average transverse diffusion coefficient within DTI atlas tract right inferior longitudinal fasiculus","","","dmri_dti.td_fiber.at_ilf.rh"
"dmri_dtitd_fiberat_ilflh","Float","","Recommended","Average transverse diffusion coefficient within DTI atlas tract left inferior longitudinal fasiculus","","","dmri_dti.td_fiber.at_ilf.lh"
"dmri_dtitd_fiberat_iforh","Float","","Recommended","Average transverse diffusion coefficient within DTI atlas tract right inferior-fronto-occipital fasiculus","","","dmri_dti.td_fiber.at_ifo.rh"
"dmri_dtitd_fiberat_ifolh","Float","","Recommended","Average transverse diffusion coefficient within DTI atlas tract left inferior-fronto-occipital fasiculus","","","dmri_dti.td_fiber.at_ifo.lh"
"dmri_dtitd_fiberat_fmaj","Float","","Recommended","Average transverse diffusion coefficient within DTI atlas tract foreceps major","","","dmri_dti.td_fiber.at_fmaj"
"dmri_dtitd_fiberat_fmin","Float","","Recommended","Average transverse diffusion coefficient within DTI atlas tract foreceps minor","","","dmri_dti.td_fiber.at_fmin"
"dmri_dtitd_fiberat_cc","Float","","Recommended","Average transverse diffusion coefficient within DTI atlas tract corpus callosum","","","dmri_dti.td_fiber.at_cc"
"dmri_dtitd_fiberat_slfrh","Float","","Recommended","Average transverse diffusion coefficient within DTI atlas tract right superior longitudinal fasiculus","","","dmri_dti.td_fiber.at_slf.rh"
"dmri_dtitd_fiberat_slflh","Float","","Recommended","Average transverse diffusion coefficient within DTI atlas tract left superior longitudinal fasiculus","","","dmri_dti.td_fiber.at_slf.lh"
"dmri_dtitd_fiberat_tslfrh","Float","","Recommended","Average transverse diffusion coefficient within DTI atlas tract right  temporal superior longitudinal fasiculus","","","dmri_dti.td_fiber.at_tslf.rh"
"dmri_dtitd_fiberat_tslflh","Float","","Recommended","Average transverse diffusion coefficient within DTI atlas tract left  temporal superior longitudinal fasiculus","","","dmri_dti.td_fiber.at_tslf.lh"
"dmri_dtitd_fiberat_pslfrh","Float","","Recommended","Average transverse diffusion coefficient within DTI atlas tract right parietal superior longitudinal fasiculus","","","dmri_dti.td_fiber.at_pslf.rh"
"dmri_dtitd_fiberat_pslflh","Float","","Recommended","Average transverse diffusion coefficient within DTI atlas tract left parietal superior longitudinal fasiculus","","","dmri_dti.td_fiber.at_pslf.lh"
"dmri_dtitd_fiberat_scsrh","Float","","Recommended","Average transverse diffusion coefficient within DTI atlas tract right superior corticostriate","","","dmri_dti.td_fiber.at_scs.rh"
