"ElementName","DataType","Size","Required","Condition","ElementDescription","ValueRange","Notes","Aliases"
"pls2_p_caf","Integer","","Recommended"," pls2_need_p   == 1","Has your son/daughter consumed a caffeinated beverage (such as Mountain Dew, Coke, Pepsi, Barq's root beer, energy drink like Red Bull or Monster, coffee or espresso or green tea, black tea, or sweet tea) in the last 24 hours? ¿Ha consumido su niño(a) en las últimas 24 horas alguna bebida con cafeína (tal como, Mountain Dew, Coca-cola, Pepsi, Barq's root beer, bebidas energizantes como Red Bull o Monster, café, o té verde, té negro, o 'sweet tea')?","0; 1; 999","1 = Yes Sí; 0 = No No; 999 = Don't know No lo sé","su_pls2_caf_p"
"pls2_p_caf_ago","Float","30","Recommended"," pls2_p_caf   == 1","How long ago did your son/daughter last consume a caffeinated beverage? ¿Hace cuánto tiempo que su niño(a) consumió una bebida con cafeína?","","(in hours; 30 mins=0.5) (en horas; 30 min = 0.5)","su_pls2_caf_ago_p"
"pls2_p_date_year","String","30","Recommended"," pls2_need_p   == 1","What is the current time/date: Time(hh:mm) AM/PM Date(dd/mm/yyyy): Hora y fecha actual: Hora (hh:mm) a.m./p.m.  Fecha (dd/mm/aaaa):","","","su_pls2_date_year_p"
"pls3_need_p","Integer","","Recommended"," baseline_visits_num >=3 ","For RA ONLY: Will Neurocog and/or MRI be completed in Session 3?","0 ; 1","1 = Yes; 0 = No","su_pls3_need_p"
"pls3_p_intro","String","30","Recommended"," pls3_need_p   == 1","Please take a moment to answer some questions about your son/daughter's medication use within the past day.

If medication is not listed in the drop-down menu (with the exception of multivitamins), scroll down to notes section and enter information there. For multivitamins, please choose  ""Vitamin"" from the drop-down menu. Por favor dedique unos momentos a contestar algunas preguntas sobre los medicamentos que ha tomado o usado su niño(a) en el último día.

Si la medicación no está en el menú desplegable (con la excepción de multivitaminas), desplácese hacia abajo a la sección de notas e ingrese la información ahí. Para multivitaminas, por favor escoja ""Vitamina"" en el menú desplegable.","","Descriptive field","su_pls3_intro_p"
"pls3_used_med_p","Integer","","Recommended"," pls3_need_p   == 1","Has your son/daughter used any Over-the-Counter or Prescription medications in the last 24 hours? ¿Su niño(a) ha tomado o usado algún medicamento recetado o de venta libre en las últimas 24 horas?","1 ; 0","1 = Yes Sí; 0 = No No","su_pls3_used_med_p"
"pls3_med1_rxnorm_p","String","200","Recommended"," pls3_used_med_p   == 1","Medication Name (please choose the formulation that most closely matches the medication taken by your child; no need to include dosage)  Nombre del Medicamento (por favor, elija la formulación que más se aproxime a la medicación tomada por su niño(a); no hay necesidad de incluir la dosis)","","This variable may include all variants available in the Bioportal RxNorm database (https://bioportal.bioontology.org). Please refer to this database for additional information on trade/generic names and formulations.","su_pls3_med1_rxnorm_p"
"pls3_med1_days_p","Integer","","Recommended"," notNull(pls3_med1_rxnorm_p)","Is the medication extended-release (XR)? ¿El medicamento es de liberación prolongada (XR)?M","1 ; 2","1 = Yes; 2 = No No","su_pls3_med1_xr_p"
"pls3_med1_youth_ago_p","Float","30","Recommended"," notNull(pls3_med1_rxnorm_p)","How long ago did your son/daughter take the medication? ¿Hace cuánto tiempo que su niño(a) tomó o usó dicho medicamento?","","(in hours; 30 mins=0.5) (en horas; 30 min = 0.5)","su_pls3_med1_youth_ago_p"
"pls3_med2_rxnorm_p","String","200","Recommended"," notNull(pls3_med1_rxnorm_p)","Medication Name (please choose the formulation that most closely matches the medication taken by your child; no need to include dosage)  Nombre del Medicamento (por favor, elija la formulación que más se aproxime a la medicación tomada por su niño(a); no hay necesidad de incluir la dosis)","","This variable may include all variants available in the Bioportal RxNorm database (https://bioportal.bioontology.org). Please refer to this database for additional information on trade/generic names and formulations.","su_pls3_med2_rxnorm_p"
"pls3_med2_days_p","Integer","","Recommended"," notNull(pls3_med2_rxnorm_p)","Is the medication extended-release (XR)? ¿El medicamento es de liberación prolongada (XR)?M","1 ; 2","1 = Yes; 2 = No No","su_pls3_med2_xr_p"
"pls3_med2_youth_ago_p","Float","30","Recommended"," notNull(pls3_med2_rxnorm_p)","How long ago did your son/daughter take the medication? ¿Hace cuánto tiempo que su niño(a) tomó o usó dicho medicamento?","","(in hours; 30 mins=0.5) (en horas; 30 min = 0.5)","su_pls3_med2_youth_ago_p"
"pls3_med3_rxnorm_p","String","200","Recommended"," notNull(pls3_med2_rxnorm_p)","Medication Name (please choose the formulation that most closely matches the medication taken by your child; no need to include dosage)  Nombre del Medicamento (por favor, elija la formulación que más se aproxime a la medicación tomada por su niño(a); no hay necesidad de incluir la dosis)","","This variable may include all variants available in the Bioportal RxNorm database (https://bioportal.bioontology.org). Please refer to this database for additional information on trade/generic names and formulations.","su_pls3_med3_rxnorm_p"
"pls3_med3_days_p","Integer","","Recommended"," notNull(pls3_med3_rxnorm_p)","Is the medication extended-release (XR)? ¿El medicamento es de liberación prolongada (XR)?M","1 ; 2","1 = Yes; 2 = No No","su_pls3_med3_xr_p"
"pls3_med3_youth_ago_p","Float","30","Recommended"," notNull(pls3_med3_rxnorm_p)","How long ago did your son/daughter take the medication? ¿Hace cuánto tiempo que su niño(a) tomó o usó dicho medicamento?","","(in hours; 30 mins=0.5) (en horas; 30 min = 0.5)","su_pls3_med3_youth_ago_p"
"pls3_med4_rxnorm_p","String","200","Recommended"," notNull(pls3_med3_rxnorm_p)","Medication Name (please choose the formulation that most closely matches the medication taken by your child; no need to include dosage)  Nombre del Medicamento (por favor, elija la formulación que más se aproxime a la medicación tomada por su niño(a); no hay necesidad de incluir la dosis)","","This variable may include all variants available in the Bioportal RxNorm database (https://bioportal.bioontology.org). Please refer to this database for additional information on trade/generic names and formulations.","su_pls3_med4_rxnorm_p"
"pls3_med4_days_p","Integer","","Recommended"," notNull(pls3_med4_rxnorm_p)","Is the medication extended-release (XR)? ¿El medicamento es de liberación prolongada (XR)?M","1 ; 2","1 = Yes; 2 = No No","su_pls3_med4_xr_p"
"pls3_med4_youth_ago_p","Float","30","Recommended"," notNull(pls3_med4_rxnorm_p)","How long ago did your son/daughter take the medication? ¿Hace cuánto tiempo que su niño(a) tomó o usó dicho medicamento?","","(in hours; 30 mins=0.5) (en horas; 30 min = 0.5)","su_pls3_med4_youth_ago_p"
"pls3_med5_rxnorm_p","String","200","Recommended"," notNull(pls3_med4_rxnorm_p)","Medication Name (please choose the formulation that most closely matches the medication taken by your child; no need to include dosage)  Nombre del Medicamento (por favor, elija la formulación que más se aproxime a la medicación tomada por su niño(a); no hay necesidad de incluir la dosis)","","This variable may include all variants available in the Bioportal RxNorm database (https://bioportal.bioontology.org). Please refer to this database for additional information on trade/generic names and formulations.","su_pls3_med5_rxnorm_p"
"pls3_med5_days_p","Integer","","Recommended"," notNull(pls3_med5_rxnorm_p)","Is the medication extended-release (XR)? ¿El medicamento es de liberación prolongada (XR)?M","1 ; 2","1 = Yes; 2 = No No","su_pls3_med5_xr_p"
"pls3_med5_youth_ago_p","Float","30","Recommended"," notNull(pls3_med5_rxnorm_p)","How long ago did your son/daughter take the medication? ¿Hace cuánto tiempo que su niño(a) tomó o usó dicho medicamento?","","(in hours; 30 mins=0.5) (en horas; 30 min = 0.5)","su_pls3_med5_youth_ago_p"
"pls3_caf_p","Integer","","Recommended"," pls3_need_p   == 1","Has your son/daughter consumed a caffeinated beverage (such as Mountain Dew, Coke, Pepsi, Barq's root beer, energy drink like Red Bull or Monster, coffee or espresso or green tea, black tea, or sweet tea) in the last 24 hours? ¿Ha consumido su niño(a) en las últimas 24 horas alguna bebida con cafeína (tal como, Mountain Dew, Coca-cola, Pepsi, Barq's root beer, bebidas energizantes como Red Bull o Monster, café, o té verde, té negro, o 'sweet tea')?","1;0;999","1=Yes; 0=No; 999=Do not know","su_pls3_caf_p"
"pls3_caf_ago_p","Float","30","Recommended"," pls3_caf_p   == 1","How long ago did your son/daughter last consume a caffeinated beverage? ¿Hace cuánto tiempo que su niño(a) consumió una bebida con cafeína?","","(in hours; 30 mins=0.5) (en horas; 30 min = 0.5)","su_pls3_caf_ago_p"
"pls3_date_year_p","String","30","Recommended"," pls3_need_p   == 1","What is the current time/date: Time(hh:mm) AM/PM Date(dd/mm/yyyy): Hora y fecha actual: Hora (hh:mm) a.m./p.m.  Fecha (dd/mm/aaaa):","","","su_pls3_date_year_p"
"pls4_need_p","Integer","","Recommended"," baseline_visits_num >=4 ","For RA ONLY: Will Neurocog and/or MRI be completedin Session 4?","0 ; 1","1 = Yes; 0 = No","su_pls4_need_p"
"pls4_intro_p","String","30","Recommended"," pls4_need_p   == 1","Please take a moment to answer some questions about your son/daughter's medication use within the past day.

If medication is not listed in the drop-down menu (with the exception of multivitamins), scroll down to notes section and enter information there. For multivitamins, please choose  ""Vitamin"" from the drop-down menu. Por favor dedique unos momentos a contestar algunas preguntas sobre los medicamentos que ha tomado o usado su niño(a) en el último día.

Si la medicación no está en el menú desplegable (con la excepción de multivitaminas), desplácese hacia abajo a la sección de notas e ingrese la información ahí. Para multivitaminas, por favor escoja ""Vitamina"" en el menú desplegable.","","Descriptive field","su_pls4_intro_p"
"pls4_used_med_p","Integer","","Recommended"," pls4_need_p   == 1","Has your son/daughter used any Over-the-Counter or Prescription medications in the last 24 hours? ¿Su niño(a) ha tomado o usado algún medicamento recetado o de venta libre en las últimas 24 horas?","1 ; 0","1 = Yes Sí; 0 = No No","su_pls4_used_med_p"
"pls4_med1_rxnorm_p","String","200","Recommended"," pls4_used_med_p   == 1","Medication Name (please choose the formulation that most closely matches the medication taken by your child; no need to include dosage)  Nombre del Medicamento (por favor, elija la formulación que más se aproxime a la medicación tomada por su niño(a); no hay necesidad de incluir la dosis)","","This variable may include all variants available in the Bioportal RxNorm database (https://bioportal.bioontology.org). Please refer to this database for additional information on trade/generic names and formulations.","su_pls4_med1_rxnorm_p"
"pls4_med1_days_p","Integer","","Recommended"," notNull(pls4_med1_rxnorm_p)","Is the medication extended-release (XR)? ¿El medicamento es de liberación prolongada (XR)?M","1 ; 2","1 = Yes; 2 = No No","su_pls4_med1_xr_p"
"pls4_med1_youth_ago_p","Float","30","Recommended"," notNull(pls4_med1_rxnorm_p)","How long ago did your son/daughter take the medication? ¿Hace cuánto tiempo que su niño(a) tomó o usó dicho medicamento?","","(in hours; 30 mins=0.5) (en horas; 30 min = 0.5)","su_pls4_med1_youth_ago_p"
"pls4_med2_rxnorm_p","String","200","Recommended"," notNull(pls4_med1_rxnorm_p)","Medication Name (please choose the formulation that most closely matches the medication taken by your child; no need to include dosage)  Nombre del Medicamento (por favor, elija la formulación que más se aproxime a la medicación tomada por su niño(a); no hay necesidad de incluir la dosis)","","This variable may include all variants available in the Bioportal RxNorm database (https://bioportal.bioontology.org). Please refer to this database for additional information on trade/generic names and formulations.","su_pls4_med2_rxnorm_p"
"pls4_med2_days_p","Integer","","Recommended"," notNull(pls4_med2_rxnorm_p)","Is the medication extended-release (XR)? ¿El medicamento es de liberación prolongada (XR)?M","1 ; 2","1 = Yes; 2 = No No","su_pls4_med2_xr_p"
"pls4_med2_youth_ago_p","Float","30","Recommended"," notNull(pls4_med2_rxnorm_p)","How long ago did your son/daughter take the medication? ¿Hace cuánto tiempo que su niño(a) tomó o usó dicho medicamento?","","(in hours; 30 mins=0.5) (en horas; 30 min = 0.5)","su_pls4_med2_youth_ago_p"
"pls4_med3_rxnorm_p","String","200","Recommended"," notNull(pls4_med2_rxnorm_p)","Medication Name (please choose the formulation that most closely matches the medication taken by your child; no need to include dosage)  Nombre del Medicamento (por favor, elija la formulación que más se aproxime a la medicación tomada por su niño(a); no hay necesidad de incluir la dosis)","","This variable may include all variants available in the Bioportal RxNorm database (https://bioportal.bioontology.org). Please refer to this database for additional information on trade/generic names and formulations.","su_pls4_med3_rxnorm_p"
"pls4_med3_days_p","Integer","","Recommended"," notNull(pls4_med3_rxnorm_p)","Is the medication extended-release (XR)? ¿El medicamento es de liberación prolongada (XR)?M","1 ; 2","1 = Yes; 2 = No No","su_pls4_med3_xr_p"
"pls4_med3_youth_ago_p","Float","30","Recommended"," notNull(pls4_med3_rxnorm_p)","How long ago did your son/daughter take the medication? ¿Hace cuánto tiempo que su niño(a) tomó o usó dicho medicamento?","","(in hours; 30 mins=0.5) (en horas; 30 min = 0.5)","su_pls4_med3_youth_ago_p"
"pls4_med4_rxnorm_p","String","200","Recommended"," notNull(pls4_med3_rxnorm_p)","Medication Name (please choose the formulation that most closely matches the medication taken by your child; no need to include dosage)  Nombre del Medicamento (por favor, elija la formulación que más se aproxime a la medicación tomada por su niño(a); no hay necesidad de incluir la dosis)","","This variable may include all variants available in the Bioportal RxNorm database (https://bioportal.bioontology.org). Please refer to this database for additional information on trade/generic names and formulations.","su_pls4_med4_rxnorm_p"
"pls4_med4_days_p","Integer","","Recommended"," notNull(pls4_med4_rxnorm_p)","Is the medication extended-release (XR)? ¿El medicamento es de liberación prolongada (XR)?M","1 ; 2","1 = Yes; 2 = No No","su_pls4_med4_xr_p"
"pls4_med4_youth_ago_p","Float","30","Recommended","notNull(pls4_med4_rxnorm_p)","How long ago did your son/daughter take the medication? ¿Hace cuánto tiempo que su niño(a) tomó o usó dicho medicamento?","","(in hours; 30 mins=0.5) (en horas; 30 min = 0.5)","su_pls4_med4_youth_ago_p"
"pls4_med5_rxnorm_p","String","30","Recommended"," notNull(pls4_med4_rxnorm_p)","Medication Name (please choose the formulation that most closely matches the medication taken by your child; no need to include dosage)  Nombre del Medicamento (por favor, elija la formulación que más se aproxime a la medicación tomada por su niño(a); no hay necesidad de incluir la dosis)","","This variable may include all variants available in the Bioportal RxNorm database (https://bioportal.bioontology.org). Please refer to this database for additional information on trade/generic names and formulations.","su_pls4_med5_rxnorm_p"
"pls4_med5_days_p","Integer","","Recommended"," notNull(pls4_med5_rxnorm_p)","Is the medication extended-release (XR)? ¿El medicamento es de liberación prolongada (XR)?M","1 ; 2","1 = Yes; 2 = No No","su_pls4_med5_xr_p"
"pls4_med5_youth_ago_p","Float","30","Recommended"," notNull(pls4_med5_rxnorm_p)","How long ago did your son/daughter take the medication? ¿Hace cuánto tiempo que su niño(a) tomó o usó dicho medicamento?","","(in hours; 30 mins=0.5) (en horas; 30 min = 0.5)","su_pls4_med5_youth_ago_p"
"pls4_caf_p","Integer","","Recommended"," pls4_need_p   == 1","Has your son/daughter consumed a caffeinated beverage (such as Mountain Dew, Coke, Pepsi, Barq's root beer, energy drink like Red Bull or Monster, coffee or espresso or green tea, black tea, or sweet tea) in the last 24 hours? ¿Ha consumido su niño(a) en las últimas 24 horas alguna bebida con cafeína (tal como, Mountain Dew, Coca-cola, Pepsi, Barq's root beer, bebidas energizantes como Red Bull o Monster, café, o té verde, té negro, o 'sweet tea')?","1;0;999","1=Yes; 0=No; 999=Do not know","su_pls4_caf_p"
"pls4_caf_ago_p","Float","30","Recommended"," pls4_caf_p   == 1","How long ago did your son/daughter last consume a caffeinated beverage? ¿Hace cuánto tiempo que su niño(a) consumió una bebida con cafeína?","","(in hours; 30 mins=0.5) (en horas; 30 min = 0.5)","su_pls4_caf_ago_p"
"pls4_date_year_p","String","30","Recommended"," pls4_need_p   == 1","What is the current time/date: Time(hh:mm) AM/PM Date(dd/mm/yyyy): Hora y fecha actual: Hora (hh:mm) a.m./p.m.  Fecha (dd/mm/aaaa):","","","su_pls4_date_year_p"
"pls3_cbd_product_p__6","Integer","","Recommended","event_name_number > 20 && pls3_need_p == 1","What type of CBD product did they use? (Choose all that apply) Qu? tipo de producto uso (Eliga todas las que correspondan)  Don't know / No s?","0 ; 1","0 = No; 1 = Yes ","su_pls3_cbd_product_p___6"
"pls4_cbd_p","Integer","","Recommended","pls4_cbd_p == 1","Has your son/daughter used any CBD (or cannabidiol) products with your or your doctor's permission, such as Epidiolex or other over the counter CBD product, in the last 24 hours?  Su hija/hijo ha usado alg?n producto de CBD (cannabidiol) con su permiso o el permiso de su doctor, tales como Epidiolex u otro producto de venta libre de CBD en las ultimas 24 horas?","1;0;999","1 = Yes; 0 = No; 999 = Don't know",""
"pls4_cbd_ago_p","Float","","Recommended","pls4_cbd_p == 1","How long ago did h/she last use the CBD product? /Hace cuanto tiempo uso el producto de CBD?","","",""
"pls4_cbd_product_p__1","Integer","","Recommended","pls4_cbd_p == 1","What type of CBD product did they use? (Choose all that apply) Qu? tipo de producto uso (Eliga todas las que correspondan)  Epidiolex / Epidiolex","0 ; 1","0 = No; 1 = Yes ","su_pls4_cbd_product_p___1"
"pls4_cbd_product_p__2","Integer","","Recommended","pls4_cbd_p == 1","What type of CBD product did they use? (Choose all that apply)  Qu? tipo de producto uso (Eliga todas las que correspondan)  Oil or tincture by mouth / Aceite o infusi?n oral","0 ; 1","0 = No; 1 = Yes ","su_pls4_cbd_product_p___2"
"pls4_cbd_product_p__3","Integer","","Recommended","pls4_cbd_p == 1","What type of CBD product did they use? (Choose all that apply) Qu? tipo de producto uso (Eliga todas las que correspondan)   Inhaled or smoked product / Inhalado o producto fumado","0 ; 1","0 = No; 1 = Yes ","su_pls4_cbd_product_p___3"
"pls4_cbd_product_p__4","Integer","","Recommended","pls4_cbd_p == 1","What type of CBD product did they use? (Choose all that apply) Qu? tipo de producto uso (Eliga todas las que correspondan)   Edible, capsule, or pill / Comestible, c?psula, o p?ldora","0 ; 1","0 = No; 1 = Yes ","su_pls4_cbd_product_p___4"
"pls4_cbd_product_p__5","Integer","","Recommended","pls4_cbd_p == 1","What type of CBD product did they use? (Choose all that apply) Qu? tipo de producto uso (Eliga todas las que correspondan)  : Topical lotion or transdermal patch / Loci?n t?pica o parche transd?rmico","0 ; 1","0 = No; 1 = Yes ","su_pls4_cbd_product_p___5"
"pls4_cbd_product_p__6","Integer","","Recommended","event_name_number > 30 && pls4_need_p == 1","What type of CBD product did they use? (Choose all that apply) Qu? tipo de producto uso (Eliga todas las que correspondan)  : Don't know / No s?","0 ; 1","0 = No; 1 = Yes ","su_pls4_cbd_product_p___6"
"pls2_cbd_p","Integer","","Recommended","pls2_cbd_p == 1","Has your son/daughter used any CBD (or cannabidiol) products with your or your doctor's permission, such as Epidiolex or other over the counter CBD product, in the last 24 hours? Su hija/hijo ha usado alg?n producto de CBD (cannabidiol) con su permiso o el permiso de su doctor, tales como Epidiolex u otro producto de venta libre de CBD en las ultimas 24 horas?","1;0;999","1 = Yes ;0 = No ;999 = Don't know",""
"pls2_cbd_ago_p","Float","","Recommended","pls2_cbd_p == 1","How long ago did h/she last use the CBD product?   Hace cuanto tiempo uso el producto de CBD?","","",""
"pls2_cbd_product_p__1","Integer","","Recommended","pls2_cbd_p == 1","What type of CBD product did h/she use? (Choose all that apply)  Loci?n t?pica o parche transd?rmico (Eliga todas las que correspondan) :  Epidiolex  / Epidiolex","0 ; 1","0 = No; 1 = Yes ","su_pls2_cbd_product_p___1"
"pls2_cbd_product_p__2","Integer","","Recommended","pls2_cbd_p == 1","What type of CBD product did h/she use? (Choose all that apply)  Loci?n t?pica o parche transd?rmico (Eliga todas las que correspondan) : Oil or tincture by mouth / Aceite o infusi?n oral","0 ; 1","0 = No; 1 = Yes ","su_pls2_cbd_product_p___2"
"pls2_cbd_product_p__3","Integer","","Recommended","pls2_cbd_p == 1","What type of CBD product did h/she use? (Choose all that apply)  Loci?n t?pica o parche transd?rmico (Eliga todas las que correspondan) :  Inhaled or smoked product/Inhalado o producto fumado","0 ; 1","0 = No; 1 = Yes ","su_pls2_cbd_product_p___3"
"pls2_cbd_product_p__4","Integer","","Recommended","pls2_cbd_p == 1","What type of CBD product did h/she use? (Choose all that apply)  Loci?n t?pica o parche transd?rmico (Eliga todas las que correspondan) :  Edible, capsule, or pill / Comestible, c?psula, o p?ldora","0 ; 1","0 = No; 1 = Yes ","su_pls2_cbd_product_p___4"
"pls2_cbd_product_p__5","Integer","","Recommended","pls2_cbd_p == 1","What type of CBD product did h/she use? (Choose all that apply)  Loci?n t?pica o parche transd?rmico (Eliga todas las que correspondan) : Topical lotion or transdermal patch / Loci?n t?pica o parche transd?rmico","0 ; 1","0 = No; 1 = Yes ","su_pls2_cbd_product_p___5"
"pls2_cbd_product_p__6","Integer","","Recommended","event_name_number > 20 && pls2_need_p == 1","What type of CBD product did h/she use? (Choose all that apply)  Loci?n t?pica o parche transd?rmico (Eliga todas las que correspondan) : Don't know / No s?","0 ; 1","0 = No; 1 = Yes ","su_pls2_cbd_product_p___6"
"pls3_cbd_p","Integer","","Recommended","pls3_cbd_p == 1","Has your son/daughter used any CBD (or cannabidiol) products with your or your doctor's permission, such as Epidiolex or other over the counter CBD product, in the last 24 hours?  Su hija/hijo ha usado alg?n producto de CBD (cannabidiol) con su permiso o el permiso de su doctor, tales como Epidiolex u otro producto de venta libre de CBD en las ultimas 24 horas?","1;0;999","1 = Yes ; 0 = No; 999 = Don't know ",""
