"ElementName","DataType","Size","Required","Condition","ElementDescription","ValueRange","Notes","Aliases"
"pain_bodymap_male___f21","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 1 || baseline_year_1_arm_1demo_sex_v2b == 3)","Pubic (front-right)","1;0","1=Yes; 0=No","capq_bodymap_male___f21"
"pain_bodymap_male___f22","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 1 || baseline_year_1_arm_1demo_sex_v2b == 3)","Pubic (front-left)","1;0","1=Yes; 0=No","capq_bodymap_male___f22"
"pain_bodymap_male___f23","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 1 || baseline_year_1_arm_1demo_sex_v2b == 3)","Hip (front-left)","1;0","1=Yes; 0=No","capq_bodymap_male___f23"
"pain_bodymap_male___f24","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 1 || baseline_year_1_arm_1demo_sex_v2b == 3)","Wrist (front-left)","1;0","1=Yes; 0=No","capq_bodymap_male___f24"
"pain_bodymap_male___f25","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 1 || baseline_year_1_arm_1demo_sex_v2b == 3)","Hand (palm-right)","1;0","1=Yes; 0=No","capq_bodymap_male___f25"
"pain_bodymap_male___f26","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 1 || baseline_year_1_arm_1demo_sex_v2b == 3)","Upper Leg (front-right)","1;0","1=Yes; 0=No","capq_bodymap_male___f26"
"pain_bodymap_male___f27","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 1 || baseline_year_1_arm_1demo_sex_v2b == 3)","Upper Leg (front-left)","1;0","1=Yes; 0=No","capq_bodymap_male___f27"
"pain_bodymap_male___f28","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 1 || baseline_year_1_arm_1demo_sex_v2b == 3)","Hand (palm-left)","1;0","1=Yes; 0=No","capq_bodymap_male___f28"
"pain_bodymap_male___f29","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 1 || baseline_year_1_arm_1demo_sex_v2b == 3)","Knee (front-right)","1;0","1=Yes; 0=No","capq_bodymap_male___f29"
"pain_bodymap_male___f30","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 1 || baseline_year_1_arm_1demo_sex_v2b == 3)","Knee (front-left)","1;0","1=Yes; 0=No","capq_bodymap_male___f30"
"pain_bodymap_male___f31","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 1 || baseline_year_1_arm_1demo_sex_v2b == 3)","Lower Leg (front-right)","1;0","1=Yes; 0=No","capq_bodymap_male___f31"
"pain_bodymap_male___f32","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 1 || baseline_year_1_arm_1demo_sex_v2b == 3)","Lower Leg (front-left)","1;0","1=Yes; 0=No","capq_bodymap_male___f32"
"pain_bodymap_male___f33","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 1 || baseline_year_1_arm_1demo_sex_v2b == 3)","Ankle (front-right)","1;0","1=Yes; 0=No","capq_bodymap_male___f33"
"pain_bodymap_male___f34","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 1 || baseline_year_1_arm_1demo_sex_v2b == 3)","Ankle (front-left)","1;0","1=Yes; 0=No","capq_bodymap_male___f34"
"pain_bodymap_male___f35","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 1 || baseline_year_1_arm_1demo_sex_v2b == 3)","Foot (top-right)","1;0","1=Yes; 0=No","capq_bodymap_male___f35"
"pain_bodymap_male___f36","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 1 || baseline_year_1_arm_1demo_sex_v2b == 3)","Foot (top-left)","1;0","1=Yes; 0=No","capq_bodymap_male___f36"
"pain_bodymap_male___b01","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 1 || baseline_year_1_arm_1demo_sex_v2b == 3)","Cranium (back-left)","1;0","1=Yes; 0=No","capq_bodymap_male___b01"
"pain_bodymap_male___b02","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 1 || baseline_year_1_arm_1demo_sex_v2b == 3)","Cranium (back-right)","1;0","1=Yes; 0=No","capq_bodymap_male___b02"
"pain_bodymap_male___b03","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 1 || baseline_year_1_arm_1demo_sex_v2b == 3)","Head (back-left)","1;0","1=Yes; 0=No","capq_bodymap_male___b03"
"pain_bodymap_male___b04","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 1 || baseline_year_1_arm_1demo_sex_v2b == 3)","Head (back-right)","1;0","1=Yes; 0=No","capq_bodymap_male___b04"
"pain_bodymap_male___b05","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 1 || baseline_year_1_arm_1demo_sex_v2b == 3)","Neck (back-left)","1;0","1=Yes; 0=No","capq_bodymap_male___b05"
"pain_bodymap_male___b06","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 1 || baseline_year_1_arm_1demo_sex_v2b == 3)","Neck (back-right)","1;0","1=Yes; 0=No","capq_bodymap_male___b06"
"pain_bodymap_male___b07","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 1 || baseline_year_1_arm_1demo_sex_v2b == 3)","Shoulder (back-left)","1;0","1=Yes; 0=No","capq_bodymap_male___b07"
"pain_bodymap_male___b08","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 1 || baseline_year_1_arm_1demo_sex_v2b == 3)","Upper Back (back-left)","1;0","1=Yes; 0=No","capq_bodymap_male___b08"
"pain_bodymap_male___b09","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 1 || baseline_year_1_arm_1demo_sex_v2b == 3)","Upper Back (back-right)","1;0","1=Yes; 0=No","capq_bodymap_male___b09"
"pain_bodymap_male___b10","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 1 || baseline_year_1_arm_1demo_sex_v2b == 3)","Shoulder (back-right)","1;0","1=Yes; 0=No","capq_bodymap_male___b10"
"pain_bodymap_male___b11","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 1 || baseline_year_1_arm_1demo_sex_v2b == 3)","Bicep (back-left)","1;0","1=Yes; 0=No","capq_bodymap_male___b11"
"pain_bodymap_male___b12","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 1 || baseline_year_1_arm_1demo_sex_v2b == 3)","Middle Back (back-left)","1;0","1=Yes; 0=No","capq_bodymap_male___b12"
"pain_bodymap_male___b13","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 1 || baseline_year_1_arm_1demo_sex_v2b == 3)","Middle Back (back-right)","1;0","1=Yes; 0=No","capq_bodymap_male___b13"
"pain_bodymap_male___b14","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 1 || baseline_year_1_arm_1demo_sex_v2b == 3)","Bicep (back-right)","1;0","1=Yes; 0=No","capq_bodymap_male___b14"
"pain_bodymap_male___b15","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 1 || baseline_year_1_arm_1demo_sex_v2b == 3)","Elbow (back-left)","1;0","1=Yes; 0=No","capq_bodymap_male___b15"
"pain_bodymap_male___b16","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 1 || baseline_year_1_arm_1demo_sex_v2b == 3)","Elbow (back-right)","1;0","1=Yes; 0=No","capq_bodymap_male___b16"
"pain_bodymap_male___b17","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 1 || baseline_year_1_arm_1demo_sex_v2b == 3)","Forearm (back-left)","1;0","1=Yes; 0=No","capq_bodymap_male___b17"
"pain_bodymap_male___b18","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 1 || baseline_year_1_arm_1demo_sex_v2b == 3)","Lower Back (back-left)","1;0","1=Yes; 0=No","capq_bodymap_male___b18"
"pain_bodymap_male___b19","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 1 || baseline_year_1_arm_1demo_sex_v2b == 3)","Lower Back (back-right)","1;0","1=Yes; 0=No","capq_bodymap_male___b19"
"pain_bodymap_male___b20","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 1 || baseline_year_1_arm_1demo_sex_v2b == 3)","Forearm (back-right)","1;0","1=Yes; 0=No","capq_bodymap_male___b20"
"pain_bodymap_male___b21","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 1 || baseline_year_1_arm_1demo_sex_v2b == 3)","Wrist (back-left)","1;0","1=Yes; 0=No","capq_bodymap_male___b21"
"pain_bodymap_male___b22","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 1 || baseline_year_1_arm_1demo_sex_v2b == 3)","Hip (back-left)","1;0","1=Yes; 0=No","capq_bodymap_male___b22"
"pain_bodymap_male___b23","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 1 || baseline_year_1_arm_1demo_sex_v2b == 3)","Buttocks (back-left)","1;0","1=Yes; 0=No","capq_bodymap_male___b23"
"pain_bodymap_male___b24","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 1 || baseline_year_1_arm_1demo_sex_v2b == 3)","Buttocks (back-right)","1;0","1=Yes; 0=No","capq_bodymap_male___b24"
"pain_bodymap_male___b25","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 1 || baseline_year_1_arm_1demo_sex_v2b == 3)","Hip (back-right)","1;0","1=Yes; 0=No","capq_bodymap_male___b25"
"pain_bodymap_male___b26","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 1 || baseline_year_1_arm_1demo_sex_v2b == 3)","Wrist (back-right)","1;0","1=Yes; 0=No","capq_bodymap_male___b26"
"pain_bodymap_male___b27","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 1 || baseline_year_1_arm_1demo_sex_v2b == 3)","Hand (top-left)","1;0","1=Yes; 0=No","capq_bodymap_male___b27"
"pain_bodymap_male___b28","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 1 || baseline_year_1_arm_1demo_sex_v2b == 3)","Upper Leg (back-left)","1;0","1=Yes; 0=No","capq_bodymap_male___b28"
"pain_bodymap_male___b29","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 1 || baseline_year_1_arm_1demo_sex_v2b == 3)","Upper Leg (back-right)","1;0","1=Yes; 0=No","capq_bodymap_male___b29"
"pain_bodymap_male___b30","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 1 || baseline_year_1_arm_1demo_sex_v2b == 3)","Hand (top-right)","1;0","1=Yes; 0=No","capq_bodymap_male___b30"
"pain_bodymap_male___b31","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 1 || baseline_year_1_arm_1demo_sex_v2b == 3)","Knee (back-left)","1;0","1=Yes; 0=No","capq_bodymap_male___b31"
"pain_bodymap_male___b32","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 1 || baseline_year_1_arm_1demo_sex_v2b == 3)","Knee (back-right)","1;0","1=Yes; 0=No","capq_bodymap_male___b32"
"pain_bodymap_male___b33","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 1 || baseline_year_1_arm_1demo_sex_v2b == 3)","Lower Leg (back-left)","1;0","1=Yes; 0=No","capq_bodymap_male___b33"
"pain_bodymap_male___b34","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 1 || baseline_year_1_arm_1demo_sex_v2b == 3)","Lower Leg (back-right)","1;0","1=Yes; 0=No","capq_bodymap_male___b34"
"pain_bodymap_male___b35","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 1 || baseline_year_1_arm_1demo_sex_v2b == 3)","Ankle (back-left)","1;0","1=Yes; 0=No","capq_bodymap_male___b35"
"pain_bodymap_male___b36","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 1 || baseline_year_1_arm_1demo_sex_v2b == 3)","Ankle (back-right)","1;0","1=Yes; 0=No","capq_bodymap_male___b36"
"pain_bodymap_male___b37","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 1 || baseline_year_1_arm_1demo_sex_v2b == 3)","Foot (bottom-left)","1;0","1=Yes; 0=No","capq_bodymap_male___b37"
"pain_bodymap_male___b38","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 1 || baseline_year_1_arm_1demo_sex_v2b == 3)","Foot (bottom-right)","1;0","1=Yes; 0=No","capq_bodymap_male___b38"
"pain_bodymap_female___f99","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 2 || baseline_year_1_arm_1demo_sex_v2b == 4)","Mouth","1;0","1=Yes; 0=No","capq_bodymap_female___f99"
"pain_bodymap_female___f01","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 2 || baseline_year_1_arm_1demo_sex_v2b == 4)","Cranium (front-right)","1;0","1=Yes; 0=No","capq_bodymap_female___f01"
"pain_bodymap_female___f02","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 2 || baseline_year_1_arm_1demo_sex_v2b == 4)","Cranium (front-left)","1;0","1=Yes; 0=No","capq_bodymap_female___f02"
"pain_bodymap_female___f03","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 2 || baseline_year_1_arm_1demo_sex_v2b == 4)","Face (front-right)","1;0","1=Yes; 0=No","capq_bodymap_female___f03"
"pain_bodymap_female___f04","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 2 || baseline_year_1_arm_1demo_sex_v2b == 4)","Face (front-left)","1;0","1=Yes; 0=No","capq_bodymap_female___f04"
"pain_bodymap_female___f05","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 2 || baseline_year_1_arm_1demo_sex_v2b == 4)","Neck (front-right)","1;0","1=Yes; 0=No","capq_bodymap_female___f05"
"pain_bodymap_female___f06","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 2 || baseline_year_1_arm_1demo_sex_v2b == 4)","Neck (front-left)","1;0","1=Yes; 0=No","capq_bodymap_female___f06"
"pain_bodymap_female___f07","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 2 || baseline_year_1_arm_1demo_sex_v2b == 4)","Shoulder (front-right)","1;0","1=Yes; 0=No","capq_bodymap_female___f07"
"pain_bodymap_female___f08","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 2 || baseline_year_1_arm_1demo_sex_v2b == 4)","Chest (front-right)","1;0","1=Yes; 0=No","capq_bodymap_female___f08"
"pain_bodymap_female___f09","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 2 || baseline_year_1_arm_1demo_sex_v2b == 4)","Chest (front-left)","1;0","1=Yes; 0=No","capq_bodymap_female___f09"
"pain_bodymap_female___f10","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 2 || baseline_year_1_arm_1demo_sex_v2b == 4)","Shoulder (front-left)","1;0","1=Yes; 0=No","capq_bodymap_female___f10"
"pain_bodymap_female___f11","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 2 || baseline_year_1_arm_1demo_sex_v2b == 4)","Bicep (front-right)","1;0","1=Yes; 0=No","capq_bodymap_female___f11"
"pain_bodymap_female___f12","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 2 || baseline_year_1_arm_1demo_sex_v2b == 4)","Bicep (front-left)","1;0","1=Yes; 0=No","capq_bodymap_female___f12"
"pain_bodymap_female___f13","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 2 || baseline_year_1_arm_1demo_sex_v2b == 4)","Elbow (front-right)","1;0","1=Yes; 0=No","capq_bodymap_female___f13"
"pain_bodymap_female___f14","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 2 || baseline_year_1_arm_1demo_sex_v2b == 4)","Elbow (front-left)","1;0","1=Yes; 0=No","capq_bodymap_female___f14"
"pain_bodymap_female___f15","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 2 || baseline_year_1_arm_1demo_sex_v2b == 4)","Forearm (front-right)","1;0","1=Yes; 0=No","capq_bodymap_female___f15"
"pain_bodymap_female___f16","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 2 || baseline_year_1_arm_1demo_sex_v2b == 4)","Abdomen (front-right)","1;0","1=Yes; 0=No","capq_bodymap_female___f16"
"pain_bodymap_female___f17","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 2 || baseline_year_1_arm_1demo_sex_v2b == 4)","Abdomen (front-left)","1;0","1=Yes; 0=No","capq_bodymap_female___f17"
"pain_bodymap_female___f18","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 2 || baseline_year_1_arm_1demo_sex_v2b == 4)","Forearm (front-left)","1;0","1=Yes; 0=No","capq_bodymap_female___f18"
"pain_bodymap_female___f19","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 2 || baseline_year_1_arm_1demo_sex_v2b == 4)","Wrist (front-right)","1;0","1=Yes; 0=No","capq_bodymap_female___f19"
"pain_bodymap_female___f20","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 2 || baseline_year_1_arm_1demo_sex_v2b == 4)","Hip (front-right)","1;0","1=Yes; 0=No","capq_bodymap_female___f20"
"pain_bodymap_female___f21","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 2 || baseline_year_1_arm_1demo_sex_v2b == 4)","Pubic (front-right)","1;0","1=Yes; 0=No","capq_bodymap_female___f21"
"pain_bodymap_female___f22","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 2 || baseline_year_1_arm_1demo_sex_v2b == 4)","Pubic (front-left)","1;0","1=Yes; 0=No","capq_bodymap_female___f22"
"pain_bodymap_female___f23","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 2 || baseline_year_1_arm_1demo_sex_v2b == 4)","Hip (front-left)","1;0","1=Yes; 0=No","capq_bodymap_female___f23"
"pain_bodymap_female___f24","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 2 || baseline_year_1_arm_1demo_sex_v2b == 4)","Wrist (front-left)","1;0","1=Yes; 0=No","capq_bodymap_female___f24"
"pain_bodymap_female___f25","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 2 || baseline_year_1_arm_1demo_sex_v2b == 4)","Hand (palm-right)","1;0","1=Yes; 0=No","capq_bodymap_female___f25"
"pain_bodymap_female___f26","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 2 || baseline_year_1_arm_1demo_sex_v2b == 4)","Upper Leg (front-right)","1;0","1=Yes; 0=No","capq_bodymap_female___f26"
