"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"socialdev_cpd_036","Integer","","Recommended","What scares others usually doesn't scare me.","0::3","0  =Does not apply at all;  1=  Does not apply well;  2=  Applies fairly well;  3 = Applies very well",""
"socialdev_cpd_037","Integer","","Recommended","I'm more important and valuable than other people.","0::3","0  =Does not apply at all;  1=  Does not apply well;  2=  Applies fairly well;  3 = Applies very well",""
"socialdev_cpd_038","Integer","","Recommended","When I need to  I use my smile and my charm to use others.","0::3","0  =Does not apply at all;  1=  Does not apply well;  2=  Applies fairly well;  3 = Applies very well",""
"socialdev_cpd_039","Integer","","Recommended","I don't understand how people can be touched enough to cry by looking at things on TV or movie.","0::3","0  =Does not apply at all;  1=  Does not apply well;  2=  Applies fairly well;  3 = Applies very well",""
"socialdev_cpd_040","Integer","","Recommended","I often don't/didn't have my school or work assignments done on time.","0::3","0  =Does not apply at all;  1=  Does not apply well;  2=  Applies fairly well;  3 = Applies very well",""
"socialdev_cpd_041","Integer","","Recommended","I am destined to become a well-known  important and influential person.","0::3","0  =Does not apply at all;  1=  Does not apply well;  2=  Applies fairly well;  3 = Applies very well",""
"socialdev_cpd_042","Integer","","Recommended","I like to do exciting and dangerous things  even if it is forbidden or illegal.","0::3","0  =Does not apply at all;  1=  Does not apply well;  2=  Applies fairly well;  3 = Applies very well",""
"socialdev_cpd_043","Integer","","Recommended","Sometimes I find myself lying without any particular reason.","0::3","0  =Does not apply at all;  1=  Does not apply well;  2=  Applies fairly well;  3 = Applies very well",""
"socialdev_cpd_044","Integer","","Recommended","To feel guilty and remorseful about things you have done that have hurt other people is a sign of weakness.","0::3","0  =Does not apply at all;  1=  Does not apply well;  2=  Applies fairly well;  3 = Applies very well",""
"socialdev_cpd_045","Integer","","Recommended","I don't let my feelings affect me as much as other people's feelings seem to affect them.","0::3","0  =Does not apply at all;  1=  Does not apply well;  2=  Applies fairly well;  3 = Applies very well",""
"socialdev_cpd_046","Integer","","Recommended","It has happened that I've taken advantage of(used) someone in order to get what I want.","0::3","0  =Does not apply at all;  1=  Does not apply well;  2=  Applies fairly well;  3 = Applies very well",""
"socialdev_cpd_047","Integer","","Recommended","I like to spice up and exaggerate when I tell about something.","0::3","0  =Does not apply at all;  1=  Does not apply well;  2=  Applies fairly well;  3 = Applies very well",""
"socialdev_cpd_048","Integer","","Recommended","To feel guilt and regret when you have donesomething wrong is a waste of time.","0::3","0  =Does not apply at all;  1=  Does not apply well;  2=  Applies fairly well;  3 = Applies very well",""
"socialdev_cpd_049","Integer","","Recommended","I usually become sad when I see other people crying or being sad.","0::3","0  =Does not apply at all;  1=  Does not apply well;  2=  Applies fairly well;  3 = Applies very well",""
"socialdev_cpd_050","Integer","","Recommended","I've often gotten into trouble because I've lied too much.","0::3","0  =Does not apply at all;  1=  Does not apply well;  2=  Applies fairly well;  3 = Applies very well",""
"socialdev_cpd_051_cads","Integer","","Recommended","I care about others' feelings.","0::3","0 = Not at all true;  1=  Somewhat true;  2 = Very true;  3=  Definitely true",""
"socialdev_cpd_052_cads","Integer","","Recommended","I feel bad for others when they get hurt.","0::3","0 = Not at all true;  1=  Somewhat true;  2 = Very true;  3=  Definitely true",""
"socialdev_cpd_053_cads","Integer","","Recommended","I feel sorry for kids who get picked on.","0::3","0 = Not at all true;  1=  Somewhat true;  2 = Very true;  3=  Definitely true",""
"socialdev_cpd_054_cads","Integer","","Recommended","I would get upset if I saw an animal being hurt.","0::3","0 = Not at all true;  1=  Somewhat true;  2 = Very true;  3=  Definitely true",""
"socialdev_cpd_055_icu","Integer","","Recommended","I do not care if I am in trouble.","0::3","0 = Not at all true;  1=  Somewhat true;  2 = Very true;  3=  Definitely true",""
"socialdev_cpd_056_icu","Integer","","Recommended","I seem very cold and uncaring to others.","0::3","0 = Not at all true;  1=  Somewhat true;  2 = Very true;  3=  Definitely true",""
"socialdev_cpd_057_icu","Integer","","Recommended","The feelings of others are unimportant to me.","0::3","0 = Not at all true;  1=  Somewhat true;  2 = Very true;  3=  Definitely true",""
"socialdev_cpd_058_icu","Integer","","Recommended","I do not care who I hurt to get what I want.","0::3","0 = Not at all true;  1=  Somewhat true;  2 = Very true;  3=  Definitely true",""
"socialdev_cpd_059_cads","Integer","","Recommended","I do things to help other people without being asked.","0::3","0 = Not at all true;  1=  Somewhat true;  2 = Very true;  3=  Definitely true",""
"socialdev_cpd_060_cads","Integer","","Recommended","I try to cheer up others when they are sad or upset.","0::3","0 = Not at all true;  1=  Somewhat true;  2 = Very true;  3=  Definitely true",""
"socialdev_cpd_061_cads","Integer","","Recommended","I share things with other people without being asked.","0::3","0 = Not at all true;  1=  Somewhat true;  2 = Very true;  3=  Definitely true",""
"socialdev_cpd_062_icu","Integer","","Recommended","I do things to make others feel good.","0::3","0 = Not at all true;  1=  Somewhat true;  2 = Very true;  3=  Definitely true",""
"socialdev_cpd_063_cads","Integer","","Recommended","I would feel guilty if I did something that broke the law.","0::3","0 = Not at all true;  1=  Somewhat true;  2 = Very true;  3=  Definitely true",""
"socialdev_cpd_064_icu","Integer","","Recommended","I apologize to persons I hurt.","0::3","0 = Not at all true;  1=  Somewhat true;  2 = Very true;  3=  Definitely true",""
"socialdev_cpd_065_icu","Integer","","Recommended","I feel bad or guilty when I do something wrong.","0::3","0 = Not at all true;  1=  Somewhat true;  2 = Very true;  3=  Definitely true",""
"socialdev_cpd_066_icu","Integer","","Recommended","I easily admit to being wrong.","0::3","0 = Not at all true;  1=  Somewhat true;  2 = Very true;  3=  Definitely true",""
"socialdev_cpd_067_icu","Integer","","Recommended","I do not feel remorseful when I do something wrong.","0::3","0 = Not at all true;  1=  Somewhat true;  2 = Very true;  3=  Definitely true",""
"socialdev_cpd_068_cads","Integer","","Recommended","I care about what is right and wrong.","0::3","0 = Not at all true;  1=  Somewhat true;  2 = Very true;  3=  Definitely true",""
"socialdev_cpd_069_cads","Integer","","Recommended","I want everyone to follow the rules  including myself.","0::3","0 = Not at all true;  1=  Somewhat true;  2 = Very true;  3=  Definitely true",""
"socialdev_cpd_070_icu","Integer","","Recommended","I do not care about being on time.","0::3","0 = Not at all true;  1=  Somewhat true;  2 = Very true;  3=  Definitely true",""
"socialdev_cpd_071_cads","Integer","","Recommended","I try to do excellent work in school and work.","0::3","0 = Not at all true;  1=  Somewhat true;  2 = Very true;  3=  Definitely true",""
"socialdev_cpd_072_cads","Integer","","Recommended","I enjoy learning new and interesting things.","0::3","0 = Not at all true;  1=  Somewhat true;  2 = Very true;  3=  Definitely true",""
"socialdev_cpd_073_icu","Integer","","Recommended","I work hard on everything I do.","0::3","0 = Not at all true;  1=  Somewhat true;  2 = Very true;  3=  Definitely true",""
"socialdev_cpd_074_icu","Integer","","Recommended","I always try my best.","0::3","0 = Not at all true;  1=  Somewhat true;  2 = Very true;  3=  Definitely true",""
"socialdev_cpd_075_icu","Integer","","Recommended","I care about how well I do in school or work.","0::3","0 = Not at all true;  1=  Somewhat true;  2 = Very true;  3=  Definitely true",""
"socialdev_cpd_076_icu","Integer","","Recommended","I do not care about doing things well.","0::3","0 = Not at all true;  1=  Somewhat true;  2 = Very true;  3=  Definitely true",""
"socialdev_cpd_077_icu","Integer","","Recommended","I do not like to put the time into doing things well.","0::3","0 = Not at all true;  1=  Somewhat true;  2 = Very true;  3=  Definitely true",""
"socialdev_cpd_078","Integer","","Recommended","I am afraid of a lot of things.","0::3","0=  False;  1=  Somewhat false;  2=  Somewhat true;  3 = True",""
"socialdev_cpd_079","Integer","","Recommended","I am very easily frightened.","0::3","0=  False;  1=  Somewhat false;  2=  Somewhat true;  3 = True",""
"socialdev_cpd_080","Integer","","Recommended","I am fearless.","0::3","0=  False;  1=  Somewhat false;  2=  Somewhat true;  3 = True",""
"socialdev_cpd_081","Integer","","Recommended","I am never as afraid as most other people.","0::3","0=  False;  1=  Somewhat false;  2=  Somewhat true;  3 = True",""
"socialdev_cpd_082","Integer","","Recommended","I stay calm  cool  and collected in scary situations.","0::3","0=  False;  1=  Somewhat false;  2=  Somewhat true;  3 = True",""
"socialdev_cpd_083","Integer","","Recommended","I have a great deal of courage.","0::3","0=  False;  1=  Somewhat false;  2=  Somewhat true;  3 = True",""
"socialdev_cpd_084","Integer","","Recommended","I'm shy.","0::3","0=  False;  1=  Somewhat false;  2=  Somewhat true;  3 = True",""
"socialdev_cpd_085","Integer","","Recommended","I sometimes shy away from crowds of people.","0::3","0=  False;  1=  Somewhat false;  2=  Somewhat true;  3 = True",""
"socialdev_cpd_086","Integer","","Recommended","It's easy to embarrass me.","0::3","0=  False;  1=  Somewhat false;  2=  Somewhat true;  3 = True",""
"socialdev_cpd_087","Integer","","Recommended","I never worry about making a fool of myself with others.","0::3","0=  False;  1=  Somewhat false;  2=  Somewhat true;  3 = True",""
"socialdev_cpd_088","Integer","","Recommended","I feel pretty confident when meeting new people.","0::3","0=  False;  1=  Somewhat false;  2=  Somewhat true;  3 = True",""
"socialdev_cpd_089","Integer","","Recommended","I stay away from physical danger as much as I can.","0::3","0=  False;  1=  Somewhat false;  2=  Somewhat true;  3 = True",""
"socialdev_cpd_090","Integer","","Recommended","I like doing physically dangerous things.","0::3","0=  False;  1=  Somewhat false;  2=  Somewhat true;  3 = True",""
"socialdev_cpd_091","Integer","","Recommended","I would enjoy sky-diving.","0::3","0=  False;  1=  Somewhat false;  2=  Somewhat true;  3 = True",""
"socialdev_cpd_092","Integer","","Recommended","I would really enjoy cliff-diving.","0::3","0=  False;  1=  Somewhat false;  2=  Somewhat true;  3 = True",""
"socialdev_cpd_093","Integer","","Recommended","I gladly do things I've never done before  even if they might be dangerous.","0::3","0=  False;  1=  Somewhat false;  2=  Somewhat true;  3 = True",""
"socialdev_cpd_094","Integer","","Recommended","I enjoy doing new things that other people are afraid to do.","0::3","0=  False;  1=  Somewhat false;  2=  Somewhat true;  3 = True",""
"socialdev_cpd_095","Integer","","Recommended","It does not disturb me when I have to do something novel and unfamiliar.","0::3","0=  False;  1=  Somewhat false;  2=  Somewhat true;  3 = True",""
"socialdev_cpd_096","Integer","","Recommended","It bothers me to be in new situations where things are uncertain.","0::3","0=  False;  1=  Somewhat false;  2=  Somewhat true;  3 = True",""
"socialdev_cpd_097","Integer","","Recommended","I find it frightening to be in a strange place on my own.","0::3","0=  False;  1=  Somewhat false;  2=  Somewhat true;  3 = True",""
"socialdev_cpd_099","Integer","","Recommended","Had fights with others to show who was on top.","0::2","0 = Never;  1=  Sometimes;  2=  Often",""
"socialdev_cpd_100","Integer","","Recommended","Taken things from other students.","0::2","0 = Never;  1=  Sometimes;  2=  Often",""
"socialdev_cpd_101","Integer","","Recommended","Vandalized something for fun.","0::2","0 = Never;  1=  Sometimes;  2=  Often",""
"socialdev_cpd_102","Integer","","Recommended","Had a gang fight to be cool.","0::2","0 = Never;  1=  Sometimes;  2=  Often",""
"socialdev_cpd_103","Integer","","Recommended","Hurt others to win a game.","0::2","0 = Never;  1=  Sometimes;  2=  Often",""
"socialdev_cpd_104","Integer","","Recommended","Used physical force to get others to do what I want.","0::2","0 = Never;  1=  Sometimes;  2=  Often",""
"socialdev_cpd_105","Integer","","Recommended","Used force to obtain money or things from others.","0::2","0 = Never;  1=  Sometimes;  2=  Often",""
"socialdev_cpd_106","Integer","","Recommended","Threatened and bullied someone.","0::2","0 = Never;  1=  Sometimes;  2=  Often",""
"socialdev_cpd_107","Integer","","Recommended","Made obscene phone calls for fun.","0::2","0 = Never;  1=  Sometimes;  2=  Often",""
"socialdev_cpd_108","Integer","","Recommended","Gotten others to gang up on someone else.","0::2","0 = Never;  1=  Sometimes;  2=  Often",""
"socialdev_cpd_109","Integer","","Recommended","Carried a weapon to use in fight.","0::2","0 = Never;  1=  Sometimes;  2=  Often",""
"socialdev_cpd_110","Integer","","Recommended","Yelled at others so they would do things for me.","0::2","0 = Never;  1=  Sometimes;  2=  Often",""
"socialdev_cpd_111","Integer","","Recommended","Yelled at others when they have annoyed me.","0::2","0 = Never;  1=  Sometimes;  2=  Often",""
"socialdev_cpd_112","Integer","","Recommended","Reacted angrily when provoked by others.","0::2","0 = Never;  1=  Sometimes;  2=  Often",""
"socialdev_cpd_113","Integer","","Recommended","Gotten angry when frustrated.","0::2","0 = Never;  1=  Sometimes;  2=  Often",""
"socialdev_cpd_114","Integer","","Recommended","Had temper tantrums.","0::2","0 = Never;  1=  Sometimes;  2=  Often",""
"socialdev_cpd_115","Integer","","Recommended","Damaged things because I felt mad.","0::2","0 = Never;  1=  Sometimes;  2=  Often",""
"socialdev_cpd_116","Integer","","Recommended","Become angry or mad when I don't get my way.","0::2","0 = Never;  1=  Sometimes;  2=  Often",""
"socialdev_cpd_117","Integer","","Recommended","Gotten angry or mad when I lost a game.","0::2","0 = Never;  1=  Sometimes;  2=  Often",""
"socialdev_cpd_118","Integer","","Recommended","Gotten angry when others threatened me.","0::2","0 = Never;  1=  Sometimes;  2=  Often",""
"socialdev_cpd_119","Integer","","Recommended","Felt better after hitting or yelling at someone.","0::2","0 = Never;  1=  Sometimes;  2=  Often",""
"socialdev_cpd_120","Integer","","Recommended","Hit others to defend myself.","0::2","0 = Never;  1=  Sometimes;  2=  Often",""
"socialdev_cpd_121","Integer","","Recommended","Gotten angry or mad  or hit others when teased.","0::2","0 = Never;  1=  Sometimes;  2=  Often",""
