"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"stp_3_wkend_hr_p","Integer","","Recommended","Play single-player video games on a computer, console, phone or other device (Xbox, Play Station, iPad, AppleTV)? weekend : hours","0::23","0=0  ; 1=1  ; 2=2  ; 3=3  ; 4=4  ; 5=5  ; 6=6  ; 7=7  ; 8=8  ; 9=9  ; 10=10  ; 11=11  ; 12=12  ; 13=13  ; 14=14  ; 15=15  ; 16=16  ; 17=17  ; 18=18  ; 19=19  ; 20=20  ; 21=21  ; 22=22  ; 23=23",""
"stp_3_wkend_min_p","Integer","","Recommended","Play single-player video games on a computer, console, phone or other device (Xbox, Play Station, iPad, AppleTV)? weekend : minutes","0;15;30;45","0=0; 15=15; 30=30; 45=45",""
"stp_4_wkdy_hr_p","Integer","","Recommended","Play multiplayer video games on a computer, console, phone, or other device (Xbox, Play Station, iPad, AppleTV) where you can interact with others in the game? weekday: hours","0::23","0=0  ; 1=1  ; 2=2  ; 3=3  ; 4=4  ; 5=5  ; 6=6  ; 7=7  ; 8=8  ; 9=9  ; 10=10  ; 11=11  ; 12=12  ; 13=13  ; 14=14  ; 15=15  ; 16=16  ; 17=17  ; 18=18  ; 19=19  ; 20=20  ; 21=21  ; 22=22  ; 23=23",""
"stp_4_wkdy_min_p","Integer","","Recommended","Play multiplayer video games on a computer, console, phone, or other device (Xbox, Play Station, iPad, AppleTV) where you can interact with others in the game? weekday: minutes","0;15;30;45","0=0; 15=15; 30=30; 45=45",""
"stp_4_wkend_hr_p","Integer","","Recommended","Play multiplayer video games on a computer, console, phone, or other device (Xbox, Play Station, iPad, AppleTV) where you can interact with others in the game? weekend: hours","0::23","0=0  ; 1=1  ; 2=2  ; 3=3  ; 4=4  ; 5=5  ; 6=6  ; 7=7  ; 8=8  ; 9=9  ; 10=10  ; 11=11  ; 12=12  ; 13=13  ; 14=14  ; 15=15  ; 16=16  ; 17=17  ; 18=18  ; 19=19  ; 20=20  ; 21=21  ; 22=22  ; 23=23",""
"stp_4_wkend_min_p","Integer","","Recommended","Play multiplayer video games on a computer, console, phone, or other device (Xbox, Play Station, iPad, AppleTV) where you can interact with others in the game? weekend: minutes","0;15;30;45","0=0; 15=15; 30=30; 45=45",""
"stp_5_wkdy_hr_p","Integer","","Recommended","Text on a cell phone, tablet, computer, iPod, or other electronic device (e.g., GChat, Whatsapp, Kik etc.)? weekday: hours","0::23","0=0  ; 1=1  ; 2=2  ; 3=3  ; 4=4  ; 5=5  ; 6=6  ; 7=7  ; 8=8  ; 9=9  ; 10=10  ; 11=11  ; 12=12  ; 13=13  ; 14=14  ; 15=15  ; 16=16  ; 17=17  ; 18=18  ; 19=19  ; 20=20  ; 21=21  ; 22=22  ; 23=23",""
"stp_5_wkdy_min_p","Integer","","Recommended","Text on a cell phone, tablet, computer, iPod, or other electronic device (e.g., GChat, Whatsapp, Kik etc.)? weekday: minuted","0;15;30;45","0=0; 15=15; 30=30; 45=45",""
"stp_5_wkend_hr_p","Integer","","Recommended","Text on a cell phone, tablet, computer, iPod, or other electronic device (e.g., GChat, Whatsapp, Kik etc.)? weekend: hours","0::23","0=0  ; 1=1  ; 2=2  ; 3=3  ; 4=4  ; 5=5  ; 6=6  ; 7=7  ; 8=8  ; 9=9  ; 10=10  ; 11=11  ; 12=12  ; 13=13  ; 14=14  ; 15=15  ; 16=16  ; 17=17  ; 18=18  ; 19=19  ; 20=20  ; 21=21  ; 22=22  ; 23=23",""
"stp_5_wkend_min_p","Integer","","Recommended","Text on a cell phone, tablet, computer, iPod, or other electronic device (e.g., GChat, Whatsapp, Kik etc.)? weekend: minutes","0;15;30;45","0=0; 15=15; 30=30; 45=45",""
"stp_6_wkdy_hr_p","Integer","","Recommended","Visit social media apps (e.g., Snapchat, Facebook, Twitter, Instagram, Musical.ly, etc.? (Do not include time spent editing photos or videos to post on social media.) weekday: hours","0::23","0=0  ; 1=1  ; 2=2  ; 3=3  ; 4=4  ; 5=5  ; 6=6  ; 7=7  ; 8=8  ; 9=9  ; 10=10  ; 11=11  ; 12=12  ; 13=13  ; 14=14  ; 15=15  ; 16=16  ; 17=17  ; 18=18  ; 19=19  ; 20=20  ; 21=21  ; 22=22  ; 23=23",""
"stp_6_wkdy_min_p","Integer","","Recommended","Visit social media apps (e.g., Snapchat, Facebook, Twitter, Instagram, Musical.ly, etc.? (Do not include time spent editing photos or videos to post on social media.) weekday: minutes","0;15;30;45","0=0; 15=15; 30=30; 45=45",""
"stp_6_wkend_hr_p","Integer","","Recommended","Visit social media apps (e.g., Snapchat, Facebook, Twitter, Instagram, Musical.ly, etc.? (Do not include time spent editing photos or videos to post on social media.) weekend: hours","0::23","0=0  ; 1=1  ; 2=2  ; 3=3  ; 4=4  ; 5=5  ; 6=6  ; 7=7  ; 8=8  ; 9=9  ; 10=10  ; 11=11  ; 12=12  ; 13=13  ; 14=14  ; 15=15  ; 16=16  ; 17=17  ; 18=18  ; 19=19  ; 20=20  ; 21=21  ; 22=22  ; 23=23",""
"stp_6_wkend_min_p","Integer","","Recommended","Visit social media apps (e.g., Snapchat, Facebook, Twitter, Instagram, Musical.ly, etc.? (Do not include time spent editing photos or videos to post on social media.) weekend: minutes","0;15;30;45","0=0; 15=15; 30=30; 45=45",""
"stp_8_wkdy_hr_p","Integer","","Recommended","Video chat (Skype, FaceTime, VRchat, etc.) weekday: hours","0::23","0=0  ; 1=1  ; 2=2  ; 3=3  ; 4=4  ; 5=5  ; 6=6  ; 7=7  ; 8=8  ; 9=9  ; 10=10  ; 11=11  ; 12=12  ; 13=13  ; 14=14  ; 15=15  ; 16=16  ; 17=17  ; 18=18  ; 19=19  ; 20=20  ; 21=21  ; 22=22  ; 23=23",""
"stp_8_wkdy_min_p","Integer","","Recommended","Video chat (Skype, FaceTime, VRchat, etc.) weekday: minutes","0;15;30;45","0=0; 15=15; 30=30; 45=45",""
"stp_8_wkend_hr_p","Integer","","Recommended","Video chat (Skype, FaceTime, VRchat, etc.) weekend: hours","0::23","0=0  ; 1=1  ; 2=2  ; 3=3  ; 4=4  ; 5=5  ; 6=6  ; 7=7  ; 8=8  ; 9=9  ; 10=10  ; 11=11  ; 12=12  ; 13=13  ; 14=14  ; 15=15  ; 16=16  ; 17=17  ; 18=18  ; 19=19  ; 20=20  ; 21=21  ; 22=22  ; 23=23",""
"stp_8_wkend_min_p","Integer","","Recommended","Video chat (Skype, FaceTime, VRchat, etc.) weekend: minutes","0;15;30;45","0=0; 15=15; 30=30; 45=45",""
"stp_9_wkdy_hr_p","Integer","","Recommended","Searching or browsing the internet (e.g., using Google) that is NOT for school or work weekday: hours","0::23","0=0  ; 1=1  ; 2=2  ; 3=3  ; 4=4  ; 5=5  ; 6=6  ; 7=7  ; 8=8  ; 9=9  ; 10=10  ; 11=11  ; 12=12  ; 13=13  ; 14=14  ; 15=15  ; 16=16  ; 17=17  ; 18=18  ; 19=19  ; 20=20  ; 21=21  ; 22=22  ; 23=23",""
"stp_9_wkdy_min_p","Integer","","Recommended","Searching or browsing the internet (e.g., using Google) that is NOT for school or work weekday: minutes","0;15;30;45","0=0; 15=15; 30=30; 45=45",""
"stp_9_wkend_hr_p","Integer","","Recommended","Searching or browsing the internet (e.g., using Google) that is NOT for school or work weekend: hours","0::23","0=0  ; 1=1  ; 2=2  ; 3=3  ; 4=4  ; 5=5  ; 6=6  ; 7=7  ; 8=8  ; 9=9  ; 10=10  ; 11=11  ; 12=12  ; 13=13  ; 14=14  ; 15=15  ; 16=16  ; 17=17  ; 18=18  ; 19=19  ; 20=20  ; 21=21  ; 22=22  ; 23=23",""
"stp_9_wkend_min_p","Integer","","Recommended","Searching or browsing the internet (e.g., using Google) that is NOT for school or work weekend: minutes","0;15;30;45","0=0; 15=15; 30=30; 45=45",""
"stp_p_select_language___1","Integer","","Recommended","Spanish","0;1","1=Yes; 0=No",""
