"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"mrirsfd29","Float","","Recommended","Temporal variance in left hemisphere cortical Destrieux ROI precentral gyrus","","","rsfmri_var_cort.destrieux_g.precentral.lh,rsfmri_var_cortdestrieux_gprecentrallh"
"mrirsfd30","Float","","Recommended","Temporal variance in left hemisphere cortical Destrieux ROI precuneus","","","rsfmri_var_cort.destrieux_g.precuneus.lh,rsfmri_var_cortdestrieux_gprecuneuslh"
"mrirsfd31","Float","","Recommended","Temporal variance in left hemisphere cortical Destrieux ROI gyrus rectus","","","rsfmri_var_cort.destrieux_g.rectus.lh,rsfmri_var_cortdestrieux_grectuslh"
"mrirsfd32","Float","","Recommended","Temporal variance in left hemisphere cortical Destrieux ROI subcallosal gyrus","","","rsfmri_var_cort.destrieux_g.subcallosal.lh,rsfmri_var_cortdestrieux_gsubcallosallh"
"mrirsfd33","Float","","Recommended","Temporal variance in left hemisphere cortical Destrieux ROI anterior transverse temporal gyrus","","","rsfmri_var_cort.destrieux_g.temp.sup.g.t.transv.lh,rsfmri_var_cortdestrieux_gtempsupgttransvlh"
"mrirsfd34","Float","","Recommended","Temporal variance in left hemisphere cortical Destrieux ROI lateral aspect of the superior temporal gyrus","","","rsfmri_var_cort.destrieux_g.temp.sup.lateral.lh,rsfmri_var_cortdestrieux_gtempsuplaterallh"
"mrirsfd35","Float","","Recommended","Temporal variance in left hemisphere cortical Destrieux ROI planum polare of the superior temporal gyrus","","","rsfmri_var_cort.destrieux_g.temp.sup.plan.polar.lh,rsfmri_var_cortdestrieux_gtempsupplanpolarlh"
"mrirsfd36","Float","","Recommended","Temporal variance in left hemisphere cortical Destrieux ROI planum temporale","","","rsfmri_var_cort.destrieux_g.temp.sup.plan.tempo.lh,rsfmri_var_cortdestrieux_gtempsupplantempolh"
"mrirsfd37","Float","","Recommended","Temporal variance in left hemisphere cortical Destrieux ROI inferior temporal gyrus","","","rsfmri_var_cort.destrieux_g.temporal.inf.lh,rsfmri_var_cortdestrieux_gtemporalinflh"
"mrirsfd38","Float","","Recommended","Temporal variance in left hemisphere cortical Destrieux ROI middle temporal gyrus","","","rsfmri_var_cort.destrieux_g.temporal.middle.lh,rsfmri_var_cortdestrieux_gtemporalmiddlelh"
"mrirsfd39","Float","","Recommended","Temporal variance in left hemisphere cortical Destrieux ROI horizontal ramus of the anterior segment of the lateral sulcus","","","rsfmri_var_cort.destrieux_lat.fis.ant.horizont.lh,rsfmri_var_cortdestrieux_latfisanthorizontlh"
"mrirsfd40","Float","","Recommended","Temporal variance in left hemisphere cortical Destrieux ROI vertical ramus of the anterior segment of the lateral sulcus","","","rsfmri_var_cort.destrieux_lat.fis.ant.vertical.lh,rsfmri_var_cortdestrieux_latfisantverticallh"
"mrirsfd41","Float","","Recommended","Temporal variance in left hemisphere cortical Destrieux ROI posterior ramus of the lateral sulcus","","","rsfmri_var_cort.destrieux_lat.fis.post.lh,rsfmri_var_cortdestrieux_latfispostlh"
"mrirsfd42","Float","","Recommended","Temporal variance in left hemisphere cortical Destrieux ROI occipital pole","","","rsfmri_var_cort.destrieux_pole.occipital.lh,rsfmri_var_cortdestrieux_poleoccipitallh"
"mrirsfd43","Float","","Recommended","Temporal variance in left hemisphere cortical Destrieux ROI temporal pole","","","rsfmri_var_cort.destrieux_pole.temporal.lh,rsfmri_var_cortdestrieux_poletemporallh"
"mrirsfd44","Float","","Recommended","Temporal variance in left hemisphere cortical Destrieux ROI calcarine sulcus","","","rsfmri_var_cort.destrieux_s.calcarine.lh,rsfmri_var_cortdestrieux_scalcarinelh"
"mrirsfd45","Float","","Recommended","Temporal variance in left hemisphere cortical Destrieux ROI central sulcus","","","rsfmri_var_cort.destrieux_s.central.lh,rsfmri_var_cortdestrieux_scentrallh"
"mrirsfd46","Float","","Recommended","Temporal variance in left hemisphere cortical Destrieux ROI marginal branch of the cingulate sulcus","","","rsfmri_var_cort.destrieux_s.cingul.marginalis.lh,rsfmri_var_cortdestrieux_scingulmarginalislh"
"mrirsfd47","Float","","Recommended","Temporal variance in left hemisphere cortical Destrieux ROI anterior segment of the circular sulcus of the insula","","","rsfmri_var_cort.destrieux_s.circular.insula.ant.lh,rsfmri_var_cortdestrieux_scircularinsulaantlh"
"mrirsfd48","Float","","Recommended","Temporal variance in left hemisphere cortical Destrieux ROI inferior segment of the circular sulcus of the insula","","","rsfmri_var_cort.destrieux_s.circular.insula.inf.lh,rsfmri_var_cortdestrieux_scircularinsulainflh"
"mrirsfd49","Float","","Recommended","Temporal variance in left hemisphere cortical Destrieux ROI superior segment of the circular sulcus of the insula","","","rsfmri_var_cort.destrieux_s.circular.insula.sup.lh,rsfmri_var_cortdestrieux_scircularinsulasuplh"
"mrirsfd50","Float","","Recommended","Temporal variance in left hemisphere cortical Destrieux ROI anterior transverse collateral sulcus","","","rsfmri_var_cort.destrieux_s.collat.transv.ant.lh,rsfmri_var_cortdestrieux_scollattransvantlh"
"mrirsfd51","Float","","Recommended","Temporal variance in left hemisphere cortical Destrieux ROI posterior transverse collateral sulcus","","","rsfmri_var_cort.destrieux_s.collat.transv.post.lh,rsfmri_var_cortdestrieux_scollattransvpostlh"
"mrirsfd52","Float","","Recommended","Temporal variance in left hemisphere cortical Destrieux ROI inferior frontal sulcus","","","rsfmri_var_cort.destrieux_s.front.inf.lh,rsfmri_var_cortdestrieux_sfrontinflh"
"mrirsfd53","Float","","Recommended","Temporal variance in left hemisphere cortical Destrieux ROI middle frontal sulcus","","","rsfmri_var_cort.destrieux_s.front.middle.lh,rsfmri_var_cortdestrieux_sfrontmiddlelh"
"mrirsfd54","Float","","Recommended","Temporal variance in left hemisphere cortical Destrieux ROI superior frontal sulcus","","","rsfmri_var_cort.destrieux_s.front.sup.lh,rsfmri_var_cortdestrieux_sfrontsuplh"
"mrirsfd55","Float","","Recommended","Temporal variance in left hemisphere cortical Destrieux ROI sulcus intermedius primus","","","rsfmri_var_cort.destrieux_s.interm.prim.jensen.lh,rsfmri_var_cortdestrieux_sintermprimjensenlh"
"mrirsfd56","Float","","Recommended","Temporal variance in left hemisphere cortical Destrieux ROI intraparietal sulcus and transverse parietal sulci","","","rsfmri_var_cort.destrieux_s.intrapariet.and.p.trans.lh,rsfmri_var_cortdestrieux_sintraparietandptranslh"
"mrirsfd57","Float","","Recommended","Temporal variance in left hemisphere cortical Destrieux ROI middle occipital sulcus and lunatus sulcus","","","rsfmri_var_cort.destrieux_s.oc.middle.and.lunatus.lh,rsfmri_var_cortdestrieux_socmiddleandlunatuslh"
"mrirsfd58","Float","","Recommended","Temporal variance in left hemisphere cortical Destrieux ROI superior occipital sulcus and transverse occipital sulcus","","","rsfmri_var_cort.destrieux_s.oc.sup.and.transversal.lh,rsfmri_var_cortdestrieux_socsupandtransversallh"
"mrirsfd59","Float","","Recommended","Temporal variance in left hemisphere cortical Destrieux ROI anterior occipital sulcus and preoccipital notch","","","rsfmri_var_cort.destrieux_s.occipital.ant.lh,rsfmri_var_cortdestrieux_soccipitalantlh"
"mrirsfd60","Float","","Recommended","Temporal variance in left hemisphere cortical Destrieux ROI lateral occipito-temporal sulcus","","","rsfmri_var_cort.destrieux_s.oc.temp.lat.lh,rsfmri_var_cortdestrieux_soctemplatlh"
"mrirsfd61","Float","","Recommended","Temporal variance in left hemisphere cortical Destrieux ROI medial occipito-temporal sulcus and lingual sulcus","","","rsfmri_var_cort.destrieux_s.oc.temp.med.and.lingual.lh,rsfmri_var_cortdestrieux_soctempmedandlinguallh"
"mrirsfd62","Float","","Recommended","Temporal variance in left hemisphere cortical Destrieux ROI lateral orbital sulcus","","","rsfmri_var_cort.destrieux_s.orbital.lateral.lh,rsfmri_var_cortdestrieux_sorbitallaterallh"
"mrirsfd63","Float","","Recommended","Temporal variance in left hemisphere cortical Destrieux ROI medial orbital sulcus","","","rsfmri_var_cort.destrieux_s.orbital.med.olfact.lh,rsfmri_var_cortdestrieux_sorbitalmedolfactlh"
"mrirsfd64","Float","","Recommended","Temporal variance in left hemisphere cortical Destrieux ROI orbital sulci","","","rsfmri_var_cort.destrieux_s.orbital.h.shaped.lh,rsfmri_var_cortdestrieux_sorbitalhshapedlh"
"mrirsfd65","Float","","Recommended","Temporal variance in left hemisphere cortical Destrieux ROI parieto-occipital sulcus","","","rsfmri_var_cort.destrieux_s.parieto.occipital.lh,rsfmri_var_cortdestrieux_sparietooccipitallh"
"mrirsfd66","Float","","Recommended","Temporal variance in left hemisphere cortical Destrieux ROI s.pericallosal","","","rsfmri_var_cort.destrieux_s.pericallosal.lh,rsfmri_var_cortdestrieux_spericallosallh"
"mrirsfd67","Float","","Recommended","Temporal variance in left hemisphere cortical Destrieux ROI postcentral sulcus","","","rsfmri_var_cort.destrieux_s.postcentral.lh,rsfmri_var_cortdestrieux_spostcentrallh"
"mrirsfd68","Float","","Recommended","Temporal variance in left hemisphere cortical Destrieux ROI inferior part of the precentral sulcus","","","rsfmri_var_cort.destrieux_s.precentral.inf.part.lh,rsfmri_var_cortdestrieux_sprecentralinfpartlh"
"mrirsfd69","Float","","Recommended","Temporal variance in left hemisphere cortical Destrieux ROI superior part of the precentral sulcus","","","rsfmri_var_cort.destrieux_s.precentral.sup.part.lh,rsfmri_var_cortdestrieux_sprecentralsuppartlh"
"mrirsfd70","Float","","Recommended","Temporal variance in left hemisphere cortical Destrieux ROI suborbital sulcus","","","rsfmri_var_cort.destrieux_s.suborbital.lh,rsfmri_var_cortdestrieux_ssuborbitallh"
"mrirsfd71","Float","","Recommended","Temporal variance in left hemisphere cortical Destrieux ROI subparietal sulcus","","","rsfmri_var_cort.destrieux_s.subparietal.lh,rsfmri_var_cortdestrieux_ssubparietallh"
"mrirsfd72","Float","","Recommended","Temporal variance in left hemisphere cortical Destrieux ROI inferior temporal sulcus","","","rsfmri_var_cort.destrieux_s.temporal.inf.lh,rsfmri_var_cortdestrieux_stemporalinflh"
"mrirsfd73","Float","","Recommended","Temporal variance in left hemisphere cortical Destrieux ROI superior temporal sulcus","","","rsfmri_var_cort.destrieux_s.temporal.sup.lh,rsfmri_var_cortdestrieux_stemporalsuplh"
"mrirsfd74","Float","","Recommended","Temporal variance in left hemisphere cortical Destrieux ROI transverse temporal sulcus","","","rsfmri_var_cort.destrieux_s.temporal.transverse.lh,rsfmri_var_cortdestrieux_stemporaltransverselh"
"mrirsfd75","Float","","Recommended","Temporal variance in right hemisphere cortical Destrieux ROI fronto-marginal gyrus and sulcus","","","rsfmri_var_cort.destrieux_g.and.s.frontomargin.rh,rsfmri_var_cortdestrieux_gandsfrontomarginrh"
"mrirsfd76","Float","","Recommended","Temporal variance in right hemisphere cortical Destrieux ROI inferior occipital gyrus and sulcus","","","rsfmri_var_cort.destrieux_g.and.s.occipital.inf.rh,rsfmri_var_cortdestrieux_gandsoccipitalinfrh"
"mrirsfd77","Float","","Recommended","Temporal variance in right hemisphere cortical Destrieux ROI paracentral lobule and sulcus","","","rsfmri_var_cort.destrieux_g.and.s.paracentral.rh,rsfmri_var_cortdestrieux_gandsparacentralrh"
"mrirsfd78","Float","","Recommended","Temporal variance in right hemisphere cortical Destrieux ROI subcentral gyrus and sulci","","","rsfmri_var_cort.destrieux_g.and.s.subcentral.rh,rsfmri_var_cortdestrieux_gandssubcentralrh"
"mrirsfd79","Float","","Recommended","Temporal variance in right hemisphere cortical Destrieux ROI transverse frontopolar gyri and sulci","","","rsfmri_var_cort.destrieux_g.and.s.transv.frontopol.rh,rsfmri_var_cortdestrieux_gandstransvfrontopolrh"
"mrirsfd80","Float","","Recommended","Temporal variance in right hemisphere cortical Destrieux ROI anterior part of the cingulate gyrus and sulcus","","","rsfmri_var_cort.destrieux_g.and.s.cingul.ant.rh,rsfmri_var_cortdestrieux_gandscingulantrh"
"mrirsfd81","Float","","Recommended","Temporal variance in right hemisphere cortical Destrieux ROI middle-anterior part of the cingulate gyrus and sulcus","","","rsfmri_var_cort.destrieux_g.and.s.cingul.mid.ant.rh,rsfmri_var_cortdestrieux_gandscingulmidantrh"
"mrirsfd82","Float","","Recommended","Temporal variance in right hemisphere cortical Destrieux ROI middle-posterior part of the cingulate gyrus and sulcus","","","rsfmri_var_cort.destrieux_g.and.s.cingul.mid.post.rh,rsfmri_var_cortdestrieux_gandscingulmidpostrh"
"mrirsfd83","Float","","Recommended","Temporal variance in right hemisphere cortical Destrieux ROI posterior-dorsal part of the cingulate gyrus","","","rsfmri_var_cort.destrieux_g.cingul.post.dorsal.rh,rsfmri_var_cortdestrieux_gcingulpostdorsalrh"
"mrirsfd84","Float","","Recommended","Temporal variance in right hemisphere cortical Destrieux ROI posterior-ventral part of the cingulate gyrus","","","rsfmri_var_cort.destrieux_g.cingul.post.ventral.rh,rsfmri_var_cortdestrieux_gcingulpostventralrh"
"mrirsfd85","Float","","Recommended","Temporal variance in right hemisphere cortical Destrieux ROI cuneus","","","rsfmri_var_cort.destrieux_g.cuneus.rh,rsfmri_var_cortdestrieux_gcuneusrh"
"mrirsfd86","Float","","Recommended","Temporal variance in right hemisphere cortical Destrieux ROI opercular part of the inferior frontal gyrus","","","rsfmri_var_cort.destrieux_g.front.inf.opercular.rh,rsfmri_var_cortdestrieux_gfrontinfopercularrh"
"mrirsfd87","Float","","Recommended","Temporal variance in right hemisphere cortical Destrieux ROI orbital part of the inferior frontal gyrus","","","rsfmri_var_cort.destrieux_g.front.inf.orbital.rh,rsfmri_var_cortdestrieux_gfrontinforbitalrh"
"mrirsfd88","Float","","Recommended","Temporal variance in right hemisphere cortical Destrieux ROI triangular part of the inferior frontal gyrus","","","rsfmri_var_cort.destrieux_g.front.inf.triangul.rh,rsfmri_var_cortdestrieux_gfrontinftriangulrh"
"mrirsfd89","Float","","Recommended","Temporal variance in right hemisphere cortical Destrieux ROI middle frontal gyrus","","","rsfmri_var_cort.destrieux_g.front.middle.rh,rsfmri_var_cortdestrieux_gfrontmiddlerh"
"mrirsfd90","Float","","Recommended","Temporal variance in right hemisphere cortical Destrieux ROI superior frontal gyrus","","","rsfmri_var_cort.destrieux_g.front.sup.rh,rsfmri_var_cortdestrieux_gfrontsuprh"
"mrirsfd91","Float","","Recommended","Temporal variance in right hemisphere cortical Destrieux ROI long insular gyrus and central sulcus of the insula","","","rsfmri_var_cort.destrieux_g.ins.lg.and.s.cent.ins.rh,rsfmri_var_cortdestrieux_ginslgandscentinsrh"
"mrirsfd92","Float","","Recommended","Temporal variance in right hemisphere cortical Destrieux ROI short insular gyri","","","rsfmri_var_cort.destrieux_g.insular.short.rh,rsfmri_var_cortdestrieux_ginsularshortrh"
"mrirsfd93","Float","","Recommended","Temporal variance in right hemisphere cortical Destrieux ROI middle occipital gyrus","","","rsfmri_var_cort.destrieux_g.occipital.middle.rh,rsfmri_var_cortdestrieux_goccipitalmiddlerh"
"mrirsfd94","Float","","Recommended","Temporal variance in right hemisphere cortical Destrieux ROI superior occipital gyrus","","","rsfmri_var_cort.destrieux_g.occipital.sup.rh,rsfmri_var_cortdestrieux_goccipitalsuprh"
"mrirsfd95","Float","","Recommended","Temporal variance in right hemisphere cortical Destrieux ROI lateral occipito-temporal gyrus","","","rsfmri_var_cort.destrieux_g.oc.temp.lat.fusifor.rh,rsfmri_var_cortdestrieux_goctemplatfusiforrh"
"mrirsfd96","Float","","Recommended","Temporal variance in right hemisphere cortical Destrieux ROI lingual gyrus","","","rsfmri_var_cort.destrieux_g.oc.temp.med.lingual.rh,rsfmri_var_cortdestrieux_goctempmedlingualrh"
"mrirsfd97","Float","","Recommended","Temporal variance in right hemisphere cortical Destrieux ROI parahippocampal gyrus","","","rsfmri_var_cort.destrieux_g.oc.temp.med.parahip.rh,rsfmri_var_cortdestrieux_goctempmedparahiprh"
"mrirsfd98","Float","","Recommended","Temporal variance in right hemisphere cortical Destrieux ROI orbital gyri","","","rsfmri_var_cort.destrieux_g.orbital.rh,rsfmri_var_cortdestrieux_gorbitalrh"
"mrirsfd99","Float","","Recommended","Temporal variance in right hemisphere cortical Destrieux ROI angular gyrus","","","rsfmri_var_cort.destrieux_g.pariet.inf.angular.rh,rsfmri_var_cortdestrieux_gparietinfangularrh"
"mrirsfd100","Float","","Recommended","Temporal variance in right hemisphere cortical Destrieux ROI supramarginal gyrus","","","rsfmri_var_cort.destrieux_g.pariet.inf.supramar.rh,rsfmri_var_cortdestrieux_gparietinfsupramarrh"
"mrirsfd101","Float","","Recommended","Temporal variance in right hemisphere cortical Destrieux ROI superior parietal lobule","","","rsfmri_var_cort.destrieux_g.parietal.sup.rh,rsfmri_var_cortdestrieux_gparietalsuprh"
"mrirsfd102","Float","","Recommended","Temporal variance in right hemisphere cortical Destrieux ROI postcentral gyrus","","","rsfmri_var_cort.destrieux_g.postcentral.rh,rsfmri_var_cortdestrieux_gpostcentralrh"
"mrirsfd103","Float","","Recommended","Temporal variance in right hemisphere cortical Destrieux ROI precentral gyrus","","","rsfmri_var_cort.destrieux_g.precentral.rh,rsfmri_var_cortdestrieux_gprecentralrh"
"mrirsfd104","Float","","Recommended","Temporal variance in right hemisphere cortical Destrieux ROI precuneus","","","rsfmri_var_cort.destrieux_g.precuneus.rh,rsfmri_var_cortdestrieux_gprecuneusrh"
"mrirsfd105","Float","","Recommended","Temporal variance in right hemisphere cortical Destrieux ROI gyrus rectus","","","rsfmri_var_cort.destrieux_g.rectus.rh,rsfmri_var_cortdestrieux_grectusrh"
"mrirsfd106","Float","","Recommended","Temporal variance in right hemisphere cortical Destrieux ROI subcallosal gyrus","","","rsfmri_var_cort.destrieux_g.subcallosal.rh,rsfmri_var_cortdestrieux_gsubcallosalrh"
"mrirsfd107","Float","","Recommended","Temporal variance in right hemisphere cortical Destrieux ROI anterior transverse temporal gyrus","","","rsfmri_var_cort.destrieux_g.temp.sup.g.t.transv.rh,rsfmri_var_cortdestrieux_gtempsupgttransvrh"
"mrirsfd108","Float","","Recommended","Temporal variance in right hemisphere cortical Destrieux ROI lateral aspect of the superior temporal gyrus","","","rsfmri_var_cort.destrieux_g.temp.sup.lateral.rh,rsfmri_var_cortdestrieux_gtempsuplateralrh"
"mrirsfd109","Float","","Recommended","Temporal variance in right hemisphere cortical Destrieux ROI planum polare of the superior temporal gyrus","","","rsfmri_var_cort.destrieux_g.temp.sup.plan.polar.rh,rsfmri_var_cortdestrieux_gtempsupplanpolarrh"
"mrirsfd110","Float","","Recommended","Temporal variance in right hemisphere cortical Destrieux ROI planum temporale","","","rsfmri_var_cort.destrieux_g.temp.sup.plan.tempo.rh,rsfmri_var_cortdestrieux_gtempsupplantemporh"
"mrirsfd111","Float","","Recommended","Temporal variance in right hemisphere cortical Destrieux ROI inferior temporal gyrus","","","rsfmri_var_cort.destrieux_g.temporal.inf.rh,rsfmri_var_cortdestrieux_gtemporalinfrh"
"mrirsfd112","Float","","Recommended","Temporal variance in right hemisphere cortical Destrieux ROI middle temporal gyrus","","","rsfmri_var_cort.destrieux_g.temporal.middle.rh,rsfmri_var_cortdestrieux_gtemporalmiddlerh"
"mrirsfd113","Float","","Recommended","Temporal variance in right hemisphere cortical Destrieux ROI horizontal ramus of the anterior segment of the lateral sulcus","","","rsfmri_var_cort.destrieux_lat.fis.ant.horizont.rh,rsfmri_var_cortdestrieux_latfisanthorizontrh"
"mrirsfd114","Float","","Recommended","Temporal variance in right hemisphere cortical Destrieux ROI vertical ramus of the anterior segment of the lateral sulcus","","","rsfmri_var_cort.destrieux_lat.fis.ant.vertical.rh,rsfmri_var_cortdestrieux_latfisantverticalrh"
"mrirsfd115","Float","","Recommended","Temporal variance in right hemisphere cortical Destrieux ROI posterior ramus of the lateral sulcus","","","rsfmri_var_cort.destrieux_lat.fis.post.rh,rsfmri_var_cortdestrieux_latfispostrh"
"mrirsfd116","Float","","Recommended","Temporal variance in right hemisphere cortical Destrieux ROI occipital pole","","","rsfmri_var_cort.destrieux_pole.occipital.rh,rsfmri_var_cortdestrieux_poleoccipitalrh"
"mrirsfd117","Float","","Recommended","Temporal variance in right hemisphere cortical Destrieux ROI temporal pole","","","rsfmri_var_cort.destrieux_pole.temporal.rh,rsfmri_var_cortdestrieux_poletemporalrh"
"mrirsfd118","Float","","Recommended","Temporal variance in right hemisphere cortical Destrieux ROI calcarine sulcus","","","rsfmri_var_cort.destrieux_s.calcarine.rh,rsfmri_var_cortdestrieux_scalcarinerh"
"mrirsfd119","Float","","Recommended","Temporal variance in right hemisphere cortical Destrieux ROI central sulcus","","","rsfmri_var_cort.destrieux_s.central.rh,rsfmri_var_cortdestrieux_scentralrh"
