"ElementName","DataType","Size","Required","Condition","ElementDescription","ValueRange","Notes","Aliases"
"sai_p_activities___9","Integer","","Recommended","","(r) Please indicate whether your child has EVER participated in any of the following sports and activities continuously for 4 months or more (e.g., for a season in sports, or at least four months of lessons, group participation, etc). We will then ask you some follow-up questions about EACH of the sports or activities in which your child has participated. Indique si su niño(a) ha participado ALGUNA VEZ en cualquiera de los siguientes deportes o actividades continuamente por 4 meses o más (por ejemplo, por una temporada de deporte, o al menos 4 meses de lecciones, participación grupal, etc.). Luego le haremos algunas preguntas de seguimiento acerca de CADA UNO de los deportes o actividades en los cuales su niño(a) ha participado. ( 9, Ice or Inline Skating Patinaje sobre hielo o sobre ruedas)","0 ; 1","0 = No; 1 = Yes","sports_activity_activities_p___9"
"sai_p_activities___10","Integer","","Recommended","","(r) Please indicate whether your child has EVER participated in any of the following sports and activities continuously for 4 months or more (e.g., for a season in sports, or at least four months of lessons, group participation, etc). We will then ask you some follow-up questions about EACH of the sports or activities in which your child has participated. Indique si su niño(a) ha participado ALGUNA VEZ en cualquiera de los siguientes deportes o actividades continuamente por 4 meses o más (por ejemplo, por una temporada de deporte, o al menos 4 meses de lecciones, participación grupal, etc.). Luego le haremos algunas preguntas de seguimiento acerca de CADA UNO de los deportes o actividades en los cuales su niño(a) ha participado. ( 10, Martial Arts Artes marciales)","0 ; 1","0 = No; 1 = Yes","sports_activity_activities_p___10"
"sai_p_activities___11","Integer","","Recommended","","(r) Please indicate whether your child has EVER participated in any of the following sports and activities continuously for 4 months or more (e.g., for a season in sports, or at least four months of lessons, group participation, etc). We will then ask you some follow-up questions about EACH of the sports or activities in which your child has participated. Indique si su niño(a) ha participado ALGUNA VEZ en cualquiera de los siguientes deportes o actividades continuamente por 4 meses o más (por ejemplo, por una temporada de deporte, o al menos 4 meses de lecciones, participación grupal, etc.). Luego le haremos algunas preguntas de seguimiento acerca de CADA UNO de los deportes o actividades en los cuales su niño(a) ha participado. ( 11, Lacrosse Lacrosse)","0 ; 1","0 = No; 1 = Yes","sports_activity_activities_p___11"
"sai_p_activities___12","Integer","","Recommended","","(r) Please indicate whether your child has EVER participated in any of the following sports and activities continuously for 4 months or more (e.g., for a season in sports, or at least four months of lessons, group participation, etc). We will then ask you some follow-up questions about EACH of the sports or activities in which your child has participated. Indique si su niño(a) ha participado ALGUNA VEZ en cualquiera de los siguientes deportes o actividades continuamente por 4 meses o más (por ejemplo, por una temporada de deporte, o al menos 4 meses de lecciones, participación grupal, etc.). Luego le haremos algunas preguntas de seguimiento acerca de CADA UNO de los deportes o actividades en los cuales su niño(a) ha participado. ( 12, Rugby Rugby)","0 ; 1","0 = No; 1 = Yes","sports_activity_activities_p___12"
"sai_p_activities___13","Integer","","Recommended","","(r) Please indicate whether your child has EVER participated in any of the following sports and activities continuously for 4 months or more (e.g., for a season in sports, or at least four months of lessons, group participation, etc). We will then ask you some follow-up questions about EACH of the sports or activities in which your child has participated. Indique si su niño(a) ha participado ALGUNA VEZ en cualquiera de los siguientes deportes o actividades continuamente por 4 meses o más (por ejemplo, por una temporada de deporte, o al menos 4 meses de lecciones, participación grupal, etc.). Luego le haremos algunas preguntas de seguimiento acerca de CADA UNO de los deportes o actividades en los cuales su niño(a) ha participado. ( 13, Skateboarding Andar en patineta)","0 ; 1","0 = No; 1 = Yes","sports_activity_activities_p___13"
"sai_p_activities___14","Integer","","Recommended","","(r) Please indicate whether your child has EVER participated in any of the following sports and activities continuously for 4 months or more (e.g., for a season in sports, or at least four months of lessons, group participation, etc). We will then ask you some follow-up questions about EACH of the sports or activities in which your child has participated. Indique si su niño(a) ha participado ALGUNA VEZ en cualquiera de los siguientes deportes o actividades continuamente por 4 meses o más (por ejemplo, por una temporada de deporte, o al menos 4 meses de lecciones, participación grupal, etc.). Luego le haremos algunas preguntas de seguimiento acerca de CADA UNO de los deportes o actividades en los cuales su niño(a) ha participado. ( 14,Skiing,Snowboarding)","0 ; 1","0 = No; 1 = Yes","sports_activity_activities_p___14"
"sai_p_activities___15","Integer","","Recommended","","(r) Please indicate whether your child has EVER participated in any of the following sports and activities continuously for 4 months or more (e.g., for a season in sports, or at least four months of lessons, group participation, etc). We will then ask you some follow-up questions about EACH of the sports or activities in which your child has participated. Indique si su niño(a) ha participado ALGUNA VEZ en cualquiera de los siguientes deportes o actividades continuamente por 4 meses o más (por ejemplo, por una temporada de deporte, o al menos 4 meses de lecciones, participación grupal, etc.). Luego le haremos algunas preguntas de seguimiento acerca de CADA UNO de los deportes o actividades en los cuales su niño(a) ha participado. ( 15, Soccer Fútbol soccer)","0 ; 1","0 = No; 1 = Yes","sports_activity_activities_p___15"
"sai_p_activities___16","Integer","","Recommended","","(r) Please indicate whether your child has EVER participated in any of the following sports and activities continuously for 4 months or more (e.g., for a season in sports, or at least four months of lessons, group participation, etc). We will then ask you some follow-up questions about EACH of the sports or activities in which your child has participated. Indique si su niño(a) ha participado ALGUNA VEZ en cualquiera de los siguientes deportes o actividades continuamente por 4 meses o más (por ejemplo, por una temporada de deporte, o al menos 4 meses de lecciones, participación grupal, etc.). Luego le haremos algunas preguntas de seguimiento acerca de CADA UNO de los deportes o actividades en los cuales su niño(a) ha participado. ( 16, Surfing Surfear)","0 ; 1","0 = No; 1 = Yes","sports_activity_activities_p___16"
"sai_p_activities___17","Integer","","Recommended","","(r) Please indicate whether your child has EVER participated in any of the following sports and activities continuously for 4 months or more (e.g., for a season in sports, or at least four months of lessons, group participation, etc). We will then ask you some follow-up questions about EACH of the sports or activities in which your child has participated. Indique si su niño(a) ha participado ALGUNA VEZ en cualquiera de los siguientes deportes o actividades continuamente por 4 meses o más (por ejemplo, por una temporada de deporte, o al menos 4 meses de lecciones, participación grupal, etc.). Luego le haremos algunas preguntas de seguimiento acerca de CADA UNO de los deportes o actividades en los cuales su niño(a) ha participado. ( 17,Swimming, Water polo)","0 ; 1","0 = No; 1 = Yes","sports_activity_activities_p___17"
"sai_p_activities___18","Integer","","Recommended","","(r) Please indicate whether your child has EVER participated in any of the following sports and activities continuously for 4 months or more (e.g., for a season in sports, or at least four months of lessons, group participation, etc). We will then ask you some follow-up questions about EACH of the sports or activities in which your child has participated. Indique si su niño(a) ha participado ALGUNA VEZ en cualquiera de los siguientes deportes o actividades continuamente por 4 meses o más (por ejemplo, por una temporada de deporte, o al menos 4 meses de lecciones, participación grupal, etc.). Luego le haremos algunas preguntas de seguimiento acerca de CADA UNO de los deportes o actividades en los cuales su niño(a) ha participado. ( 18, Tennis Tenis)","0 ; 1","0 = No; 1 = Yes","sports_activity_activities_p___18"
"sai_p_activities___19","Integer","","Recommended","","(r) Please indicate whether your child has EVER participated in any of the following sports and activities continuously for 4 months or more (e.g., for a season in sports, or at least four months of lessons, group participation, etc). We will then ask you some follow-up questions about EACH of the sports or activities in which your child has participated. Indique si su niño(a) ha participado ALGUNA VEZ en cualquiera de los siguientes deportes o actividades continuamente por 4 meses o más (por ejemplo, por una temporada de deporte, o al menos 4 meses de lecciones, participación grupal, etc.). Luego le haremos algunas preguntas de seguimiento acerca de CADA UNO de los deportes o actividades en los cuales su niño(a) ha participado. ( 19,Track, Running, Cross-country)","0 ; 1","0 = No; 1 = Yes","sports_activity_activities_p___19"
"sai_p_activities___20","Integer","","Recommended","","(r) Please indicate whether your child has EVER participated in any of the following sports and activities continuously for 4 months or more (e.g., for a season in sports, or at least four months of lessons, group participation, etc). We will then ask you some follow-up questions about EACH of the sports or activities in which your child has participated. Indique si su niño(a) ha participado ALGUNA VEZ en cualquiera de los siguientes deportes o actividades continuamente por 4 meses o más (por ejemplo, por una temporada de deporte, o al menos 4 meses de lecciones, participación grupal, etc.). Luego le haremos algunas preguntas de seguimiento acerca de CADA UNO de los deportes o actividades en los cuales su niño(a) ha participado. ( 20,Wrestling, Mixed Martial Arts)","0 ; 1","0 = No; 1 = Yes","sports_activity_activities_p___20"
"sai_p_activities___21","Integer","","Recommended","","(r) Please indicate whether your child has EVER participated in any of the following sports and activities continuously for 4 months or more (e.g., for a season in sports, or at least four months of lessons, group participation, etc). We will then ask you some follow-up questions about EACH of the sports or activities in which your child has participated. Indique si su niño(a) ha participado ALGUNA VEZ en cualquiera de los siguientes deportes o actividades continuamente por 4 meses o más (por ejemplo, por una temporada de deporte, o al menos 4 meses de lecciones, participación grupal, etc.). Luego le haremos algunas preguntas de seguimiento acerca de CADA UNO de los deportes o actividades en los cuales su niño(a) ha participado. ( 21, Volleyball Vóleibol)","0 ; 1","0 = No; 1 = Yes","sports_activity_activities_p___21"
"sai_p_activities___22","Integer","","Recommended","","(r) Please indicate whether your child has EVER participated in any of the following sports and activities continuously for 4 months or more (e.g., for a season in sports, or at least four months of lessons, group participation, etc). We will then ask you some follow-up questions about EACH of the sports or activities in which your child has participated. Indique si su niño(a) ha participado ALGUNA VEZ en cualquiera de los siguientes deportes o actividades continuamente por 4 meses o más (por ejemplo, por una temporada de deporte, o al menos 4 meses de lecciones, participación grupal, etc.). Luego le haremos algunas preguntas de seguimiento acerca de CADA UNO de los deportes o actividades en los cuales su niño(a) ha participado. ( 22,Yoga, Tai Chi)","0 ; 1","0 = No; 1 = Yes","sports_activity_activities_p___22"
"sai_p_activities___23","Integer","","Recommended","","(r) Please indicate whether your child has EVER participated in any of the following sports and activities continuously for 4 months or more (e.g., for a season in sports, or at least four months of lessons, group participation, etc). We will then ask you some follow-up questions about EACH of the sports or activities in which your child has participated. Indique si su niño(a) ha participado ALGUNA VEZ en cualquiera de los siguientes deportes o actividades continuamente por 4 meses o más (por ejemplo, por una temporada de deporte, o al menos 4 meses de lecciones, participación grupal, etc.). Luego le haremos algunas preguntas de seguimiento acerca de CADA UNO de los deportes o actividades en los cuales su niño(a) ha participado. ( 23,Musical Instrument (Singing, Choir, Guitar, Piano, Drums, Violin, Flute, Band, Rock Band, Orchestra))","0 ; 1","0 = No; 1 = Yes","sports_activity_activities_p___23"
"sai_p_activities___24","Integer","","Recommended","","(r) Please indicate whether your child has EVER participated in any of the following sports and activities continuously for 4 months or more (e.g., for a season in sports, or at least four months of lessons, group participation, etc). We will then ask you some follow-up questions about EACH of the sports or activities in which your child has participated. Indique si su niño(a) ha participado ALGUNA VEZ en cualquiera de los siguientes deportes o actividades continuamente por 4 meses o más (por ejemplo, por una temporada de deporte, o al menos 4 meses de lecciones, participación grupal, etc.). Luego le haremos algunas preguntas de seguimiento acerca de CADA UNO de los deportes o actividades en los cuales su niño(a) ha participado. (24,Drawing, Painting, Graphic Art, Photography, Pottery, Sculpting)","0 ; 1","0 = No; 1 = Yes","sports_activity_activities_p___24"
"sai_p_activities___25","Integer","","Recommended","","(r) Please indicate whether your child has EVER participated in any of the following sports and activities continuously for 4 months or more (e.g., for a season in sports, or at least four months of lessons, group participation, etc). We will then ask you some follow-up questions about EACH of the sports or activities in which your child has participated. Indique si su niño(a) ha participado ALGUNA VEZ en cualquiera de los siguientes deportes o actividades continuamente por 4 meses o más (por ejemplo, por una temporada de deporte, o al menos 4 meses de lecciones, participación grupal, etc.). Luego le haremos algunas preguntas de seguimiento acerca de CADA UNO de los deportes o actividades en los cuales su niño(a) ha participado. (25,Drama, Theater, Acting, Film)","0 ; 1","0 = No; 1 = Yes","sports_activity_activities_p___25"
"sai_p_activities___26","Integer","","Recommended","","(r) Please indicate whether your child has EVER participated in any of the following sports and activities continuously for 4 months or more (e.g., for a season in sports, or at least four months of lessons, group participation, etc). We will then ask you some follow-up questions about EACH of the sports or activities in which your child has participated. Indique si su niño(a) ha participado ALGUNA VEZ en cualquiera de los siguientes deportes o actividades continuamente por 4 meses o más (por ejemplo, por una temporada de deporte, o al menos 4 meses de lecciones, participación grupal, etc.). Luego le haremos algunas preguntas de seguimiento acerca de CADA UNO de los deportes o actividades en los cuales su niño(a) ha participado. ( 26,Crafts like Knitting, Building Model Cars of Airplanes)","0 ; 1","0 = No; 1 = Yes","sports_activity_activities_p___26"
"sai_p_activities___27","Integer","","Recommended","","(r) Please indicate whether your child has EVER participated in any of the following sports and activities continuously for 4 months or more (e.g., for a season in sports, or at least four months of lessons, group participation, etc). We will then ask you some follow-up questions about EACH of the sports or activities in which your child has participated. Indique si su niño(a) ha participado ALGUNA VEZ en cualquiera de los siguientes deportes o actividades continuamente por 4 meses o más (por ejemplo, por una temporada de deporte, o al menos 4 meses de lecciones, participación grupal, etc.). Luego le haremos algunas preguntas de seguimiento acerca de CADA UNO de los deportes o actividades en los cuales su niño(a) ha participado. ( 27,Competitive Games like Chess, Cards, or Darts))","0 ; 1","0 = No; 1 = Yes","sports_activity_activities_p___27"
"sai_p_activities___28","Integer","","Recommended","","(r) Please indicate whether your child has EVER participated in any of the following sports and activities continuously for 4 months or more (e.g., for a season in sports, or at least four months of lessons, group participation, etc). We will then ask you some follow-up questions about EACH of the sports or activities in which your child has participated. Indique si su niño(a) ha participado ALGUNA VEZ en cualquiera de los siguientes deportes o actividades continuamente por 4 meses o más (por ejemplo, por una temporada de deporte, o al menos 4 meses de lecciones, participación grupal, etc.). Luego le haremos algunas preguntas de seguimiento acerca de CADA UNO de los deportes o actividades en los cuales su niño(a) ha participado. ( 28, Hobbies like collecting stamps or coins Pasatiempos como coleccionar estampillas o monedas)","0 ; 1","0 = No; 1 = Yes","sports_activity_activities_p___28"
"sai_p_activities___29","Integer","","Recommended","","(r) Please indicate whether your child has EVER participated in any of the following sports and activities continuously for 4 months or more (e.g., for a season in sports, or at least four months of lessons, group participation, etc). We will then ask you some follow-up questions about EACH of the sports or activities in which your child has participated. Indique si su niño(a) ha participado ALGUNA VEZ en cualquiera de los siguientes deportes o actividades continuamente por 4 meses o más (por ejemplo, por una temporada de deporte, o al menos 4 meses de lecciones, participación grupal, etc.). Luego le haremos algunas preguntas de seguimiento acerca de CADA UNO de los deportes o actividades en los cuales su niño(a) ha participado. ( 29, My child has not participated in any of the above activities Mi niño(a) no ha participado en ninguna de estas actividades)","0 ; 1","0 = No; 1 = Yes","sports_activity_activities_p___29"
"sai_p_dance_school","Integer","","Recommended","sai_p_activities___0   == 1","Ballet, Dance: Was any of this activity part of an organized team, group, band, orchestra, chorus, or program at school? Â¿Alguna de estas actividades formÃ³ parte de algÃºn equipo, grupo, banda, orquesta, coro, o programa organizado en la escuela?","1 ; 0","1 = Yes Sí; 0 = No No","sports_activity_dance_school_p"
"sai_p_dance_outside","Integer","","Recommended","sai_p_activities___0   == 1","Ballet, Dance: Was any of this activity part of an organized team, group, band, orchestra, chorus, or program outside of school? Â¿Alguna de estas actividades formÃ³ parte de algÃºn equipo, grupo, banda, orquesta, coro, o programa organizado fuera de la escuela?","1 ; 0","1 = Yes Sí; 0 = No No","sports_activity_dance_outside_p"
"sai_p_dance_private","Integer","","Recommended","sai_p_activities___0   == 1","Ballet, Dance: Did your child receive individual private instruction? Â¿Su niÃ±o(a) recibiÃ³ instrucciÃ³n privada individual?","1 ; 0","1 = Yes Sí; 0 = No No","sports_activity_dance_private_p"
"sai_p_dance_self","Integer","","Recommended","sai_p_activities___0   == 1","Ballet, Dance: Did your child learn this activity without formal instruction? Â¿Su niÃ±o(a) aprendiÃ³ esta actividad sin instrucciÃ³n formal?","1 ; 0","1 = Yes Sí; 0 = No No","sports_activity_dance_self_p"
"saip2_dance_nyr","Integer","","Recommended","sai_p_activities___0   == 1","Ballet, Dance: For how many years did your child participate in this activity? ¿Por cuántos años participó su niño(a) en esta actividad?","999; 1; 2; 3; 4; 5; 6; 7; 8; 9; 10","999 = Don't know No lo sé; 1 = 1; 2 = 2; 3 = 3; 4 = 4; 5 = 5; 6 = 6; 7 = 7; 8 = 8; 9 = 9; 10 = 10","sai_p_dance_nyr,sports_activity_dance_nyr_p"
"saip2_dance_nmonth","Integer","","Recommended","sai_p_activities___0   == 1","Ballet, Dance: During the most active period, about how many months per year did your child participate? Durante el periodo más activo, ¿aproximadamente cuántos meses al año participó su niño(a)?","999; 1; 2; 3; 4; 5; 6; 7; 8; 9; 10; 11; 12","999 = Don't know No lo sé; 1 = 1; 2 = 2; 3 = 3; 4 = 4; 5 = 5; 6 = 6; 7 = 7; 8 = 8; 9 = 9; 10 = 10; 11 = 11; 12 = 12 | (1-12)","sai_p_dance_nmonth,sports_activity_dance_nmonth_p"
"saip2_dance_perwk","Integer","","Recommended","sai_p_activities___0   == 1","Ballet, Dance: About how many days per week? ¿Aproximadamente cuántos días a la semana?","1; 2; 3; 4; 5; 6; 7; 8; 9; 10; 999","1 = 1; 2 = 2; 3 = 3; 4 = 4; 5 = 5; 6 = 6; 7 = 7; 8 = Once every 2 weeks Una vez cada 2 semanas; 9 = One day every month Un día cada mes; 10 = Less than one day per month Menos de un día al mes; 999 = Don't know No lo sé  | (1-7)","sai_p_dance_perwk,sports_activity_dance_perwk_p"
"saip2_dance_tspent","Integer","","Recommended","sai_p_activities___0   == 1","Ballet, Dance: About how many minutes per session? ¿Aproximadamente cuántos minutos por sesión?","1; 2; 3; 4; 5; 6; 7; 8; 9; 999","1 = less than 30 minutes menos de 30 minutos; 2 = 30; 3 = 45; 4 = 60 (1 hr) 60 (1 hora); 5 = 90 (1.5 hrs) 90 (1.5 horas); 6 = 120 (2 hrs) 20 (2 horas); 7 = 150 (2.5 hrs) 150 (2.5 horas); 8 = 180 (3 hrs) 180 (3 horas); 9 = greater than 3 hours Mas de 3 horas; 999 = Don't know No lo sé  | (minutes) (minutos)","sai_p_dance_tspent,sports_activity_dance_tspent_p"
"sai_p_dance_p12","Integer","","Recommended","sai_p_activities___0   == 1","Ballet, Dance: Did your child participate in this activity in the past 12 months? Â¿Su niÃ±o(a) participÃ³ en esta actividad en los Ãºltimos 12 meses?","1 ; 0","1 = Yes Sí; 0 = No No","sports_activity_dance_p12_p"
"sai_p_base_school","Integer","","Recommended","sai_p_activities___1   == 1","Baseball, Softball: Was any of this activity part of an organized team, group, band, orchestra, chorus, or program at school? Â¿Alguna de estas actividades formÃ³ parte de algÃºn equipo, grupo, banda, orquesta, coro, o programa organizado en la escuela?","1 ; 0","1 = Yes Sí; 0 = No No","sports_activity_base_school_p"
"sai_p_base_outside","Integer","","Recommended","sai_p_activities___1   == 1","Baseball, Softball: Was any of this activity part of an organized team, group, band, orchestra, chorus, or program outside of school? Â¿Alguna de estas actividades formÃ³ parte de algÃºn equipo, grupo, banda, orquesta, coro, o programa organizado fuera de la escuela?","1 ; 0","1 = Yes Sí; 0 = No No","sports_activity_base_outside_p"
"sai_p_base_private","Integer","","Recommended","sai_p_activities___1   == 1","Baseball, Softball: Did your child receive individual private instruction? Â¿Su niÃ±o(a) recibiÃ³ instrucciÃ³n privada individual?","1 ; 0","1 = Yes Sí; 0 = No No","sports_activity_base_private_p"
"sai_p_base_self","Integer","","Recommended","sai_p_activities___1   == 1","Baseball, Softball: Did your child learn this activity without formal instruction? Â¿Su niÃ±o(a) aprendiÃ³ esta actividad sin instrucciÃ³n formal?","1 ; 0","1 = Yes Sí; 0 = No No","sports_activity_base_self_p"
"saip2_base_nyr","Integer","","Recommended","sai_p_activities___1   == 1","Baseball, Softball: For how many years did your child participate in this activity? ¿Por cuántos años participó su niño(a) en esta actividad?","999; 1; 2; 3; 4; 5; 6; 7; 8; 9; 10","999 = Don't know No lo sé; 1 = 1; 2 = 2; 3 = 3; 4 = 4; 5 = 5; 6 = 6; 7 = 7; 8 = 8; 9 = 9; 10 = 10","sai_p_base_nyr,sports_activity_base_nyr_p"
"saip2_base_nmonth","Integer","","Recommended","sai_p_activities___1   == 1","Baseball, Softball: During the most active period, about how many months per year did your child participate? Durante el periodo más activo, ¿aproximadamente cuántos meses al año participó su niño(a)?","999; 1; 2; 3; 4; 5; 6; 7; 8; 9; 10; 11; 12","999 = Don't know No lo sé; 1 = 1; 2 = 2; 3 = 3; 4 = 4; 5 = 5; 6 = 6; 7 = 7; 8 = 8; 9 = 9; 10 = 10; 11 = 11; 12 = 12 | (1-12)","sai_p_base_nmonth,sports_activity_base_nmonth_p"
"saip2_base_perwk","Integer","","Recommended","sai_p_activities___1   == 1","Baseball, Softball: About how many days per week? ¿Aproximadamente cuántos días a la semana?","1; 2; 3; 4; 5; 6; 7; 8; 9; 10; 999","1 = 1; 2 = 2; 3 = 3; 4 = 4; 5 = 5; 6 = 6; 7 = 7; 8 = Once every 2 weeks Una vez cada 2 semanas; 9 = One day every month Un día cada mes; 10 = Less than one day per month Menos de un día al mes; 999 = Don't know No lo sé  | (1-7)","sai_p_base_perwk,sports_activity_base_perwk_p"
