"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"dmri_rsirnd_fib_fxcutlh","Float","","Recommended","restricted normalized directional diffusion AtlasTrack fiber segmentation left fornix, excluding fimbria","","","dmri_rsirnd_fiberat_fxcutlh"
"dmri_rsirnd_fib_allfib","Float","","Recommended","restricted normalized directional diffusion AtlasTrack fiber segmentation all fibers","","","dmri_rsirnd_fiberat_allfibers"
"dmri_rsirnd_fib_afbncrh","Float","","Recommended","restricted normalized directional diffusion AtlasTrack fiber segmentation right hemisphere fibers without corpus callosum","","","dmri_rsirnd_fiberat_allfibnoccrh"
"dmri_rsirnd_fib_afbnclh","Float","","Recommended","restricted normalized directional diffusion AtlasTrack fiber segmentation left hemisphere fibers without corpus callosum","","","dmri_rsirnd_fiberat_allfibnocclh"
"dmri_rsirnd_fib_allfibrh","Float","","Recommended","restricted normalized directional diffusion AtlasTrack fiber segmentation right hemisphere fibers","","","dmri_rsirnd_fiberat_allfibrh"
"dmri_rsirnd_fib_allfiblh","Float","","Recommended","restricted normalized directional diffusion AtlasTrack fiber segmentation left hemisphere fibers","","","dmri_rsirnd_fiberat_allfiblh"
"dmri_rsirnd_scs_cwmlh","Float","","Recommended","restricted normalized directional diffusion aseg subcortical segmentation left-cerebral-white-matter","","","dmri_rsirnd_subcortaseg_cerebralwhitematterlh"
"dmri_rsirnd_scs_lvlh","Float","","Recommended","restricted normalized directional diffusion aseg subcortical segmentation left-lateral-ventricle","","","dmri_rsirnd_subcortaseg_lateralventriclelh"
"dmri_rsirnd_scs_ilvlh","Float","","Recommended","restricted normalized directional diffusion aseg subcortical segmentation left-inf-lat-vent","","","dmri_rsirnd_subcortaseg_inflatventlh"
"dmri_rsirnd_scs_cbwmlh","Float","","Recommended","restricted normalized directional diffusion aseg subcortical segmentation left-cerebellum-white-matter","","","dmri_rsirnd_subcortaseg_cerebellumwhitematterlh"
"dmri_rsirnd_scs_cbclh","Float","","Recommended","restricted normalized directional diffusion aseg subcortical segmentation left-cerebellum-cortex","","","dmri_rsirnd_subcortaseg_cerebellumcortexlh"
"dmri_rsirnd_scs_tplh","Float","","Recommended","restricted normalized directional diffusion aseg subcortical segmentation left-thalamus-proper","","","dmri_rsirnd_subcortaseg_thalamusproperlh"
"dmri_rsirnd_scs_cdlh","Float","","Recommended","restricted normalized directional diffusion aseg subcortical segmentation left-caudate","","","dmri_rsirnd_subcortaseg_caudatelh"
"dmri_rsirnd_scs_ptlh","Float","","Recommended","restricted normalized directional diffusion aseg subcortical segmentation left-putamen","","","dmri_rsirnd_subcortaseg_putamenlh"
"dmri_rsirnd_scs_pllh","Float","","Recommended","restricted normalized directional diffusion aseg subcortical segmentation left-pallidum","","","dmri_rsirnd_subcortaseg_pallidumlh"
"dmri_rsirnd_scs_3rdv","Float","","Recommended","restricted normalized directional diffusion aseg subcortical segmentation 3rd-ventricle","","","dmri_rsirnd_subcortaseg_3rdventricle"
"dmri_rsirnd_scs_4thv","Float","","Recommended","restricted normalized directional diffusion aseg subcortical segmentation 4th-ventricle","","","dmri_rsirnd_subcortaseg_4thventricle"
"dmri_rsirnd_scs_bs","Float","","Recommended","restricted normalized directional diffusion aseg subcortical segmentation brain-stem","","","dmri_rsirnd_subcortaseg_brainstem"
"dmri_rsirnd_scs_hclh","Float","","Recommended","restricted normalized directional diffusion aseg subcortical segmentation left-hippocampus","","","dmri_rsirnd_subcortaseg_hippocampuslh"
"dmri_rsirnd_scs_aglh","Float","","Recommended","restricted normalized directional diffusion aseg subcortical segmentation left-amygdala","","","dmri_rsirnd_subcortaseg_amygdalalh"
"dmri_rsirnd_scs_csf","Float","","Recommended","restricted normalized directional diffusion aseg subcortical segmentation csf","","","dmri_rsirnd_subcortaseg_csf"
"dmri_rsirnd_scs_ablh","Float","","Recommended","restricted normalized directional diffusion aseg subcortical segmentation left-accumbens-area","","","dmri_rsirnd_subcortaseg_accumbensarealh"
"dmri_rsirnd_scs_vdclh","Float","","Recommended","restricted normalized directional diffusion aseg subcortical segmentation left-ventraldc","","","dmri_rsirnd_subcortaseg_ventraldclh"
"dmri_rsirnd_scs_cwmrh","Float","","Recommended","restricted normalized directional diffusion aseg subcortical segmentation right-cerebral-white-matter","","","dmri_rsirnd_subcortaseg_cerebralwhitematterrh"
"dmri_rsirnd_scs_lvrh","Float","","Recommended","restricted normalized directional diffusion aseg subcortical segmentation right-lateral-ventricle","","","dmri_rsirnd_subcortaseg_lateralventriclerh"
"dmri_rsirnd_scs_ilvrh","Float","","Recommended","restricted normalized directional diffusion aseg subcortical segmentation right-inf-lat-vent","","","dmri_rsirnd_subcortaseg_inflatventrh"
"dmri_rsirnd_scs_cbwmrh","Float","","Recommended","restricted normalized directional diffusion aseg subcortical segmentation right-cerebellum-white-matter","","","dmri_rsirnd_subcortaseg_cerebellumwhitematterrh"
"dmri_rsirnd_scs_cbcrh","Float","","Recommended","restricted normalized directional diffusion aseg subcortical segmentation right-cerebellum-cortex","","","dmri_rsirnd_subcortaseg_cerebellumcortexrh"
"dmri_rsirnd_scs_tprh","Float","","Recommended","restricted normalized directional diffusion aseg subcortical segmentation right-thalamus-proper","","","dmri_rsirnd_subcortaseg_thalamusproperrh"
"dmri_rsirnd_scs_cdrh","Float","","Recommended","restricted normalized directional diffusion aseg subcortical segmentation right-caudate","","","dmri_rsirnd_subcortaseg_caudaterh"
"dmri_rsirnd_scs_ptrh","Float","","Recommended","restricted normalized directional diffusion aseg subcortical segmentation right-putamen","","","dmri_rsirnd_subcortaseg_putamenrh"
"dmri_rsirnd_scs_plrh","Float","","Recommended","restricted normalized directional diffusion aseg subcortical segmentation right-pallidum","","","dmri_rsirnd_subcortaseg_pallidumrh"
"dmri_rsirnd_scs_hcrh","Float","","Recommended","restricted normalized directional diffusion aseg subcortical segmentation right-hippocampus","","","dmri_rsirnd_subcortaseg_hippocampusrh"
"dmri_rsirnd_scs_agrh","Float","","Recommended","restricted normalized directional diffusion aseg subcortical segmentation right-amygdala","","","dmri_rsirnd_subcortaseg_amygdalarh"
"dmri_rsirnd_scs_abrh","Float","","Recommended","restricted normalized directional diffusion aseg subcortical segmentation right-accumbens-area","","","dmri_rsirnd_subcortaseg_accumbensarearh"
"dmri_rsirnd_scs_vdcrh","Float","","Recommended","restricted normalized directional diffusion aseg subcortical segmentation right-ventraldc","","","dmri_rsirnd_subcortaseg_ventraldcrh"
"dmri_rsirndwm_cdk_bstslh","Float","","Recommended","restricted normalized directional diffusion peri-cortical white matter Desikan cortical parcellation left hemisphere bankssts","","","dmri_rsirndwm_cortdesikan_banksstslh"
"dmri_rsirndwm_cdk_caclh","Float","","Recommended","restricted normalized directional diffusion peri-cortical white matter Desikan cortical parcellation left hemisphere caudalanteriorcingulate","","","dmri_rsirndwm_cortdesikan_caudalanteriorcingulatelh"
"dmri_rsirndwm_cdk_cmflh","Float","","Recommended","restricted normalized directional diffusion peri-cortical white matter Desikan cortical parcellation left hemisphere caudalmiddlefrontal","","","dmri_rsirndwm_cortdesikan_caudalmiddlefrontallh"
"dmri_rsirndwm_cdk_cnlh","Float","","Recommended","restricted normalized directional diffusion peri-cortical white matter Desikan cortical parcellation left hemisphere cuneus","","","dmri_rsirndwm_cortdesikan_cuneuslh"
"dmri_rsirndwm_cdk_erlh","Float","","Recommended","restricted normalized directional diffusion peri-cortical white matter Desikan cortical parcellation left hemisphere entorhinal","","","dmri_rsirndwm_cortdesikan_entorhinallh"
"dmri_rsirndwm_cdk_fflh","Float","","Recommended","restricted normalized directional diffusion peri-cortical white matter Desikan cortical parcellation left hemisphere fusiform","","","dmri_rsirndwm_cortdesikan_fusiformlh"
"dmri_rsirndwm_cdk_iplh","Float","","Recommended","restricted normalized directional diffusion peri-cortical white matter Desikan cortical parcellation left hemisphere inferiorparietal","","","dmri_rsirndwm_cortdesikan_inferiorparietallh"
"dmri_rsirndwm_cdk_itlh","Float","","Recommended","restricted normalized directional diffusion peri-cortical white matter Desikan cortical parcellation left hemisphere inferiortemporal","","","dmri_rsirndwm_cortdesikan_inferiortemporallh"
"dmri_rsirndwm_cdk_iclh","Float","","Recommended","restricted normalized directional diffusion peri-cortical white matter Desikan cortical parcellation left hemisphere isthmuscingulate","","","dmri_rsirndwm_cortdesikan_isthmuscingulatelh"
"dmri_rsirndwm_cdk_lolh","Float","","Recommended","restricted normalized directional diffusion peri-cortical white matter Desikan cortical parcellation left hemisphere lateraloccipital","","","dmri_rsirndwm_cortdesikan_lateraloccipitallh"
"dmri_rsirndwm_cdk_loflh","Float","","Recommended","restricted normalized directional diffusion peri-cortical white matter Desikan cortical parcellation left hemisphere lateralorbitofrontal","","","dmri_rsirndwm_cortdesikan_lateralorbitofrontallh"
"dmri_rsirndwm_cdk_lglh","Float","","Recommended","restricted normalized directional diffusion peri-cortical white matter Desikan cortical parcellation left hemisphere lingual","","","dmri_rsirndwm_cortdesikan_linguallh"
"dmri_rsirndwm_cdk_moflh","Float","","Recommended","restricted normalized directional diffusion peri-cortical white matter Desikan cortical parcellation left hemisphere medialorbitofrontal","","","dmri_rsirndwm_cortdesikan_medialorbitofrontallh"
"dmri_rsirndwm_cdk_mtlh","Float","","Recommended","restricted normalized directional diffusion peri-cortical white matter Desikan cortical parcellation left hemisphere middletemporal","","","dmri_rsirndwm_cortdesikan_middletemporallh"
"dmri_rsirndwm_cdk_phlh","Float","","Recommended","restricted normalized directional diffusion peri-cortical white matter Desikan cortical parcellation left hemisphere parahippocampal","","","dmri_rsirndwm_cortdesikan_parahippocampallh"
"dmri_rsirndwm_cdk_pclh","Float","","Recommended","restricted normalized directional diffusion peri-cortical white matter Desikan cortical parcellation left hemisphere paracentral","","","dmri_rsirndwm_cortdesikan_paracentrallh"
"dmri_rsirndwm_cdk_poplh","Float","","Recommended","restricted normalized directional diffusion peri-cortical white matter Desikan cortical parcellation left hemisphere parsopercularis","","","dmri_rsirndwm_cortdesikan_parsopercularislh"
"dmri_rsirndwm_cdk_poblh","Float","","Recommended","restricted normalized directional diffusion peri-cortical white matter Desikan cortical parcellation left hemisphere parsorbitalis","","","dmri_rsirndwm_cortdesikan_parsorbitalislh"
"dmri_rsirndwm_cdk_ptglh","Float","","Recommended","restricted normalized directional diffusion peri-cortical white matter Desikan cortical parcellation left hemisphere parstriangularis","","","dmri_rsirndwm_cortdesikan_parstriangularislh"
"dmri_rsirndwm_cdk_pcclh","Float","","Recommended","restricted normalized directional diffusion peri-cortical white matter Desikan cortical parcellation left hemisphere pericalcarine","","","dmri_rsirndwm_cortdesikan_pericalcarinelh"
"dmri_rsirndwm_cdk_pctlh","Float","","Recommended","restricted normalized directional diffusion peri-cortical white matter Desikan cortical parcellation left hemisphere postcentral","","","dmri_rsirndwm_cortdesikan_postcentrallh"
"dmri_rsirndwm_cdk_pcglh","Float","","Recommended","restricted normalized directional diffusion peri-cortical white matter Desikan cortical parcellation left hemisphere posteriorcingulate","","","dmri_rsirndwm_cortdesikan_posteriorcingulatelh"
"dmri_rsirndwm_cdk_prctlh","Float","","Recommended","restricted normalized directional diffusion peri-cortical white matter Desikan cortical parcellation left hemisphere precentral","","","dmri_rsirndwm_cortdesikan_precentrallh"
"dmri_rsirndwm_cdk_prcnlh","Float","","Recommended","restricted normalized directional diffusion peri-cortical white matter Desikan cortical parcellation left hemisphere precuneus","","","dmri_rsirndwm_cortdesikan_precuneuslh"
"dmri_rsirndwm_cdk_raclh","Float","","Recommended","restricted normalized directional diffusion peri-cortical white matter Desikan cortical parcellation left hemisphere rostralanteriorcingulate","","","dmri_rsirndwm_cortdesikan_rostralanteriorcingulatelh"
"dmri_rsirndwm_cdk_rmflh","Float","","Recommended","restricted normalized directional diffusion peri-cortical white matter Desikan cortical parcellation left hemisphere rostralmiddlefrontal","","","dmri_rsirndwm_cortdesikan_rostralmiddlefrontallh"
"dmri_rsirndwm_cdk_sflh","Float","","Recommended","restricted normalized directional diffusion peri-cortical white matter Desikan cortical parcellation left hemisphere superiorfrontal","","","dmri_rsirndwm_cortdesikan_superiorfrontallh"
"dmri_rsirndwm_cdk_splh","Float","","Recommended","restricted normalized directional diffusion peri-cortical white matter Desikan cortical parcellation left hemisphere superiorparietal","","","dmri_rsirndwm_cortdesikan_superiorparietallh"
"dmri_rsirndwm_cdk_stlh","Float","","Recommended","restricted normalized directional diffusion peri-cortical white matter Desikan cortical parcellation left hemisphere superiortemporal","","","dmri_rsirndwm_cortdesikan_superiortemporallh"
"dmri_rsirndwm_cdk_smlh","Float","","Recommended","restricted normalized directional diffusion peri-cortical white matter Desikan cortical parcellation left hemisphere supramarginal","","","dmri_rsirndwm_cortdesikan_supramarginallh"
"dmri_rsirndwm_cdk_fplh","Float","","Recommended","restricted normalized directional diffusion peri-cortical white matter Desikan cortical parcellation left hemisphere frontalpole","","","dmri_rsirndwm_cortdesikan_frontalpolelh"
"dmri_rsirndwm_cdk_tplh","Float","","Recommended","restricted normalized directional diffusion peri-cortical white matter Desikan cortical parcellation left hemisphere temporalpole","","","dmri_rsirndwm_cortdesikan_temporalpolelh"
"dmri_rsirndwm_cdk_ttlh","Float","","Recommended","restricted normalized directional diffusion peri-cortical white matter Desikan cortical parcellation left hemisphere transversetemporal","","","dmri_rsirndwm_cortdesikan_transversetemporallh"
"dmri_rsirndwm_cdk_islh","Float","","Recommended","restricted normalized directional diffusion peri-cortical white matter Desikan cortical parcellation left hemisphere insula","","","dmri_rsirndwm_cortdesikan_insulalh"
"dmri_rsirndwm_cdk_bstsrh","Float","","Recommended","restricted normalized directional diffusion peri-cortical white matter Desikan cortical parcellation right hemisphere bankssts","","","dmri_rsirndwm_cortdesikan_banksstsrh"
"dmri_rsirndwm_cdk_cacrh","Float","","Recommended","restricted normalized directional diffusion peri-cortical white matter Desikan cortical parcellation right hemisphere caudalanteriorcingulate","","","dmri_rsirndwm_cortdesikan_caudalanteriorcingulaterh"
"dmri_rsirndwm_cdk_cmfrh","Float","","Recommended","restricted normalized directional diffusion peri-cortical white matter Desikan cortical parcellation right hemisphere caudalmiddlefrontal","","","dmri_rsirndwm_cortdesikan_caudalmiddlefrontalrh"
"dmri_rsirndwm_cdk_cnrh","Float","","Recommended","restricted normalized directional diffusion peri-cortical white matter Desikan cortical parcellation right hemisphere cuneus","","","dmri_rsirndwm_cortdesikan_cuneusrh"
"dmri_rsirndwm_cdk_errh","Float","","Recommended","restricted normalized directional diffusion peri-cortical white matter Desikan cortical parcellation right hemisphere entorhinal","","","dmri_rsirndwm_cortdesikan_entorhinalrh"
"dmri_rsirndwm_cdk_ffrh","Float","","Recommended","restricted normalized directional diffusion peri-cortical white matter Desikan cortical parcellation right hemisphere fusiform","","","dmri_rsirndwm_cortdesikan_fusiformrh"
"dmri_rsirndwm_cdk_iprh","Float","","Recommended","restricted normalized directional diffusion peri-cortical white matter Desikan cortical parcellation right hemisphere inferiorparietal","","","dmri_rsirndwm_cortdesikan_inferiorparietalrh"
"dmri_rsirndwm_cdk_itrh","Float","","Recommended","restricted normalized directional diffusion peri-cortical white matter Desikan cortical parcellation right hemisphere inferiortemporal","","","dmri_rsirndwm_cortdesikan_inferiortemporalrh"
"dmri_rsirndwm_cdk_icrh","Float","","Recommended","restricted normalized directional diffusion peri-cortical white matter Desikan cortical parcellation right hemisphere isthmuscingulate","","","dmri_rsirndwm_cortdesikan_isthmuscingulaterh"
"dmri_rsirndwm_cdk_lorh","Float","","Recommended","restricted normalized directional diffusion peri-cortical white matter Desikan cortical parcellation right hemisphere lateraloccipital","","","dmri_rsirndwm_cortdesikan_lateraloccipitalrh"
"dmri_rsirndwm_cdk_lofrh","Float","","Recommended","restricted normalized directional diffusion peri-cortical white matter Desikan cortical parcellation right hemisphere lateralorbitofrontal","","","dmri_rsirndwm_cortdesikan_lateralorbitofrontalrh"
"dmri_rsirndwm_cdk_lgrh","Float","","Recommended","restricted normalized directional diffusion peri-cortical white matter Desikan cortical parcellation right hemisphere lingual","","","dmri_rsirndwm_cortdesikan_lingualrh"
"dmri_rsirndwm_cdk_mofrh","Float","","Recommended","restricted normalized directional diffusion peri-cortical white matter Desikan cortical parcellation right hemisphere medialorbitofrontal","","","dmri_rsirndwm_cortdesikan_medialorbitofrontalrh"
"dmri_rsirndwm_cdk_mtrh","Float","","Recommended","restricted normalized directional diffusion peri-cortical white matter Desikan cortical parcellation right hemisphere middletemporal","","","dmri_rsirndwm_cortdesikan_middletemporalrh"
"dmri_rsirndwm_cdk_phrh","Float","","Recommended","restricted normalized directional diffusion peri-cortical white matter Desikan cortical parcellation right hemisphere parahippocampal","","","dmri_rsirndwm_cortdesikan_parahippocampalrh"
"dmri_rsirndwm_cdk_pcrh","Float","","Recommended","restricted normalized directional diffusion peri-cortical white matter Desikan cortical parcellation right hemisphere paracentral","","","dmri_rsirndwm_cortdesikan_paracentralrh"
"dmri_rsirndwm_cdk_poprh","Float","","Recommended","restricted normalized directional diffusion peri-cortical white matter Desikan cortical parcellation right hemisphere parsopercularis","","","dmri_rsirndwm_cortdesikan_parsopercularisrh"
"dmri_rsirndwm_cdk_pobrh","Float","","Recommended","restricted normalized directional diffusion peri-cortical white matter Desikan cortical parcellation right hemisphere parsorbitalis","","","dmri_rsirndwm_cortdesikan_parsorbitalisrh"
"dmri_rsirndwm_cdk_ptgrh","Float","","Recommended","restricted normalized directional diffusion peri-cortical white matter Desikan cortical parcellation right hemisphere parstriangularis","","","dmri_rsirndwm_cortdesikan_parstriangularisrh"
"dmri_rsirndwm_cdk_pccrh","Float","","Recommended","restricted normalized directional diffusion peri-cortical white matter Desikan cortical parcellation right hemisphere pericalcarine","","","dmri_rsirndwm_cortdesikan_pericalcarinerh"
"dmri_rsirndwm_cdk_pctrh","Float","","Recommended","restricted normalized directional diffusion peri-cortical white matter Desikan cortical parcellation right hemisphere postcentral","","","dmri_rsirndwm_cortdesikan_postcentralrh"
"dmri_rsirndwm_cdk_pcgrh","Float","","Recommended","restricted normalized directional diffusion peri-cortical white matter Desikan cortical parcellation right hemisphere posteriorcingulate","","","dmri_rsirndwm_cortdesikan_posteriorcingulaterh"
"dmri_rsirndwm_cdk_prctrh","Float","","Recommended","restricted normalized directional diffusion peri-cortical white matter Desikan cortical parcellation right hemisphere precentral","","","dmri_rsirndwm_cortdesikan_precentralrh"
"dmri_rsirndwm_cdk_prcnrh","Float","","Recommended","restricted normalized directional diffusion peri-cortical white matter Desikan cortical parcellation right hemisphere precuneus","","","dmri_rsirndwm_cortdesikan_precuneusrh"
"dmri_rsirndwm_cdk_racrh","Float","","Recommended","restricted normalized directional diffusion peri-cortical white matter Desikan cortical parcellation right hemisphere rostralanteriorcingulate","","","dmri_rsirndwm_cortdesikan_rostralanteriorcingulaterh"
"dmri_rsirndwm_cdk_rmfrh","Float","","Recommended","restricted normalized directional diffusion peri-cortical white matter Desikan cortical parcellation right hemisphere rostralmiddlefrontal","","","dmri_rsirndwm_cortdesikan_rostralmiddlefrontalrh"
"dmri_rsirndwm_cdk_sfrh","Float","","Recommended","restricted normalized directional diffusion peri-cortical white matter Desikan cortical parcellation right hemisphere superiorfrontal","","","dmri_rsirndwm_cortdesikan_superiorfrontalrh"
"dmri_rsirndwm_cdk_sprh","Float","","Recommended","restricted normalized directional diffusion peri-cortical white matter Desikan cortical parcellation right hemisphere superiorparietal","","","dmri_rsirndwm_cortdesikan_superiorparietalrh"
"dmri_rsirndwm_cdk_strh","Float","","Recommended","restricted normalized directional diffusion peri-cortical white matter Desikan cortical parcellation right hemisphere superiortemporal","","","dmri_rsirndwm_cortdesikan_superiortemporalrh"
"dmri_rsirndwm_cdk_smrh","Float","","Recommended","restricted normalized directional diffusion peri-cortical white matter Desikan cortical parcellation right hemisphere supramarginal","","","dmri_rsirndwm_cortdesikan_supramarginalrh"
"dmri_rsirndwm_cdk_fprh","Float","","Recommended","restricted normalized directional diffusion peri-cortical white matter Desikan cortical parcellation right hemisphere frontalpole","","","dmri_rsirndwm_cortdesikan_frontalpolerh"
"dmri_rsirndwm_cdk_tprh","Float","","Recommended","restricted normalized directional diffusion peri-cortical white matter Desikan cortical parcellation right hemisphere temporalpole","","","dmri_rsirndwm_cortdesikan_temporalpolerh"
"dmri_rsirndwm_cdk_ttrh","Float","","Recommended","restricted normalized directional diffusion peri-cortical white matter Desikan cortical parcellation right hemisphere transversetemporal","","","dmri_rsirndwm_cortdesikan_transversetemporalrh"
"dmri_rsirndwm_cdk_isrh","Float","","Recommended","restricted normalized directional diffusion peri-cortical white matter Desikan cortical parcellation right hemisphere insula","","","dmri_rsirndwm_cortdesikan_insularh"
