"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"dmri_rsihni_fib_fxcutlh","Float","","Recommended","hindered normalized isotropic diffusion AtlasTrack fiber segmentation left fornix, excluding fimbria","","","dmri_rsihni_fiberat_fxcutlh"
"dmri_rsihni_fib_allfib","Float","","Recommended","hindered normalized isotropic diffusion AtlasTrack fiber segmentation all fibers","","","dmri_rsihni_fiberat_allfibers"
"dmri_rsihni_fib_afbncrh","Float","","Recommended","hindered normalized isotropic diffusion AtlasTrack fiber segmentation right hemisphere fibers without corpus callosum","","","dmri_rsihni_fiberat_allfibnoccrh"
"dmri_rsihni_fib_afbnclh","Float","","Recommended","hindered normalized isotropic diffusion AtlasTrack fiber segmentation left hemisphere fibers without corpus callosum","","","dmri_rsihni_fiberat_allfibnocclh"
"dmri_rsihni_fib_allfibrh","Float","","Recommended","hindered normalized isotropic diffusion AtlasTrack fiber segmentation right hemisphere fibers","","","dmri_rsihni_fiberat_allfibrh"
"dmri_rsihni_fib_allfiblh","Float","","Recommended","hindered normalized isotropic diffusion AtlasTrack fiber segmentation left hemisphere fibers","","","dmri_rsihni_fiberat_allfiblh"
"dmri_rsihni_scs_cwmlh","Float","","Recommended","hindered normalized isotropic diffusion aseg subcortical segmentation left-cerebral-white-matter","","","dmri_rsihni_subcortaseg_cerebralwhitematterlh"
"dmri_rsihni_scs_lvlh","Float","","Recommended","hindered normalized isotropic diffusion aseg subcortical segmentation left-lateral-ventricle","","","dmri_rsihni_subcortaseg_lateralventriclelh"
"dmri_rsihni_scs_ilvlh","Float","","Recommended","hindered normalized isotropic diffusion aseg subcortical segmentation left-inf-lat-vent","","","dmri_rsihni_subcortaseg_inflatventlh"
"dmri_rsihni_scs_cbwmlh","Float","","Recommended","hindered normalized isotropic diffusion aseg subcortical segmentation left-cerebellum-white-matter","","","dmri_rsihni_subcortaseg_cerebellumwhitematterlh"
"dmri_rsihni_scs_cbclh","Float","","Recommended","hindered normalized isotropic diffusion aseg subcortical segmentation left-cerebellum-cortex","","","dmri_rsihni_subcortaseg_cerebellumcortexlh"
"dmri_rsihni_scs_tplh","Float","","Recommended","hindered normalized isotropic diffusion aseg subcortical segmentation left-thalamus-proper","","","dmri_rsihni_subcortaseg_thalamusproperlh"
"dmri_rsihni_scs_cdlh","Float","","Recommended","hindered normalized isotropic diffusion aseg subcortical segmentation left-caudate","","","dmri_rsihni_subcortaseg_caudatelh"
"dmri_rsihni_scs_ptlh","Float","","Recommended","hindered normalized isotropic diffusion aseg subcortical segmentation left-putamen","","","dmri_rsihni_subcortaseg_putamenlh"
"dmri_rsihni_scs_pllh","Float","","Recommended","hindered normalized isotropic diffusion aseg subcortical segmentation left-pallidum","","","dmri_rsihni_subcortaseg_pallidumlh"
"dmri_rsihni_scs_3rdv","Float","","Recommended","hindered normalized isotropic diffusion aseg subcortical segmentation 3rd-ventricle","","","dmri_rsihni_subcortaseg_3rdventricle"
"dmri_rsihni_scs_4thv","Float","","Recommended","hindered normalized isotropic diffusion aseg subcortical segmentation 4th-ventricle","","","dmri_rsihni_subcortaseg_4thventricle"
"dmri_rsihni_scs_bs","Float","","Recommended","hindered normalized isotropic diffusion aseg subcortical segmentation brain-stem","","","dmri_rsihni_subcortaseg_brainstem"
"dmri_rsihni_scs_hclh","Float","","Recommended","hindered normalized isotropic diffusion aseg subcortical segmentation left-hippocampus","","","dmri_rsihni_subcortaseg_hippocampuslh"
"dmri_rsihni_scs_aglh","Float","","Recommended","hindered normalized isotropic diffusion aseg subcortical segmentation left-amygdala","","","dmri_rsihni_subcortaseg_amygdalalh"
"dmri_rsihni_scs_csf","Float","","Recommended","hindered normalized isotropic diffusion aseg subcortical segmentation csf","","","dmri_rsihni_subcortaseg_csf"
"dmri_rsihni_scs_ablh","Float","","Recommended","hindered normalized isotropic diffusion aseg subcortical segmentation left-accumbens-area","","","dmri_rsihni_subcortaseg_accumbensarealh"
"dmri_rsihni_scs_vdclh","Float","","Recommended","hindered normalized isotropic diffusion aseg subcortical segmentation left-ventraldc","","","dmri_rsihni_subcortaseg_ventraldclh"
"dmri_rsihni_scs_cwmrh","Float","","Recommended","hindered normalized isotropic diffusion aseg subcortical segmentation right-cerebral-white-matter","","","dmri_rsihni_subcortaseg_cerebralwhitematterrh"
"dmri_rsihni_scs_lvrh","Float","","Recommended","hindered normalized isotropic diffusion aseg subcortical segmentation right-lateral-ventricle","","","dmri_rsihni_subcortaseg_lateralventriclerh"
"dmri_rsihni_scs_ilvrh","Float","","Recommended","hindered normalized isotropic diffusion aseg subcortical segmentation right-inf-lat-vent","","","dmri_rsihni_subcortaseg_inflatventrh"
"dmri_rsihni_scs_cbwmrh","Float","","Recommended","hindered normalized isotropic diffusion aseg subcortical segmentation right-cerebellum-white-matter","","","dmri_rsihni_subcortaseg_cerebellumwhitematterrh"
"dmri_rsihni_scs_cbcrh","Float","","Recommended","hindered normalized isotropic diffusion aseg subcortical segmentation right-cerebellum-cortex","","","dmri_rsihni_subcortaseg_cerebellumcortexrh"
"dmri_rsihni_scs_tprh","Float","","Recommended","hindered normalized isotropic diffusion aseg subcortical segmentation right-thalamus-proper","","","dmri_rsihni_subcortaseg_thalamusproperrh"
"dmri_rsihni_scs_cdrh","Float","","Recommended","hindered normalized isotropic diffusion aseg subcortical segmentation right-caudate","","","dmri_rsihni_subcortaseg_caudaterh"
"dmri_rsihni_scs_ptrh","Float","","Recommended","hindered normalized isotropic diffusion aseg subcortical segmentation right-putamen","","","dmri_rsihni_subcortaseg_putamenrh"
"dmri_rsihni_scs_plrh","Float","","Recommended","hindered normalized isotropic diffusion aseg subcortical segmentation right-pallidum","","","dmri_rsihni_subcortaseg_pallidumrh"
"dmri_rsihni_scs_hcrh","Float","","Recommended","hindered normalized isotropic diffusion aseg subcortical segmentation right-hippocampus","","","dmri_rsihni_subcortaseg_hippocampusrh"
"dmri_rsihni_scs_agrh","Float","","Recommended","hindered normalized isotropic diffusion aseg subcortical segmentation right-amygdala","","","dmri_rsihni_subcortaseg_amygdalarh"
"dmri_rsihni_scs_abrh","Float","","Recommended","hindered normalized isotropic diffusion aseg subcortical segmentation right-accumbens-area","","","dmri_rsihni_subcortaseg_accumbensarearh"
"dmri_rsihni_scs_vdcrh","Float","","Recommended","hindered normalized isotropic diffusion aseg subcortical segmentation right-ventraldc","","","dmri_rsihni_subcortaseg_ventraldcrh"
"dmri_rsihniwm_cdk_bstslh","Float","","Recommended","hindered normalized isotropic diffusion peri-cortical white matter Desikan cortical parcellation left hemisphere bankssts","","","dmri_rsihniwm_cortdesikan_banksstslh"
"dmri_rsihniwm_cdk_caclh","Float","","Recommended","hindered normalized isotropic diffusion peri-cortical white matter Desikan cortical parcellation left hemisphere caudalanteriorcingulate","","","dmri_rsihniwm_cortdesikan_caudalanteriorcingulatelh"
"dmri_rsihniwm_cdk_cmflh","Float","","Recommended","hindered normalized isotropic diffusion peri-cortical white matter Desikan cortical parcellation left hemisphere caudalmiddlefrontal","","","dmri_rsihniwm_cortdesikan_caudalmiddlefrontallh"
"dmri_rsihniwm_cdk_cnlh","Float","","Recommended","hindered normalized isotropic diffusion peri-cortical white matter Desikan cortical parcellation left hemisphere cuneus","","","dmri_rsihniwm_cortdesikan_cuneuslh"
"dmri_rsihniwm_cdk_erlh","Float","","Recommended","hindered normalized isotropic diffusion peri-cortical white matter Desikan cortical parcellation left hemisphere entorhinal","","","dmri_rsihniwm_cortdesikan_entorhinallh"
"dmri_rsihniwm_cdk_fflh","Float","","Recommended","hindered normalized isotropic diffusion peri-cortical white matter Desikan cortical parcellation left hemisphere fusiform","","","dmri_rsihniwm_cortdesikan_fusiformlh"
"dmri_rsihniwm_cdk_iplh","Float","","Recommended","hindered normalized isotropic diffusion peri-cortical white matter Desikan cortical parcellation left hemisphere inferiorparietal","","","dmri_rsihniwm_cortdesikan_inferiorparietallh"
"dmri_rsihniwm_cdk_itlh","Float","","Recommended","hindered normalized isotropic diffusion peri-cortical white matter Desikan cortical parcellation left hemisphere inferiortemporal","","","dmri_rsihniwm_cortdesikan_inferiortemporallh"
"dmri_rsihniwm_cdk_iclh","Float","","Recommended","hindered normalized isotropic diffusion peri-cortical white matter Desikan cortical parcellation left hemisphere isthmuscingulate","","","dmri_rsihniwm_cortdesikan_isthmuscingulatelh"
"dmri_rsihniwm_cdk_lolh","Float","","Recommended","hindered normalized isotropic diffusion peri-cortical white matter Desikan cortical parcellation left hemisphere lateraloccipital","","","dmri_rsihniwm_cortdesikan_lateraloccipitallh"
"dmri_rsihniwm_cdk_loflh","Float","","Recommended","hindered normalized isotropic diffusion peri-cortical white matter Desikan cortical parcellation left hemisphere lateralorbitofrontal","","","dmri_rsihniwm_cortdesikan_lateralorbitofrontallh"
"dmri_rsihniwm_cdk_lglh","Float","","Recommended","hindered normalized isotropic diffusion peri-cortical white matter Desikan cortical parcellation left hemisphere lingual","","","dmri_rsihniwm_cortdesikan_linguallh"
"dmri_rsihniwm_cdk_moflh","Float","","Recommended","hindered normalized isotropic diffusion peri-cortical white matter Desikan cortical parcellation left hemisphere medialorbitofrontal","","","dmri_rsihniwm_cortdesikan_medialorbitofrontallh"
"dmri_rsihniwm_cdk_mtlh","Float","","Recommended","hindered normalized isotropic diffusion peri-cortical white matter Desikan cortical parcellation left hemisphere middletemporal","","","dmri_rsihniwm_cortdesikan_middletemporallh"
"dmri_rsihniwm_cdk_phlh","Float","","Recommended","hindered normalized isotropic diffusion peri-cortical white matter Desikan cortical parcellation left hemisphere parahippocampal","","","dmri_rsihniwm_cortdesikan_parahippocampallh"
"dmri_rsihniwm_cdk_pclh","Float","","Recommended","hindered normalized isotropic diffusion peri-cortical white matter Desikan cortical parcellation left hemisphere paracentral","","","dmri_rsihniwm_cortdesikan_paracentrallh"
"dmri_rsihniwm_cdk_poplh","Float","","Recommended","hindered normalized isotropic diffusion peri-cortical white matter Desikan cortical parcellation left hemisphere parsopercularis","","","dmri_rsihniwm_cortdesikan_parsopercularislh"
"dmri_rsihniwm_cdk_poblh","Float","","Recommended","hindered normalized isotropic diffusion peri-cortical white matter Desikan cortical parcellation left hemisphere parsorbitalis","","","dmri_rsihniwm_cortdesikan_parsorbitalislh"
"dmri_rsihniwm_cdk_ptglh","Float","","Recommended","hindered normalized isotropic diffusion peri-cortical white matter Desikan cortical parcellation left hemisphere parstriangularis","","","dmri_rsihniwm_cortdesikan_parstriangularislh"
"dmri_rsihniwm_cdk_pcclh","Float","","Recommended","hindered normalized isotropic diffusion peri-cortical white matter Desikan cortical parcellation left hemisphere pericalcarine","","","dmri_rsihniwm_cortdesikan_pericalcarinelh"
"dmri_rsihniwm_cdk_pctlh","Float","","Recommended","hindered normalized isotropic diffusion peri-cortical white matter Desikan cortical parcellation left hemisphere postcentral","","","dmri_rsihniwm_cortdesikan_postcentrallh"
"dmri_rsihniwm_cdk_pcglh","Float","","Recommended","hindered normalized isotropic diffusion peri-cortical white matter Desikan cortical parcellation left hemisphere posteriorcingulate","","","dmri_rsihniwm_cortdesikan_posteriorcingulatelh"
"dmri_rsihniwm_cdk_prctlh","Float","","Recommended","hindered normalized isotropic diffusion peri-cortical white matter Desikan cortical parcellation left hemisphere precentral","","","dmri_rsihniwm_cortdesikan_precentrallh"
"dmri_rsihniwm_cdk_prcnlh","Float","","Recommended","hindered normalized isotropic diffusion peri-cortical white matter Desikan cortical parcellation left hemisphere precuneus","","","dmri_rsihniwm_cortdesikan_precuneuslh"
"dmri_rsihniwm_cdk_raclh","Float","","Recommended","hindered normalized isotropic diffusion peri-cortical white matter Desikan cortical parcellation left hemisphere rostralanteriorcingulate","","","dmri_rsihniwm_cortdesikan_rostralanteriorcingulatelh"
"dmri_rsihniwm_cdk_rmflh","Float","","Recommended","hindered normalized isotropic diffusion peri-cortical white matter Desikan cortical parcellation left hemisphere rostralmiddlefrontal","","","dmri_rsihniwm_cortdesikan_rostralmiddlefrontallh"
"dmri_rsihniwm_cdk_sflh","Float","","Recommended","hindered normalized isotropic diffusion peri-cortical white matter Desikan cortical parcellation left hemisphere superiorfrontal","","","dmri_rsihniwm_cortdesikan_superiorfrontallh"
"dmri_rsihniwm_cdk_splh","Float","","Recommended","hindered normalized isotropic diffusion peri-cortical white matter Desikan cortical parcellation left hemisphere superiorparietal","","","dmri_rsihniwm_cortdesikan_superiorparietallh"
"dmri_rsihniwm_cdk_stlh","Float","","Recommended","hindered normalized isotropic diffusion peri-cortical white matter Desikan cortical parcellation left hemisphere superiortemporal","","","dmri_rsihniwm_cortdesikan_superiortemporallh"
"dmri_rsihniwm_cdk_smlh","Float","","Recommended","hindered normalized isotropic diffusion peri-cortical white matter Desikan cortical parcellation left hemisphere supramarginal","","","dmri_rsihniwm_cortdesikan_supramarginallh"
"dmri_rsihniwm_cdk_fplh","Float","","Recommended","hindered normalized isotropic diffusion peri-cortical white matter Desikan cortical parcellation left hemisphere frontalpole","","","dmri_rsihniwm_cortdesikan_frontalpolelh"
"dmri_rsihniwm_cdk_tplh","Float","","Recommended","hindered normalized isotropic diffusion peri-cortical white matter Desikan cortical parcellation left hemisphere temporalpole","","","dmri_rsihniwm_cortdesikan_temporalpolelh"
"dmri_rsihniwm_cdk_ttlh","Float","","Recommended","hindered normalized isotropic diffusion peri-cortical white matter Desikan cortical parcellation left hemisphere transversetemporal","","","dmri_rsihniwm_cortdesikan_transversetemporallh"
"dmri_rsihniwm_cdk_islh","Float","","Recommended","hindered normalized isotropic diffusion peri-cortical white matter Desikan cortical parcellation left hemisphere insula","","","dmri_rsihniwm_cortdesikan_insulalh"
"dmri_rsihniwm_cdk_bstsrh","Float","","Recommended","hindered normalized isotropic diffusion peri-cortical white matter Desikan cortical parcellation right hemisphere bankssts","","","dmri_rsihniwm_cortdesikan_banksstsrh"
"dmri_rsihniwm_cdk_cacrh","Float","","Recommended","hindered normalized isotropic diffusion peri-cortical white matter Desikan cortical parcellation right hemisphere caudalanteriorcingulate","","","dmri_rsihniwm_cortdesikan_caudalanteriorcingulaterh"
"dmri_rsihniwm_cdk_cmfrh","Float","","Recommended","hindered normalized isotropic diffusion peri-cortical white matter Desikan cortical parcellation right hemisphere caudalmiddlefrontal","","","dmri_rsihniwm_cortdesikan_caudalmiddlefrontalrh"
"dmri_rsihniwm_cdk_cnrh","Float","","Recommended","hindered normalized isotropic diffusion peri-cortical white matter Desikan cortical parcellation right hemisphere cuneus","","","dmri_rsihniwm_cortdesikan_cuneusrh"
"dmri_rsihniwm_cdk_errh","Float","","Recommended","hindered normalized isotropic diffusion peri-cortical white matter Desikan cortical parcellation right hemisphere entorhinal","","","dmri_rsihniwm_cortdesikan_entorhinalrh"
"dmri_rsihniwm_cdk_ffrh","Float","","Recommended","hindered normalized isotropic diffusion peri-cortical white matter Desikan cortical parcellation right hemisphere fusiform","","","dmri_rsihniwm_cortdesikan_fusiformrh"
"dmri_rsihniwm_cdk_iprh","Float","","Recommended","hindered normalized isotropic diffusion peri-cortical white matter Desikan cortical parcellation right hemisphere inferiorparietal","","","dmri_rsihniwm_cortdesikan_inferiorparietalrh"
"dmri_rsihniwm_cdk_itrh","Float","","Recommended","hindered normalized isotropic diffusion peri-cortical white matter Desikan cortical parcellation right hemisphere inferiortemporal","","","dmri_rsihniwm_cortdesikan_inferiortemporalrh"
"dmri_rsihniwm_cdk_icrh","Float","","Recommended","hindered normalized isotropic diffusion peri-cortical white matter Desikan cortical parcellation right hemisphere isthmuscingulate","","","dmri_rsihniwm_cortdesikan_isthmuscingulaterh"
"dmri_rsihniwm_cdk_lorh","Float","","Recommended","hindered normalized isotropic diffusion peri-cortical white matter Desikan cortical parcellation right hemisphere lateraloccipital","","","dmri_rsihniwm_cortdesikan_lateraloccipitalrh"
"dmri_rsihniwm_cdk_lofrh","Float","","Recommended","hindered normalized isotropic diffusion peri-cortical white matter Desikan cortical parcellation right hemisphere lateralorbitofrontal","","","dmri_rsihniwm_cortdesikan_lateralorbitofrontalrh"
"dmri_rsihniwm_cdk_lgrh","Float","","Recommended","hindered normalized isotropic diffusion peri-cortical white matter Desikan cortical parcellation right hemisphere lingual","","","dmri_rsihniwm_cortdesikan_lingualrh"
"dmri_rsihniwm_cdk_mofrh","Float","","Recommended","hindered normalized isotropic diffusion peri-cortical white matter Desikan cortical parcellation right hemisphere medialorbitofrontal","","","dmri_rsihniwm_cortdesikan_medialorbitofrontalrh"
"dmri_rsihniwm_cdk_mtrh","Float","","Recommended","hindered normalized isotropic diffusion peri-cortical white matter Desikan cortical parcellation right hemisphere middletemporal","","","dmri_rsihniwm_cortdesikan_middletemporalrh"
"dmri_rsihniwm_cdk_phrh","Float","","Recommended","hindered normalized isotropic diffusion peri-cortical white matter Desikan cortical parcellation right hemisphere parahippocampal","","","dmri_rsihniwm_cortdesikan_parahippocampalrh"
"dmri_rsihniwm_cdk_pcrh","Float","","Recommended","hindered normalized isotropic diffusion peri-cortical white matter Desikan cortical parcellation right hemisphere paracentral","","","dmri_rsihniwm_cortdesikan_paracentralrh"
"dmri_rsihniwm_cdk_poprh","Float","","Recommended","hindered normalized isotropic diffusion peri-cortical white matter Desikan cortical parcellation right hemisphere parsopercularis","","","dmri_rsihniwm_cortdesikan_parsopercularisrh"
"dmri_rsihniwm_cdk_pobrh","Float","","Recommended","hindered normalized isotropic diffusion peri-cortical white matter Desikan cortical parcellation right hemisphere parsorbitalis","","","dmri_rsihniwm_cortdesikan_parsorbitalisrh"
"dmri_rsihniwm_cdk_ptgrh","Float","","Recommended","hindered normalized isotropic diffusion peri-cortical white matter Desikan cortical parcellation right hemisphere parstriangularis","","","dmri_rsihniwm_cortdesikan_parstriangularisrh"
"dmri_rsihniwm_cdk_pccrh","Float","","Recommended","hindered normalized isotropic diffusion peri-cortical white matter Desikan cortical parcellation right hemisphere pericalcarine","","","dmri_rsihniwm_cortdesikan_pericalcarinerh"
"dmri_rsihniwm_cdk_pctrh","Float","","Recommended","hindered normalized isotropic diffusion peri-cortical white matter Desikan cortical parcellation right hemisphere postcentral","","","dmri_rsihniwm_cortdesikan_postcentralrh"
"dmri_rsihniwm_cdk_pcgrh","Float","","Recommended","hindered normalized isotropic diffusion peri-cortical white matter Desikan cortical parcellation right hemisphere posteriorcingulate","","","dmri_rsihniwm_cortdesikan_posteriorcingulaterh"
"dmri_rsihniwm_cdk_prctrh","Float","","Recommended","hindered normalized isotropic diffusion peri-cortical white matter Desikan cortical parcellation right hemisphere precentral","","","dmri_rsihniwm_cortdesikan_precentralrh"
"dmri_rsihniwm_cdk_prcnrh","Float","","Recommended","hindered normalized isotropic diffusion peri-cortical white matter Desikan cortical parcellation right hemisphere precuneus","","","dmri_rsihniwm_cortdesikan_precuneusrh"
"dmri_rsihniwm_cdk_racrh","Float","","Recommended","hindered normalized isotropic diffusion peri-cortical white matter Desikan cortical parcellation right hemisphere rostralanteriorcingulate","","","dmri_rsihniwm_cortdesikan_rostralanteriorcingulaterh"
"dmri_rsihniwm_cdk_rmfrh","Float","","Recommended","hindered normalized isotropic diffusion peri-cortical white matter Desikan cortical parcellation right hemisphere rostralmiddlefrontal","","","dmri_rsihniwm_cortdesikan_rostralmiddlefrontalrh"
"dmri_rsihniwm_cdk_sfrh","Float","","Recommended","hindered normalized isotropic diffusion peri-cortical white matter Desikan cortical parcellation right hemisphere superiorfrontal","","","dmri_rsihniwm_cortdesikan_superiorfrontalrh"
"dmri_rsihniwm_cdk_sprh","Float","","Recommended","hindered normalized isotropic diffusion peri-cortical white matter Desikan cortical parcellation right hemisphere superiorparietal","","","dmri_rsihniwm_cortdesikan_superiorparietalrh"
"dmri_rsihniwm_cdk_strh","Float","","Recommended","hindered normalized isotropic diffusion peri-cortical white matter Desikan cortical parcellation right hemisphere superiortemporal","","","dmri_rsihniwm_cortdesikan_superiortemporalrh"
"dmri_rsihniwm_cdk_smrh","Float","","Recommended","hindered normalized isotropic diffusion peri-cortical white matter Desikan cortical parcellation right hemisphere supramarginal","","","dmri_rsihniwm_cortdesikan_supramarginalrh"
"dmri_rsihniwm_cdk_fprh","Float","","Recommended","hindered normalized isotropic diffusion peri-cortical white matter Desikan cortical parcellation right hemisphere frontalpole","","","dmri_rsihniwm_cortdesikan_frontalpolerh"
"dmri_rsihniwm_cdk_tprh","Float","","Recommended","hindered normalized isotropic diffusion peri-cortical white matter Desikan cortical parcellation right hemisphere temporalpole","","","dmri_rsihniwm_cortdesikan_temporalpolerh"
