"ElementName","DataType","Size","Required","Condition","ElementDescription","ValueRange","Notes","Aliases"
"irma_hurtep_b11","Integer","","Recommended","","Overall, how stressed did you feel before the hurricane? En general, ¿cuán estresado se sintiA antes del huracán?","0 ; 1 ; 2 ; 3","0 = Not at all  De ningun modo; 1 = A little  Un poco; 2 = A lot  Mucho; 3 = A whole lot Muchisimo",""
"irma_hurtep_b12","Integer","","Recommended","","Overall, how stressed do you think your child felt before the hurricane? En general, ¿que tan estresado se sintiA su hijo(a) antes del huracán?","0 ; 1 ; 2 ; 3","0 = Not at all  De ningun modo; 1 = A little  Un poco; 2 = A lot  Mucho; 3 = A whole lot Muchisimo",""
"irma_hurtep_b13","Integer","","Recommended","","Overall, how safe did you feel before the hurricane? En general, ¿qué tan seguro se sintiA antes del huracán?","0 ; 1 ; 2 ; 3","0 = Not at all  De ningun modo; 1 = A little  Un poco; 2 = A lot  Mucho; 3 = A whole lot Muchisimo",""
"irma_hurtep_b14","Integer","","Recommended","","Overall, how safe do you think your child felt before the hurricane? En general, ¿qué tan seguro se sintiA su hijo(a) antes del huracán?","0 ; 1 ; 2 ; 3","0 = Not at all  De ningun modo; 1 = A little  Un poco; 2 = A lot  Mucho; 3 = A whole lot Muchisimo",""
"irma_hurtep_b15","Integer","","Recommended"," irma_gatea_p   == 1 ||  irma_gateb_p   == 1","At any time before the hurricane, did you think you might die? En cualquier momento antes del huracán, ¿crees que podrías morir?","1 ; 0","1 = Yes  Si; 0 = No No",""
"irma_hurtep_b16","Integer","","Recommended","","At any time before the hurricane, did you think that a family member might be hurt badly? En cualquier momento antes del huracán, ¿crees que tú o un miembro de tu familia podrían estar lastimados?","1 ; 0","1 = Yes  Si; 0 = No No",""
"irma_hurtep_b17","Integer","","Recommended"," irma_gatea_p   == 1 ||  irma_gateb_p   == 1","At any time before the hurricane, did you think that the hurricane might cause major damage to your home, or that you might lose your home En cualquier momento antes del huracán, ¿pensA que el huracán podría causar un daño mayor a su hogar, o que podría perder su hogar?","1 ; 0","1 = Yes  Si; 0 = No No",""
"irma_hurtep_b18","Integer","","Recommended","","If another severe weather event, such as a hurricane, was predicted to strike where you live, would you stay in your home or evacuate?  Si se pronostica que otro huracán golpea donde usted vive, ¿preferiría quedarse en su casa o evacuar?","1 ; 2 ; 3 ; 4 ; 5","1 = Definitely Stay at Home  Definitivamente quedarme en casa; 2 = Probably Stay at Home  Probablemente quedarme en casa; 3 = Unsure  Inseguro; 4 = Probably Leave (evacuate)  Probablemente salir (evacuar); 5 = Definitely Leave (evacuate) Definitivamente salir (evacuar)",""
"irmasubirmap3_select_lg_1","Integer","","Recommended","","¿Español? (1, Sí)","0 ; 1","0 = No; 1 = Yes","irma_substudy_irma_p3_select_language___1"
"irma_hurtep_d1___1","Integer","","Recommended"," irma_gatea_p   == 1 ||  irma_gateb_p   == 1","Where was your child during the Hurricane? (you can check more than one) Donde estaba su hijo(a) durante el huracán? (puedes verificar más de uno) (1, in my home  en mi casa)","0 ; 1","0 = No; 1 = Yes",""
"irma_hurtep_d1___2","Integer","","Recommended"," irma_gatea_p   == 1 ||  irma_gateb_p   == 1","Where was your child during the Hurricane? (you can check more than one) Donde estaba su hijo(a) durante el huracán? (puedes verificar más de uno) (2, in a closet,  bathroom,  or hallway  en un armario,  baño o pasillo)","0 ; 1","0 = No; 1 = Yes",""
"irma_hurtep_d1___3","Integer","","Recommended"," irma_gatea_p   == 1 ||  irma_gateb_p   == 1","Where was your child during the Hurricane? (you can check more than one) Donde estaba su hijo(a) durante el huracán? (puedes verificar más de uno) (3, in a friend's or relative's home  en el hogar de un amigo o pariente)","0 ; 1","0 = No; 1 = Yes",""
"irma_hurtep_d1___4","Integer","","Recommended"," irma_gatea_p   == 1 ||  irma_gateb_p   == 1","Where was your child during the Hurricane? (you can check more than one) Donde estaba su hijo(a) durante el huracán? (puedes verificar más de uno) (4, in a shelter  en un refugio)","0 ; 1","0 = No; 1 = Yes",""
"irma_hurtep_d1___5","Integer","","Recommended"," irma_gatea_p   == 1 ||  irma_gateb_p   == 1","Where was your child during the Hurricane? (you can check more than one) Donde estaba su hijo(a) durante el huracán? (puedes verificar más de uno) (5, out of town  fuera de la ciudad)","0 ; 1","0 = No; 1 = Yes",""
"irma_hurtep_d1___6","Integer","","Recommended"," irma_gatea_p   == 1 ||  irma_gateb_p   == 1","Where was your child during the Hurricane? (you can check more than one) Donde estaba su hijo(a) durante el huracán? (puedes verificar más de uno) (6, in a car  en un auto)","0 ; 1","0 = No; 1 = Yes",""
"irma_hurtep_d1___7","Integer","","Recommended"," irma_gatea_p   == 1 ||  irma_gateb_p   == 1","Where was your child during the Hurricane? (you can check more than one) Donde estaba su hijo(a) durante el huracán? (puedes verificar más de uno) (7, other Otro)","0 ; 1","0 = No; 1 = Yes",""
"irma_hurtep_d2","Integer","","Recommended"," irma_gatea_p   == 1 ||  irma_gateb_p   == 1","Did windows or doors break in the place your child stayed during the hurricane? ¿Se rompieron ventanas o puertas en el lugar donde se quedA durante el huracán?","1 ; 0","1 = Yes  Si; 0 = No No",""
"irma_hurtep_d3","Integer","","Recommended"," irma_gatea_p   == 1 ||  irma_gateb_p   == 1","Was there any flooding or water damage in the place your child stayed in during the hurricane? ¿Hubo alguna inundaciAn o daño por agua en el lugar donde se quedA durante el huracán?","1 ; 0","1 = Yes  Si; 0 = No No",""
"irma_hurtep_d4","Integer","","Recommended"," irma_gatea_p   == 1 ||  irma_gateb_p   == 1","Did your child get hurt during the hurricane? ¿Su hijo(a) se lastimasto durante el huracán?","1 ; 0","1 = Yes  Si; 0 = No No",""
"irma_hurtep_d5","Integer","","Recommended"," irma_gatea_p   == 1 ||  irma_gateb_p   == 1","At any time during the hurricane, did you think you might die? En cualquier momento durante el huracán, ¿pensaste que podrías morir?","1 ; 0","1 = Yes  Si; 0 = No No",""
"irma_hurtep_d6","Integer","","Recommended"," irma_gatea_p   == 1 ||  irma_gateb_p   == 1","Did your child see anyone else get hurt badly during the hurricane? ¿Tu hijo(a) vio a otra persona lastimarse mal durante el huracán?","1 ; 0","1 = Yes  Si; 0 = No No",""
"irma_hurtep_d7","Integer","","Recommended"," irma_gatea_p   == 1 ||  irma_gateb_p   == 1","Did your child have to go outside during the hurricane because the building you were in was damaged? ¿Tu hijo(a) tuvo que salir afuera durante el huracán porque el edificio donde estabas fue dañado?","1 ; 0","1 = Yes  Si; 0 = No No",""
"irma_hurtep_d8","Integer","","Recommended"," irma_gatea_p   == 1 ||  irma_gateb_p   == 1","Did a pet your child liked get hurt or die during the hurricane? ¿Se lastimA o muriA una mascota que le gustaba a su hijo(a) durante el huracán?","1 ; 0","1 = Yes  Si; 0 = No No",""
"irma_hurtep_d9","Integer","","Recommended"," irma_gatea_p   == 1 ||  irma_gateb_p   == 1","Did your child get hit by anything falling or flying during the hurricane? ¿Fue su hijo(a) golpeado por algo cayendo o volando durante el huracán?","1 ; 0","1 = Yes  Si; 0 = No No",""
"irma_hurtep_d10","Integer","","Recommended"," irma_gatea_p   == 1 ||  irma_gateb_p   == 1","Was a close family member with your child during the hurricane? Was a close family member with your child during the hurricane?","1 ; 0","1 = Yes  Si; 0 = No No",""
"irma_hurtep_d11","Integer","","Recommended","","Did you think a family member might die during the hurricane? ¿Pensaste que un miembro de la familia podría morir durante el huracán?","1 ; 0","1 = Yes  Si; 0 = No No",""
"irma_hurtep_d12","Integer","","Recommended"," irma_gatea_p   == 1 ||  irma_gateb_p   == 1","Did you think you might be hurt badly during the hurricane? ¿Pensaste que podrías herirse gravemente durante el huracán?","1 ; 0","1 = Yes  Si; 0 = No No",""
"irma_hurtep_d13","Integer","","Recommended","","Did you think a family member might be hurt badly during the hurricane? ¿Pensaste que un miembro de la familia podría herirse gravemente durante el huracán?","1 ; 0","1 = Yes  Si; 0 = No No",""
"irma_hurtep_d14","Integer","","Recommended"," irma_gatea_p   == 1 ||  irma_gateb_p   == 1","During the hurricane, did you think that the hurricane was causing major damage to your home, or that you might lose your home? Durante el hurracan, ¿pensaste que el huracán estaba causando daños importantes a su hogar, o que podrías perder su hogar?","1 ; 0","1 = Yes  Si; 0 = No No",""
"irma_hurtep_d15","Integer","","Recommended","","Overall, how scared or upset were you during the hurricane? En general, ¿qué miedo o malestar usted sintiA  durante el huracán?","0 ; 1 ; 2 ; 3","0 = Not at all  De ningun modo; 1 = A little  Un poco; 2 = A lot  Mucho; 3 = A whole lot Muchisimo",""
"irma_hurtep_d16","Integer","","Recommended"," irma_gatea_p   == 1 ||  irma_gateb_p   == 1","Overall, how scared or upset do you think your child during the hurricane? En general, ¿qué miedo o malestar usted cree que su hijo(a) sintiA durante el huracán?","0 ; 1 ; 2 ; 3","0 = Not at all  De ningun modo; 1 = A little  Un poco; 2 = A lot  Mucho; 3 = A whole lot Muchisimo",""
"irma_hurtep_d17","Integer","","Recommended","","Overall, how stressed did you feel during the hurricane? En general, ¿que tan estresado usted sintiA durante el huracán?","0 ; 1 ; 2 ; 3","0 = Not at all  De ningun modo; 1 = A little  Un poco; 2 = A lot  Mucho; 3 = A whole lot Muchisimo",""
"irma_hurtep_d18","Integer","","Recommended"," irma_gatea_p   == 1 ||  irma_gateb_p   == 1","Overall, how stressed do you think your child felt during the hurricane? En general, ¿que tan estresado usted cree que su hijo(a) sintiA durante el huracán?","0 ; 1 ; 2 ; 3","0 = Not at all  De ningun modo; 1 = A little  Un poco; 2 = A lot  Mucho; 3 = A whole lot Muchisimo",""
"irma_hurtep_d19","Integer","","Recommended","","Overall, how safe did you feel during the hurricane?  En general, ¿qué tan seguro  usted sintiA durante el huracán?","0 ; 1 ; 2 ; 3","0 = Not at all  De ningun modo; 1 = A little  Un poco; 2 = A lot  Mucho; 3 = A whole lot Muchisimo",""
"irma_hurtep_d20","Integer","","Recommended","","Overall how safe do you think your child felt during the hurricane? En general, ¿qué tan seguro usted cree que su hijo(a) sintiA durante el huracán?","0 ; 1 ; 2 ; 3","0 = Not at all  De ningun modo; 1 = A little  Un poco; 2 = A lot  Mucho; 3 = A whole lot Muchisimo",""
"irmasubirmap4_select_lg_1","Integer","","Recommended","","¿Español? (1, Sí)","0 ; 1","0 = No; 1 = Yes","irma_substudy_irma_p4_select_language___1"
"irma_hurtep_a1","Integer","","Recommended"," irma_gatea_p   == 1 ||  irma_gateb_p   == 1","Was your home damaged badly or destroyed by the hurricane? ¿Su hogar sufriA daños graves o fue destruido por el huracán?","1 ; 0","1 = Yes  Si; 0 = No No",""
"irma_hurtep_a2","Integer","","Recommended"," irma_gatea_p   == 1 ||  irma_gateb_p   == 1","Did you have any changes at work or school because of the hurricane? ¿Tuvo algún cambio en el trabajo o la escuela debido al huracán?","1 ; 0","1 = Yes  Si; 0 = No No",""
"irma_hurtep_a3","Integer","","Recommended"," irma_gatea_p   == 1 ||  irma_gateb_p   == 1","Did you move to a new place because of the hurricane? ¿Te mudaste a un lugar nuevo debido al huracán?","1 ; 0","1 = Yes  Si; 0 = No No",""
"irma_hurtep_a4","Integer","","Recommended"," irma_gatea_p   == 1 ||  irma_gateb_p   == 1","Did you or a close family member lose a job because of the hurricane? ¿PerdiA usted o un miembro de su familia su trabajo debido al huracán?","1 ; 0","1 = Yes  Si; 0 = No No",""
"irma_hurtep_a5","Integer","","Recommended"," irma_gatea_p   == 1 ||  irma_gateb_p   == 1","Has it been hard to see your friends since the hurricane? ¿Ha sido difícil ver a tus amigos o familiares desde el huracán?","1 ; 0","1 = Yes  Si; 0 = No No",""
"irma_hurtep_a6","Integer","","Recommended"," irma_gatea_p   == 1 ||  irma_gateb_p   == 1","Did you or your family have trouble getting enough food and water after the hurricane? ¿Usted o su familia tuvieron problemas para obtener suficiente comida y agua después del huracán","1 ; 0","1 = Yes  Si; 0 = No No",""
"irma_hurtep_a7","Integer","","Recommended"," irma_gatea_p   == 1 ||  irma_gateb_p   == 1","Were your clothes or belongings ruined by the hurricane? ¿Su ropa o pertenencias fueron arruinadas por el huracán?","1 ; 0","1 = Yes  Si; 0 = No No",""
"irma_hurtep_a8","Integer","","Recommended"," irma_gatea_p   == 1 ||  irma_gateb_p   == 1","Did your pet run away or have to be given away because of the hurricane? ¿Se escapA su mascota o tuvo que ser entregada debido al huracán?","1 ; 0","1 = Yes  Si; 0 = No No",""
"irma_hurtep_a9","Integer","","Recommended"," irma_gatea_p   == 1 ||  irma_gateb_p   == 1","Has anyone stolen anything from your home since the hurricane? ¿Alguien ha robado algo de su casa desde el huracán?","1 ; 0","1 = Yes  Si; 0 = No No",""
"irma_hurtep_a10","Integer","","Recommended"," irma_gatea_p   == 1 ||  irma_gateb_p   == 1","Did you have to live away from close family members for a week or more because of the hurricane? ¿Tuvo que vivir alejado de familiares cercanos durante una semana o más debido al huracán?","1 ; 0","1 = Yes  Si; 0 = No No",""
"irma_hurtep_a11","Integer","","Recommended"," irma_gatea_p   == 1 ||  irma_gateb_p   == 1","Were you without power or water for a week or more?  ¿Estabas sin energía o agua durante una semana o más?","1 ; 0","1 = Yes  Si; 0 = No No",""
"irma_hurtep_a12","Integer","","Recommended"," irma_gatea_p   == 1 ||  irma_gateb_p   == 1","Did you have to travel a lot longer to get to work or school? ¿Tuvo que viajar mucho más tiempo para ir al trabajo o a la escuela?","1 ; 0","1 = Yes  Si; 0 = No No",""
"irma_hurtep_a13","Integer","","Recommended"," irma_gatea_p   == 1 ||  irma_gateb_p   == 1","Did you lose internet for a week or more? ¿PerdiA Internet por una semana o más?","1 ; 0","1 = Yes  Si; 0 = No No",""
"irma_hurtep_a14","Integer","","Recommended"," irma_gatea_p   == 1 ||  irma_gateb_p   == 1","Has there been lots of damage in your neighborhood, such as large unearthed trees or badly damaged homes? ¿Hubo mucho daño en su vecindario, como grandes árboles sin segar o casas gravemente dañadas?","1 ; 0","1 = Yes  Si; 0 = No No",""
"irma_hurtep_a15","Integer","","Recommended","","Overall, how upset about things have you been since the hurricane? En general, ¿qué tan molesto por las cosas tu hijo(a) ha estado desde el huracán?","0 ; 1 ; 2 ; 3","0 = Not at all  De ningun modo; 1 = A little  Un poco; 2 = A lot  Mucho; 3 = A whole lot Muchisimo",""
"irma_hurtep_a16","Integer","","Recommended","","Overall, how upset do you think your child has been since the hurricane? En general, ¿qué tan molesto por las cosas crees que tu hijo(a) ha estado desde el huracán?","0 ; 1 ; 2 ; 3","0 = Not at all  De ningun modo; 1 = A little  Un poco; 2 = A lot  Mucho; 3 = A whole lot Muchisimo",""
"irma_hurtep_a17","Integer","","Recommended","","Overall, how stressed have you felt since the hurricane? En general, ¿que tan estresado usted ha sentido desde el huracán?","0 ; 1 ; 2 ; 3","0 = Not at all  De ningun modo; 1 = A little  Un poco; 2 = A lot  Mucho; 3 = A whole lot Muchisimo",""
"irma_hurtep_a18","Integer","","Recommended","","Overall, how stressed do you think your child has been since the hurricane? En general, ¿que tan estresado crees que tu hijo ha sentido desde el huracán?","0 ; 1 ; 2 ; 3","0 = Not at all  De ningun modo; 1 = A little  Un poco; 2 = A lot  Mucho; 3 = A whole lot Muchisimo",""
"irma_hurtep_a19","Integer","","Recommended","","Overall, how safe have you felt since the hurricane? En general, ¿qué tan seguro  usted  ha sentido desde el huracán?","0 ; 1 ; 2 ; 3","0 = Not at all  De ningun modo; 1 = A little  Un poco; 2 = A lot  Mucho; 3 = A whole lot Muchisimo",""
"irma_hurtep_a20","Integer","","Recommended","","Overall how safe do you think your child has felt have been since the hurricane? En general, ¿qué tan seguro crees que  tu hijo  ha sentido desde el huracán?","0 ; 1 ; 2 ; 3","0 = Not at all  De ningun modo; 1 = A little  Un poco; 2 = A lot  Mucho; 3 = A whole lot Muchisimo",""
"irma_hurtep_a21a","Integer","","Recommended"," irma_gatea_p   == 1 ||  irma_gateb_p   == 1","a. The way things look in your neighborhood a. La forma en que se ven las cosas en tu vecindario","0 ; 1 ; 2 ; 3","0 = Not at all  De ningun modo; 1 = A little  Un poco; 2 = A lot  Mucho; 3 = A whole lot Muchisimo",""
"irma_hurtep_a21b","Integer","","Recommended"," irma_gatea_p   == 1 ||  irma_gateb_p   == 1","b. Problems spending time with friends b. Problemas para pasar tiempo con amigos","0 ; 1 ; 2 ; 3","0 = Not at all  De ningun modo; 1 = A little  Un poco; 2 = A lot  Mucho; 3 = A whole lot Muchisimo",""
"irma_hurtep_a21c","Integer","","Recommended"," irma_gatea_p   == 1 ||  irma_gateb_p   == 1","c. Family members not getting along c. Los miembros de la familia no se llevan bien","0 ; 1 ; 2 ; 3","0 = Not at all  De ningun modo; 1 = A little  Un poco; 2 = A lot  Mucho; 3 = A whole lot Muchisimo",""
"irma_hurtep_a21d","Integer","","Recommended"," irma_gatea_p   == 1 ||  irma_gateb_p   == 1","d. The way things look at home d. La forma en que las cosas se ven en casa","0 ; 1 ; 2 ; 3","0 = Not at all  De ningun modo; 1 = A little  Un poco; 2 = A lot  Mucho; 3 = A whole lot Muchisimo",""
"irma_hurtep_a21e","Integer","","Recommended"," irma_gatea_p   == 1 ||  irma_gateb_p   == 1","e. Problems keeping up with work or school e.Problemas para mantenerse al día con el trabajo o la escuela","0 ; 1 ; 2 ; 3","0 = Not at all  De ningun modo; 1 = A little  Un poco; 2 = A lot  Mucho; 3 = A whole lot Muchisimo",""
"irmasubirmap5_select_lg_1","Integer","","Recommended","","¿Español? (1, Sí)","0 ; 1","0 = No; 1 = Yes","irma_substudy_irma_p5_select_language___1"
"irma_hurtep_c1","Integer","","Recommended","","Keep you from enjoying or doing things at work or at school? ¿Evita que disfrute o haga cosas en el trabajo o en la escuela?","0 ; 1 ; 2 ; 3","0 = Not at all  De ningun modo; 1 = A little  Un poco; 2 = A lot  Mucho; 3 = A whole lot Muchisimo",""
"irma_hurtep_c2","Integer","","Recommended","","Keep you from making friends or doing things with friends? ¿Evita hacer amigos o hacer cosas con amigos?","0 ; 1 ; 2 ; 3","0 = Not at all  De ningun modo; 1 = A little  Un poco; 2 = A lot  Mucho; 3 = A whole lot Muchisimo",""
"irma_hurtep_c3","Integer","","Recommended","","Keep you from enjoying or doing things with your family? ¿Evita que disfrute o haga cosas con tu familia?","0 ; 1 ; 2 ; 3","0 = Not at all  De ningun modo; 1 = A little  Un poco; 2 = A lot  Mucho; 3 = A whole lot Muchisimo",""
"irma_hurtep_c4","Integer","","Recommended","","Keep you from enjoying or doing other things?(For example: do you have problems sleeping, eating, or keeping your mind on things like work or school?) ¿Evita que disfrute o haga otras cosas?(Por ejemplo: ¿tiene problemas para dormir, comer o mantener la mente en cosas como el trabajo o la escuela?)","0 ; 1 ; 2 ; 3","0 = Not at all  De ningun modo; 1 = A little  Un poco; 2 = A lot  Mucho; 3 = A whole lot Muchisimo",""
"irmasubirmap6_select_lg_1","Integer","","Recommended","","¿Español? (1, Sí)","0 ; 1","0 = No; 1 = Yes","irma_substudy_irma_p6_select_language___1"
"irma_meqp_1","Integer","","Recommended","","1. Media coverage of Hurricane Harvey 1. Cobertura mediática del Huracán Harvey","0 ; 1 ; 2 ; 3 ; 4","0 = Not at all (did not view news related to hurricane)0  De ningun modo (no vio noticias relacionadas con el huracán)0; 1 = A little (less than 1 hour per day)1  Un poco (menos de 1 hora por dia)1; 2 = Somewhat (about an hour per day)2  Algún tanto (alrededor de una hora por día)2; 3 = A lot (1 to 2 hours per day)3  Mucho (1 a 2 horas por dia)3; 4 = A whole lot (more than 2 hours per day)4 Muchisimo (mas de 2 horas por dia)4",""
"irma_meqp_2","Integer","","Recommended","","2. Media coverage of Hurricane Irma before the storm 2. Cobertura mediática del Huracán Irma antes de la tormenta","0 ; 1 ; 2 ; 3 ; 4","0 = Not at all (did not view news related to hurricane)0  De ningun modo (no vio noticias relacionadas con el huracán)0; 1 = A little (less than 1 hour per day)1  Un poco (menos de 1 hora por dia)1; 2 = Somewhat (about an hour per day)2  Algún tanto (alrededor de una hora por día)2; 3 = A lot (1 to 2 hours per day)3  Mucho (1 a 2 horas por dia)3; 4 = A whole lot (more than 2 hours per day)4 Muchisimo (mas de 2 horas por dia)4",""
"irma_meqp_3","Integer","","Recommended","","3. Media coverage of Hurricane Irma during the storm  3. Cobertura mediática del Huracán Irma durante la tormenta","0 ; 1 ; 2 ; 3 ; 4","0 = Not at all (did not view news related to hurricane)0  De ningun modo (no vio noticias relacionadas con el huracán)0; 1 = A little (less than 1 hour per day)1  Un poco (menos de 1 hora por dia)1; 2 = Somewhat (about an hour per day)2  Algún tanto (alrededor de una hora por día)2; 3 = A lot (1 to 2 hours per day)3  Mucho (1 a 2 horas por dia)3; 4 = A whole lot (more than 2 hours per day)4 Muchisimo (mas de 2 horas por dia)4",""
