"ElementName","DataType","Size","Required","Condition","ElementDescription","ValueRange","Notes","Aliases"
"devhx_8_med1_fu","Integer","","Recommended"," devhx_8_prescript_med   == 1","Before knowing of pregnancy. Any other prescription medications? /¿Algún otro medicamento recetado?","1 ; 0","1 = Yes /Sí; 0 = No /No","devhx_8_med1_fu_p"
"devhx_8_rxnorm_med2","String","200","Recommended"," devhx_8_med1_fu   == 1","Before knowing of pregnancy. Other Rx medication. Medication 2 Name (please choose the formulation that most closely matches the medication; no need to include dosage)  /Nombre del Medicamento (por favor, elija la formulación que más se aproxime a la medicación tomada por su niño(a); no hay necesidad de incluir la dosis)","","","devhx_8_rxnorm_med2_p"
"devhx_8_med2_prn","Integer","","Recommended"," notNull(devhx_8_rxnorm_med2)","Before knowing of pregnancy. Other PRN (as needed) Medication? / ¿Es un medicamento PRN, es decir un medicamento que se puede tomar según necesidad?","1 ; 0; 999","1 = Yes /Sí; 0 = No /No; 999='Don't Know/No Sé","devhx_8_med2_prn_p"
"devhx_8_med2_times","Integer","30","Recommended"," notNull(devhx_8_rxnorm_med2) &&  isNull(devhx_8_med2_times_dk)","Before knowing of pregnancy. Medication 2. How many times per day? /¿Cuantas veces al día?","0 :: 25","If you don't know, please choose ""don't know"" in what follows below   / Si no sabe, por favor escoja ""no se"" en lo que sigue abajo.","devhx_8_med2_times_p"
"devhx_8_med2_times_dk","Integer","","Recommended"," notNull(devhx_8_rxnorm_med2) &&  isNull(devhx_8_med2_times)","Before knowing of pregnancy. Medication 2. How many times per day. Don't know /No lo sé","999","999 = Don't know /No lo sé","devhx_8_med2_times_dk_p"
"devhx_8_med2_how_much","String","30","Recommended"," notNull(devhx_8_rxnorm_med2) &&  isNull(devhx_8_med2_how_much_dk)","Before knowing of pregnancy. Medication 2. How much each time?/ ¿Que tanto cada vez?","","If you don't know, please choose ""don't know"" in what follows below   / Si no sabe, por favor escoja ""no se"" en lo que sigue abajo.","devhx_8_med2_how_much_p"
"devhx_8_med2_how_much_dk","Integer","","Recommended","notNull(devhx_8_rxnorm_med2) &&  isNull(devhx_8_med2_how_much)","Before knowing of pregnancy. Medication 2. How much each time. Don't know /No lo sé","999","999 = Don't know /No lo sé","devhx_8_med2_how_much_dk_p"
"devhx_8_med2_unit","Integer","","Recommended"," notNull(devhx_8_rxnorm_med2) &&  isNull(devhx_8_med2_how_much_dk)","Before knowing of pregnancy. Medication 2. Unit(s)/Unidad(es)","1::10","1 = gram (g); 2 = microgram (msg); 3 = milligram (mg); 4 = kilogram (kg); 5 = megagram (MGG); 6 = liter (L); 7 = ounce (oz); 8 = pound (lb); 9 = quart (qt); 10=International Unites (IU)","devhx_8_med2_unit_p"
"devhx_8_med2_fu","Integer","","Recommended"," notNull(devhx_8_rxnorm_med2)","Before knowing of pregnancy. Any other (3)prescription medications? /¿Algún otro medicamento recetado?","1 ; 0","1 = Yes /Sí; 0 = No /No","devhx_8_med2_fu_p"
"devhx_8_rxnorm_med3","String","200","Recommended"," devhx_8_med2_fu   == 1","Before knowing of pregnancy. Other Rx medication. Medication 3 Name (please choose the formulation that most closely matches the medication; no need to include dosage)  /Nombre del Medicamento (por favor, elija la formulación que más se aproxime a la medicación tomada por su niño(a); no hay necesidad de incluir la dosis)","","","devhx_8_rxnorm_med3_p"
"devhx_8_med3_prn","Integer","","Recommended"," notNull(devhx_8_rxnorm_med3) &&  isNull(devhx_8_med3_times_dk)","Before knowing of pregnancy. Other PRN (as needed) Medication 3? / ¿Es un medicamento PRN, es decir un medicamento que se puede tomar según necesidad?","1 ; 0; 999","1 = Yes /Sí; 0 = No /No; 999='Don't Know/No Sé","devhx_8_med3_prn_p"
"devhx_8_med3_times","Integer","30","Recommended"," notNull(devhx_8_rxnorm_med3) &&  isNull(devhx_8_med3_times_dk)","Before knowing of pregnancy. Medication 3. How many times per day? /¿Cuantas veces al día?","0 :: 25","If you don't know, please choose ""don't know"" in what follows below   / Si no sabe, por favor escoja ""no se"" en lo que sigue abajo.","devhx_8_med3_times_p"
"devhx_8_med3_times_dk","Integer","","Recommended"," notNull(devhx_8_rxnorm_med3) &&  isNull(devhx_8_med3_times)","Before knowing of pregnancy. Medication 3. How many times per day. Don't know /No lo sé","999","999 = Don't know /No lo sé","devhx_8_med3_times_dk_p"
"devhx_8_med3_how_much","Float","30","Recommended"," notNull(devhx_8_rxnorm_med3) &&  isNull(devhx_8_med3_how_much_dk)","Before knowing of pregnancy. Medication 3. How much each time?/ ¿Que tanto cada vez?","","If you don't know, please choose ""don't know"" in what follows below   / Si no sabe, por favor escoja ""no se"" en lo que sigue abajo.","devhx_8_med3_how_much_p"
"devhx_8_med3_how_much_dk","Integer","","Recommended"," notNull(devhx_8_rxnorm_med3) &&  isNull(devhx_8_med3_how_much)","Before knowing of pregnancy. Medication 3. How much each time. Don't know /No lo sé","999","999 = Don't know /No lo sé","devhx_8_med3_how_much_dk_p"
"devhx_8_med3_unit","Integer","","Recommended"," notNull(devhx_8_rxnorm_med3) &&  isNull(devhx_8_med3_how_much_dk)","Before knowing of pregnancy. Medication 3. Unit(s)/Unidad(es)","1::10","1 = gram (g); 2 = microgram (msg); 3 = milligram (mg); 4 = kilogram (kg); 5 = megagram (MGG); 6 = liter (L); 7 = ounce (oz); 8 = pound (lb); 9 = quart (qt); 10=International Unites (IU)","devhx_8_med3_unit_p"
"devhx_8_tobacco","Integer","","Recommended","","Before knowing of pregnancy. Tobacco? /¿Tabaco?","1 ; 0 ; 999","1 = Yes /Sí; 0 = No /No; 999 = Don't know/ No lo sé","devhx_8_tobacco_p"
"devhx_8_cigs_per_day","Float","30","Recommended"," devhx_8_tobacco   == 1 &&  isNull(devhx_8_cigs_per_day_dk)","Before knowing of pregnancy. Tobacco? How many times per day?/ ¿Cuantas veces al día?","","(cigarettes/day)  (cigarrillos al día)If you don't know, please choose ""don't know"" in what follows below    Si no sabe, por favor escoja ""no se"" en lo que sigue abajo.","devhx_8_cigs_per_day_p"
"devhx_8_cigs_per_day_dk","Integer","","Recommended"," devhx_8_tobacco   == 1 &&  isNull(devhx_8_cigs_per_day)","Before knowing of pregnancy. Tobacco? How many times per day? Don't know /No lo sé","999","999 = Don't know /No lo sé","devhx_8_cigs_per_day_dk_p"
"devhx_8_alcohol","Integer","","Recommended","","Before knowing of pregnancy. Alcohol? /¿Alcohol?","1 ; 0 ; 999","1 = Yes /Sí; 0 = No /No; 999 = Don't know/ No lo sé","devhx_8_alcohol_p"
"devhx_8_alchohol_max","Float","30","Recommended"," devhx_8_alcohol   ==1 &&  isNull(devhx_8_alchohol_max_dk)","Before knowing of pregnancy. Maximum drinks in one sitting? /¿Número de bebidas máximas en una sola sesión?","","If you don't know, please choose ""don't know"" in what follows below   / Si no sabe, por favor escoja ""no se"" en lo que sigue abajo.","devhx_8_alchohol_max_p"
"devhx_8_alchohol_max_dk","Integer","","Recommended"," devhx_8_alcohol   ==1 &&  isNull(devhx_8_alchohol_max)","Before knowing of pregnancy. Maximum drinks in one sitting? Don't know /No lo sé","999","999 = Don't know /No lo sé","devhx_8_alchohol_max_dk_p"
"devhx_8_alchohol_avg","Float","30","Recommended"," devhx_8_alcohol   ==1 &&  isNull(devhx_8_alchohol_avg_dk)","Before knowing of pregnancy. Average drinks per week /¿Promedio de bebidas por semana?","","If you don't know, please choose ""don't know"" in what follows below   / Si no sabe, por favor escoja ""no se"" en lo que sigue abajo.","devhx_8_alchohol_avg_p"
"devhx_8_alchohol_avg_dk","Integer","","Recommended"," devhx_8_alcohol   ==1 &&  isNull(devhx_8_alchohol_avg)","Before knowing of pregnancy. Average drinks per week. Don't know /No lo sé","999","999 = Don't know /No lo sé","devhx_8_alchohol_avg_dk_p"
"devhx_8_alcohol_effects","Float","30","Recommended"," devhx_8_alcohol   ==1 &&  isNull(devhx_8_alcohol_effects_dk)","Before knowing of pregnancy. How many drinks did it take to feel the effects of alcohol?/ ¿Cuántas bebidas tomaba para sentir los efectos del alcohol?","","If you don't know, please choose ""don't know"" in what follows below   / Si no sabe, por favor escoja ""no se"" en lo que sigue abajo.","devhx_8_alcohol_effects_p"
"devhx_8_alcohol_effects_dk","Integer","","Recommended"," devhx_8_alcohol   ==1 &&  isNull(devhx_8_alcohol_effects)","Before knowing of pregnancy. How many drinks did it take to feel the effects of alcohol. Don't know /No lo sé","999","999 = Don't know /No lo sé","devhx_8_alcohol_effects_dk_p"
"devhx_8_marijuana","Integer","","Recommended","","Before knowing of pregnancy. Marijuana? /¿Marihuana?","1 ; 0 ; 999","1 = Yes /Sí; 0 = No /No; 999 = Don't know/ No lo sé","devhx_8_marijuana_p"
"devhx_8_marijuana_amt","Float","30","Recommended"," devhx_8_marijuana   == 1 &&  isNull(devhx_8_marijuana_amt_dk)","Before knowing of pregnancy. Marijuana. How many times per day? ¿Cuantas veces al día?","","If you don't know, please choose ""don't know"" in what follows below   / Si no sabe, por favor escoja ""no se"" en lo que sigue abajo.","devhx_8_marijuana_amt_p"
"devhx_8_marijuana_amt_dk","Integer","","Recommended"," devhx_8_marijuana   == 1 &&  isNull(devhx_8_marijuana_amt)","Before knowing of pregnancy. Marijuana. How many times per day. Don't know /No lo sé","999","999 = Don't know /No lo sé","devhx_8_marijuana_amnt_dk,devhx_8_marijuana_amt_dk_p"
"devhx_8_coc_crack","Integer","","Recommended","","Before knowing of pregnancy. Cocaine/Crack? /¿Cocaína/'crack'?","1 ; 0 ; 999","1 = Yes /Sí; 0 = No /No; 999 = Don't know/ No lo sé","devhx_8_coc_crack_p"
"devhx_8_coc_crack_amt","Float","30","Recommended"," devhx_8_coc_crack   == 1 &&  isNull(devhx_8_coc_crack_amt_dk)","Before knowing of pregnancy. Cocaine/Crack. How many times per day?/ ¿Cuantas veces al día?","","If you don't know, please choose ""don't know"" in what follows below   / Si no sabe, por favor escoja ""no se"" en lo que sigue abajo.","devhx_8_coc_crack_amt_p"
"devhx_8_coc_crack_amt_dk","Integer","","Recommended"," devhx_8_coc_crack   == 1 &&  isNull(devhx_8_coc_crack_amt)","Before knowing of pregnancy. Cocaine/Crack. How many times per day. Don't know /No lo sé","999","999 = Don't know /No lo sé","devhx_8_coc_crack_amt_dk_p"
"devhx_8_her_morph","Integer","","Recommended","","Before knowing of pregnancy. Heroin/Morphine? /Heroína/Morfina?","1 ; 0 ; 999","1 = Yes /Sí; 0 = No /No; 999 = Don't know/ No lo sé","devhx_8_her_morph_p"
"devhx_8_her_morph_amt","Float","30","Recommended"," devhx_8_her_morph   == 1 &&  isNull(devhx_8_her_morph_amt_dk)","Before knowing of pregnancy. Heroin/Morphine. How many times per day? ¿Cuantas veces al día?","","If you don't know, please choose ""don't know"" in what follows below   / Si no sabe, por favor escoja ""no se"" en lo que sigue abajo.","devhx_8_her_morph_amt_p"
"devhx_8_her_morph_amt_dk","Integer","","Recommended"," devhx_8_her_morph   == 1 &&  isNull(devhx_8_her_morph_amt)","Before knowing of pregnancy. Heroin/Morphine. How many times per day. Don't know /No lo sé","999","999 = Don't know /No lo sé","devhx_8_her_morph_amt_dk_p"
"devhx_8_oxycont","Integer","","Recommended","","Before knowing of pregnancy. Oxycontin? /¿Oxycontin?","1 ; 0 ; 999","1 = Yes /Sí; 0 = No /No; 999 = Don't know/ No lo sé","devhx_8_oxycont_p"
"devhx_8_oxycont_amt","Float","30","Recommended"," devhx_8_oxycont   ==1 &&  isNull(devhx_8_oxycont_amt_dk)","Before knowing of pregnancy. Oxycontin. How many times per day? /¿Cuantas veces al día?","","If you don't know, please choose ""don't know"" in what follows below   / Si no sabe, por favor escoja ""no se"" en lo que sigue abajo.","devhx_8_oxycont_amt_p"
"devhx_8_oxycont_amt_dk","Integer","","Recommended"," devhx_8_oxycont   ==1 &&  isNull(devhx_8_oxycont_amt)","Before knowing of pregnancy. Oxycontin. How many times per day. Don't know /No lo sé","999","999 = Don't know /No lo sé","devhx_8_oxycont_amt_dk_p"
"devhx_8_other_drugs","Integer","","Recommended","","Before knowing of pregnancy. Any other drugs? /¿Alguna otra droga?","1 ; 0 ; 999","1 = Yes /Sí; 0 = No /No; 999 = Don't know/ No lo sé","devhx_8_other_drugs_p"
"devhx_8_other1_name_2","Integer","","Recommended"," devhx_8_other_drugs   == 1","Before knowing of pregnancy. Drug 1/ Nombre de la droga","0 ::13 ; 999","0 = None; 1 = Amphetamines or methamphetamine (meth; 13 = Barbituates; 2 = Benzodiazepines; 3 = Caffeine; 4 = Cathinones (bath salts; 5 = Fake or synthetic marijuana (like spice or K2); 6 = GHB (liquid G or Georgia home boy); 7 = Hallucinogens (LSD or acid; 8 = Inhalants; 9 = Ketamine (special K); 10 = MDMA (ecstasy; 11 = Opioids; 12 = Other; 999 = Don't Know","devhx_8_other1_name_2_p"
"devhx_8_other1_name_oth","String","100","Recommended"," devhx_8_other1_name_2   == 12","Before knowing of pregnancy. Drug 1, specify","","","devhx_8_other1_name_oth_p"
"devhx_8_other1_times","Integer","30","Recommended"," devhx_8_other_drugs   == 1 &&  isNull(devhx_8_other1_times_dk)","Before knowing of pregnancy. Drug 1. How many times per day? /¿Cuantas veces al día?","","If you don't know, please choose ""don't know"" in what follows below   / Si no sabe, por favor escoja ""no se"" en lo que sigue abajo.","devhx_8_other1_times_p"
"devhx_8_other1_times_dk","Integer","","Recommended"," devhx_8_other_drugs   == 1 &&  isNull(devhx_8_other1_times)","Before knowing of pregnancy. Drug 1. How many times per day. Don't know /No lo sé","999","999 = Don't know /No lo sé","devhx_8_other1_times_dk_p"
"devhx_8_other1_amt","Float","30","Recommended"," devhx_8_other_drugs   == 1 &&  isNull(devhx_8_other1_amt_dk)","Before knowing of pregnancy. Drug 1. How much each time? /¿Que tanto cada vez?","","If you don't know, please choose ""don't know"" in what follows below   / Si no sabe, por favor escoja ""no se"" en lo que sigue abajo.","devhx_8_other1_amt_p"
"devhx_8_other1_amt_dk","Integer","","Recommended"," devhx_8_other_drugs   == 1 &&  isNull(devhx_8_other1_amt)","Before knowing of pregnancy. Drug 1. How much each time. Don't know /No lo sé","999","999 = Don't know /No lo sé","devhx_8_other1_amt_dk_p"
"devhx_8_other1_unit","Integer","","Recommended"," devhx_8_other_drugs   == 1 &&  isNull(devhx_8_other1_amt_dk)","Before knowing of pregnancy. Drug 1. Unit(s)/Unidad(es)","1::9","1 = gram (g); 2 = microgram (msg); 3 = milligram (mg); 4 = kilogram (kg); 5 = megagram (MGG); 6 = liter (L); 7 = ounce (oz); 8 = pound (lb); 9 = quart (qt)","devhx_8_other1_unit_p"
"devhx_8_other2_name_2","Integer","","Recommended"," devhx_8_other1_name_2  != 0 &&  notNull(devhx_8_other1_name_2)","Before knowing of pregnancy. Drug 2/ Nombre de la droga","0 ::13 ; 999","0 = None; 1 = Amphetamines or methamphetamine (meth; 13 = Barbituates; 2 = Benzodiazepines; 3 = Caffeine; 4 = Cathinones (bath salts; 5 = Fake or synthetic marijuana (like spice or K2); 6 = GHB (liquid G or Georgia home boy); 7 = Hallucinogens (LSD or acid; 8 = Inhalants; 9 = Ketamine (special K); 10 = MDMA (ecstasy; 11 = Opioids; 12 = Other; 999 = Don't Know","devhx_8_other2_name_2_p"
"devhx_8_other2_name_oth","String","30","Recommended"," devhx_9_other2_name_2   == 12","Before knowing of pregnancy. Drug 2, specify","","","devhx_8_other2_name_oth_p"
"devhx_8_other2_times","Integer","30","Recommended"," devhx_8_other2_name_2  != 0 &&  notNull(devhx_8_other2_name_2) &&  isNull(devhx_8_other2_times_dk)","Before knowing of pregnancy. Drug 2. How many times per day? /¿Cuantas veces al día?","","If you don't know, please choose ""don't know"" in what follows below   / Si no sabe, por favor escoja ""no se"" en lo que sigue abajo.","devhx_8_other2_times_p"
"devhx_8_other2_times_dk","Integer","","Recommended"," devhx_8_other2_name_2  != 0  &&  notNull(devhx_8_other2_name_2) &&  isNull(devhx_8_other2_times)","Before knowing of pregnancy. Drug 2. How many times per day. Don't know /No lo sé","999","999 = Don't know /No lo sé","devhx_8_other2_times_dk_p"
"devhx_8_other2_amt","Float","30","Recommended"," devhx_8_other2_name_2  != 0 &&  notNull(devhx_8_other2_name_2)  &&  isNull(devhx_8_other2_amt_dk)","Before knowing of pregnancy. Drug 2. How much each time? /¿Que tanto cada vez?","","If you don't know, please choose ""don't know"" in what follows below   / Si no sabe, por favor escoja ""no se"" en lo que sigue abajo.","devhx_8_other2_amt_p"
"devhx_8_other2_amt_dk","Integer","","Recommended"," devhx_8_other2_name_2  != 0 &&  notNull(devhx_8_other2_name_2)  &&   isNull(devhx_8_other2_amt)","Before knowing of pregnancy. Drug 2. How much each time. Don't know /No lo sé","999","999 = Don't know /No lo sé","devhx_8_other2_amt_dk_p"
"devhx_8_other2_unit","Integer","","Recommended"," devhx_8_other2_amt  > 0","Before knowing of pregnancy. Drug 2. Unit(s)/Unidad(es)","1::9","1 = gram (g); 2 = microgram (msg); 3 = milligram (mg); 4 = kilogram (kg); 5 = megagram (MGG); 6 = liter (L); 7 = ounce (oz); 8 = pound (lb); 9 = quart (qt)","devhx_8_other2_unit_p"
"devhx_8_other3_name_2","Integer","","Recommended"," devhx_8_other2_name_2  != 0 &&  notNull(devhx_8_other2_name_2) ","Before knowing of pregnancy. Drug 3/ Nombre de la droga","0 ::13 ; 999","0 = None; 1 = Amphetamines or methamphetamine (meth; 13 = Barbituates; 2 = Benzodiazepines; 3 = Caffeine; 4 = Cathinones (bath salts; 5 = Fake or synthetic marijuana (like spice or K2); 6 = GHB (liquid G or Georgia home boy); 7 = Hallucinogens (LSD or acid; 8 = Inhalants; 9 = Ketamine (special K); 10 = MDMA (ecstasy; 11 = Opioids; 12 = Other; 999 = Don't Know","devhx_8_other3_name_2_p"
"devhx_8_other3_name_oth","String","30","Recommended"," devhx_8_other2_name_2   == 12","Before knowing of pregnancy. Drug 3, specify","","","devhx_8_other3_name_oth_p"
"devhx_8_other3_times","Integer","30","Recommended"," devhx_8_other3_name_2  != 0 &&  notNull(devhx_8_other3_name_2) &&  isNull(devhx_8_other3_times_dk)","Before knowing of pregnancy. Drug 3. How many times per day? /¿Cuantas veces al día?","","If you don't know, please choose ""don't know"" in what follows below   / Si no sabe, por favor escoja ""no se"" en lo que sigue abajo.","devhx_8_other3_times_p"
"devhx_8_other3_times_dk","Integer","","Recommended"," devhx_8_other3_name_2  != 0 &&  notNull(devhx_8_other3_name_2) &&  isNull(devhx_8_other3_times)","Before knowing of pregnancy. Drug 3. How many times per day. Don't know /No lo sé","999","999 = Don't know /No lo sé","devhx_8_other3_times_dk_p"
"devhx_8_other3_amt","Float","30","Recommended"," devhx_8_other3_name_2  != 0 &&  notNull(devhx_8_other3_name_2) && isNull(devhx_8_other3_amt_dk)","Before knowing of pregnancy. Drug 3. How much each time? /¿Que tanto cada vez?","","If you don't know, please choose ""don't know"" in what follows below   / Si no sabe, por favor escoja ""no se"" en lo que sigue abajo.","devhx_8_other3_amt_p"
"devhx_8_other3_amt_dk","Integer","","Recommended"," devhx_8_other3_name_2  != 0 &&  notNull(devhx_8_other3_name_2) &&  isNull(devhx_8_other3_amt)","Before knowing of pregnancy. Drug 3. How much each time. Don't know /No lo sé","999","999 = Don't know /No lo sé","devhx_8_other3_amt_dk_p"
"devhx_8_other3_unit","Integer","","Recommended"," devhx_8_other3_name_2  != 0 &&  notNull(devhx_8_other3_name_2) &&  isNull(devhx_8_other3_amt_dk)","Before knowing of pregnancy. Drug 3. Unit(s)/Unidad(es)","1::9","1 = gram (g); 2 = microgram (msg); 3 = milligram (mg); 4 = kilogram (kg); 5 = megagram (MGG); 6 = liter (L); 7 = ounce (oz); 8 = pound (lb); 9 = quart (qt)","devhx_8_other3_unit_p"
"devhx_8_other4_name_2","Integer","","Recommended"," devhx_8_other3_name_2  != 0 &&  notNull(devhx_8_other3_name_2)","Before knowing of pregnancy. Drug 4/ Nombre de la droga","0 ::13 ; 999","0 = None; 1 = Amphetamines or methamphetamine (meth; 13 = Barbituates; 2 = Benzodiazepines; 3 = Caffeine; 4 = Cathinones (bath salts; 5 = Fake or synthetic marijuana (like spice or K2); 6 = GHB (liquid G or Georgia home boy); 7 = Hallucinogens (LSD or acid; 8 = Inhalants; 9 = Ketamine (special K); 10 = MDMA (ecstasy; 11 = Opioids; 12 = Other; 999 = Don't Know","devhx_8_other4_name_2_p"
"devhx_8_other4_name_oth","String","30","Recommended"," devhx_8_other4_name_2   == 12","Before knowing of pregnancy. Drug 4, specify","","","devhx_8_other4_name_oth_p"
