"ElementName","DataType","Size","Required","Condition","ElementDescription","ValueRange","Notes","Aliases"
"q7h_pat_aunt5_mania","Integer","","Recommended"," famhx_1   == 1 &&  fam_history_7_yes_no   == 1 &&  famhx_2b_p  > 4 &&  famhx_2b_p  != 999","paternal aunt Tía paterna  (5)","0 ; 1 ; 999","0 = No No; 1 = Yes Sí; 999 = Don't know No lo sé/  famhx_1   == 1 &&  fam_history_7_yes_no   == 1 &&  famhx_2b_p  > 4 ","famhx_q7h_pat_aunt5_mania_p"
"q7i_mat_uncle1_mania","Integer","","Recommended"," famhx_1   == 1 &&  fam_history_7_yes_no   == 1 &&  famhx_1a_p  > 0 &&  famhx_1a_p  != 999","maternal uncle Tío materno (1)","0 ; 1 ; 999","0 = No No; 1 = Yes Sí; 999 = Don't know No lo sé/  famhx_1   == 1 &&  fam_history_7_yes_no   == 1 &&  famhx_1a_p  > 0 ","famhx_q7i_mat_uncle1_mania_p"
"q7i_mat_uncle2_mania","Integer","","Recommended"," famhx_1   == 1 &&  fam_history_7_yes_no   == 1 &&  famhx_1a_p  > 1 &&  famhx_1a_p  != 999","maternal uncle Tío materno (2)","0 ; 1 ; 999","0 = No No; 1 = Yes Sí; 999 = Don't know No lo sé/  famhx_1   == 1 &&  fam_history_7_yes_no   == 1 &&  famhx_1a_p  > 1 ","famhx_q7i_mat_uncle2_mania_p"
"q7i_mat_uncle3_mania","Integer","","Recommended"," famhx_1   == 1 &&  fam_history_7_yes_no   == 1 &&  famhx_1a_p  > 2 &&  famhx_1a_p  != 999","maternal uncle Tío materno  (3)","0 ; 1 ; 999","0 = No No; 1 = Yes Sí; 999 = Don't know No lo sé/  famhx_1   == 1 &&  fam_history_7_yes_no   == 1 &&  famhx_1a_p  > 2 ","famhx_q7i_mat_uncle3_mania_p"
"q7i_mat_uncle4_mania","Integer","","Recommended"," famhx_1   == 1 &&  fam_history_7_yes_no   == 1 &&  famhx_1a_p  > 3 &&  famhx_1a_p  != 999","maternal uncle Tío materno (4)","0 ; 1 ; 999","0 = No No; 1 = Yes Sí; 999 = Don't know No lo sé/  famhx_1   == 1 &&  fam_history_7_yes_no   == 1 &&  famhx_1a_p  > 3 ","famhx_q7i_mat_uncle4_mania_p"
"q7i_mat_uncle5_mania","Integer","","Recommended"," famhx_1   == 1 &&  fam_history_7_yes_no   == 1 &&  famhx_1a_p  > 4 &&  famhx_1a_p  != 999","maternal uncle Tío materno (5)","0 ; 1 ; 999","0 = No No; 1 = Yes Sí; 999 = Don't know No lo sé/  famhx_1   == 1 &&  fam_history_7_yes_no   == 1 &&  famhx_1a_p  > 4 ","famhx_q7i_mat_uncle5_mania_p"
"q7j_mat_aunt1_mania","Integer","","Recommended"," famhx_1   == 1 &&  fam_history_7_yes_no   == 1 &&  famhx_1b_p  > 0 &&  famhx_1b_p  != 999","maternal aunt Tía materna (1)","0 ; 1 ; 999","0 = No No; 1 = Yes Sí; 999 = Don't know No lo sé/  famhx_1   == 1 &&  fam_history_7_yes_no   == 1 &&  famhx_1b_p  > 0 ","famhx_q7j_mat_aunt1_mania_p"
"q7j_mat_aunt2_mania","Integer","","Recommended"," famhx_1   == 1 &&  fam_history_7_yes_no   == 1 &&  famhx_1b_p  > 1 &&  famhx_1b_p  != 999","maternal aunt Tía materna (2)","0 ; 1 ; 999","0 = No No; 1 = Yes Sí; 999 = Don't know No lo sé/  famhx_1   == 1 &&  fam_history_7_yes_no   == 1 &&  famhx_1b_p  > 1 ","famhx_q7j_mat_aunt2_mania_p"
"q7j_mat_aunt3_mania","Integer","","Recommended"," famhx_1   == 1 &&  fam_history_7_yes_no   == 1 &&  famhx_1b_p  > 2 &&  famhx_1b_p  != 999","maternal aunt Tía materna (3)","0 ; 1 ; 999","0 = No No; 1 = Yes Sí; 999 = Don't know No lo sé/  famhx_1   == 1 &&  fam_history_7_yes_no   == 1 &&  famhx_1b_p  > 2 ","famhx_q7j_mat_aunt3_mania_p"
"q7j_mat_aunt4_mania","Integer","","Recommended"," famhx_1   == 1 &&  fam_history_7_yes_no   == 1 &&  famhx_1b_p  > 3 &&  famhx_1b_p  != 999","maternal aunt Tía materna (4)","0 ; 1 ; 999","0 = No No; 1 = Yes Sí; 999 = Don't know No lo sé/  famhx_1   == 1 &&  fam_history_7_yes_no   == 1 &&  famhx_1b_p  > 3 ","famhx_q7j_mat_aunt4_mania_p"
"q7j_mat_aunt5_mania","Integer","","Recommended"," famhx_1   == 1 &&  fam_history_7_yes_no   == 1 &&  famhx_1b_p  > 4 &&  famhx_1b_p  != 999","maternal aunt Tía materna (5)","0 ; 1 ; 999","0 = No No; 1 = Yes Sí; 999 = Don't know No lo sé/  famhx_1   == 1 &&  fam_history_7_yes_no   == 1 &&  famhx_1b_p  > 4 ","famhx_q7j_mat_aunt5_mania_p"
"q7k_full_sib_young1_mania","Integer","","Recommended"," famhx_1   == 1 &&  fam_history_7_yes_no   == 1 &&  fhx_3f_younger_p  > 0 &&  fhx_3f_younger_p  != 999","full sibling-younger Hermano(a) de doble vínculo-menor  (1)","0 ; 1 ; 999","0 = No No; 1 = Yes Sí; 999 = Don't know No lo sé/  famhx_1   == 1 &&  fam_history_7_yes_no   == 1 &&  fhx_3f_younger_p  > 0 ","famhx_q7k_full_sib_yng1_mania_p"
"q7k_full_sib_young2_mania","Integer","","Recommended"," famhx_1   == 1 &&  fam_history_7_yes_no   == 1 &&  fhx_3f_younger_p  > 1 &&  fhx_3f_younger_p  != 999","full sibling-younger Hermano(a) de doble vínculo-menor (2)","0 ; 1 ; 999","0 = No No; 1 = Yes Sí; 999 = Don't know No lo sé/  famhx_1   == 1 &&  fam_history_7_yes_no   == 1 &&  fhx_3f_younger_p  > 1 ","famhx_q7k_full_sib_yng2_mania_p"
"q7k_full_sib_young3_mania","Integer","","Recommended"," famhx_1   == 1 &&  fam_history_7_yes_no   == 1 &&  fhx_3f_younger_p  > 2 &&  fhx_3f_younger_p  != 999","full sibling-younger Hermano(a) de doble vínculo-menor (3)","0 ; 1 ; 999","0 = No No; 1 = Yes Sí; 999 = Don't know No lo sé/  famhx_1   == 1 &&  fam_history_7_yes_no   == 1 &&  fhx_3f_younger_p  > 2 ","famhx_q7k_full_sib_yng3_mania_p"
"q7k_full_sib_young4_mania","Integer","","Recommended"," famhx_1   == 1 &&  fam_history_7_yes_no   == 1 &&  fhx_3f_younger_p  > 3 &&  fhx_3f_younger_p  != 999","full sibling-younger Hermano(a) de doble vínculo-menor (4)","0 ; 1 ; 999","0 = No No; 1 = Yes Sí; 999 = Don't know No lo sé/  famhx_1   == 1 &&  fam_history_7_yes_no   == 1 &&  fhx_3f_younger_p  > 3 ","famhx_q7k_full_sib_yng4_mania_p"
"q7k_full_sib_young5_mania","Integer","","Recommended"," famhx_1   == 1 &&  fam_history_7_yes_no   == 1 &&  fhx_3f_younger_p  > 4 &&  fhx_3f_younger_p  != 999","full sibling-younger Hermano(a) de doble vínculo-menor  (5)","0 ; 1 ; 999","0 = No No; 1 = Yes Sí; 999 = Don't know No lo sé/  famhx_1   == 1 &&  fam_history_7_yes_no   == 1 &&  fhx_3f_younger_p  > 4 ","famhx_q7k_full_sib_yng5_mania_p"
"q7l_full_sib_old1_mania","Integer","","Recommended"," famhx_1   == 1 &&  fam_history_7_yes_no   == 1 &&  fhx_3f_older_p  > 0 &&  fhx_3f_older_p  != 999","full sibling-older Hermano(a) de doble vínculo-mayor  (1)","0 ; 1 ; 999","0 = No No; 1 = Yes Sí; 999 = Don't know No lo sé/  famhx_1   == 1 &&  fam_history_7_yes_no   == 1 &&  fhx_3f_older_p  > 0 ","famhx_q7l_full_sib_old1_mania_p"
"q7l_full_sib_old2_mania","Integer","","Recommended"," famhx_1   == 1 &&  fam_history_7_yes_no   == 1 &&  fhx_3f_older_p  > 1 &&  fhx_3f_older_p  != 999","full sibling-older Hermano(a) de doble vínculo-mayor  (2)","0 ; 1 ; 999","0 = No No; 1 = Yes Sí; 999 = Don't know No lo sé/  famhx_1   == 1 &&  fam_history_7_yes_no   == 1 &&  fhx_3f_older_p  > 1 ","famhx_q7l_full_sib_old2_mania_p"
"q7l_full_sib_old3_mania","Integer","","Recommended"," famhx_1   == 1 &&  fam_history_7_yes_no   == 1 &&  fhx_3f_older_p  > 2 &&  fhx_3f_older_p  != 999","full sibling-older Hermano(a) de doble vínculo-mayor  (3)","0 ; 1 ; 999","0 = No No; 1 = Yes Sí; 999 = Don't know No lo sé/  famhx_1   == 1 &&  fam_history_7_yes_no   == 1 &&  fhx_3f_older_p  > 2 ","famhx_q7l_full_sib_old3_mania_p"
"q7l_full_sib_old4_mania","Integer","","Recommended"," famhx_1   == 1 &&  fam_history_7_yes_no   == 1 &&  fhx_3f_older_p  > 3 &&  fhx_3f_older_p  != 999","full sibling-older Hermano(a) de doble vínculo-mayor  (4)","0 ; 1 ; 999","0 = No No; 1 = Yes Sí; 999 = Don't know No lo sé/  famhx_1   == 1 &&  fam_history_7_yes_no   == 1 &&  fhx_3f_older_p  > 3 ","famhx_q7l_full_sib_old4_mania_p"
"q7l_full_sib_old5_mania","Integer","","Recommended"," famhx_1   == 1 &&  fam_history_7_yes_no   == 1 &&  fhx_3f_older_p  > 4 &&  fhx_3f_older_p  != 999","full sibling-older Hermano(a) de doble vínculo-mayor (5)","0 ; 1 ; 999","0 = No No; 1 = Yes Sí; 999 = Don't know No lo sé/  famhx_1   == 1 &&  fam_history_7_yes_no   == 1 &&  fhx_3f_older_p  > 4 ","famhx_q7l_full_sib_old5_mania_p"
"q7m_half_sib_young1_mania","Integer","","Recommended"," famhx_1   == 1 &&  fam_history_7_yes_no   == 1 &&  fhx_3h_younger_p  > 0 &&  fhx_3h_younger_p  != 999","half sibling-younger Medio hermano(a)- menor (1)","0 ; 1 ; 999","0 = No No; 1 = Yes Sí; 999 = Don't know No lo sé/  famhx_1   == 1 &&  fam_history_7_yes_no   == 1 &&  fhx_3h_younger_p  > 0 ","famhx_q7m_half_sib_yng1_mania_p"
"q7m_half_sib_young2_mania","Integer","","Recommended"," famhx_1   == 1 &&  fam_history_7_yes_no   == 1 &&  fhx_3h_younger_p  > 1 &&  fhx_3h_younger_p  != 999","half sibling-younger Medio hermano(a)- menor (2)","0 ; 1 ; 999","0 = No No; 1 = Yes Sí; 999 = Don't know No lo sé/  famhx_1   == 1 &&  fam_history_7_yes_no   == 1 &&  fhx_3h_younger_p  > 1 ","famhx_q7m_half_sib_yng2_mania_p"
"q7m_half_sib_young3_mania","Integer","","Recommended"," famhx_1   == 1 &&  fam_history_7_yes_no   == 1 &&  fhx_3h_younger_p  > 2 &&  fhx_3h_younger_p  != 999","half sibling-younger Medio hermano(a)- menor  (3)","0 ; 1 ; 999","0 = No No; 1 = Yes Sí; 999 = Don't know No lo sé/  famhx_1   == 1 &&  fam_history_7_yes_no   == 1 &&  fhx_3h_younger_p  > 2 ","famhx_q7m_half_sib_yng3_mania_p"
"q7m_half_sib_young4_mania","Integer","","Recommended"," famhx_1   == 1 &&  fam_history_7_yes_no   == 1 &&  fhx_3h_younger_p  > 3 &&  fhx_3h_younger_p  != 999","half sibling-younger Medio hermano(a)- menor (4)","0 ; 1 ; 999","0 = No No; 1 = Yes Sí; 999 = Don't know No lo sé/  famhx_1   == 1 &&  fam_history_7_yes_no   == 1 &&  fhx_3h_younger_p  > 3 ","famhx_q7m_half_sib_yng4_mania_p"
"q7m_half_sib_young5_mania","Integer","","Recommended"," famhx_1   == 1 &&  fam_history_7_yes_no   == 1 &&  fhx_3h_younger_p  > 4 &&  fhx_3h_younger_p  != 999","half sibling-younger Medio hermano(a)- menor (5)","0 ; 1 ; 999","0 = No No; 1 = Yes Sí; 999 = Don't know No lo sé/  famhx_1   == 1 &&  fam_history_7_yes_no   == 1 &&  fhx_3h_younger_p  > 4 ","famhx_q7m_half_sib_yng5_mania_p"
"q7n_half_sib_old1_mania","Integer","","Recommended"," famhx_1   == 1 &&  fam_history_7_yes_no   == 1 &&  fhx_3h_older_p  > 0 &&  fhx_3h_older_p  != 999","half sibling-older Medio Hermano(a)- mayor (1)","0 ; 1 ; 999","0 = No No; 1 = Yes Sí; 999 = Don't know No lo sé/  famhx_1   == 1 &&  fam_history_7_yes_no   == 1 &&  fhx_3h_older_p  > 0 ","famhx_q7n_half_sib_old1_mania_p"
"q7n_half_sib_old2_mania","Integer","","Recommended"," famhx_1   == 1 &&  fam_history_7_yes_no   == 1 &&  fhx_3h_older_p  > 1 &&  fhx_3h_older_p  != 999","half sibling-older Medio Hermano(a)- mayor (2)","0 ; 1 ; 999","0 = No No; 1 = Yes Sí; 999 = Don't know No lo sé/  famhx_1   == 1 &&  fam_history_7_yes_no   == 1 &&  fhx_3h_older_p  > 1 ","famhx_q7n_half_sib_old2_mania_p"
"q7n_half_sib_old3_mania","Integer","","Recommended"," famhx_1   == 1 &&  fam_history_7_yes_no   == 1 &&  fhx_3h_older_p  > 2 &&  fhx_3h_older_p  != 999","half sibling-older Medio Hermano(a)- mayor (3)","0 ; 1 ; 999","0 = No No; 1 = Yes Sí; 999 = Don't know No lo sé/  famhx_1   == 1 &&  fam_history_7_yes_no   == 1 &&  fhx_3h_older_p  > 2 ","famhx_q7n_half_sib_old3_mania_p"
"q7n_half_sib_old4_mania","Integer","","Recommended"," famhx_1   == 1 &&  fam_history_7_yes_no   == 1 &&  fhx_3h_older_p  > 3 &&  fhx_3h_older_p  != 999","half sibling-older Medio Hermano(a)- mayor (4)","0 ; 1 ; 999","0 = No No; 1 = Yes Sí; 999 = Don't know No lo sé/  famhx_1   == 1 &&  fam_history_7_yes_no   == 1 &&  fhx_3h_older_p  > 3 ","famhx_q7n_half_sib_old4_mania_p"
"q7n_half_sib_old5_mania","Integer","","Recommended"," famhx_1   == 1 &&  fam_history_7_yes_no   == 1 &&  fhx_3h_older_p  > 4 &&  fhx_3h_older_p  != 999","half sibling-older Medio Hermano(a)- mayor (5)","0 ; 1 ; 999","0 = No No; 1 = Yes Sí; 999 = Don't know No lo sé/  famhx_1   == 1 &&  fam_history_7_yes_no   == 1 &&  fhx_3h_older_p  > 4 ","famhx_q7n_half_sib_old5_mania_p"
"q7m_full_sib_same1_mania","Integer","","Recommended"," famhx_1   == 1 &&  fam_history_7_yes_no   == 1 &&  fhx_3c_sibs_same_birth  > 0 &&  fhx_3c_sibs_same_birth  != 999","full sibling-same age Hermano(a) de doble vínculo- con la misma edad   (1)","0 ; 1 ; 999","0 = No No; 1 = Yes Sí; 999 = Don't know No lo sé/  famhx_1   == 1 &&  fam_history_7_yes_no   == 1 &&  fhx_3c_sibs_same_birth  > 0 ","famhx_q7m_full_sib_same1_mania_p"
"q7m_full_sib_same2_mania","Integer","","Recommended"," famhx_1   == 1 &&  fam_history_7_yes_no   == 1 &&  fhx_3c_sibs_same_birth  > 1 &&  fhx_3c_sibs_same_birth  != 999","full sibling-same age Hermano(a) de doble vínculo- con la misma edad   (2)","0 ; 1 ; 999","0 = No No; 1 = Yes Sí; 999 = Don't know No lo sé/  famhx_1   == 1 &&  fam_history_7_yes_no   == 1 &&  fhx_3c_sibs_same_birth  > 1 ","famhx_q7m_full_sib_same2_mania_p"
"fam_history_8_yes_no","Integer","","Recommended"," famhx_1   == 1","8. Has ANY blood relative of your child ever had a period lasting six months when they saw visions or heard voices or thought people were spying on them or plotting against them?  ¿ALGÚN pariente consanguíneo de su niño(a) ha pasado alguna vez por un período que haya durado seis meses en el que tuviese visiones o escuchara voces o pensara que la gente lo estaba espiando o conspirando en su contra?","1 ; 0 ; 999 ; 7","1 = Yes Sí; 0 = No No; 999 = Don't know No lo sé; 7 = Refuse to answer Niego contestar /  famhx_1   == 1","famhx_8_yes_no_p"
"fam_history_q8a_visions","Integer","","Recommended"," famhx_1   == 1 &&  fam_history_8_yes_no   == 1","biological father Padre biológico","0 ; 1 ; 999","0 = No No; 1 = Yes Sí; 999 = Don't know No lo sé/  famhx_1   == 1 &&  fam_history_8_yes_no   == 1","famhx_q8a_vis_p"
"fam_history_q8b_visions","Integer","","Recommended"," famhx_1   == 1 &&  fam_history_8_yes_no   == 1","paternal grandfather Abuelo paterno","0 ; 1 ; 999","0 = No No; 1 = Yes Sí; 999 = Don't know No lo sé/  famhx_1   == 1 &&  fam_history_8_yes_no   == 1","famhx_q8b_vis_p"
"fam_history_q8c_visions","Integer","","Recommended"," famhx_1   == 1 &&  fam_history_8_yes_no   == 1","paternal grandmother Abuela paterna","0 ; 1 ; 999","0 = No No; 1 = Yes Sí; 999 = Don't know No lo sé/  famhx_1   == 1 &&  fam_history_8_yes_no   == 1","famhx_q8c_vis_p"
"fam_history_q8d_visions","Integer","","Recommended"," famhx_1   == 1 &&  fam_history_8_yes_no   == 1","biological mother Madre biológica","0 ; 1 ; 999","0 = No No; 1 = Yes Sí; 999 = Don't know No lo sé/  famhx_1   == 1 &&  fam_history_8_yes_no   == 1","famhx_q8d_vis_p"
"fam_history_q8e_visions","Integer","","Recommended"," famhx_1   == 1 &&  fam_history_8_yes_no   == 1","maternal grandfather Abuelo materno","0 ; 1 ; 999","0 = No No; 1 = Yes Sí; 999 = Don't know No lo sé/  famhx_1   == 1 &&  fam_history_8_yes_no   == 1","famhx_q8e_vis_p"
"fam_history_q8f_visions","Integer","","Recommended"," famhx_1   == 1 &&  fam_history_8_yes_no   == 1","maternal grandmother Abuela materna","0 ; 1 ; 999","0 = No No; 1 = Yes Sí; 999 = Don't know No lo sé/  famhx_1   == 1 &&  fam_history_8_yes_no   == 1","famhx_q8f_vis_p"
"q8g_pat_uncle1_visions","Integer","","Recommended"," famhx_1   == 1 &&  fam_history_8_yes_no   == 1 &&  famhx_2a_p  > 0 &&  famhx_2a_p  != 999","paternal uncle Tío paterno  (1)","0 ; 1 ; 999","0 = No No; 1 = Yes Sí; 999 = Don't know No lo sé/  famhx_1   == 1 &&  fam_history_8_yes_no   == 1 &&  famhx_2a_p  > 0 ","famhx_q8g_pat_uncle1_vis_p"
"q8g_pat_uncle2_visions","Integer","","Recommended"," famhx_1   == 1 &&  fam_history_8_yes_no   == 1 &&  famhx_2a_p  > 1 &&  famhx_2a_p  != 999","paternal uncle Tío paterno  (2)","0 ; 1 ; 999","0 = No No; 1 = Yes Sí; 999 = Don't know No lo sé/  famhx_1   == 1 &&  fam_history_8_yes_no   == 1 &&  famhx_2a_p  > 1 ","famhx_q8g_pat_uncle2_vis_p"
"q8g_pat_uncle3_visions","Integer","","Recommended"," famhx_1   == 1 &&  fam_history_8_yes_no   == 1 &&  famhx_2a_p  > 2 &&  famhx_2a_p  != 999","paternal uncle Tío paterno  (3)","0 ; 1 ; 999","0 = No No; 1 = Yes Sí; 999 = Don't know No lo sé/  famhx_1   == 1 &&  fam_history_8_yes_no   == 1 &&  famhx_2a_p  > 2 ","famhx_q8g_pat_uncle3_vis_p"
"q8g_pat_uncle4_visions","Integer","","Recommended"," famhx_1   == 1 &&  fam_history_8_yes_no   == 1 &&  famhx_2a_p  > 3 &&  famhx_2a_p  != 999","paternal uncle Tío paterno  (4)","0 ; 1 ; 999","0 = No No; 1 = Yes Sí; 999 = Don't know No lo sé/  famhx_1   == 1 &&  fam_history_8_yes_no   == 1 &&  famhx_2a_p  > 3 ","famhx_q8g_pat_uncle4_vis_p"
"q8g_pat_uncle5_visions","Integer","","Recommended"," famhx_1   == 1 &&  fam_history_8_yes_no   == 1 &&  famhx_2a_p  > 4 &&  famhx_2a_p  != 999","paternal uncle Tío paterno  (5)","0 ; 1 ; 999","0 = No No; 1 = Yes Sí; 999 = Don't know No lo sé/  famhx_1   == 1 &&  fam_history_8_yes_no   == 1 &&  famhx_2a_p  > 4 ","famhx_q8g_pat_uncle5_vis_p"
"q8h_pat_aunt1_visions","Integer","","Recommended"," famhx_1   == 1 &&  fam_history_8_yes_no   == 1 &&  famhx_2b_p  > 0 &&  famhx_2b_p  != 999","paternal aunt Tía paterna  (1)","0 ; 1 ; 999","0 = No No; 1 = Yes Sí; 999 = Don't know No lo sé/  famhx_1   == 1 &&  fam_history_8_yes_no   == 1 &&  famhx_2b_p  > 0 ","famhx_q8h_pat_aunt1_vis_p"
"q8h_pat_aunt2_visions","Integer","","Recommended"," famhx_1   == 1 &&  fam_history_8_yes_no   == 1 &&  famhx_2b_p  > 1 &&  famhx_2b_p  != 999","paternal aunt Tía paterna  (2)","0 ; 1 ; 999","0 = No No; 1 = Yes Sí; 999 = Don't know No lo sé/  famhx_1   == 1 &&  fam_history_8_yes_no   == 1 &&  famhx_2b_p  > 1 ","famhx_q8h_pat_aunt2_vis_p"
