"ElementName","DataType","Size","Required","Condition","ElementDescription","ValueRange","Notes","Aliases"
"sai_p_dance_private_l","Integer","","Recommended"," sai_p_activities_l___0   == '1'","Ballet, Dance  Ballet, Baile Did your child receive individual private instruction? ¿Su niño(a) recibiA instrucciAn privada individual?","1 ; 0","1 = Yes Sí; 0 = No No","sai_dance_private_p_l,sports_activity_dance_private_p_l"
"sai_p_dance_self_l","Integer","","Recommended"," sai_p_activities_l___0   == '1'","Ballet, Dance  Ballet, Baile Did your child learn this activity without formal instruction? ¿Su niño(a) aprendiA esta actividad sin instrucciAn formal?","1 ; 0","1 = Yes Sí; 0 = No No","sai_dance_self_p_l,sports_activity_dance_self_p_l"
"sai_p_dance_nmonth_l","Integer","","Recommended"," sai_p_activities_l___0   == '1'","Ballet, Dance  Ballet, Baile Since we last saw you, about how many months did your child participate in this activity? Desde la última vez que nos vimos, ¿aproximadamente cuántos meses al año participA su niño(a) en esta actividad?","999 ; 0 ; 1 ; 2 ; 3 ; 4 ; 5 ; 6 ; 7 ; 8 ; 9 ; 10 ; 11 ; 12 ; 13","999 = Don't know No lo sé ; 0 = 0; 1 = 1; 2 = 2; 3 = 3; 4 = 4; 5 = 5; 6 = 6; 7 = 7; 8 = 8; 9 = 9; 10 = 10; 11 = 11; 12 = 12; 13 = More than 12 months Más de 12 meses  | (0-12)","sai_dance_nmonth_p_l,sports_activity_dance_nmonth_p_l"
"sai_p_dance_perwk_l","Integer","","Recommended"," sai_p_activities_l___0   == '1'","Ballet, Dance  Ballet, Baile About how many days per week? ¿Aproximadamente cuántos días a la semana?","999 ; 0 ; 1 ; 2 ; 3 ; 4 ; 5 ; 6 ; 7 ; 8 ; 9 ; 10","999 = Don't know No lo sé ; 0 = 0; 1 = 1; 2 = 2; 3 = 3; 4 = 4; 5 = 5; 6 = 6; 7 = 7; 8 = Once every 2 weeks Una vez cada 2 semanas ; 9 = One day every month Un día cada mes ; 10 = Less than one day per month Menos de un día al mes  | (1-7)","sai_dance_perwk_p_l,sports_activity_dance_perwk_p_l"
"sai_p_dance_tspent_l","Integer","","Recommended"," sai_p_activities_l___0   == '1'","Ballet, Dance  Ballet, Baile About how many minutes per session? ¿Aproximadamente cuántos minutos por sesiAn?","999 ; 0 ; 1 ; 2 ; 3 ; 4 ; 5 ; 6 ; 7 ; 8 ; 9","999 = Don't know No lo sé ; 0 = 0; 1 = less than 30 minutes menos de 30 minutos ; 2 = 30; 3 = 45; 4 = 60 (1 hr) 60 (1 hora) ; 5 = 90 (1.5 hrs) 90 (1.5 horas) ; 6 = 120 (2 hrs) 20 (2 horas) ; 7 = 150 (2.5 hrs) 150 (2.5 horas) ; 8 = 180 (3 hrs) 180 (3 horas) ; 9 = greater than 3 hours Mas de 3 horas  | (minutes) (minutos)","sai_dance_tspent_p_l,sports_activity_dance_tspent_p_l"
"sai_p_base_school_l","Integer","","Recommended"," sai_p_activities_l___1   == '1'","Baseball, Softball  Béisbol, Softbol Was any of this activity part of an organized team, group, band, orchestra, chorus, or program at school? ¿Alguna de estas actividades formA parte de algún equipo, grupo, banda, orquesta, coro, o programa organizado en la escuela?","1 ; 0","1 = Yes Sí; 0 = No No","sai_base_school_p_l,sports_activity_base_school_p_l"
"sai_p_base_outside_l","Integer","","Recommended"," sai_p_activities_l___1   == '1'","Baseball, Softball  Béisbol, Softbol Was any of this activity part of an organized team, group, band, orchestra, chorus, or program outside of school? ¿Alguna de estas actividades formA parte de algún equipo, grupo, banda, orquesta, coro, o programa organizado fuera de la escuela?","1 ; 0","1 = Yes Sí; 0 = No No","sai_base_outside_p_l,sports_activity_base_outside_p_l"
"sai_p_base_private_l","Integer","","Recommended"," sai_p_activities_l___1   == '1'","Baseball, Softball  Béisbol, Softbol Did your child receive individual private instruction? ¿Su niño(a) recibiA instrucciAn privada individual?","1 ; 0","1 = Yes Sí; 0 = No No","sai_base_private_p_l,sports_activity_base_private_p_l"
"sai_p_base_self_l","Integer","","Recommended"," sai_p_activities_l___1   == '1'","Baseball, Softball  Béisbol, Softbol Did your child learn this activity without formal instruction? ¿Su niño(a) aprendiA esta actividad sin instrucciAn formal?","1 ; 0","1 = Yes Sí; 0 = No No","sai_base_self_p_l,sports_activity_base_self_p_l"
"sai_p_base_nmonth_l","Integer","","Recommended"," sai_p_activities_l___1   == '1'","Baseball, Softball  Béisbol, Softbol Since we last saw you, about how many months did your child participate in this activity? Desde la última vez que nos vimos, ¿aproximadamente cuántos meses al año participA su niño(a) en esta actividad?","999 ; 0 ; 1 ; 2 ; 3 ; 4 ; 5 ; 6 ; 7 ; 8 ; 9 ; 10 ; 11 ; 12 ; 13","999 = Don't know No lo sé ; 0 = 0; 1 = 1; 2 = 2; 3 = 3; 4 = 4; 5 = 5; 6 = 6; 7 = 7; 8 = 8; 9 = 9; 10 = 10; 11 = 11; 12 = 12; 13 = More than 12 months Más de 12 meses  | (0-12)","sai_base_nmonth_p_l,sports_activity_base_nmonth_p_l"
"sai_p_base_perwk_l","Integer","","Recommended"," sai_p_activities_l___1   == '1'","Baseball, Softball  Béisbol, Softbol About how many days per week? ¿Aproximadamente cuántos días a la semana?","999 ; 0 ; 1 ; 2 ; 3 ; 4 ; 5 ; 6 ; 7 ; 8 ; 9 ; 10","999 = Don't know No lo sé ; 0 = 0; 1 = 1; 2 = 2; 3 = 3; 4 = 4; 5 = 5; 6 = 6; 7 = 7; 8 = Once every 2 weeks Una vez cada 2 semanas ; 9 = One day every month Un día cada mes ; 10 = Less than one day per month Menos de un día al mes  | (1-7)","sai_base_perwk_p_l,sports_activity_base_perwk_p_l"
"sai_p_base_tspent_l","Integer","","Recommended"," sai_p_activities_l___1   == '1'","Baseball, Softball  Béisbol, Softbol About how many minutes per session? ¿Aproximadamente cuántos minutos por sesiAn?","999 ; 0 ; 1 ; 2 ; 3 ; 4 ; 5 ; 6 ; 7 ; 8 ; 9","999 = Don't know No lo sé ; 0 = 0; 1 = less than 30 minutes menos de 30 minutos ; 2 = 30; 3 = 45; 4 = 60 (1 hr) 60 (1 hora) ; 5 = 90 (1.5 hrs) 90 (1.5 horas) ; 6 = 120 (2 hrs) 20 (2 horas) ; 7 = 150 (2.5 hrs) 150 (2.5 horas) ; 8 = 180 (3 hrs) 180 (3 horas) ; 9 = greater than 3 hours Mas de 3 horas  | (minutes) (minutos)","sai_base_tspent_p_l,sports_activity_base_tspent_p_l"
"sai_p_basket_school_l","Integer","","Recommended"," sai_p_activities_l___2   == '1'","Basketball Básquetbol Was any of this activity part of an organized team, group, band, orchestra, chorus, or program at school? ¿Alguna de estas actividades formA parte de algún equipo, grupo, banda, orquesta, coro, o programa organizado en la escuela?","1 ; 0","1 = Yes Sí; 0 = No No","sai_basket_school_p_l,sports_activity_basket_school_p_l"
"sai_p_basket_outside_l","Integer","","Recommended"," sai_p_activities_l___2   == '1'","Basketball Básquetbol Was any of this activity part of an organized team, group, band, orchestra, chorus, or program outside of school? ¿Alguna de estas actividades formA parte de algún equipo, grupo, banda, orquesta, coro, o programa organizado fuera de la escuela?","1 ; 0","1 = Yes Sí; 0 = No No","sai_basket_outside_p_l,sports_activity_basket_outside_p_l"
"sai_p_basket_private_l","Integer","","Recommended"," sai_p_activities_l___2   == '1'","Basketball Básquetbol Did your child receive individual private instruction? ¿Su niño(a) recibiA instrucciAn privada individual?","1 ; 0","1 = Yes Sí; 0 = No No","sai_basket_private_p_l,sports_activity_basket_private_p_l"
"sai_p_basket_self_l","Integer","","Recommended"," sai_p_activities_l___2   == '1'","Basketball Básquetbol Did your child learn this activity without formal instruction? ¿Su niño(a) aprendiA esta actividad sin instrucciAn formal?","1 ; 0","1 = Yes Sí; 0 = No No","sai_basket_self_p_l,sports_activity_basket_self_p_l"
"sai_p_basket_nmonth_l","Integer","","Recommended"," sai_p_activities_l___2   == '1'","Basketball Básquetbol Since we last saw you, about how many months did your child participate in this activity? Desde la última vez que nos vimos, ¿aproximadamente cuántos meses al año participA su niño(a) en esta actividad?","999 ; 0 ; 1 ; 2 ; 3 ; 4 ; 5 ; 6 ; 7 ; 8 ; 9 ; 10 ; 11 ; 12 ; 13","999 = Don't know No lo sé ; 0 = 0; 1 = 1; 2 = 2; 3 = 3; 4 = 4; 5 = 5; 6 = 6; 7 = 7; 8 = 8; 9 = 9; 10 = 10; 11 = 11; 12 = 12; 13 = More than 12 months Más de 12 meses  | (0-12)","sai_basket_nmonth_p_l,sports_activity_basket_nmonth_p_l"
"sai_p_basket_perwk_l","Integer","","Recommended"," sai_p_activities_l___2   == '1'","Basketball Básquetbol About how many days per week? ¿Aproximadamente cuántos días a la semana?","999 ; 0 ; 1 ; 2 ; 3 ; 4 ; 5 ; 6 ; 7 ; 8 ; 9 ; 10","999 = Don't know No lo sé ; 0 = 0; 1 = 1; 2 = 2; 3 = 3; 4 = 4; 5 = 5; 6 = 6; 7 = 7; 8 = Once every 2 weeks Una vez cada 2 semanas ; 9 = One day every month Un día cada mes ; 10 = Less than one day per month Menos de un día al mes  | (1-7)","sai_basket_perwk_p_l,sports_activity_basket_perwk_p_l"
"sai_p_basket_tspent_l","Integer","","Recommended"," sai_p_activities_l___2   == '1'","Basketball Básquetbol About how many minutes per session? ¿Aproximadamente cuántos minutos por sesiAn?","999 ; 0 ; 1 ; 2 ; 3 ; 4 ; 5 ; 6 ; 7 ; 8 ; 9","999 = Don't know No lo sé ; 0 = 0; 1 = less than 30 minutes menos de 30 minutos ; 2 = 30; 3 = 45; 4 = 60 (1 hr) 60 (1 hora) ; 5 = 90 (1.5 hrs) 90 (1.5 horas) ; 6 = 120 (2 hrs) 20 (2 horas) ; 7 = 150 (2.5 hrs) 150 (2.5 horas) ; 8 = 180 (3 hrs) 180 (3 horas) ; 9 = greater than 3 hours Mas de 3 horas  | (minutes) (minutos)","sai_basket_tspent_p_l,sports_activity_basket_tspent_p_l"
"sai_p_climb_school_l","Integer","","Recommended"," sai_p_activities_l___3   == '1'","Climbing Alpinismo Was any of this activity part of an organized team, group, band, orchestra, chorus, or program at school? ¿Alguna de estas actividades formA parte de algún equipo, grupo, banda, orquesta, coro, o programa organizado en la escuela?","1 ; 0","1 = Yes Sí; 0 = No No","sai_climb_school_p_l,sports_activity_climb_school_p_l"
"sai_p_climb_outside_l","Integer","","Recommended"," sai_p_activities_l___3   == '1'","Climbing Alpinismo Was any of this activity part of an organized team, group, band, orchestra, chorus, or program outside of school? ¿Alguna de estas actividades formA parte de algún equipo, grupo, banda, orquesta, coro, o programa organizado fuera de la escuela?","1 ; 0","1 = Yes Sí; 0 = No No","sai_climb_outside_p_l,sports_activity_climb_outside_p_l"
"sai_p_climb_private_l","Integer","","Recommended"," sai_p_activities_l___3   == '1'","Climbing Alpinismo Did your child receive individual private instruction? ¿Su niño(a) recibiA instrucciAn privada individual?","1 ; 0","1 = Yes Sí; 0 = No No","sai_climb_private_p_l,sports_activity_climb_private_p_l"
"sai_p_climb_self_l","Integer","","Recommended"," sai_p_activities_l___3   == '1'","Climbing Alpinismo Did your child learn this activity without formal instruction? ¿Su niño(a) aprendiA esta actividad sin instrucciAn formal?","1 ; 0","1 = Yes Sí; 0 = No No","sai_climb_self_p_l,sports_activity_climb_self_p_l"
"sai_p_climb_nmonth_l","Integer","","Recommended"," sai_p_activities_l___3   == '1'","Climbing Alpinismo Since we last saw you, about how many months did your child participate in this activity? Desde la última vez que nos vimos, ¿aproximadamente cuántos meses al año participA su niño(a) en esta actividad?","999 ; 0 ; 1 ; 2 ; 3 ; 4 ; 5 ; 6 ; 7 ; 8 ; 9 ; 10 ; 11 ; 12 ; 13","999 = Don't know No lo sé ; 0 = 0; 1 = 1; 2 = 2; 3 = 3; 4 = 4; 5 = 5; 6 = 6; 7 = 7; 8 = 8; 9 = 9; 10 = 10; 11 = 11; 12 = 12; 13 = More than 12 months Más de 12 meses  | (0-12)","sai_climb_nmonth_p_l,sports_activity_climb_nmonth_p_l"
"sai_p_climb_perwk_l","Integer","","Recommended"," sai_p_activities_l___3   == '1'","Climbing Alpinismo About how many days per week? ¿Aproximadamente cuántos días a la semana?","999 ; 0 ; 1 ; 2 ; 3 ; 4 ; 5 ; 6 ; 7 ; 8 ; 9 ; 10","999 = Don't know No lo sé ; 0 = 0; 1 = 1; 2 = 2; 3 = 3; 4 = 4; 5 = 5; 6 = 6; 7 = 7; 8 = Once every 2 weeks Una vez cada 2 semanas ; 9 = One day every month Un día cada mes ; 10 = Less than one day per month Menos de un día al mes  | (1-7)","sai_climb_perwk_p_l,sports_activity_climb_perwk_p_l"
"sai_p_climb_tspent_l","Integer","","Recommended"," sai_p_activities_l___3   == '1'","Climbing Alpinismo About how many minutes per session? ¿Aproximadamente cuántos minutos por sesiAn?","999 ; 0 ; 1 ; 2 ; 3 ; 4 ; 5 ; 6 ; 7 ; 8 ; 9","999 = Don't know No lo sé ; 0 = 0; 1 = less than 30 minutes menos de 30 minutos ; 2 = 30; 3 = 45; 4 = 60 (1 hr) 60 (1 hora) ; 5 = 90 (1.5 hrs) 90 (1.5 horas) ; 6 = 120 (2 hrs) 20 (2 horas) ; 7 = 150 (2.5 hrs) 150 (2.5 horas) ; 8 = 180 (3 hrs) 180 (3 horas) ; 9 = greater than 3 hours Mas de 3 horas  | (minutes) (minutos)","sai_climb_tspent_p_l,sports_activity_climb_tspent_p_l"
"sai_p_fhock_school_l","Integer","","Recommended"," sai_p_activities_l___4   == '1'","Field Hockey Hockey sobre césped Was any of this activity part of an organized team, group, band, orchestra, chorus, or program at school? ¿Alguna de estas actividades formA parte de algún equipo, grupo, banda, orquesta, coro, o programa organizado en la escuela?","1 ; 0","1 = Yes Sí; 0 = No No","sai_fhock_school_p_l,sports_activity_fhock_school_p_l"
"sai_p_fhock_outside_l","Integer","","Recommended"," sai_p_activities_l___4   == '1'","Field Hockey Hockey sobre césped Was any of this activity part of an organized team, group, band, orchestra, chorus, or program outside of school? ¿Alguna de estas actividades formA parte de algún equipo, grupo, banda, orquesta, coro, o programa organizado fuera de la escuela?","1 ; 0","1 = Yes Sí; 0 = No No","sai_fhock_outside_p_l,sports_activity_fhock_outside_p_l"
"sai_p_fhock_private_l","Integer","","Recommended"," sai_p_activities_l___4   == '1'","Field Hockey Hockey sobre césped Did your child receive individual private instruction? ¿Su niño(a) recibiA instrucciAn privada individual?","1 ; 0","1 = Yes Sí; 0 = No No","sai_fhock_private_p_l,sports_activity_fhock_private_p_l"
"sai_p_fhock_self_l","Integer","","Recommended"," sai_p_activities_l___4   == '1'","Field Hockey Hockey sobre césped Did your child learn this activity without formal instruction? ¿Su niño(a) aprendiA esta actividad sin instrucciAn formal?","1 ; 0","1 = Yes Sí; 0 = No No","sai_fhock_self_p_l,sports_activity_fhock_self_p_l"
"sai_p_fhock_nmonth_l","Integer","","Recommended"," sai_p_activities_l___4   == '1'","Field Hockey Hockey sobre césped Since we last saw you, about how many months did your child participate in this activity? Desde la última vez que nos vimos, ¿aproximadamente cuántos meses al año participA su niño(a) en esta actividad?","999 ; 0 ; 1 ; 2 ; 3 ; 4 ; 5 ; 6 ; 7 ; 8 ; 9 ; 10 ; 11 ; 12 ; 13","999 = Don't know No lo sé ; 0 = 0; 1 = 1; 2 = 2; 3 = 3; 4 = 4; 5 = 5; 6 = 6; 7 = 7; 8 = 8; 9 = 9; 10 = 10; 11 = 11; 12 = 12; 13 = More than 12 months Más de 12 meses  | (0-12)","sai_fhock_nmonth_p_l,sports_activity_fhock_nmonth_p_l"
"sai_p_fhock_perwk_l","Integer","","Recommended"," sai_p_activities_l___4   == '1'","Field Hockey Hockey sobre césped About how many days per week? ¿Aproximadamente cuántos días a la semana?","999 ; 0 ; 1 ; 2 ; 3 ; 4 ; 5 ; 6 ; 7 ; 8 ; 9 ; 10","999 = Don't know No lo sé ; 0 = 0; 1 = 1; 2 = 2; 3 = 3; 4 = 4; 5 = 5; 6 = 6; 7 = 7; 8 = Once every 2 weeks Una vez cada 2 semanas ; 9 = One day every month Un día cada mes ; 10 = Less than one day per month Menos de un día al mes  | (1-7)","sai_fhock_perwk_p_l,sports_activity_fhock_perwk_p_l"
"sai_p_fhock_tspent_l","Integer","","Recommended"," sai_p_activities_l___4   == '1'","Field Hockey Hockey sobre césped About how many minutes per session? ¿Aproximadamente cuántos minutos por sesiAn?","999 ; 0 ; 1 ; 2 ; 3 ; 4 ; 5 ; 6 ; 7 ; 8 ; 9","999 = Don't know No lo sé ; 0 = 0; 1 = less than 30 minutes menos de 30 minutos ; 2 = 30; 3 = 45; 4 = 60 (1 hr) 60 (1 hora) ; 5 = 90 (1.5 hrs) 90 (1.5 horas) ; 6 = 120 (2 hrs) 20 (2 horas) ; 7 = 150 (2.5 hrs) 150 (2.5 horas) ; 8 = 180 (3 hrs) 180 (3 horas) ; 9 = greater than 3 hours Mas de 3 horas  | (minutes) (minutos)","sai_fhock_tspent_p_l,sports_activity_fhock_tspent_p_l"
"sai_p_fball_school_l","Integer","","Recommended"," sai_p_activities_l___5   == '1'","Football Fútbol americano Was any of this activity part of an organized team, group, band, orchestra, chorus, or program at school? ¿Alguna de estas actividades formA parte de algún equipo, grupo, banda, orquesta, coro, o programa organizado en la escuela?","1 ; 0","1 = Yes Sí; 0 = No No","sai_fball_school_p_l,sports_activity_fball_school_p_l"
"sai_p_fball_outside_l","Integer","","Recommended"," sai_p_activities_l___5   == '1'","Football Fútbol americano Was any of this activity part of an organized team, group, band, orchestra, chorus, or program outside of school? ¿Alguna de estas actividades formA parte de algún equipo, grupo, banda, orquesta, coro, o programa organizado fuera de la escuela?","1 ; 0","1 = Yes Sí; 0 = No No","sai_fball_outside_p_l,sports_activity_fball_outside_p_l"
"sai_p_fball_private_l","Integer","","Recommended"," sai_p_activities_l___5   == '1'","Football Fútbol americano Did your child receive individual private instruction? ¿Su niño(a) recibiA instrucciAn privada individual?","1 ; 0","1 = Yes Sí; 0 = No No","sai_fball_private_p_l,sports_activity_fball_private_p_l"
"sai_p_fball_self_l","Integer","","Recommended"," sai_p_activities_l___5   == '1'","Football Fútbol americano Did your child learn this activity without formal instruction? ¿Su niño(a) aprendiA esta actividad sin instrucciAn formal?","1 ; 0","1 = Yes Sí; 0 = No No","sai_fball_self_p_l,sports_activity_fball_self_p_l"
"sai_p_fball_nmonth_l","Integer","","Recommended"," sai_p_activities_l___5   == '1'","Football Fútbol americano Since we last saw you, about how many months did your child participate in this activity? Desde la última vez que nos vimos, ¿aproximadamente cuántos meses al año participA su niño(a) en esta actividad?","999 ; 0 ; 1 ; 2 ; 3 ; 4 ; 5 ; 6 ; 7 ; 8 ; 9 ; 10 ; 11 ; 12 ; 13","999 = Don't know No lo sé ; 0 = 0; 1 = 1; 2 = 2; 3 = 3; 4 = 4; 5 = 5; 6 = 6; 7 = 7; 8 = 8; 9 = 9; 10 = 10; 11 = 11; 12 = 12; 13 = More than 12 months Más de 12 meses  | (0-12)","sai_fball_nmonth_p_l,sports_activity_fball_nmonth_p_l"
"sai_p_fball_perwk_l","Integer","","Recommended"," sai_p_activities_l___5   == '1'","Football Fútbol americano About how many days per week? ¿Aproximadamente cuántos días a la semana?","999 ; 0 ; 1 ; 2 ; 3 ; 4 ; 5 ; 6 ; 7 ; 8 ; 9 ; 10","999 = Don't know No lo sé ; 0 = 0; 1 = 1; 2 = 2; 3 = 3; 4 = 4; 5 = 5; 6 = 6; 7 = 7; 8 = Once every 2 weeks Una vez cada 2 semanas ; 9 = One day every month Un día cada mes ; 10 = Less than one day per month Menos de un día al mes  | (1-7)","sai_fball_perwk_p_l,sports_activity_fball_perwk_p_l"
"sai_p_fball_tspent_l","Integer","","Recommended"," sai_p_activities_l___5   == '1'","Football Fútbol americano About how many minutes per session? ¿Aproximadamente cuántos minutos por sesiAn?","999 ; 0 ; 1 ; 2 ; 3 ; 4 ; 5 ; 6 ; 7 ; 8 ; 9","999 = Don't know No lo sé ; 0 = 0; 1 = less than 30 minutes menos de 30 minutos ; 2 = 30; 3 = 45; 4 = 60 (1 hr) 60 (1 hora) ; 5 = 90 (1.5 hrs) 90 (1.5 horas) ; 6 = 120 (2 hrs) 20 (2 horas) ; 7 = 150 (2.5 hrs) 150 (2.5 horas) ; 8 = 180 (3 hrs) 180 (3 horas) ; 9 = greater than 3 hours Mas de 3 horas  | (minutes) (minutos)","sai_fball_tspent_p_l,sports_activity_fball_tspent_p_l"
