"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"dmdtifp1_33","Float","","Recommended","Average fractional anisotropy within DTI atlas tract left striatal inferior frontal cortex","","","dmri_dti.full.fa_fiber.at_sifc.lh,dmri_dtifullfa_fiberat_sifclh"
"dmdtifp1_34","Float","","Recommended","Average fractional anisotropy within DTI atlas tract right inferior frontal superior frontal cortex","","","dmri_dti.full.fa_fiber.at_ifsfc.rh,dmri_dtifullfa_fiberat_ifsfcrh"
"dmdtifp1_35","Float","","Recommended","Average fractional anisotropy within DTI atlas tract left inferior frontal superior frontal cortex","","","dmri_dti.full.fa_fiber.at_ifsfc.lh,dmri_dtifullfa_fiberat_ifsfclh"
"dmdtifp1_36","Float","","Recommended","Average fractional anisotropy within DTI atlas tract right fornix, excluding fimbria","","","dmri_dti.full.fa_fiber.at_fxcut.rh,dmri_dtifullfa_fiberat_fxcutrh"
"dmdtifp1_37","Float","","Recommended","Average fractional anisotropy within DTI atlas tract left fornix, excluding fimbria","","","dmri_dti.full.fa_fiber.at_fxcut.lh,dmri_dtifullfa_fiberat_fxcutlh"
"dmdtifp1_38","Float","","Recommended","Average fractional anisotropy within all DTI atlas tract fibers","","","dmri_dti.full.fa_fiber.at_allfibers,dmri_dtifullfa_fiberat_allfibers"
"dmdtifp1_39","Float","","Recommended","Average fractional anisotropy within right hemisphere DTI atlas tract fibers without corpus callosum","","","dmri_dti.full.fa_fiber.at_allfibnocc.rh,dmri_dtifullfa_fiberat_allfibnoccrh"
"dmdtifp1_40","Float","","Recommended","Average fractional anisotropy within left hemisphere DTI atlas tract fibers without corpus callosum","","","dmri_dti.full.fa_fiber.at_allfibnocc.lh,dmri_dtifullfa_fiberat_allfibnocclh"
"dmdtifp1_41","Float","","Recommended","Average fractional anisotropy within right hemisphere DTI atlas tract fibers","","","dmri_dti.full.fa_fiber.at_allfib.rh,dmri_dtifullfa_fiberat_allfibrh"
"dmdtifp1_42","Float","","Recommended","Average fractional anisotropy within left hemisphere DTI atlas tract fibers","","","dmri_dti.full.fa_fiber.at_allfib.lh,dmri_dtifullfa_fiberat_allfiblh"
"dmdtifp1_43","Float","","Recommended","Mean diffusivity within DTI atlas tract right fornix","","","dmri_dti.full.md_fiber.at_fx.rh,dmri_dtifullmd_fiberat_fxrh"
"dmdtifp1_44","Float","","Recommended","Mean diffusivity within DTI atlas tract left fornix","","","dmri_dti.full.md_fiber.at_fx.lh,dmri_dtifullmd_fiberat_fxlh"
"dmdtifp1_45","Float","","Recommended","Mean diffusivity within DTI atlas tract right cingulate cingulum","","","dmri_dti.full.md_fiber.at_cgc.rh,dmri_dtifullmd_fiberat_cgcrh"
"dmdtifp1_46","Float","","Recommended","Mean diffusivity within DTI atlas tract left cingulate cingulum","","","dmri_dti.full.md_fiber.at_cgc.lh,dmri_dtifullmd_fiberat_cgclh"
"dmdtifp1_47","Float","","Recommended","Mean diffusivity within DTI atlas tract right parahippocampal cingulum","","","dmri_dti.full.md_fiber.at_cgh.rh,dmri_dtifullmd_fiberat_cghrh"
"dmdtifp1_48","Float","","Recommended","Mean diffusivity within DTI atlas tract left parahippocampal cingulum","","","dmri_dti.full.md_fiber.at_cgh.lh,dmri_dtifullmd_fiberat_cghlh"
"dmdtifp1_49","Float","","Recommended","Mean diffusivity within DTI atlas tract right corticospinal/pyramidal","","","dmri_dti.full.md_fiber.at_cst.rh,dmri_dtifullmd_fiberat_cstrh"
"dmdtifp1_50","Float","","Recommended","Mean diffusivity within DTI atlas tract left corticospinal/pyramidal","","","dmri_dti.full.md_fiber.at_cst.lh,dmri_dtifullmd_fiberat_cstlh"
"dmdtifp1_51","Float","","Recommended","Mean diffusivity within DTI atlas tract right anterior thalamic radiations","","","dmri_dti.full.md_fiber.at_atr.rh,dmri_dtifullmd_fiberat_atrrh"
"dmdtifp1_52","Float","","Recommended","Mean diffusivity within DTI atlas tract left anterior thalamic radiations","","","dmri_dti.full.md_fiber.at_atr.lh,dmri_dtifullmd_fiberat_atrlh"
"dmdtifp1_53","Float","","Recommended","Mean diffusivity within DTI atlas tract right uncinate","","","dmri_dti.full.md_fiber.at_unc.rh,dmri_dtifullmd_fiberat_uncrh"
"dmdtifp1_54","Float","","Recommended","Mean diffusivity within DTI atlas tract left uncinate","","","dmri_dti.full.md_fiber.at_unc.lh,dmri_dtifullmd_fiberat_unclh"
"dmdtifp1_55","Float","","Recommended","Mean diffusivity within DTI atlas tract right inferior longitudinal fasiculus","","","dmri_dti.full.md_fiber.at_ilf.rh,dmri_dtifullmd_fiberat_ilfrh"
"dmdtifp1_56","Float","","Recommended","Mean diffusivity within DTI atlas tract left inferior longitudinal fasiculus","","","dmri_dti.full.md_fiber.at_ilf.lh,dmri_dtifullmd_fiberat_ilflh"
"dmdtifp1_57","Float","","Recommended","Mean diffusivity within DTI atlas tract right inferior-fronto-occipital fasiculus","","","dmri_dti.full.md_fiber.at_ifo.rh,dmri_dtifullmd_fiberat_iforh"
"dmdtifp1_58","Float","","Recommended","Mean diffusivity within DTI atlas tract left inferior-fronto-occipital fasiculus","","","dmri_dti.full.md_fiber.at_ifo.lh,dmri_dtifullmd_fiberat_ifolh"
"dmdtifp1_59","Float","","Recommended","Mean diffusivity within DTI atlas tract foreceps major","","","dmri_dti.full.md_fiber.at_fmaj,dmri_dtifullmd_fiberat_fmaj"
"dmdtifp1_60","Float","","Recommended","Mean diffusivity within DTI atlas tract foreceps minor","","","dmri_dti.full.md_fiber.at_fmin,dmri_dtifullmd_fiberat_fmin"
"dmdtifp1_61","Float","","Recommended","Mean diffusivity within DTI atlas tract corpus callosum","","","dmri_dti.full.md_fiber.at_cc,dmri_dtifullmd_fiberat_cc"
"dmdtifp1_62","Float","","Recommended","Mean diffusivity within DTI atlas tract right superior longitudinal fasiculus","","","dmri_dti.full.md_fiber.at_slf.rh,dmri_dtifullmd_fiberat_slfrh"
"dmdtifp1_63","Float","","Recommended","Mean diffusivity within DTI atlas tract left superior longitudinal fasiculus","","","dmri_dti.full.md_fiber.at_slf.lh,dmri_dtifullmd_fiberat_slflh"
"dmdtifp1_64","Float","","Recommended","Mean diffusivity within DTI atlas tract right temporal superior longitudinal fasiculus","","","dmri_dti.full.md_fiber.at_tslf.rh,dmri_dtifullmd_fiberat_tslfrh"
"dmdtifp1_65","Float","","Recommended","Mean diffusivity within DTI atlas tract left temporal superior longitudinal fasiculus","","","dmri_dti.full.md_fiber.at_tslf.lh,dmri_dtifullmd_fiberat_tslflh"
"dmdtifp1_66","Float","","Recommended","Mean diffusivity within DTI atlas tract right parietal superior longitudinal fasiculus","","","dmri_dti.full.md_fiber.at_pslf.rh,dmri_dtifullmd_fiberat_pslfrh"
"dmdtifp1_67","Float","","Recommended","Mean diffusivity within DTI atlas tract left parietal superior longitudinal fasiculus","","","dmri_dti.full.md_fiber.at_pslf.lh,dmri_dtifullmd_fiberat_pslflh"
"dmdtifp1_68","Float","","Recommended","Mean diffusivity within DTI atlas tract right superior corticostriate","","","dmri_dti.full.md_fiber.at_scs.rh,dmri_dtifullmd_fiberat_scsrh"
"dmdtifp1_69","Float","","Recommended","Mean diffusivity within DTI atlas tract left superior corticostriate","","","dmri_dti.full.md_fiber.at_scs.lh,dmri_dtifullmd_fiberat_scslh"
"dmdtifp1_70","Float","","Recommended","Mean diffusivity within DTI atlas tract right superior corticostriate-frontal cortex only","","","dmri_dti.full.md_fiber.at_fscs.rh,dmri_dtifullmd_fiberat_fscsrh"
"dmdtifp1_71","Float","","Recommended","Mean diffusivity within DTI atlas tract left superior corticostriate-frontal cortex only","","","dmri_dti.full.md_fiber.at_fscs.lh,dmri_dtifullmd_fiberat_fscslh"
"dmdtifp1_72","Float","","Recommended","Mean diffusivity within DTI atlas tract right superior corticostriate-parietal cortex only","","","dmri_dti.full.md_fiber.at_pscs.rh,dmri_dtifullmd_fiberat_pscsrh"
"dmdtifp1_73","Float","","Recommended","Mean diffusivity within DTI atlas tract left superior corticostriate-parietal cortex only","","","dmri_dti.full.md_fiber.at_pscs.lh,dmri_dtifullmd_fiberat_pscslh"
"dmdtifp1_74","Float","","Recommended","Mean diffusivity within DTI atlas tract right striatal inferior frontal cortex","","","dmri_dti.full.md_fiber.at_sifc.rh,dmri_dtifullmd_fiberat_sifcrh"
"dmdtifp1_75","Float","","Recommended","Mean diffusivity within DTI atlas tract left striatal inferior frontal cortex","","","dmri_dti.full.md_fiber.at_sifc.lh,dmri_dtifullmd_fiberat_sifclh"
"dmdtifp1_76","Float","","Recommended","Mean diffusivity within DTI atlas tract right inferior frontal superior frontal cortex","","","dmri_dti.full.md_fiber.at_ifsfc.rh,dmri_dtifullmd_fiberat_ifsfcrh"
"dmdtifp1_77","Float","","Recommended","Mean diffusivity within DTI atlas tract left inferior frontal superior frontal cortex","","","dmri_dti.full.md_fiber.at_ifsfc.lh,dmri_dtifullmd_fiberat_ifsfclh"
"dmdtifp1_78","Float","","Recommended","Mean diffusivity within DTI atlas tract right fornix, excluding fimbria","","","dmri_dti.full.md_fiber.at_fxcut.rh,dmri_dtifullmd_fiberat_fxcutrh"
"dmdtifp1_79","Float","","Recommended","Mean diffusivity within DTI atlas tract left fornix, excluding fimbria","","","dmri_dti.full.md_fiber.at_fxcut.lh,dmri_dtifullmd_fiberat_fxcutlh"
"dmdtifp1_80","Float","","Recommended","Mean diffusivity within all DTI atlas tract fibers","","","dmri_dti.full.md_fiber.at_allfibers,dmri_dtifullmd_fiberat_allfibers"
"dmdtifp1_81","Float","","Recommended","Mean diffusivity within right hemisphere DTI atlas tract fibers without corpus callosum","","","dmri_dti.full.md_fiber.at_allfibnocc.rh,dmri_dtifullmd_fiberat_allfibnoccrh"
"dmdtifp1_82","Float","","Recommended","Mean diffusivity within left hemisphere DTI atlas tract fibers without corpus callosum","","","dmri_dti.full.md_fiber.at_allfibnocc.lh,dmri_dtifullmd_fiberat_allfibnocclh"
"dmdtifp1_83","Float","","Recommended","Mean diffusivity within right hemisphere DTI atlas tract fibers","","","dmri_dti.full.md_fiber.at_allfib.rh,dmri_dtifullmd_fiberat_allfibrh"
"dmdtifp1_84","Float","","Recommended","Mean diffusivity within left hemisphere DTI atlas tract fibers","","","dmri_dti.full.md_fiber.at_allfib.lh,dmri_dtifullmd_fiberat_allfiblh"
"dmdtifp1_85","Float","","Recommended","Average longitudinal diffusion coefficient within DTI atlas tract right fornix","","","dmri_dti.full.ld_fiber.at_fx.rh,dmri_dtifullld_fiberat_fxrh"
"dmdtifp1_86","Float","","Recommended","Average longitudinal diffusion coefficient within DTI atlas tract left fornix","","","dmri_dti.full.ld_fiber.at_fx.lh,dmri_dtifullld_fiberat_fxlh"
"dmdtifp1_87","Float","","Recommended","Average longitudinal diffusion coefficient within DTI atlas tract right cingulate cingulum","","","dmri_dti.full.ld_fiber.at_cgc.rh,dmri_dtifullld_fiberat_cgcrh"
"dmdtifp1_88","Float","","Recommended","Average longitudinal diffusion coefficient within DTI atlas tract left cingulate cingulum","","","dmri_dti.full.ld_fiber.at_cgc.lh,dmri_dtifullld_fiberat_cgclh"
"dmdtifp1_89","Float","","Recommended","Average longitudinal diffusion coefficient within DTI atlas tract right parahippocampal cingulum","","","dmri_dti.full.ld_fiber.at_cgh.rh,dmri_dtifullld_fiberat_cghrh"
"dmdtifp1_90","Float","","Recommended","Average longitudinal diffusion coefficient within DTI atlas tract left parahippocampal cingulum","","","dmri_dti.full.ld_fiber.at_cgh.lh,dmri_dtifullld_fiberat_cghlh"
"dmdtifp1_91","Float","","Recommended","Average longitudinal diffusion coefficient within DTI atlas tract right corticospinal/pyramidal","","","dmri_dti.full.ld_fiber.at_cst.rh,dmri_dtifullld_fiberat_cstrh"
"dmdtifp1_92","Float","","Recommended","Average longitudinal diffusion coefficient within DTI atlas tract left corticospinal/pyramidal","","","dmri_dti.full.ld_fiber.at_cst.lh,dmri_dtifullld_fiberat_cstlh"
"dmdtifp1_93","Float","","Recommended","Average longitudinal diffusion coefficient within DTI atlas tract right anterior thalamic radiations","","","dmri_dti.full.ld_fiber.at_atr.rh,dmri_dtifullld_fiberat_atrrh"
"dmdtifp1_94","Float","","Recommended","Average longitudinal diffusion coefficient within DTI atlas tract left anterior thalamic radiations","","","dmri_dti.full.ld_fiber.at_atr.lh,dmri_dtifullld_fiberat_atrlh"
"dmdtifp1_95","Float","","Recommended","Average longitudinal diffusion coefficient within DTI atlas tract right uncinate","","","dmri_dti.full.ld_fiber.at_unc.rh,dmri_dtifullld_fiberat_uncrh"
"dmdtifp1_96","Float","","Recommended","Average longitudinal diffusion coefficient within DTI atlas tract left uncinate","","","dmri_dti.full.ld_fiber.at_unc.lh,dmri_dtifullld_fiberat_unclh"
"dmdtifp1_97","Float","","Recommended","Average longitudinal diffusion coefficient within DTI atlas tract right inferior longitudinal fasiculus","","","dmri_dti.full.ld_fiber.at_ilf.rh,dmri_dtifullld_fiberat_ilfrh"
"dmdtifp1_98","Float","","Recommended","Average longitudinal diffusion coefficient within DTI atlas tract left inferior longitudinal fasiculus","","","dmri_dti.full.ld_fiber.at_ilf.lh,dmri_dtifullld_fiberat_ilflh"
"dmdtifp1_99","Float","","Recommended","Average longitudinal diffusion coefficient within DTI atlas tract right inferior-fronto-occipital fasiculus","","","dmri_dti.full.ld_fiber.at_ifo.rh,dmri_dtifullld_fiberat_iforh"
"dmdtifp1_100","Float","","Recommended","Average longitudinal diffusion coefficient within DTI atlas tract left inferior-fronto-occipital fasiculus","","","dmri_dti.full.ld_fiber.at_ifo.lh,dmri_dtifullld_fiberat_ifolh"
"dmdtifp1_101","Float","","Recommended","Average longitudinal diffusion coefficient within DTI atlas tract foreceps major","","","dmri_dti.full.ld_fiber.at_fmaj,dmri_dtifullld_fiberat_fmaj"
"dmdtifp1_102","Float","","Recommended","Average longitudinal diffusion coefficient within DTI atlas tract foreceps minor","","","dmri_dti.full.ld_fiber.at_fmin,dmri_dtifullld_fiberat_fmin"
"dmdtifp1_103","Float","","Recommended","Average longitudinal diffusion coefficient within DTI atlas tract corpus callosum","","","dmri_dti.full.ld_fiber.at_cc,dmri_dtifullld_fiberat_cc"
"dmdtifp1_104","Float","","Recommended","Average longitudinal diffusion coefficient within DTI atlas tract right superior longitudinal fasiculus","","","dmri_dti.full.ld_fiber.at_slf.rh,dmri_dtifullld_fiberat_slfrh"
"dmdtifp1_105","Float","","Recommended","Average longitudinal diffusion coefficient within DTI atlas tract left superior longitudinal fasiculus","","","dmri_dti.full.ld_fiber.at_slf.lh,dmri_dtifullld_fiberat_slflh"
"dmdtifp1_106","Float","","Recommended","Average longitudinal diffusion coefficient within DTI atlas tract right temporal superior longitudinal fasiculus","","","dmri_dti.full.ld_fiber.at_tslf.rh,dmri_dtifullld_fiberat_tslfrh"
"dmdtifp1_107","Float","","Recommended","Average longitudinal diffusion coefficient within DTI atlas tract left temporal superior longitudinal fasiculus","","","dmri_dti.full.ld_fiber.at_tslf.lh,dmri_dtifullld_fiberat_tslflh"
"dmdtifp1_108","Float","","Recommended","Average longitudinal diffusion coefficient within DTI atlas tract right parietal superior longitudinal fasiculus","","","dmri_dti.full.ld_fiber.at_pslf.rh,dmri_dtifullld_fiberat_pslfrh"
"dmdtifp1_109","Float","","Recommended","Average longitudinal diffusion coefficient within DTI atlas tract left parietal superior longitudinal fasiculus","","","dmri_dti.full.ld_fiber.at_pslf.lh,dmri_dtifullld_fiberat_pslflh"
"dmdtifp1_110","Float","","Recommended","Average longitudinal diffusion coefficient within DTI atlas tract right superior corticostriate","","","dmri_dti.full.ld_fiber.at_scs.rh,dmri_dtifullld_fiberat_scsrh"
"dmdtifp1_111","Float","","Recommended","Average longitudinal diffusion coefficient within DTI atlas tract left superior corticostriate","","","dmri_dti.full.ld_fiber.at_scs.lh,dmri_dtifullld_fiberat_scslh"
"dmdtifp1_112","Float","","Recommended","Average longitudinal diffusion coefficient within DTI atlas tract right superior corticostriate-frontal cortex only","","","dmri_dti.full.ld_fiber.at_fscs.rh,dmri_dtifullld_fiberat_fscsrh"
"dmdtifp1_113","Float","","Recommended","Average longitudinal diffusion coefficient within DTI atlas tract left superior corticostriate-frontal cortex only","","","dmri_dti.full.ld_fiber.at_fscs.lh,dmri_dtifullld_fiberat_fscslh"
"dmdtifp1_114","Float","","Recommended","Average longitudinal diffusion coefficient within DTI atlas tract right superior corticostriate-parietal cortex only","","","dmri_dti.full.ld_fiber.at_pscs.rh,dmri_dtifullld_fiberat_pscsrh"
"dmdtifp1_115","Float","","Recommended","Average longitudinal diffusion coefficient within DTI atlas tract left superior corticostriate-parietal cortex only","","","dmri_dti.full.ld_fiber.at_pscs.lh,dmri_dtifullld_fiberat_pscslh"
"dmdtifp1_116","Float","","Recommended","Average longitudinal diffusion coefficient within DTI atlas tract right striatal inferior frontal cortex","","","dmri_dti.full.ld_fiber.at_sifc.rh,dmri_dtifullld_fiberat_sifcrh"
"dmdtifp1_117","Float","","Recommended","Average longitudinal diffusion coefficient within DTI atlas tract left striatal inferior frontal cortex","","","dmri_dti.full.ld_fiber.at_sifc.lh,dmri_dtifullld_fiberat_sifclh"
"dmdtifp1_118","Float","","Recommended","Average longitudinal diffusion coefficient within DTI atlas tract right inferior frontal superior frontal cortex","","","dmri_dti.full.ld_fiber.at_ifsfc.rh,dmri_dtifullld_fiberat_ifsfcrh"
"dmdtifp1_119","Float","","Recommended","Average longitudinal diffusion coefficient within DTI atlas tract left inferior frontal superior frontal cortex","","","dmri_dti.full.ld_fiber.at_ifsfc.lh,dmri_dtifullld_fiberat_ifsfclh"
"dmdtifp1_120","Float","","Recommended","Average longitudinal diffusion coefficient within DTI atlas tract right fornix, excluding fimbria","","","dmri_dti.full.ld_fiber.at_fxcut.rh,dmri_dtifullld_fiberat_fxcutrh"
"dmdtifp1_121","Float","","Recommended","Average longitudinal diffusion coefficient within DTI atlas tract left fornix, excluding fimbria","","","dmri_dti.full.ld_fiber.at_fxcut.lh,dmri_dtifullld_fiberat_fxcutlh"
"dmdtifp1_122","Float","","Recommended","Average longitudinal diffusion coefficient within all DTI atlas tract fibers","","","dmri_dti.full.ld_fiber.at_allfibers,dmri_dtifullld_fiberat_allfibers"
"dmdtifp1_123","Float","","Recommended","Average longitudinal diffusion coefficient within right hemisphere DTI atlas tract fibers without corpus callosum","","","dmri_dti.full.ld_fiber.at_allfibnocc.rh,dmri_dtifullld_fiberat_allfibnoccrh"
"dmdtifp1_124","Float","","Recommended","Average longitudinal diffusion coefficient within left hemisphere DTI atlas tract fibers without corpus callosum","","","dmri_dti.full.ld_fiber.at_allfibnocc.lh,dmri_dtifullld_fiberat_allfibnocclh"
"dmdtifp1_125","Float","","Recommended","Average longitudinal diffusion coefficient within right hemisphere DTI atlas tract fibers","","","dmri_dti.full.ld_fiber.at_allfib.rh,dmri_dtifullld_fiberat_allfibrh"
"dmdtifp1_126","Float","","Recommended","Average longitudinal diffusion coefficient within left hemisphere DTI atlas tract fibers","","","dmri_dti.full.ld_fiber.at_allfib.lh,dmri_dtifullld_fiberat_allfiblh"
"dmdtifp1_127","Float","","Recommended","Average transverse diffusion coefficient within DTI atlas tract right fornix","","","dmri_dti.full.td_fiber.at_fx.rh,dmri_dtifulltd_fiberat_fxrh"
"dmdtifp1_128","Float","","Recommended","Average transverse diffusion coefficient within DTI atlas tract left fornix","","","dmri_dti.full.td_fiber.at_fx.lh,dmri_dtifulltd_fiberat_fxlh"
"dmdtifp1_129","Float","","Recommended","Average transverse diffusion coefficient within DTI atlas tract right cingulate cingulum","","","dmri_dti.full.td_fiber.at_cgc.rh,dmri_dtifulltd_fiberat_cgcrh"
"dmdtifp1_130","Float","","Recommended","Average transverse diffusion coefficient within DTI atlas tract left cingulate cingulum","","","dmri_dti.full.td_fiber.at_cgc.lh,dmri_dtifulltd_fiberat_cgclh"
"dmdtifp1_131","Float","","Recommended","Average transverse diffusion coefficient within DTI atlas tract right parahippocampal cingulum","","","dmri_dti.full.td_fiber.at_cgh.rh,dmri_dtifulltd_fiberat_cghrh"
"dmdtifp1_132","Float","","Recommended","Average transverse diffusion coefficient within DTI atlas tract left parahippocampal cingulum","","","dmri_dti.full.td_fiber.at_cgh.lh,dmri_dtifulltd_fiberat_cghlh"
"dmdtifp1_133","Float","","Recommended","Average transverse diffusion coefficient within DTI atlas tract right corticospinal/pyramidal","","","dmri_dti.full.td_fiber.at_cst.rh,dmri_dtifulltd_fiberat_cstrh"
"dmdtifp1_134","Float","","Recommended","Average transverse diffusion coefficient within DTI atlas tract left corticospinal/pyramidal","","","dmri_dti.full.td_fiber.at_cst.lh,dmri_dtifulltd_fiberat_cstlh"
