"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"tfmrimr1_991","Float","","Recommended","Beta weight for MID run1 anticipation of large reward versus small reward contrast in cortical Destrieux ROI right hemisphere precentral gyrus","","","tfmri_mid_run1_antic.large.vs.small.reward_beta_cort.destrieux_g.precentral.rh,tfmri_mid_run1_anticlargevssmallreward_beta_cortdestrieux_gprecentralrh"
"tfmrimr1_992","Float","","Recommended","Beta weight for MID run1 anticipation of large reward versus small reward contrast in cortical Destrieux ROI right hemisphere precuneus","","","tfmri_mid_run1_antic.large.vs.small.reward_beta_cort.destrieux_g.precuneus.rh,tfmri_mid_run1_anticlargevssmallreward_beta_cortdestrieux_gprecuneusrh"
"tfmrimr1_993","Float","","Recommended","Beta weight for MID run1 anticipation of large reward versus small reward contrast in cortical Destrieux ROI right hemisphere gyrus rectus","","","tfmri_mid_run1_antic.large.vs.small.reward_beta_cort.destrieux_g.rectus.rh,tfmri_mid_run1_anticlargevssmallreward_beta_cortdestrieux_grectusrh"
"tfmrimr1_994","Float","","Recommended","Beta weight for MID run1 anticipation of large reward versus small reward contrast in cortical Destrieux ROI right hemisphere subcallosal gyrus","","","tfmri_mid_run1_antic.large.vs.small.reward_beta_cort.destrieux_g.subcallosal.rh,tfmri_mid_run1_anticlargevssmallreward_beta_cortdestrieux_gsubcallosalrh"
"tfmrimr1_995","Float","","Recommended","Beta weight for MID run1 anticipation of large reward versus small reward contrast in cortical Destrieux ROI right hemisphere anterior transverse temporal gyrus","","","tfmri_mid_run1_antic.large.vs.small.reward_beta_cort.destrieux_g.temp.sup.g.t.transv.rh,tfmri_mid_run1_anticlargevssmallreward_beta_cortdestrieux_gtempsupgttransvrh"
"tfmrimr1_996","Float","","Recommended","Beta weight for MID run1 anticipation of large reward versus small reward contrast in cortical Destrieux ROI right hemisphere lateral aspect of the superior temporal gyrus","","","tfmri_mid_run1_antic.large.vs.small.reward_beta_cort.destrieux_g.temp.sup.lateral.rh,tfmri_mid_run1_anticlargevssmallreward_beta_cortdestrieux_gtempsuplateralrh"
"tfmrimr1_997","Float","","Recommended","Beta weight for MID run1 anticipation of large reward versus small reward contrast in cortical Destrieux ROI right hemisphere planum polare of the superior temporal gyrus","","","tfmri_mid_run1_antic.large.vs.small.reward_beta_cort.destrieux_g.temp.sup.plan.polar.rh,tfmri_mid_run1_anticlargevssmallreward_beta_cortdestrieux_gtempsupplanpolarrh"
"tfmrimr1_998","Float","","Recommended","Beta weight for MID run1 anticipation of large reward versus small reward contrast in cortical Destrieux ROI right hemisphere planum temporale","","","tfmri_mid_run1_antic.large.vs.small.reward_beta_cort.destrieux_g.temp.sup.plan.tempo.rh,tfmri_mid_run1_anticlargevssmallreward_beta_cortdestrieux_gtempsupplantemporh"
"tfmrimr1_999","Float","","Recommended","Beta weight for MID run1 anticipation of large reward versus small reward contrast in cortical Destrieux ROI right hemisphere inferior temporal gyrus","","","tfmri_mid_run1_antic.large.vs.small.reward_beta_cort.destrieux_g.temporal.inf.rh,tfmri_mid_run1_anticlargevssmallreward_beta_cortdestrieux_gtemporalinfrh"
"tfmrimr1_1000","Float","","Recommended","Beta weight for MID run1 anticipation of large reward versus small reward contrast in cortical Destrieux ROI right hemisphere middle temporal gyrus","","","tfmri_mid_run1_antic.large.vs.small.reward_beta_cort.destrieux_g.temporal.middle.rh,tfmri_mid_run1_anticlargevssmallreward_beta_cortdestrieux_gtemporalmiddlerh"
"tfmrimr1_1001","Float","","Recommended","Beta weight for MID run1 anticipation of large reward versus small reward contrast in cortical Destrieux ROI right hemisphere horizontal ramus of the anterior segment of the lateral sulcus","","","tfmri_mid_run1_antic.large.vs.small.reward_beta_cort.destrieux_lat.fis.ant.horizont.rh,tfmri_mid_run1_anticlargevssmallreward_beta_cortdestrieux_latfisanthorizontrh"
"tfmrimr1_1002","Float","","Recommended","Beta weight for MID run1 anticipation of large reward versus small reward contrast in cortical Destrieux ROI right hemisphere vertical ramus of the anterior segment of the lateral sulcus","","","tfmri_mid_run1_antic.large.vs.small.reward_beta_cort.destrieux_lat.fis.ant.vertical.rh,tfmri_mid_run1_anticlargevssmallreward_beta_cortdestrieux_latfisantverticalrh"
"tfmrimr1_1003","Float","","Recommended","Beta weight for MID run1 anticipation of large reward versus small reward contrast in cortical Destrieux ROI right hemisphere posterior ramus of the lateral sulcus","","","tfmri_mid_run1_antic.large.vs.small.reward_beta_cort.destrieux_lat.fis.post.rh,tfmri_mid_run1_anticlargevssmallreward_beta_cortdestrieux_latfispostrh"
"tfmrimr1_1004","Float","","Recommended","Beta weight for MID run1 anticipation of large reward versus small reward contrast in cortical Destrieux ROI right hemisphere occipital pole","","","tfmri_mid_run1_antic.large.vs.small.reward_beta_cort.destrieux_pole.occipital.rh,tfmri_mid_run1_anticlargevssmallreward_beta_cortdestrieux_poleoccipitalrh"
"tfmrimr1_1005","Float","","Recommended","Beta weight for MID run1 anticipation of large reward versus small reward contrast in cortical Destrieux ROI right hemisphere temporal pole","","","tfmri_mid_run1_antic.large.vs.small.reward_beta_cort.destrieux_pole.temporal.rh,tfmri_mid_run1_anticlargevssmallreward_beta_cortdestrieux_poletemporalrh"
"tfmrimr1_1006","Float","","Recommended","Beta weight for MID run1 anticipation of large reward versus small reward contrast in cortical Destrieux ROI right hemisphere calcarine sulcus","","","tfmri_mid_run1_antic.large.vs.small.reward_beta_cort.destrieux_s.calcarine.rh,tfmri_mid_run1_anticlargevssmallreward_beta_cortdestrieux_scalcarinerh"
"tfmrimr1_1007","Float","","Recommended","Beta weight for MID run1 anticipation of large reward versus small reward contrast in cortical Destrieux ROI right hemisphere central sulcus","","","tfmri_mid_run1_antic.large.vs.small.reward_beta_cort.destrieux_s.central.rh,tfmri_mid_run1_anticlargevssmallreward_beta_cortdestrieux_scentralrh"
"tfmrimr1_1008","Float","","Recommended","Beta weight for MID run1 anticipation of large reward versus small reward contrast in cortical Destrieux ROI right hemisphere marginal branch of the cingulate sulcus","","","tfmri_mid_run1_antic.large.vs.small.reward_beta_cort.destrieux_s.cingul.marginalis.rh,tfmri_mid_run1_anticlargevssmallreward_beta_cortdestrieux_scingulmarginalisrh"
"tfmrimr1_1009","Float","","Recommended","Beta weight for MID run1 anticipation of large reward versus small reward contrast in cortical Destrieux ROI right hemisphere anterior segment of the circular sulcus of the insula","","","tfmri_mid_run1_antic.large.vs.small.reward_beta_cort.destrieux_s.circular.insula.ant.rh,tfmri_mid_run1_anticlargevssmallreward_beta_cortdestrieux_scircularinsulaantrh"
"tfmrimr1_1010","Float","","Recommended","Beta weight for MID run1 anticipation of large reward versus small reward contrast in cortical Destrieux ROI right hemisphere inferior segment of the circular sulcus of the insula","","","tfmri_mid_run1_antic.large.vs.small.reward_beta_cort.destrieux_s.circular.insula.inf.rh,tfmri_mid_run1_anticlargevssmallreward_beta_cortdestrieux_scircularinsulainfrh"
"tfmrimr1_1011","Float","","Recommended","Beta weight for MID run1 anticipation of large reward versus small reward contrast in cortical Destrieux ROI right hemisphere superior segment of the circular sulcus of the insula","","","tfmri_mid_run1_antic.large.vs.small.reward_beta_cort.destrieux_s.circular.insula.sup.rh,tfmri_mid_run1_anticlargevssmallreward_beta_cortdestrieux_scircularinsulasuprh"
"tfmrimr1_1012","Float","","Recommended","Beta weight for MID run1 anticipation of large reward versus small reward contrast in cortical Destrieux ROI right hemisphere anterior transverse collateral sulcus","","","tfmri_mid_run1_antic.large.vs.small.reward_beta_cort.destrieux_s.collat.transv.ant.rh,tfmri_mid_run1_anticlargevssmallreward_beta_cortdestrieux_scollattransvantrh"
"tfmrimr1_1013","Float","","Recommended","Beta weight for MID run1 anticipation of large reward versus small reward contrast in cortical Destrieux ROI right hemisphere posterior transverse collateral sulcus","","","tfmri_mid_run1_antic.large.vs.small.reward_beta_cort.destrieux_s.collat.transv.post.rh,tfmri_mid_run1_anticlargevssmallreward_beta_cortdestrieux_scollattransvpostrh"
"tfmrimr1_1014","Float","","Recommended","Beta weight for MID run1 anticipation of large reward versus small reward contrast in cortical Destrieux ROI right hemisphere inferior frontal sulcus","","","tfmri_mid_run1_antic.large.vs.small.reward_beta_cort.destrieux_s.front.inf.rh,tfmri_mid_run1_anticlargevssmallreward_beta_cortdestrieux_sfrontinfrh"
"tfmrimr1_1015","Float","","Recommended","Beta weight for MID run1 anticipation of large reward versus small reward contrast in cortical Destrieux ROI right hemisphere middle frontal sulcus","","","tfmri_mid_run1_antic.large.vs.small.reward_beta_cort.destrieux_s.front.middle.rh,tfmri_mid_run1_anticlargevssmallreward_beta_cortdestrieux_sfrontmiddlerh"
"tfmrimr1_1016","Float","","Recommended","Beta weight for MID run1 anticipation of large reward versus small reward contrast in cortical Destrieux ROI right hemisphere superior frontal sulcus","","","tfmri_mid_run1_antic.large.vs.small.reward_beta_cort.destrieux_s.front.sup.rh,tfmri_mid_run1_anticlargevssmallreward_beta_cortdestrieux_sfrontsuprh"
"tfmrimr1_1017","Float","","Recommended","Beta weight for MID run1 anticipation of large reward versus small reward contrast in cortical Destrieux ROI right hemisphere sulcus intermedius primus","","","tfmri_mid_run1_antic.large.vs.small.reward_beta_cort.destrieux_s.interm.prim.jensen.rh,tfmri_mid_run1_anticlargevssmallreward_beta_cortdestrieux_sintermprimjensenrh"
"tfmrimr1_1018","Float","","Recommended","Beta weight for MID run1 anticipation of large reward versus small reward contrast in cortical Destrieux ROI right hemisphere intraparietal sulcus and transverse parietal sulci","","","tfmri_mid_run1_antic.large.vs.small.reward_beta_cort.destrieux_s.intrapariet.and.p.trans.rh,tfmri_mid_run1_anticlargevssmallreward_beta_cortdestrieux_sintraparietandptransrh"
"tfmrimr1_1019","Float","","Recommended","Beta weight for MID run1 anticipation of large reward versus small reward contrast in cortical Destrieux ROI right hemisphere middle occipital sulcus and lunatus sulcus","","","tfmri_mid_run1_antic.large.vs.small.reward_beta_cort.destrieux_s.oc.middle.and.lunatus.rh,tfmri_mid_run1_anticlargevssmallreward_beta_cortdestrieux_socmiddleandlunatusrh"
"tfmrimr1_1020","Float","","Recommended","Beta weight for MID run1 anticipation of large reward versus small reward contrast in cortical Destrieux ROI right hemisphere superior occipital sulcus and transverse occipital sulcus","","","tfmri_mid_run1_antic.large.vs.small.reward_beta_cort.destrieux_s.oc.sup.and.transversal.rh,tfmri_mid_run1_anticlargevssmallreward_beta_cortdestrieux_socsupandtransversalrh"
"tfmrimr1_1021","Float","","Recommended","Beta weight for MID run1 anticipation of large reward versus small reward contrast in cortical Destrieux ROI right hemisphere anterior occipital sulcus and preoccipital notch","","","tfmri_mid_run1_antic.large.vs.small.reward_beta_cort.destrieux_s.occipital.ant.rh,tfmri_mid_run1_anticlargevssmallreward_beta_cortdestrieux_soccipitalantrh"
"tfmrimr1_1022","Float","","Recommended","Beta weight for MID run1 anticipation of large reward versus small reward contrast in cortical Destrieux ROI right hemisphere lateral occipito-temporal sulcus","","","tfmri_mid_run1_antic.large.vs.small.reward_beta_cort.destrieux_s.oc.temp.lat.rh,tfmri_mid_run1_anticlargevssmallreward_beta_cortdestrieux_soctemplatrh"
"tfmrimr1_1023","Float","","Recommended","Beta weight for MID run1 anticipation of large reward versus small reward contrast in cortical Destrieux ROI right hemisphere medial occipito-temporal sulcus and lingual sulcus","","","tfmri_mid_run1_antic.large.vs.small.reward_beta_cort.destrieux_s.oc.temp.med.and.lingual.rh,tfmri_mid_run1_anticlargevssmallreward_beta_cortdestrieux_soctempmedandlingualrh"
"tfmrimr1_1024","Float","","Recommended","Beta weight for MID run1 anticipation of large reward versus small reward contrast in cortical Destrieux ROI right hemisphere lateral orbital sulcus","","","tfmri_mid_run1_antic.large.vs.small.reward_beta_cort.destrieux_s.orbital.lateral.rh,tfmri_mid_run1_anticlargevssmallreward_beta_cortdestrieux_sorbitallateralrh"
"tfmrimr1_1025","Float","","Recommended","Beta weight for MID run1 anticipation of large reward versus small reward contrast in cortical Destrieux ROI right hemisphere medial orbital sulcus","","","tfmri_mid_run1_antic.large.vs.small.reward_beta_cort.destrieux_s.orbital.med.olfact.rh,tfmri_mid_run1_anticlargevssmallreward_beta_cortdestrieux_sorbitalmedolfactrh"
"tfmrimr1_1026","Float","","Recommended","Beta weight for MID run1 anticipation of large reward versus small reward contrast in cortical Destrieux ROI right hemisphere orbital sulci","","","tfmri_mid_run1_antic.large.vs.small.reward_beta_cort.destrieux_s.orbital.h.shaped.rh,tfmri_mid_run1_anticlargevssmallreward_beta_cortdestrieux_sorbitalhshapedrh"
"tfmrimr1_1027","Float","","Recommended","Beta weight for MID run1 anticipation of large reward versus small reward contrast in cortical Destrieux ROI right hemisphere parieto-occipital sulcus","","","tfmri_mid_run1_antic.large.vs.small.reward_beta_cort.destrieux_s.parieto.occipital.rh,tfmri_mid_run1_anticlargevssmallreward_beta_cortdestrieux_sparietooccipitalrh"
"tfmrimr1_1028","Float","","Recommended","Beta weight for MID run1 anticipation of large reward versus small reward contrast in cortical Destrieux ROI right hemisphere pericallosal sulcus","","","tfmri_mid_run1_antic.large.vs.small.reward_beta_cort.destrieux_s.pericallosal.rh,tfmri_mid_run1_anticlargevssmallreward_beta_cortdestrieux_spericallosalrh"
"tfmrimr1_1029","Float","","Recommended","Beta weight for MID run1 anticipation of large reward versus small reward contrast in cortical Destrieux ROI right hemisphere postcentral sulcus","","","tfmri_mid_run1_antic.large.vs.small.reward_beta_cort.destrieux_s.postcentral.rh,tfmri_mid_run1_anticlargevssmallreward_beta_cortdestrieux_spostcentralrh"
"tfmrimr1_1030","Float","","Recommended","Beta weight for MID run1 anticipation of large reward versus small reward contrast in cortical Destrieux ROI right hemisphere inferior part of the precentral sulcus","","","tfmri_mid_run1_antic.large.vs.small.reward_beta_cort.destrieux_s.precentral.inf.part.rh,tfmri_mid_run1_anticlargevssmallreward_beta_cortdestrieux_sprecentralinfpartrh"
"tfmrimr1_1031","Float","","Recommended","Beta weight for MID run1 anticipation of large reward versus small reward contrast in cortical Destrieux ROI right hemisphere superior part of the precentral sulcus","","","tfmri_mid_run1_antic.large.vs.small.reward_beta_cort.destrieux_s.precentral.sup.part.rh,tfmri_mid_run1_anticlargevssmallreward_beta_cortdestrieux_sprecentralsuppartrh"
"tfmrimr1_1032","Float","","Recommended","Beta weight for MID run1 anticipation of large reward versus small reward contrast in cortical Destrieux ROI right hemisphere suborbital sulcus","","","tfmri_mid_run1_antic.large.vs.small.reward_beta_cort.destrieux_s.suborbital.rh,tfmri_mid_run1_anticlargevssmallreward_beta_cortdestrieux_ssuborbitalrh"
"tfmrimr1_1033","Float","","Recommended","Beta weight for MID run1 anticipation of large reward versus small reward contrast in cortical Destrieux ROI right hemisphere subparietal sulcus","","","tfmri_mid_run1_antic.large.vs.small.reward_beta_cort.destrieux_s.subparietal.rh,tfmri_mid_run1_anticlargevssmallreward_beta_cortdestrieux_ssubparietalrh"
"tfmrimr1_1034","Float","","Recommended","Beta weight for MID run1 anticipation of large reward versus small reward contrast in cortical Destrieux ROI right hemisphere inferior temporal sulcus","","","tfmri_mid_run1_antic.large.vs.small.reward_beta_cort.destrieux_s.temporal.inf.rh,tfmri_mid_run1_anticlargevssmallreward_beta_cortdestrieux_stemporalinfrh"
"tfmrimr1_1035","Float","","Recommended","Beta weight for MID run1 anticipation of large reward versus small reward contrast in cortical Destrieux ROI right hemisphere superior temporal sulcus","","","tfmri_mid_run1_antic.large.vs.small.reward_beta_cort.destrieux_s.temporal.sup.rh,tfmri_mid_run1_anticlargevssmallreward_beta_cortdestrieux_stemporalsuprh"
"tfmrimr1_1036","Float","","Recommended","Beta weight for MID run1 anticipation of large reward versus small reward contrast in cortical Destrieux ROI right hemisphere transverse temporal sulcus","","","tfmri_mid_run1_antic.large.vs.small.reward_beta_cort.destrieux_s.temporal.transverse.rh,tfmri_mid_run1_anticlargevssmallreward_beta_cortdestrieux_stemporaltransverserh"
"tfmrimr1_1037","Float","","Recommended","Beta weight for MID run1 anticipation of large loss versus neutral contrast in cortical Destrieux ROI left hemisphere inferior occipital gyrus and sulcus","","","tfmri_mid_run1_antic.large.loss.vs.neutral_beta_cort.destrieux_g.and.s.occipital.inf.lh,tfmri_mid_run1_anticlargelossvsneutral_beta_cortdestrieux_gandsoccipitalinflh"
"tfmrimr1_1038","Float","","Recommended","Beta weight for MID run1 anticipation of large loss versus neutral contrast in cortical Destrieux ROI left hemisphere paracentral lobule and sulcus","","","tfmri_mid_run1_antic.large.loss.vs.neutral_beta_cort.destrieux_g.and.s.paracentral.lh,tfmri_mid_run1_anticlargelossvsneutral_beta_cortdestrieux_gandsparacentrallh"
"tfmrimr1_1039","Float","","Recommended","Beta weight for MID run1 anticipation of large loss versus neutral contrast in cortical Destrieux ROI left hemisphere subcentral gyrus and sulci","","","tfmri_mid_run1_antic.large.loss.vs.neutral_beta_cort.destrieux_g.and.s.subcentral.lh,tfmri_mid_run1_anticlargelossvsneutral_beta_cortdestrieux_gandssubcentrallh"
"tfmrimr1_1040","Float","","Recommended","Beta weight for MID run1 anticipation of large loss versus neutral contrast in cortical Destrieux ROI left hemisphere transverse frontopolar gyri and sulci","","","tfmri_mid_run1_antic.large.loss.vs.neutral_beta_cort.destrieux_g.and.s.transv.frontopol.lh,tfmri_mid_run1_anticlargelossvsneutral_beta_cortdestrieux_gandstransvfrontopollh"
"tfmrimr1_1041","Float","","Recommended","Beta weight for MID run1 anticipation of large loss versus neutral contrast in cortical Destrieux ROI left hemisphere anterior part of the cingulate gyrus and sulcus","","","tfmri_mid_run1_antic.large.loss.vs.neutral_beta_cort.destrieux_g.and.s.cingul.ant.lh,tfmri_mid_run1_anticlargelossvsneutral_beta_cortdestrieux_gandscingulantlh"
"tfmrimr1_1042","Float","","Recommended","Beta weight for MID run1 anticipation of large loss versus neutral contrast in cortical Destrieux ROI left hemisphere middle-anterior part of the cingulate gyrus and sulcus","","","tfmri_mid_run1_antic.large.loss.vs.neutral_beta_cort.destrieux_g.and.s.cingul.mid.ant.lh,tfmri_mid_run1_anticlargelossvsneutral_beta_cortdestrieux_gandscingulmidantlh"
"tfmrimr1_1043","Float","","Recommended","Beta weight for MID run1 anticipation of large loss versus neutral contrast in cortical Destrieux ROI left hemisphere middle-posterior part of the cingulate gyrus and sulcus","","","tfmri_mid_run1_antic.large.loss.vs.neutral_beta_cort.destrieux_g.and.s.cingul.mid.post.lh,tfmri_mid_run1_anticlargelossvsneutral_beta_cortdestrieux_gandscingulmidpostlh"
"tfmrimr1_1044","Float","","Recommended","Beta weight for MID run1 anticipation of large loss versus neutral contrast in cortical Destrieux ROI left hemisphere posterior-dorsal part of the cingulate gyrus","","","tfmri_mid_run1_antic.large.loss.vs.neutral_beta_cort.destrieux_g.cingul.post.dorsal.lh,tfmri_mid_run1_anticlargelossvsneutral_beta_cortdestrieux_gcingulpostdorsallh"
"tfmrimr1_1045","Float","","Recommended","Beta weight for MID run1 anticipation of large loss versus neutral contrast in cortical Destrieux ROI left hemisphere posterior-ventral part of the cingulate gyrus","","","tfmri_mid_run1_antic.large.loss.vs.neutral_beta_cort.destrieux_g.cingul.post.ventral.lh,tfmri_mid_run1_anticlargelossvsneutral_beta_cortdestrieux_gcingulpostventrallh"
"tfmrimr1_1046","Float","","Recommended","Beta weight for MID run1 anticipation of large loss versus neutral contrast in cortical Destrieux ROI left hemisphere cuneus","","","tfmri_mid_run1_antic.large.loss.vs.neutral_beta_cort.destrieux_g.cuneus.lh,tfmri_mid_run1_anticlargelossvsneutral_beta_cortdestrieux_gcuneuslh"
"tfmrimr1_1047","Float","","Recommended","Beta weight for MID run1 anticipation of large loss versus neutral contrast in cortical Destrieux ROI left hemisphere opercular part of the inferior frontal gyrus","","","tfmri_mid_run1_antic.large.loss.vs.neutral_beta_cort.destrieux_g.front.inf.opercular.lh,tfmri_mid_run1_anticlargelossvsneutral_beta_cortdestrieux_gfrontinfopercularlh"
"tfmrimr1_1048","Float","","Recommended","Beta weight for MID run1 anticipation of large loss versus neutral contrast in cortical Destrieux ROI left hemisphere orbital part of the inferior frontal gyrus","","","tfmri_mid_run1_antic.large.loss.vs.neutral_beta_cort.destrieux_g.front.inf.orbital.lh,tfmri_mid_run1_anticlargelossvsneutral_beta_cortdestrieux_gfrontinforbitallh"
"tfmrimr1_1049","Float","","Recommended","Beta weight for MID run1 anticipation of large loss versus neutral contrast in cortical Destrieux ROI left hemisphere triangular part of the inferior frontal gyrus","","","tfmri_mid_run1_antic.large.loss.vs.neutral_beta_cort.destrieux_g.front.inf.triangul.lh,tfmri_mid_run1_anticlargelossvsneutral_beta_cortdestrieux_gfrontinftriangullh"
