"ElementName","DataType","Size","Required","Condition","ElementDescription","ValueRange","Notes","Aliases"
"medhx_4b","Integer","","Recommended"," medhx_4a   == 1","How many times has he/she been to the emergency room in that past year? / ¿Cuántas veces ha visitado él/ella la sala de emergencias en este último año?","1::5","1 = 1 time /1 vez; 2 = 2 times /2 veces; 3 = 3-4 times/ 3-4 veces; 4 = 5-9 times /5-9 veces; 5 = 10+ times/ 10+ veces //Now I'd like to ask you about your child's use of health services during the past year and throughout his/her whole life.","medhx_4b_p,medhx_4b_times_er_before_past_yr_p"
"medhx_5a","Integer","","Recommended","","Has he/she been to the emergency room any time BEFORE this past year, that is, any other time in his/her whole life? / ¿Su niño(a) visitó la sala de emergencias en algún momento ANTES de este último año; es decir, en algún otro momento de su vida?","1 ; 0 ; 6 ; 7","1 = Yes /Sí; 0 = No /No; 6 = Don't know /No Sé; 7 = Refuse to answer /Niego contestar //Now I'd like to ask you about your child's use of health services during the past year and throughout his/her whole life.","medhx_5a_er_before_past_yrp,medhx_5a_p"
"medhx_5b","Integer","","Recommended"," medhx_5a   == 1","How many times did s(he) go to the emergency room before the past year? / ¿Cuántas veces acudió a la sala de emergencias antes de este último año ?","1::5","1 = 1 time /1 vez; 2 = 2 times /2 veces; 3 = 3-4 times/ 3-4 veces; 4 = 5-9 times /5-9 veces; 5 = 10+ times/ 10+ veces //Now I'd like to ask you about your child's use of health services during the past year and throughout his/her whole life.","medhx_5b_p,medhx_5b_times_er_before_past_yr_p"
"medhx_6a","Integer","","Recommended","","Has she/he ever been to a doctor for any of these things… Broken Bones Fracturas","1 ; 0","1 = Yes Sí; 0 = No No","medhx_6a_broken_bones_p,medhx_6a_p"
"medhx_6a_notes","Float","30","Recommended"," medhx_6a   == 1","Broken Bones. How many times? / ¿Cuántas veces?","0 :: 20","Now I'd like to ask you about your child's use of health services during the past year and throughout his/her whole life.","medhx_6a_broken_bones_times_p,medhx_6a_times_p"
"medhx_6b","Integer","","Recommended","","Has he/she ever been to a doctor, a nurse, nurse practitioner, the emergency room or a clinic because any of these things happened...Sprains /Esguinces","1 ; 0","1 = Yes/ Sí; 0 = No/ No//Now I'd like to ask you about your child's use of health services during the past year and throughout his/her whole life.","medhx_6b_p,medhx_6b_sprains_p"
"medhx_6b_notes","Float","30","Recommended"," medhx_6b   == 1","Sprains. How many times? / ¿Cuántas veces?","0 :: 20","Now I'd like to ask you about your child's use of health services during the past year and throughout his/her whole life.","medhx_6b_sprains_times_p,medhx_6b_times_p"
"medhx_6c","Integer","","Recommended","","Has he/she ever been to a doctor, a nurse, nurse practitioner, the emergency room or a clinic because any of these things happened...Cuts or Scrapes /Cortadas o rasguños","1 ; 0","1 = Yes/ Sí; 0 = No/ No//Now I'd like to ask you about your child's use of health services during the past year and throughout his/her whole life.","medhx_6c_cuts_p,medhx_6c_p"
"medhx_6c_times","Float","30","Recommended"," medhx_6c   == 1","Cuts or Scrapes. How many times? / ¿Cuántas veces?","0 :: 50","Now I'd like to ask you about your child's use of health services during the past year and throughout his/her whole life.","medhx_6c_cuts_times_p,medhx_6c_times_p"
"medhx_6d","Integer","","Recommended","","Has he/she ever been to a doctor, a nurse, nurse practitioner, the emergency room or a clinic because any of these things happened...Stitches /Suturas","1 ; 0","1 = Yes/ Sí; 0 = No/ No//Now I'd like to ask you about your child's use of health services during the past year and throughout his/her whole life.","medhx_6d_p,medhx_6d_stitches_p"
"medhx_6d_notes","Float","30","Recommended"," medhx_6d   == 1","Stitches. How many times? / ¿Cuántas veces?","","Now I'd like to ask you about your child's use of health services during the past year and throughout his/her whole life.","medhx_6d_stitches_times_p,medhx_6d_times_p"
"medhx_6e","Integer","","Recommended","","Has he/she ever been to a doctor, a nurse, nurse practitioner, the emergency room or a clinic because any of these things happened...Other Serious Wounds /Otras heridas graves","1 ; 0","1 = Yes/ Sí; 0 = No/ No//Now I'd like to ask you about your child's use of health services during the past year and throughout his/her whole life.","medhx_6e_other_wounds_p,medhx_6e_p"
"medhx_6e_times","Float","30","Recommended"," medhx_6e   == 1","Other Serious Wounds. How many times? / ¿Cuántas veces?","1 :: 100","Now I'd like to ask you about your child's use of health services during the past year and throughout his/her whole life.","medhx_6e_other_wounds_times_p,medhx_6e_times_p"
"medhx_6f","Integer","","Recommended","","Has he/she ever been to a doctor, a nurse, nurse practitioner, the emergency room or a clinic because any of these things happened...Falls/ Caídas","1 ; 0","1 = Yes/ Sí; 0 = No/ No//Now I'd like to ask you about your child's use of health services during the past year and throughout his/her whole life.","medhx_6f_falls_p,medhx_6f_p"
"medhx_6f_notes","Float","30","Recommended"," medhx_6f   == 1","Falls. How many times? / ¿Cuántas veces?","1 :: 100","Now I'd like to ask you about your child's use of health services during the past year and throughout his/her whole life.","medhx_6f_falls_times_p,medhx_6f_times_p"
"medhx_6g","Integer","","Recommended","","Has he/she ever been to a doctor, a nurse, nurse practitioner, the emergency room or a clinic because any of these things happened...Burns /Quemaduras","1 ; 0","1 = Yes/ Sí; 0 = No/ No//Now I'd like to ask you about your child's use of health services during the past year and throughout his/her whole life.","medhx_6g_burns_p,medhx_6g_p"
"medhx_6g_times","Float","30","Recommended"," medhx_6g   == 1","Burns. How many times? / ¿Cuántas veces?","0 :: 8","Now I'd like to ask you about your child's use of health services during the past year and throughout his/her whole life.","medhx_6g_burns_times_p,medhx_6g_times_p"
"medhx_6h","Integer","","Recommended","","Has he/she ever been to a doctor, a nurse, nurse practitioner, the emergency room or a clinic because any of these things happened...High Fever /Fiebre alta","1 ; 0","1 = Yes/ Sí; 0 = No/ No//Now I'd like to ask you about your child's use of health services during the past year and throughout his/her whole life.","medhx_6h_high_fever_p,medhx_6h_p"
"medhx_6h_times","Float","30","Recommended"," medhx_6h   == 1","High Fever. How many times? / ¿Cuántas veces?","0::20","Now I'd like to ask you about your child's use of health services during the past year and throughout his/her whole life.","medhx_6h_high_fever_times_p,medhx_6h_times_p"
"medhx_6i","Integer","","Recommended","","Has he/she ever been to a doctor, a nurse, nurse practitioner, the emergency room or a clinic because any of these things happened...Head Injury /Lesión en la cabeza","1 ; 0","1 = Yes/ Sí; 0 = No/ No//Now I'd like to ask you about your child's use of health services during the past year and throughout his/her whole life.","medhx_6i_head_injury_p,medhx_6i_p"
"medhx_6i_times","Float","30","Recommended"," medhx_6i   == 1","Head Injury. How many times? / ¿Cuántas veces?","","Now I'd like to ask you about your child's use of health services during the past year and throughout his/her whole life.","medhx_6i_head_injury_times_p,medhx_6i_times_p"
"medhx_6j","Integer","","Recommended","","Has he/she ever been to a doctor, a nurse, nurse practitioner, the emergency room or a clinic because any of these things happened...Knocked Unconscious/ Pérdida del conocimiento","1 ; 0","1 = Yes/ Sí; 0 = No/ No//Now I'd like to ask you about your child's use of health services during the past year and throughout his/her whole life.","medhx_6j_p,medhx_6j_unconsious_p"
"medhx_6j_times","Float","30","Recommended"," medhx_6j   == 1","Knocked Unconscious. How many times? / ¿Cuántas veces?","0 :: 25","Now I'd like to ask you about your child's use of health services during the past year and throughout his/her whole life.","medhx_6j_times_p,medhx_6j_unconsious_times_p"
"medhx_6k","Integer","","Recommended","","Has he/she ever been to a doctor, a nurse, nurse practitioner, the emergency room or a clinic because any of these things happened...Bruises /Moretones","1 ; 0","1 = Yes/ Sí; 0 = No/ No//Now I'd like to ask you about your child's use of health services during the past year and throughout his/her whole life.","medhx_6k_bruises_p,medhx_6k_p"
"medhx_6k_times","Float","30","Recommended"," medhx_6k   == 1","Bruises. How many times? / ¿Cuántas veces?","","Now I'd like to ask you about your child's use of health services during the past year and throughout his/her whole life.","medhx_6k_bruises_times_p,medhx_6k_times_p"
"medhx_6l","Integer","","Recommended","","Since we last saw you, has she/he been to a doctor for any of these things? Has he/she ever been to a doctor, a nurse, nurse practitioner, the emergency room or a clinic because any of these things happened...Asthma Attack/ Ataque de asma","1 ; 0","1 = Yes Sí; 0 = No No //Now I'd like to ask you about your child's use of health services since we last saw you on_____. ","medhx_6l_asthma_p,medhx_6l_p"
"medhx_6l_notes","Float","30","Recommended"," medhx_6l   == 1","Asthma Attack. How many times? / ¿Cuántas veces?","","Now I'd like to ask you about your child's use of health services during the past year and throughout his/her whole life.","medhx_6l_asthma_times_p,medhx_6l_times_p"
"medhx_6m","Integer","","Recommended","","Has he/she ever been to a doctor, a nurse, nurse practitioner, the emergency room or a clinic because any of these things happened...Broken Teeth/ Dientes rotos","1 ; 0","1 = Yes/ Sí; 0 = No/ No//Now I'd like to ask you about your child's use of health services during the past year and throughout his/her whole life.","medhx_6m_broken_teeth_p,medhx_6m_p"
"medhx_6m_times","Float","30","Recommended"," medhx_6m   == 1","Broken Teeth. How many times? / ¿Cuántas veces?","1 :: 100","Now I'd like to ask you about your child's use of health services during the past year and throughout his/her whole life.","medhx_6m_broken_teeth_times_p,medhx_6m_times_p"
"medhx_6n","Integer","","Recommended","","Has he/she ever been to a doctor, a nurse, nurse practitioner, the emergency room or a clinic because any of these things happened...Animal Bite/ Mordedura de animal","1 ; 0","1 = Yes/ Sí; 0 = No/ No//Now I'd like to ask you about your child's use of health services during the past year and throughout his/her whole life.","medhx_6n_animal_bite_p,medhx_6n_p"
"medhx_6n_notes","Float","30","Recommended"," medhx_6n   == 1","Animal Bite. How many times? / ¿Cuántas veces?","1 :: 100","Now I'd like to ask you about your child's use of health services during the past year and throughout his/her whole life.","medhx_6n_animal_bite_times_p,medhx_6n_times_p"
"medhx_6o","Integer","","Recommended","","Has he/she ever been to a doctor, a nurse, nurse practitioner, the emergency room or a clinic because any of these things happened...Overdose/ Sobredosis","1 ; 0","1 = Yes/ Sí; 0 = No/ No//Now I'd like to ask you about your child's use of health services during the past year and throughout his/her whole life.","medhx_6o_overdose_p,medhx_6o_p"
"medhx_6o_notes","Float","30","Recommended"," medhx_6o   == 1","Overdose. How many times? / ¿Cuántas veces?","0 :: 100","Now I'd like to ask you about your child's use of health services during the past year and throughout his/her whole life.","medhx_6o_over_dose_times_p,medhx_6o_times_p"
"medhx_6p","Integer","","Recommended","","Has he/she ever been to a doctor, a nurse, nurse practitioner, the emergency room or a clinic because any of these things happened...Seizure/ Convulsión","1 ; 0","1 = Yes/ Sí; 0 = No/ No//Now I'd like to ask you about your child's use of health services during the past year and throughout his/her whole life.","medhx_6p_p,medhx_6p_seizure_p"
"medhx_6p_notes","Float","30","Recommended"," medhx_6p   == 1","Seizure. How many times? / ¿Cuántas veces?","0 :: 50","Now I'd like to ask you about your child's use of health services during the past year and throughout his/her whole life.","medhx_6p_siezure_times_p,medhx_6p_times_p"
"medhx_6q","Integer","","Recommended","","Has he/she ever been to a doctor, a nurse, nurse practitioner, the emergency room or a clinic because any of these things happened...Accidental Poisoning/ Envenenamiento accidental","1 ; 0","1 = Yes/ Sí; 0 = No/ No//Now I'd like to ask you about your child's use of health services during the past year and throughout his/her whole life.","medhx_6q_poison_p"
"medhx_6q_notes","Float","30","Recommended"," medhx_6q   == 1","Accidental Poisoning. How many times? / ¿Cuántas veces?","1 :: 100","Now I'd like to ask you about your child's use of health services during the past year and throughout his/her whole life.","medhx_6q_poison_times_p,medhx_6q_times_p"
"medhx_6r","Integer","","Recommended","","Has he/she ever been to a doctor, a nurse, nurse practitioner, the emergency room or a clinic because any of these things happened...Gun Shot Wound /Herida por arma de fuego","1 ; 0","1 = Yes/ Sí; 0 = No/ No//Now I'd like to ask you about your child's use of health services during the past year and throughout his/her whole life.","medhx_6r_gun_shot_p"
"medhx_6r_notes","Float","30","Recommended"," medhx_6r   == 1","Gun Shot Wound. How many times? / ¿Cuántas veces?","1 :: 100","Now I'd like to ask you about your child's use of health services during the past year and throughout his/her whole life.","medhx_6r_gun_shot_times_p,medhx_6r_times_p"
"medhx_6s","Integer","","Recommended","","Has he/she ever been to a doctor, a nurse, nurse practitioner, the emergency room or a clinic because any of these things happened...Wound from knife or any other weapon /Herida por cuchillo o cualquier otra arma","1 ; 0","1 = Yes/ Sí; 0 = No/ No//Now I'd like to ask you about your child's use of health services during the past year and throughout his/her whole life.","medhx_6s_knife_wound_p,medhx_6s_p"
"medhx_6s_times","Float","30","Recommended"," medhx_6s   == 1","Wound from knife or any other weapon. How many times? / ¿Cuántas veces?","1 :: 100","Now I'd like to ask you about your child's use of health services during the past year and throughout his/her whole life.","medhx_6s_knife_wound_times_p,medhx_6s_times_p"
"medhx_6t","Integer","","Recommended","","Has he/she ever been to a doctor, a nurse, nurse practitioner, the emergency room or a clinic because any of these things happened...Other /Otro hospitalization reasons","1 ; 0","1 = Yes/ Sí; 0 = No/ No//Now I'd like to ask you about your child's use of health services during the past year and throughout his/her whole life.","medhx_6t_other_p,medhx_6t_p"
"medhx_6t_times","Integer","30","Recommended"," medhx_6t   == 1","Other hospitalizations. How many times? / ¿Cuántas veces?","","Now I'd like to ask you about your child's use of health services during the past year and throughout his/her whole life.","medhx_6t_other_times_p,medhx_6t_times_p"
"medhx_8a","Integer","","Recommended","","Has he/she ever been in the hospital overnight or longer? / ¿Él/ella ha pasado una noche o más  en el hospital?","1 ; 0 ; 6","1 = Yes /Sí; 0 = No/ No; 6 = Don't know /No sé//Now I'd like to ask you about your child's use of health services during the past year and throughout his/her whole life.","medhx_8a_hospital_p,medhx_8a_p"
"medhx_9a","Integer","","Recommended","","Has he/she ever had general anesthesia or sedation for any surgery or procedure? / ¿Alguna vez él/ella ha estado bajo anestesia general o sedación para alguna cirugía o procedimiento?","1 ; 0 ; 6","1 = Yes /Sí; 0 = No/ No; 6 = Don't know /No sé//Now I'd like to ask you about your child's use of health services during the past year and throughout his/her whole life.","medhx_9a_anesthesia_p,medhx_9a_p"
"medhx_9b","Float","30","Recommended"," medhx_9a   == 1","general anesthesia or sedation for any surgery or procedure. How many times? / ¿Cuántas veces?","0 :: 15","Now I'd like to ask you about your child's use of health services during the past year and throughout his/her whole life.","medhx_9b_anesthesia_times_p,medhx_9b_p"
"medhx_9c","Float","30","Recommended"," medhx_9a   == 1","general anesthesia or sedation for any surgery or procedure. At what age for the most recent time? / ¿A qué edad durante el tiempo más reciente?","0 :: 10","Now I'd like to ask you about your child's use of health services during the past year and throughout his/her whole life.","medhx_9c_anesthesia_age_p,medhx_9c_p"
"medhx_11","Integer","","Recommended","","Is he/she able to see the difference between blue and green? / ¿Es su niño(a) capaz de ver la diferencia entre el azul y el verde?","1 ; 0","1 = Yes/ Sí; 0 = No/ No//Now I'd like to ask you about your child's use of health services during the past year and throughout his/her whole life.","medhx_11_blue_green_p,medhx_11_p"
"medhx_12","Integer","","Recommended","","How about the difference between blue and yellow? / ¿Qué tal la diferencia entre el azul y el amarillo?","1 ; 0","1 = Yes/ Sí; 0 = No/ No//Now I'd like to ask you about your child's use of health services during the past year and throughout his/her whole life.","medhx_12_blue_yellow_p,medhx_12_p"
